procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 3  0        14792     52233576        50544     12975648    0    0   322   725    0    1   0   1  91   8   0 2018-10-23 20:49:37
 1  0        14792     52218284        50560     12976416    0    0   104   368 2042 3129   5   1  93   1   0 2018-10-23 20:49:40
 1  0        14792     62118164          604      3113140    0    0     7   299 1744 2863   1   2  96   1   0 2018-10-23 20:49:43
 0  4        14792     64920840         4252       341136    0    0  3965    68 1779 2595   1   1  93   6   0 2018-10-23 20:49:46
 0  1        14792     64900620         5500       345784    0    0  1599   145 2295 3218   1   1  90   7   0 2018-10-23 20:49:49
 0  1        14792     64759208         6904       375196    0    0 10284   560 2707 8474   4   1  93   2   0 2018-10-23 20:49:52
 7  0        14792     64616128        10560       381176    0    0  3297     0 3355 14067   7   0  90   3   0 2018-10-23 20:49:55
 3  1        14792     64387700        12288       391880    0    0  4125    68 24479 8929   8   1  88   3   0 2018-10-23 20:49:58
 9  0        14792     64333536        13104       406564    0    0  5015    61 25938 15116  14   1  84   2   0 2018-10-23 20:50:01
 0  1        14792     64261628        14028       411972    0    0  1808   456 10899 10488  12   0  86   2   0 2018-10-23 20:50:04
 0  1        14792     64311352        16308       689880    0    0 62397 27326 6147 10190   7   1  88   4   0 2018-10-23 20:50:07
 0  9        14792     64002964        16464      1028096    0    0 87749 56484 8901 8844   1   1  71  27   0 2018-10-23 20:50:10
 6  8        14792     63218036        16480      1639840    0    0 119715 80172 19821 10906   6   1  61  32   0 2018-10-23 20:50:13
 1  8        14792     62451732        16488      2295652    0    0 127909 82296 18406 11148   5   1  61  33   0 2018-10-23 20:50:16
 1  8        14792     62244120        16492      2481960    0    0 121647 63091 13959 9897   1   1  65  33   0 2018-10-23 20:50:19
 3  5        14792     61888224        16500      2733048    0    0 158612 20548 35181 28671   3   2  65  29   0 2018-10-23 20:50:22
 0  9        14792     61275048        16504      3247024    0    0 135699 73733 31490 30833   3   2  68  26   0 2018-10-23 20:50:25
 5  7        14792     61563072        16512      2946912    0    0  6756 69601 3841 6883   1   1  78  21   0 2018-10-23 20:50:28
 0 11        14792     61079440        16516      3527364    0    0 56804 126773 15531 9676   2   2  55  41   0 2018-10-23 20:50:31
 0 10        14792     60690748        16524      3910536    0    0 36303 83493 8745 7074   1   1  55  43   0 2018-10-23 20:50:34
 1  8        14792     60220808        16532      4369448    0    0 75601 63221 12943 10408   2   1  62  34   0 2018-10-23 20:50:37
 0  8        14792     59798764        16532      4785068    0    0 29279 102477 5836 5248   1   1  63  35   0 2018-10-23 20:50:40
 0  9        14792     60142248        16544      4423804    0    0 44624 71335 8444 6886   1   1  64  34   0 2018-10-23 20:50:43
 5  6        14792     59552096        16544      4976620    0    0 97303 70237 14669 11414   2   1  63  34   0 2018-10-23 20:50:46
 0 10        14792     58990020        16552      5497072    0    0 90387 98554 13781 10661   2   1  65  32   0 2018-10-23 20:50:49
 1  9        14792     59717020        16560      4838268    0    0 18433 91659 4526 8799   1   1  66  33   0 2018-10-23 20:50:52
 2  7        14792     59202360        16568      5365648    0    0 78553 82481 12067 9697   2   1  63  33   0 2018-10-23 20:50:55
 0  9        14792     58640996        16576      5903920    0    0 89401 70998 15516 12069   3   2  63  33   0 2018-10-23 20:50:58
 0  9        14792     58703968        16576      5799556    0    0 93817 67102 14913 11399   3   1  63  33   0 2018-10-23 20:51:01
 0  8        14792     58664652        16584      5807852    0    0 95287 65146 12206 9814   2   1  63  33   0 2018-10-23 20:51:04
 0 10        14792     58342512        16584      6106460    0    0 38388 124740 6226 10081   2   1  68  29   0 2018-10-23 20:51:07
 0 12        14792     58479672        16592      6008568    0    0 24059 84910 5790 4493   1   1  66  32   0 2018-10-23 20:51:10
 0 12        14792     58191828        16600      6293800    0    0  1167 91726 2170 2707   1   1  68  31   0 2018-10-23 20:51:13
 0 11        14792     57890420        16600      6591988    0    0   888 97940 2003 2758   1   1  61  38   0 2018-10-23 20:51:16
 0  9        14792     57735964        16608      6732864    0    0 32980 91402 7486 6525   2   1  63  34   0 2018-10-23 20:51:19
 2  8        14792     57587840        16608      6881860    0    0  2216 44996 2144 3037   1   0  65  34   0 2018-10-23 20:51:22
 1  8        14792     57257720        16664      7195636    0    0 48432 45313 9074 7659   2   1  62  35   0 2018-10-23 20:51:25
 0  9        14792     57582512        16664      6861680    0    0 75277 55489 14551 11761   3   2  63  33   0 2018-10-23 20:51:28
 0  8        14792     57077600        16672      7354272    0    0 77721 63100 15334 12043   3   2  62  33   0 2018-10-23 20:51:31
 0 10        14792     56698184        16672      7721716    0    0 36573 146500 7840 10977   2   1  67  30   0 2018-10-23 20:51:34
 6  3        14792     57272992        16680      7237004    0    0 53123 48661 12276 9094   2   2  64  32   0 2018-10-23 20:51:37
 1  8        14792     56784788        16688      7708412    0    0 41075 101706 8108 6884   2   1  64  33   0 2018-10-23 20:51:40
 0  9        14792     56442328        16688      8047896    0    0  3627 104778 2666 3242   1   1  64  34   0 2018-10-23 20:51:43
 0  9        14792     56165024        16696      8324624    0    0  2711 85616 2390 3155   1   1  64  34   0 2018-10-23 20:51:46
