procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0         8548     15243828        56796     50038700    0    0  1764  6680    8    1   2   2  88   8   0 2018-12-29 01:16:47
 2  0         8548     15261052        56808     50039660    0    0     3    87 2962 4507   5   3  92   0   0 2018-12-29 01:16:50
 2  0         8548     19644572        56820     45623692    0    0    93   241 1940 2742   3   4  93   0   0 2018-12-29 01:16:53
 2  0         8548     32950184        56820     32319384    0    0     0     6 1945 3029   2   5  93   0   0 2018-12-29 01:16:56
 1  0         8548     43490596        56832     21779068    0    0     0   202 2135 3216   1   5  94   0   0 2018-12-29 01:16:59
 2  0         8548     54869224        56836     10403820    0    0     1     1 2099 3107   2   5  93   0   0 2018-12-29 01:17:02
 3  0         8548     64520360        56848       753264    0    0     9   173 1856 2834   2   4  95   0   0 2018-12-29 01:17:05
 1  0         8548     64518012        56856       753988    0    0  8192    92 4448 5598   4   3  92   1   0 2018-12-29 01:17:08
 1  4         8548     64517800        57984       753604    0    0  6625   640 4194 5513   4   3  91   2   0 2018-12-29 01:17:11
 4  3         8548     64512288        61104       752336    0    0 33432   920 9675 10198   3   5  85   6   0 2018-12-29 01:17:14
 2  4         8548     64512856        61188       751760    0    0 62833   268 14618 14942   1   7  84   8   0 2018-12-29 01:17:17
 2  2         8548     64509852        60940       751728    0    0 68180   233 15807 16333   1   8  85   7   0 2018-12-29 01:17:20
 5  1         8548     64516916        62500       751920    0    0 70288   247 15841 16281   1   8  84   7   0 2018-12-29 01:17:23
 4  1         8548     64512700        59328       753300    0    0 66879   248 15167 15638   1   7  86   6   0 2018-12-29 01:17:26
 2  3         8548     64509576        61632       752408    0    0 74071   225 16783 17089   1   8  84   7   0 2018-12-29 01:17:29
 3  2         8548     64508724        62768       752164    0    0 68980   227 15860 16257   1   8  85   6   0 2018-12-29 01:17:32
 1  3         8548     64507772        62300       751060    0    0 71923   224 16600 16887   1   8  83   8   0 2018-12-29 01:17:35
 4  2         8548     64508332        63532       750940    0    0 73349   228 16339 16880   1   8  85   6   0 2018-12-29 01:17:38
 4  3         8548     64510800        62036       752608    0    0 64339   307 14916 15296   1   7  86   6   0 2018-12-29 01:17:41
 2  2         8548     64511424        63256       751764    0    0 61075   435 14621 14978   2   7  86   6   0 2018-12-29 01:17:44
 2  3         8548     64513036        62532       752536    0    0 72391   231 16663 16854   2   8  84   6   0 2018-12-29 01:17:47
 3  3         8548     64512228        62892       752008    0    0 70060   245 16081 16493   1   8  85   6   0 2018-12-29 01:17:50
 4  2         8548     64509160        63904       751204    0    0 73297   244 16551 16950   1   8  85   6   0 2018-12-29 01:17:53
 2  4         8548     64514652        63400       751696    0    0 67412   271 15525 16056   1   7  86   6   0 2018-12-29 01:17:56
 3  1         8548     64505336        64808       751920    0    0 76439   217 17230 17503   1   8  84   6   0 2018-12-29 01:17:59
 4  2         8544     64509796        64640       751964    0    0 65500   243 15351 15719   1   7  85   6   0 2018-12-29 01:18:02
 1  1         8544     64506820        63908       751260    0    0 65423   260 15057 15644   1   7  86   6   0 2018-12-29 01:18:05
 3  1         8540     64505628        66220       752204    0    0 67476   237 15482 15915   1   7  86   6   0 2018-12-29 01:18:08
 3  3         8540     64510052        65848       752068    0    0 66572   253 15395 15898   1   7  86   6   0 2018-12-29 01:18:11
 2  4         8532     64503944        65952       751680    0    0 51072   541 12398 13165   1   6  87   6   0 2018-12-29 01:18:14
 0  2         8532     64514500        67284       751928    0    0 59665   317 13714 14503   2   7  85   6   0 2018-12-29 01:18:17
 8  3         8532     64505504        67328       753436    0    0 64235   255 14764 15263   1   7  86   6   0 2018-12-29 01:18:20
 2  3         8532     64505364        68364       752400    0    0 70107   243 15935 16445   1   8  85   7   0 2018-12-29 01:18:23
 3  1         8532     64504028        69056       751420    0    0 67905   268 15547 16092   1   7  86   6   0 2018-12-29 01:18:26
 5  2         8532     64506008        67408       751668    0    0 67412   233 15404 15846   1   7  85   7   0 2018-12-29 01:18:29
 2  1         8532     64503344        68532       753724    0    0 71553   229 16153 16355   1   8  85   6   0 2018-12-29 01:18:32
 6  2         8532     64503572        68588       753244    0    0 58065   283 13573 14146   1   6  87   6   0 2018-12-29 01:18:35
 2  3         8532     64502212        68080       752424    0    0 67919   237 15876 16220   1   8  86   6   0 2018-12-29 01:18:38
 2  2         8532     64507552        67896       751876    0    0 64749   240 15042 15517   1   8  85   6   0 2018-12-29 01:18:41
 0  1         8532     64509420        68780       753628    0    0 54216   499 13077 13761   1   6  86   7   0 2018-12-29 01:18:44
 6  1         8532     64503964        70532       752772    0    0 71577   217 16595 16675   2   8  84   6   0 2018-12-29 01:18:47
 1  4         8532     64503324        69388       751636    0    0 65053   255 15153 15551   1   7  86   6   0 2018-12-29 01:18:50
 6  4         8532     64502324        71128       752900    0    0 69269   215 15884 16262   1   8  85   6   0 2018-12-29 01:18:53
 5  3         8532     64501296        71180       752936    0    0 73321   240 16542 16903   1   8  84   7   0 2018-12-29 01:18:56
 3  1         8532     64505360        71220       753200    0    0 64532   283 14622 15163   1   7  85   7   0 2018-12-29 01:18:59
 3  2         8532     64502976        71288       751744    0    0 71789   213 16180 16746   1   8  85   7   0 2018-12-29 01:19:02
 1  4         8532     64504600        70260       751520    0    0 65499   261 15216 15537   1   7  85   7   0 2018-12-29 01:19:05
 2  2         8532     64498736        70296       754784    0    0 71905   237 16737 16807   1   8  84   6   0 2018-12-29 01:19:08
 5  1         8532     64501432        71856       752696    0    0 63005   296 14479 15025   1   7  87   6   0 2018-12-29 01:19:11
 0  2         8532     64503012        73664       752652    0    0 62865   325 14571 15125   1   7  86   7   0 2018-12-29 01:19:14
 2  3         8532     64498248        73908       753280    0    0 61008   400 14540 14791   2   7  84   6   0 2018-12-29 01:19:17
 5  1         8532     64499068        72824       752124    0    0 66149   257 15269 15620   1   7  86   6   0 2018-12-29 01:19:20
 1  2         8532     64501224        71556       753096    0    0 63192   259 14390 14993   1   7  86   6   0 2018-12-29 01:19:23
 3  2         8532     64496080        74012       751392    0    0 68420   239 15566 16147   1   7  86   6   0 2018-12-29 01:19:26
 6  1         8532     64497188        75068       752176    0    0 66999   232 15248 15534   1   7  85   6   0 2018-12-29 01:19:29
 3  2         8532     64497032        74104       751876    0    0 72321   240 16582 16824   1   8  85   6   0 2018-12-29 01:19:32
 4  2         8532     64501624        74288       753172    0    0 70477   232 15990 16376   1   8  85   6   0 2018-12-29 01:19:35
 1  1         8532     64497536        74132       751160    0    0 64564   279 14760 15246   1   7  86   6   0 2018-12-29 01:19:38
 2  2         8532     64493856        75200       752796    0    0 73072   203 16419 16864   1   8  85   6   0 2018-12-29 01:19:41
 5  2         8532     64496556        74444       753600    0    0 63329   260 14698 15245   1   7  85   7   0 2018-12-29 01:19:44
 3  3         8532     64498768        74148       753028    0    0 58588   448 14124 14422   2   7  85   6   0 2018-12-29 01:19:47
 4  3         8532     64495660        76280       752432    0    0 67435   253 15456 15939   1   7  86   6   0 2018-12-29 01:19:50
 6  1         8532     64494176        76240       752536    0    0 67368   269 15568 15924   1   7  86   6   0 2018-12-29 01:19:53
 5  2         8532     64495684        74784       753948    0    0 69515   216 16131 16409   1   7  85   6   0 2018-12-29 01:19:56
 2  2         8532     64496900        75040       754024    0    0 66955   295 15519 15812   1   7  86   6   0 2018-12-29 01:19:59
 4  1         8532     64493500        76984       753500    0    0 63227   269 14627 15268   1   7  86   6   0 2018-12-29 01:20:02
 5  0         8532     64488468        77744       754804    0    0 74961   236 16881 17346   1   9  84   6   0 2018-12-29 01:20:05
 3  1         8532     64498400        78392       752520    0    0 66537   320 15382 15850   1   7  86   6   0 2018-12-29 01:20:08
 6  2         8532     64493244        76136       752752    0    0 73581   212 16632 16980   1   8  84   7   0 2018-12-29 01:20:11
 2  2         8532     64501252        76256       753036    0    0 67609   247 15417 15669   1   7  85   7   0 2018-12-29 01:20:14
 3  2         8532     64492912        79136       753736    0    0 58969   429 14110 14448   2   7  85   6   0 2018-12-29 01:20:17
 1  2         8532     64493916        78860       752752    0    0 69683   245 15739 16349   1   7  85   6   0 2018-12-29 01:20:20
 2  2         8532     64492112        76900       754180    0    0 62003   249 14479 14992   1   7  86   6   0 2018-12-29 01:20:23
 4  3         8532     64496160        77756       752748    0    0 73763   228 16617 16940   1   8  85   6   0 2018-12-29 01:20:26
 1  4         8532     64492960        79912       752172    0    0 67197   265 15575 15807   1   7  85   6   0 2018-12-29 01:20:29
 3  2         8532     64495240        78336       751508    0    0 68215   257 15392 15842   1   7  86   6   0 2018-12-29 01:20:32
 4  1         8532     64494212        78904       754488    0    0 64796   253 15028 15536   1   8  85   7   0 2018-12-29 01:20:35
 3  2         8532     64489904        79188       753388    0    0 70197   236 16120 16364   1   8  85   6   0 2018-12-29 01:20:38
 1  3         8532     64489004        81092       752592    0    0 64815   284 15131 15433   1   7  86   6   0 2018-12-29 01:20:41
 3  3         8532     64488856        79868       754884    0    0 64809   273 15024 15424   1   7  86   6   0 2018-12-29 01:20:44
 3  2         8532     64495544        78768       753660    0    0 54707   439 13487 13861   2   7  85   7   0 2018-12-29 01:20:47
 5  1         8532     64489192        81492       753532    0    0 74101   216 16688 16777   1   8  84   7   0 2018-12-29 01:20:50
 4  1         8532     64488144        80752       753304    0    0 63653   256 14613 15195   1   7  86   6   0 2018-12-29 01:20:53
 2  3         8532     64491756        80348       753424    0    0 64360   276 15132 15500   1   7  86   6   0 2018-12-29 01:20:56
 5  3         8532     64486276        82524       753204    0    0 72953   203 16509 16824   1   8  84   6   0 2018-12-29 01:20:59
 1  2         8532     64488532        82168       754440    0    0 67569   248 15567 15910   1   7  86   6   0 2018-12-29 01:21:02
 5  1         8532     64488376        81244       753788    0    0 69671   212 15865 16401   1   8  85   6   0 2018-12-29 01:21:05
 4  3         8532     64490512        82656       753028    0    0 69515   253 15799 16353   1   8  85   6   0 2018-12-29 01:21:08
 6  1         8532     64488196        83456       754568    0    0 68331   245 15574 16203   1   7  86   6   0 2018-12-29 01:21:11
 6  3         8532     64488684        82720       752396    0    0 70840   239 16282 16655   1   8  85   6   0 2018-12-29 01:21:14
 3  3         8532     64486324        84700       754204    0    0 62139   403 14743 15095   2   8  84   6   0 2018-12-29 01:21:17
 2  2         8532     64490232        82076       753836    0    0 57999   304 13794 14216   1   6  87   6   0 2018-12-29 01:21:20
 2  3         8532     64488372        83192       753128    0    0 61588   273 14127 14915   1   7  86   6   0 2018-12-29 01:21:23
 3  2         8532     64490752        84620       753772    0    0 71029   236 16051 16530   1   8  85   6   0 2018-12-29 01:21:26
 3  0         8532     64487348        85064       751956    0    0 65125   272 15008 15523   1   7  86   6   0 2018-12-29 01:21:29
 2  2         8532     64487080        84688       752680    0    0 67459   268 15407 15966   1   7  86   6   0 2018-12-29 01:21:32
 4  2         8532     64485160        84656       752980    0    0 63735   287 14546 15130   1   7  86   6   0 2018-12-29 01:21:35
 4  3         8532     64483724        85956       753552    0    0 73697   211 16659 17011   1   8  84   6   0 2018-12-29 01:21:38
 1  2         8532     64486528        86332       753416    0    0 68285   243 15562 16062   1   8  85   6   0 2018-12-29 01:21:41
 0  2         8532     64487392        86412       753648    0    0 73899   236 16673 17210   1   8  84   7   0 2018-12-29 01:21:44
 5  1         8532     64493236        85636       753232    0    0 60865   371 14190 14690   1   7  86   6   0 2018-12-29 01:21:47
 4  2         8532     64485528        85984       753080    0    0 65308   280 15099 15646   2   8  85   6   0 2018-12-29 01:21:50
 3  3         8532     64483760        86640       753704    0    0 71031   221 16309 16499   1   8  85   6   0 2018-12-29 01:21:53
 2  3         8532     64492292        85944       754080    0    0 67667   269 15391 15778   1   7  85   6   0 2018-12-29 01:21:56
 5  1         8532     64486228        86868       753128    0    0 64491   256 14662 15151   1   7  86   6   0 2018-12-29 01:21:59
 5  0         8532     64484772        87764       752688    0    0 71441   239 16327 16601   1   8  85   6   0 2018-12-29 01:22:02
 1  3         8532     64486984        86336       753992    0    0 64839   235 15221 15638   1   7  86   6   0 2018-12-29 01:22:05
 2  1         8532     64488240        89712       753156    0    0 76976   235 17395 17489   1   8  85   6   0 2018-12-29 01:22:08
 2  4         8532     64487460        86524       752776    0    0 66407   253 15249 15847   1   7  86   6   0 2018-12-29 01:22:11
 3  3         8532     64482392        89620       753832    0    0 64193   296 14708 15097   1   7  86   6   0 2018-12-29 01:22:14
 2  4         8532     64484176        87920       753628    0    0 58920   376 14052 14484   1   7  86   6   0 2018-12-29 01:22:17
 5  1         8532     64484052        88460       752604    0    0 73012   220 16803 16708   2   8  84   6   0 2018-12-29 01:22:20
 3  3         8532     64489132        88228       753164    0    0 66108   275 15186 15565   1   7  86   6   0 2018-12-29 01:22:23
 3  2         8532     64480396        89008       752676    0    0 74767   215 16954 17067   1   8  85   6   0 2018-12-29 01:22:26
 1  2         8532     64484912        89556       752884    0    0 66045   248 15372 15654   1   7  86   5   0 2018-12-29 01:22:29
 0  2         8532     64486036        91896       753352    0    0 74177   239 16956 17264   1   8  85   6   0 2018-12-29 01:22:32
 1  2         8532     64483464        90812       752812    0    0 67888   227 15430 15932   1   8  86   5   0 2018-12-29 01:22:35
 2  2         8532     64483836        91156       753376    0    0 66220   261 15166 15469   1   7  86   6   0 2018-12-29 01:22:38
 3  3         8532     64475056        92040       753220    0    0 72911   212 16410 16734   1   8  85   6   0 2018-12-29 01:22:41
 2  3         8532     64480652        89784       751956    0    0 66741   256 15387 15628   1   7  86   6   0 2018-12-29 01:22:44
 4  1         8532     64479588        90424       753428    0    0 58804   381 14099 14540   1   7  86   6   0 2018-12-29 01:22:47
 1  2         8532     64476888        92900       752100    0    0 69996   256 16234 16302   2   8  84   6   0 2018-12-29 01:22:50
 6  0         8532     64481244        91688       753212    0    0 67496   284 15473 15830   1   8  86   6   0 2018-12-29 01:22:53
 4  1         8532     64477100        93448       752288    0    0 70467   264 16013 16246   1   8  85   6   0 2018-12-29 01:22:56
 4  2         8532     64481248        92852       754236    0    0 59977   317 13854 14343   1   7  87   6   0 2018-12-29 01:22:59
 1  2         8532     64474652        93896       753140    0    0 71093   247 15970 16330   1   8  85   6   0 2018-12-29 01:23:02
 3  2         8532     64479052        93220       753692    0    0 69515   233 15727 16141   1   8  85   6   0 2018-12-29 01:23:05
 2  3         8532     64476548        94304       753636    0    0 73109   233 16386 16648   1   8  85   6   0 2018-12-29 01:23:08
 3  1         8532     64484372        92272       753840    0    0 62756   244 14541 15105   1   7  87   6   0 2018-12-29 01:23:11
 1  1         8532     64479348        92416       754784    0    0 61721   229 14144 14390   1   6  87   5   0 2018-12-29 01:23:14
 2  2         8532     64470208        93904       753688    0    0 42172   487 10391 11153   1   4  89   6   0 2018-12-29 01:23:17
 1  0         8532     64477044        90988       753428    0    0 24104   340 7127 7438   3   4  90   4   0 2018-12-29 01:23:20
 0  0         8532     64479000        91112       753352    0    0  6081   139 2503 3514   0   1  98   1   0 2018-12-29 01:23:23
 0  0         8532     64481720        91112       753368    0    0     0     0 1028 2099   0   0 100   0   0 2018-12-29 01:23:26
 0  0         8532     64484100        91120       753380    0    0     0    63 1029 2077   0   0  99   0   0 2018-12-29 01:23:29
 0  0         8532     64486936        91128       753412    0    0     0    93 1042 2092   0   0  99   0   0 2018-12-29 01:23:32
 0  0         8532     64489384        91128       753464    0    0     0     0 1021 2073   0   0 100   0   0 2018-12-29 01:23:35
 0  0         8532     64491612        91136       753436    0    0     0    79 1045 2083   0   0 100   0   0 2018-12-29 01:23:38
 1  0         8532     64493100        91136       753460    0    0     0     0 1017 2078   0   0 100   0   0 2018-12-29 01:23:41
 0  0         8532     64493492        91144       753480    0    0     0    81 1023 2069   0   0 100   0   0 2018-12-29 01:23:44
 0  1         8532     64493756        91152       753476    0    0     0    68 1029 2086   0   0  99   0   0 2018-12-29 01:23:47
 3  1         8532     62503124        91356      2708356    0    0  3071 93611 5975 7024   5   5  90   0   0 2018-12-29 01:23:50
 0  0         8532     62011964        91168      3201652    0    0   953 1653675 33369 30098   3   3  93   0   0 2018-12-29 01:23:53
 1  0         8532     62015384        91168      3201568    0    0     0 1727061 33330 30589   1   1  98   0   0 2018-12-29 01:23:56
 1  0         8532     62018548        91176      3201792    0    0     0 1738628 32932 30831   1   1  98   0   0 2018-12-29 01:23:59
 0  0         8532     62021304        91176      3201752    0    0     0 1736107 32107 30773   1   1  98   0   0 2018-12-29 01:24:02
 1  0         8532     62024152        91184      3201600    0    0     0 1737264 31856 30846   1   1  98   0   0 2018-12-29 01:24:05
 0  0         8532     62026824        91192      3201740    0    0     0 1734796 31690 30714   1   1  98   0   0 2018-12-29 01:24:08
 0  0         8532     62027140        91192      3201708    0    0     0 1719637 31309 30506   1   1  98   0   0 2018-12-29 01:24:11
 0  0         8532     62028268        91200      3201552    0    0     0 1733500 32019 30728   1   1  98   0   0 2018-12-29 01:24:14
 0  0         8532     62028832        91200      3201620    0    0     0 1722112 32714 30541   1   1  98   0   0 2018-12-29 01:24:17
 1  0         8532     62029172        91208      3201512    0    0     0 1731921 31002 30678   1   1  98   0   0 2018-12-29 01:24:20
