procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0        47476     15725788        42340     49663464    0    0  1032  5610    0    1   2   1  84  12   0 2018-12-20 20:28:40
 1  0        47476     15749060        42352     49663640    0    0     0    97 3500 5532   5   3  93   0   0 2018-12-20 20:28:43
 2  1        47476     19969500        42360     45421036    0    0     0    71 1466 2188   4   3  94   0   0 2018-12-20 20:28:46
 1  0        47476     33666072        42364     31727492    0    0     0   195 2082 3177   1   4  94   0   0 2018-12-20 20:28:49
 1  0        47476     49873232        42376     15518776    0    0     0   230 1943 2999   1   4  94   0   0 2018-12-20 20:28:52
 1  0        47476     63802264        42376      1591072    0    0     0     1 1853 2855   1   4  95   0   0 2018-12-20 20:28:55
 1  0        47472     64745228        42396       671160    0    0  5828   167 3670 4683   4   3  93   0   0 2018-12-20 20:28:58
 2  1        47472     64718200        42424       671020    0    0  6271   315 4183 5548   4   3  92   1   0 2018-12-20 20:29:01
 1  4        47472     64717340        45800       670500    0    0 21207   923 6778 7897   3   3  86   8   0 2018-12-20 20:29:04
 0  2        47472     64714836        47168       671316    0    0 45448   192 10800 11661   1   3  84  12   0 2018-12-20 20:29:07
 1  1        47472     64720304        47292       669268    0    0 47700   197 11804 12630   1   4  85  11   0 2018-12-20 20:29:10
 3  3        47472     64715948        44480       669948    0    0 68971   213 15615 16391   1   5  84  10   0 2018-12-20 20:29:13
 0  2        47472     64721236        47732       669708    0    0 67235   207 15566 15968   1   5  84  10   0 2018-12-20 20:29:16
 0  2        47472     64711424        49000       670968    0    0 64488   203 14467 15155   1   5  84  10   0 2018-12-20 20:29:19
 0  1        47472     64718244        49228       670280    0    0 74743   217 16892 17708   1   6  83  10   0 2018-12-20 20:29:22
 0  1        47472     64721252        48388       670088    0    0 81799   171 18423 19254   1   6  83  10   0 2018-12-20 20:29:25
 1  2        47472     64714672        48624       670492    0    0 66723   223 15674 16445   1   5  84  10   0 2018-12-20 20:29:28
 0  1        47472     64717820        49900       669268    0    0 72479   184 16275 17063   1   6  83  11   0 2018-12-20 20:29:31
 5  0        47472     64718720        50120       670692    0    0 61569   480 14100 15371   2   5  85   8   0 2018-12-20 20:29:34
 0  2        47472     64719428        50372       669536    0    0 74504   217 16994 17839   1   6  84   9   0 2018-12-20 20:29:37
 2  2        47472     64721888        46432       671280    0    0 72713   205 16705 17397   1   6  84  10   0 2018-12-20 20:29:40
 2  1        47472     64722604        47660       670516    0    0 68212   203 15464 15929   1   5  83  11   0 2018-12-20 20:29:43
 1  1        47472     64719676        48940       669528    0    0 80281   173 18126 18994   1   6  84   9   0 2018-12-20 20:29:46
 3  3        47472     64718704        46052       669744    0    0 73208   223 16542 17288   1   6  83  10   0 2018-12-20 20:29:49
 4  1        47472     64719928        47248       671536    0    0 78825   185 17680 18264   1   6  84   9   0 2018-12-20 20:29:52
 0  1        47472     64714472        51696       669552    0    0 78388   209 17783 18484   1   6  84   9   0 2018-12-20 20:29:55
 1  3        47472     64720872        46688       672396    0    0 77772   208 17518 18403   1   6  84   9   0 2018-12-20 20:29:58
 0  0        47472     64713164        52172       668732    0    0 76612   224 17251 18098   1   6  84   9   0 2018-12-20 20:30:01
 1  3        47472     64718232        47176       670740    0    0 57908   396 13764 14970   1   5  85   9   0 2018-12-20 20:30:04
 3  0        47472     64715464        50528       669456    0    0 67736   219 15462 16260   1   6  83  10   0 2018-12-20 20:30:07
 0  2        47472     64717820        51808       669732    0    0 74913   233 17033 17629   1   5  84   9   0 2018-12-20 20:30:10
 0  1        47472     64717408        53076       668468    0    0 74755   213 16987 17886   1   6  84   9   0 2018-12-20 20:30:13
 4  2        47472     64717180        49120       670188    0    0 76156   225 17446 18316   1   6  84   9   0 2018-12-20 20:30:16
 2  3        47472     64719044        49928       670744    0    0 81256   211 18242 19021   1   6  83   9   0 2018-12-20 20:30:19
 3  0        47472     64713872        53768       668896    0    0 78773   211 17681 18410   1   6  84   9   0 2018-12-20 20:30:22
 2  2        47472     64715668        50840       668396    0    0 84155   175 19073 19961   1   7  83  10   0 2018-12-20 20:30:25
 3  1        47472     64718472        51044       669688    0    0 75664   235 17220 18141   1   6  84   9   0 2018-12-20 20:30:28
 3  3        47472     64712828        49288       670276    0    0 78975   204 17868 18542   1   6  83  10   0 2018-12-20 20:30:31
 0  1        47472     64719012        49396       669672    0    0 54008   343 12940 13637   1   4  86   9   0 2018-12-20 20:30:34
 0  2        47472     64717496        52804       670152    0    0 75708   247 16667 17846   2   6  83   9   0 2018-12-20 20:30:37
 3  2        47472     64715928        50948       668596    0    0 79435   191 18231 18915   1   6  84   9   0 2018-12-20 20:30:40
 0  3        47472     64718188        51180       668684    0    0 75772   216 17325 18017   1   6  84   9   0 2018-12-20 20:30:43
 4  1        47472     64714536        51396       671204    0    0 79409   192 17825 18462   1   6  84   9   0 2018-12-20 20:30:46
 4  1        47472     64718088        51636       670196    0    0 75480   208 17265 17936   1   6  84   9   0 2018-12-20 20:30:49
 3  1        47472     64714556        51856       668872    0    0 81665   211 18242 18875   1   6  84   9   0 2018-12-20 20:30:52
 0  1        47472     64710056        56304       668824    0    0 78557   224 17929 18480   1   6  84   9   0 2018-12-20 20:30:55
 0  1        47472     64714628        56516       670776    0    0 79101   192 18083 18723   1   6  83  10   0 2018-12-20 20:30:58
