Generating events file /home/ljishen/ycsb-rocksdb/analysis/data/db_bench/events.dat
Extracting sectors from events file to /home/ljishen/ycsb-rocksdb/analysis/data/db_bench/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
16            R    292582               43.106%           37.749%
8             R    175307               25.828%           22.618%
24            R    106248               15.654%           13.708%
1024          W    69499                72.143%            8.967%
32            R    21520                 3.171%            2.776%
8             W    15085                15.659%            1.946%
40            R    14770                 2.176%            1.906%
48            R    9208                  1.357%            1.188%
56            R    9037                  1.331%            1.166%
256           R    8406                  1.238%            1.085%
64            R    6881                  1.014%            0.888%
72            R    5561                  0.819%            0.717%
1016          W    4267                  4.429%            0.551%
1008          W    4198                  4.358%            0.542%
80            R    3852                  0.568%            0.497%
88            R    3681                  0.542%            0.475%
96            R    2670                  0.393%            0.344%
104           R    2532                  0.373%            0.327%
112           R    1995                  0.294%            0.257%
120           R    1829                  0.269%            0.236%
128           R    1777                  0.262%            0.229%
0             W    1724                  1.790%            0.222%
136           R    1470                  0.217%            0.190%
144           R    1125                  0.166%            0.145%
152           R    1075                  0.158%            0.139%
160           R    919                   0.135%            0.119%
168           R    823                   0.121%            0.106%
176           R    677                   0.100%            0.087%
184           R    654                   0.096%            0.084%
192           R    606                   0.089%            0.078%
200           R    552                   0.081%            0.071%
216           R    470                   0.069%            0.061%
208           R    466                   0.069%            0.060%
232           R    427                   0.063%            0.055%
224           R    378                   0.056%            0.049%
240           R    333                   0.049%            0.043%
248           R    328                   0.048%            0.042%
26            W    63                    0.065%            0.008%
1000          W    57                    0.059%            0.007%
512           R    53                    0.008%            0.007%
3             W    51                    0.053%            0.007%
25            W    50                    0.052%            0.006%
520           W    49                    0.051%            0.006%
264           R    48                    0.007%            0.006%
896           W    46                    0.048%            0.006%
64            W    45                    0.047%            0.006%
512           W    45                    0.047%            0.006%
128           W    45                    0.047%            0.006%
288           R    44                    0.006%            0.006%
272           R    43                    0.006%            0.006%
24            W    42                    0.044%            0.005%
280           R    40                    0.006%            0.005%
16            W    40                    0.042%            0.005%
752           W    38                    0.039%            0.005%
744           W    37                    0.038%            0.005%
10            W    34                    0.035%            0.004%
304           R    33                    0.005%            0.004%
736           W    31                    0.032%            0.004%
11            W    31                    0.032%            0.004%
27            W    28                    0.029%            0.004%
96            W    27                    0.028%            0.003%
912           W    27                    0.028%            0.003%
728           W    26                    0.027%            0.003%
296           R    26                    0.004%            0.003%
112           W    26                    0.027%            0.003%
328           R    25                    0.004%            0.003%
120           W    25                    0.026%            0.003%
56            W    24                    0.025%            0.003%
32            W    24                    0.025%            0.003%
760           W    23                    0.024%            0.003%
368           R    23                    0.003%            0.003%
312           R    22                    0.003%            0.003%
23            W    22                    0.023%            0.003%
968           W    21                    0.022%            0.003%
928           W    21                    0.022%            0.003%
904           W    21                    0.022%            0.003%
720           W    20                    0.021%            0.003%
704           W    20                    0.021%            0.003%
320           R    19                    0.003%            0.002%
768           W    18                    0.019%            0.002%
784           W    16                    0.017%            0.002%
336           R    16                    0.002%            0.002%
384           R    15                    0.002%            0.002%
376           R    15                    0.002%            0.002%
352           R    15                    0.002%            0.002%
776           W    14                    0.015%            0.002%
360           R    14                    0.002%            0.002%
344           R    14                    0.002%            0.002%
30            W    14                    0.015%            0.002%
17            W    14                    0.015%            0.002%
4             W    13                    0.013%            0.002%
22            W    13                    0.013%            0.002%
12            W    13                    0.013%            0.002%
9             W    12                    0.012%            0.002%
400           R    12                    0.002%            0.002%
35            W    12                    0.012%            0.002%
6             W    11                    0.011%            0.001%
28            W    11                    0.011%            0.001%
472           R    10                    0.001%            0.001%
424           R    10                    0.001%            0.001%
408           R    10                    0.001%            0.001%
392           R    10                    0.001%            0.001%
376           W    10                    0.010%            0.001%
20            W    10                    0.010%            0.001%
1             W    10                    0.010%            0.001%
648           W    9                     0.009%            0.001%
5             W    9                     0.009%            0.001%
432           R    9                     0.001%            0.001%
440           R    8                     0.001%            0.001%
34            W    8                     0.008%            0.001%
2             W    8                     0.008%            0.001%
792           W    7                     0.007%            0.001%
712           W    7                     0.007%            0.001%
488           R    7                     0.001%            0.001%
480           R    7                     0.001%            0.001%
464           R    7                     0.001%            0.001%
456           R    7                     0.001%            0.001%
416           R    7                     0.001%            0.001%
18            W    7                     0.007%            0.001%
13            W    7                     0.007%            0.001%
7             W    6                     0.006%            0.001%
504           R    6                     0.001%            0.001%
448           R    6                     0.001%            0.001%
40            W    6                     0.006%            0.001%
328           W    6                     0.006%            0.001%
31            W    6                     0.006%            0.001%
264           W    6                     0.006%            0.001%
21            W    6                     0.006%            0.001%
160           W    6                     0.006%            0.001%
104           W    6                     0.006%            0.001%
696           W    5                     0.005%            0.001%
680           W    5                     0.005%            0.001%
664           W    5                     0.005%            0.001%
640           W    5                     0.005%            0.001%
424           W    5                     0.005%            0.001%
37            W    5                     0.005%            0.001%
256           W    5                     0.005%            0.001%
1             R    5                     0.001%            0.001%
19            W    5                     0.005%            0.001%
15            W    5                     0.005%            0.001%
14            W    5                     0.005%            0.001%
920           W    4                     0.004%            0.001%
864           W    4                     0.004%            0.001%
800           W    4                     0.004%            0.001%
72            W    4                     0.004%            0.001%
600           W    4                     0.004%            0.001%
29            W    4                     0.004%            0.001%
224           W    4                     0.004%            0.001%
168           W    4                     0.004%            0.001%
976           W    3                     0.003%            0.000%
960           W    3                     0.003%            0.000%
808           W    3                     0.003%            0.000%
672           W    3                     0.003%            0.000%
568           W    3                     0.003%            0.000%
48            W    3                     0.003%            0.000%
400           W    3                     0.003%            0.000%
392           W    3                     0.003%            0.000%
38            W    3                     0.003%            0.000%
36            W    3                     0.003%            0.000%
33            W    3                     0.003%            0.000%
304           W    3                     0.003%            0.000%
272           W    3                     0.003%            0.000%
248           W    3                     0.003%            0.000%
688           W    2                     0.002%            0.000%
632           W    2                     0.002%            0.000%
624           W    2                     0.002%            0.000%
552           W    2                     0.002%            0.000%
504           W    2                     0.002%            0.000%
488           W    2                     0.002%            0.000%
472           W    2                     0.002%            0.000%
45            W    2                     0.002%            0.000%
432           W    2                     0.002%            0.000%
42            W    2                     0.002%            0.000%
41            W    2                     0.002%            0.000%
408           W    2                     0.002%            0.000%
39            W    2                     0.002%            0.000%
368           W    2                     0.002%            0.000%
344           W    2                     0.002%            0.000%
296           W    2                     0.002%            0.000%
280           W    2                     0.002%            0.000%
208           W    2                     0.002%            0.000%
200           W    2                     0.002%            0.000%
176           W    2                     0.002%            0.000%
144           W    2                     0.002%            0.000%
992           W    1                     0.001%            0.000%
952           W    1                     0.001%            0.000%
944           W    1                     0.001%            0.000%
936           W    1                     0.001%            0.000%
88            W    1                     0.001%            0.000%
888           W    1                     0.001%            0.000%
872           W    1                     0.001%            0.000%
856           W    1                     0.001%            0.000%
848           W    1                     0.001%            0.000%
840           W    1                     0.001%            0.000%
824           W    1                     0.001%            0.000%
816           W    1                     0.001%            0.000%
656           W    1                     0.001%            0.000%
616           W    1                     0.001%            0.000%
608           W    1                     0.001%            0.000%
592           W    1                     0.001%            0.000%
584           W    1                     0.001%            0.000%
560           W    1                     0.001%            0.000%
544           W    1                     0.001%            0.000%
53            W    1                     0.001%            0.000%
528           W    1                     0.001%            0.000%
51            W    1                     0.001%            0.000%
496           R    1                     0.000%            0.000%
480           W    1                     0.001%            0.000%
46            W    1                     0.001%            0.000%
44            W    1                     0.001%            0.000%
448           W    1                     0.001%            0.000%
440           W    1                     0.001%            0.000%
416           W    1                     0.001%            0.000%
384           W    1                     0.001%            0.000%
352           W    1                     0.001%            0.000%
336           W    1                     0.001%            0.000%
312           W    1                     0.001%            0.000%
288           W    1                     0.001%            0.000%
216           W    1                     0.001%            0.000%
184           W    1                     0.001%            0.000%
136           W    1                     0.001%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 678746         [ 87.571%]
Total write I/Os: 96335          [ 12.429%]
Total read sectors : 17702485    [ 18.044%,    8643.792MB]
Total write sectors: 80402158    [ 81.956%,   39258.866MB]
