procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0         2596     19424616        25816     46149304    0    0   189  2384    6   28   1   1  90   8   0 2019-03-10 03:46:40
 0  0         2596     19422808        25848     46150376    0    0    59   112  596  778   0   0  99   0   0 2019-03-10 03:46:43
 1  0         2596     37244004        25864     28322348    0    0    92  5472  717 1020   0   3  96   0   0 2019-03-10 03:46:46
 1  0         2596     60649336        25864      4918352    0    0     0     0  609  894   0   4  96   0   0 2019-03-10 03:46:49
 0  1         2596     64957792        26980       616524    0    0  3263   362 1815 1864   1   2  96   1   0 2019-03-10 03:46:52
 0  1         2596     64960524        26024       616128    0    0  9385    71 2386 2672   0   1  95   4   0 2019-03-10 03:46:55
 1  0         2596     64956212        26040       616596    0    0 13725    68 3323 3618   0   1  95   4   0 2019-03-10 03:46:58
 0  2         2596     64956004        26096       616052    0    0 16053    40 3823 4063   0   1  95   4   0 2019-03-10 03:47:01
 0  1         2596     64958260        26156       615412    0    0  5283    53 1465 1724   0   0  96   4   0 2019-03-10 03:47:04
 0  1         2596     64958764        26204       614980    0    0 15752    40 3672 4101   0   1  95   4   0 2019-03-10 03:47:07
 0  1         2596     64957104        26284       615532    0    0 16015    60 3664 4092   0   1  95   4   0 2019-03-10 03:47:10
 0  1         2596     64958044        26536       614304    0    0 15923    40 3739 4114   0   1  95   4   0 2019-03-10 03:47:13
 0  1         2596     64957296        26348       614436    0    0 15527    67 3644 4002   0   1  95   4   0 2019-03-10 03:47:16
 0  1         2592     64957832        26412       616132   17    0 15597    80 3599 4072   0   1  95   4   0 2019-03-10 03:47:19
 0  1         2592     64957948        27196       615984    0    0 16039    40 3827 4079   0   1  95   4   0 2019-03-10 03:47:22
 2  0         2592     64956672        26540       614644    0    0 13963   215 3586 3963   0   1  95   4   0 2019-03-10 03:47:25
 1  1         2592     64956188        26924       614852    0    0 15944    43 3713 4107   0   1  95   4   0 2019-03-10 03:47:28
 0  1         2592     64959128        26592       615068    0    0  6292    63 1707 2006   0   0  96   4   0 2019-03-10 03:47:31
 0  1         2592     64957656        26664       615088    0    0 11523    49 2773 3107   0   1  95   4   0 2019-03-10 03:47:34
 0  1         2592     64957700        27320       614804    0    0 16023    53 3755 4016   0   1  95   4   0 2019-03-10 03:47:37
 0  1         2592     64958924        26752       614700    0    0 15311    43 3658 3933   0   1  95   4   0 2019-03-10 03:47:40
 0  2         2592     64957380        26796       615668    0    0 15459    69 3721 3977   0   1  95   4   0 2019-03-10 03:47:43
 0  1         2592     64960144        27100       615648    0    0 16209    44 3657 4072   0   1  95   4   0 2019-03-10 03:47:46
 0  1         2592     64960964        27156       616092    0    0 15704    63 3632 4077   0   1  95   4   0 2019-03-10 03:47:49
 0  1         2592     64957400        27688       616000    0    0 15296    53 3503 3958   0   1  95   4   0 2019-03-10 03:47:52
 0  1         2592     64958252        27040       615508    0    0 14271   179 3628 3955   0   1  95   4   0 2019-03-10 03:47:55
 0  2         2592     64958856        27424       616700    0    0 14832    72 3410 3897   0   1  95   4   0 2019-03-10 03:47:58
 2  1         2592     64961208        27128       614932    0    0 15921    37 3715 4114   0   1  95   4   0 2019-03-10 03:48:01
 0  1         2592     64957140        27420       615516    0    0 16825    63 3947 4232   0   1  95   4   0 2019-03-10 03:48:04
 0  1         2592     64957416        27948       615548    0    0 17467    33 3941 4373   0   1  95   4   0 2019-03-10 03:48:07
 0  2         2592     64958668        27236       615444    0    0 16231    67 3936 4204   0   1  95   4   0 2019-03-10 03:48:10
 0  1         2592     64957816        27276       615420    0    0 16488    81 3975 4129   0   1  95   4   0 2019-03-10 03:48:13
 0  1         2592     64956080        27960       614328    0    0 17597    33 4145 4343   0   1  95   4   0 2019-03-10 03:48:16
 0  0         2592     64958860        27344       614840    0    0 11217    33 2689 2933   0   0  97   3   0 2019-03-10 03:48:19
 0  0         2592     64961192        27344       614820    0    0     0     0   73  251   0   0 100   0   0 2019-03-10 03:48:22
 0  0         2592     64546952        27360      1022992    0    0   753 155261 3310 3522   1   1  98   0   0 2019-03-10 03:48:25
 0  0         2592     64548908        27360      1022984    0    0     0 293107 4368 5049   0   0 100   0   0 2019-03-10 03:48:28
 0  0         2592     64550760        27372      1022968    0    0     0 286377 4546 4976   0   0 100   0   0 2019-03-10 03:48:31
 0  0         2592     64552336        27380      1022960    0    0     0 294537 5262 5130   0   0 100   0   0 2019-03-10 03:48:34
