Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    225035               78.604%           64.998%
8             W    30527                10.663%            8.817%
1016          W    25765                 9.000%            7.442%
256           R    23528                39.260%            6.796%
512           R    19768                32.986%            5.710%
32            R    646                   1.078%            0.187%
16            R    614                   1.025%            0.177%
8             R    560                   0.934%            0.162%
24            R    441                   0.736%            0.127%
192           R    437                   0.729%            0.126%
248           R    435                   0.726%            0.126%
64            R    400                   0.667%            0.116%
40            R    387                   0.646%            0.112%
240           R    381                   0.636%            0.110%
232           R    381                   0.636%            0.110%
48            R    357                   0.596%            0.103%
168           R    357                   0.596%            0.103%
56            R    349                   0.582%            0.101%
208           R    347                   0.579%            0.100%
176           R    344                   0.574%            0.099%
496           R    341                   0.569%            0.098%
128           R    341                   0.569%            0.098%
488           R    338                   0.564%            0.098%
184           R    334                   0.557%            0.096%
200           R    322                   0.537%            0.093%
88            R    314                   0.524%            0.091%
136           R    314                   0.524%            0.091%
152           R    311                   0.519%            0.090%
504           W    308                   0.108%            0.089%
224           R    304                   0.507%            0.088%
216           R    299                   0.499%            0.086%
160           R    299                   0.499%            0.086%
144           R    294                   0.491%            0.085%
120           R    291                   0.486%            0.084%
96            R    289                   0.482%            0.083%
104           R    289                   0.482%            0.083%
72            R    288                   0.481%            0.083%
80            R    282                   0.471%            0.081%
112           R    275                   0.459%            0.079%
480           R    257                   0.429%            0.074%
32            W    237                   0.083%            0.068%
472           R    214                   0.357%            0.062%
456           R    209                   0.349%            0.060%
464           R    203                   0.339%            0.059%
328           R    203                   0.339%            0.059%
408           W    193                   0.067%            0.056%
448           R    192                   0.320%            0.055%
336           R    191                   0.319%            0.055%
296           R    187                   0.312%            0.054%
320           R    186                   0.310%            0.054%
896           W    185                   0.065%            0.053%
952           W    176                   0.061%            0.051%
48            W    173                   0.060%            0.050%
120           W    173                   0.060%            0.050%
304           R    172                   0.287%            0.050%
88            W    171                   0.060%            0.049%
272           R    171                   0.285%            0.049%
112           W    170                   0.059%            0.049%
200           W    168                   0.059%            0.049%
816           W    167                   0.058%            0.048%
208           W    167                   0.058%            0.048%
984           W    166                   0.058%            0.048%
968           W    166                   0.058%            0.048%
928           W    166                   0.058%            0.048%
344           R    162                   0.270%            0.047%
312           R    162                   0.270%            0.047%
