seconds,utilization (KB),
1494,61720216,
1497,61786476,
1500,61852388,
1503,61918904,
1506,61984036,
1509,62049524,
1512,62114740,
1515,62180148,
1518,62238976,
1521,62304392,
1524,62325508,
1527,62434748,
1530,62504464,
1533,62570236,
1536,62638456,
1539,62703220,
1542,62771180,
1545,62839284,
1548,62906128,
1551,62973308,
1554,63040284,
1557,63105136,
1560,63164264,
1563,63223140,
1566,63288816,
1569,63349428,
1572,63411692,
1575,63475676,
1578,63542884,
1581,63568000,
1584,63677788,
1587,63741900,
1590,63805632,
1593,63869368,
1596,63933540,
1599,63996384,
1602,64055656,
1605,64117252,
1608,64180904,
1611,64242216,
1614,64305624,
1617,64367732,
1620,64430712,
1623,64492820,
1626,64556100,
1629,64618632,
1632,64680672,
1635,64742624,
1638,64803952,
1641,64863336,
1644,64937112,
1647,65002992,
1650,65069744,
1653,65137680,
1656,65200936,
1659,65267020,
1662,65327700,
1665,65389980,
1668,65449780,
1671,65509888,
1674,65573192,
1677,65626580,
1680,65653440,
1683,65661132,
1686,65684936,
1689,65665852,
1692,65651256,
1695,65675360,
1698,65628668,
1701,65654692,
1704,65661476,
1707,65666932,
1710,65673440,
1713,65678796,
1716,65683188,
1719,65654868,
1722,65657076,
1725,65658736,
1728,65659260,
1731,65658556,
1734,65660044,
1737,65660504,
1740,65661160,
1743,65659912,
1746,65658196,
1749,65656540,
1752,65674892,
1755,65654592,
1758,65652512,
1761,65652280,
1764,65666424,
1767,65664980,
1770,65645956,
1773,65669676,
1776,65651568,
1779,65677252,
1782,65657252,
1785,65684340,
1788,65664400,
1791,65642368,
1794,65666972,
1797,65646704,
1800,65671300,
1803,65650204,
1806,65640736,
1809,65662960,
1812,65685916,
1815,65659100,
1818,65653552,
1821,65651276,
1824,65650744,
1827,65664688,
1830,65672484,
1833,65657068,
1836,65682228,
1839,65664988,
1842,65651212,
1845,65679592,
1848,65663476,
1851,65646932,
1854,65674192,
1857,65658728,
1860,65685808,
1863,65671476,
1866,65655112,
1869,65682896,
1872,65662812,
1875,65686732,
1878,65666064,
1881,65669348,
1884,65666812,
1887,65666300,
1890,65662656,
1893,65663068,
1896,65654864,
1899,65681528,
1902,65670140,
1905,65659792,
1908,65686872,
1911,65674816,
1914,65664412,
1917,65649304,
1920,65677928,
1923,65660036,
1926,65648744,
1929,65674544,
1932,65659468,
1935,65685760,
1938,65667872,
1941,65650544,
1944,65670956,
1947,65670952,
1950,65668392,
1953,65648184,
1956,65656268,
1959,65686140,
1962,65678812,
1965,65669708,
1968,65664068,
1971,65658440,
1974,65652496,
1977,65686100,
1980,65677240,
1983,65669596,
1986,65661344,
1989,65653828,
1992,65685144,
1995,65675204,
1998,65661984,
2001,65648176,
2004,65675444,
2007,65658380,
2010,65655100,
2013,65658520,
2016,65659496,
2019,65659184,
2022,65659208,
2025,65659460,
2028,65659956,
2031,65659576,
2034,65660052,
2037,65660276,
2040,65660904,
2043,65661356,
2046,65661972,
2049,65662608,
2052,65663252,
2055,65664028,
2058,65665280,
2061,65666412,
2064,65667468,
2067,65668496,
2070,65668692,
2073,65668712,
2076,65668712,
2079,65668704,
2082,65668844,
2085,65668852,
2088,65668896,
2091,65668844,
2094,65668880,
2097,65668856,
2100,65668848,
2103,65668652,
2106,65668700,
2109,65668520,
2112,65668172,
2115,65668032,
2118,65667876,
2121,65667768,
2124,65667616,
2127,65667680,
2130,65667592,
2133,65667608,
2136,65667600,
2139,65667584,
2142,65667600,
2145,65667544,
2148,65667708,
2151,65667716,
2154,65667740,
2157,65667692,
2160,65667740,
2163,65667608,
2166,65667600,
2169,65667608,
2172,65667592,
2175,65667600,
2178,65667608,
2181,65667436,
2184,65667624,
2187,65667592,
2190,65667512,
2193,65667416,
2196,65667396,
2199,65667428,
2202,65667400,
2205,65667380,
2208,65667388,
2211,65667284,
2214,65667360,
2217,65667344,
2220,65667540,
2223,65667556,
2226,65659620,
2229,65659588,
2232,65658492,
2235,65658132,
2238,65658388,
2241,65658332,
2244,65658836,
2247,65659052,
2250,65659600,
2253,65660084,
2256,65660700,
2259,65661728,
2262,65662692,
2265,65663784,
2268,65664824,
2271,65665372,
2274,65666484,
2277,65667612,
2280,65668264,
2283,65668452,
2286,65668496,
2289,65668204,
2292,65667780,
2295,65667860,
2298,65667652,
2301,65667476,
2304,65667524,
2307,65667524,
2310,65667112,
2313,65667184,
2316,65667152,
2319,65667012,
2322,65666996,
2325,65666808,
2328,65666720,
2331,65666464,
2334,65666020,
2337,65665648,
2340,65665308,
2343,65664904,
2346,65664476,
2349,65664252,
2352,65664244,
2355,65663832,
2358,65663608,
2361,65663228,
2364,65663052,
2367,65662836,
2370,65662804,
2373,65662852,
2376,65662836,
2379,65662804,
2382,65662928,
2385,65663224,
2388,65663208,
2391,65663264,
2394,65663248,
2397,65663180,
2400,65663100,
2403,65663148,
2406,65663148,
2409,65663068,
2412,65663100,
2415,65663060,
2418,65663084,
2421,65663092,
2424,65662960,
2427,65663100,
2430,65663068,
2433,65663000,
2436,65662952,
2439,65662844,
2442,65662548,
2445,65656680,
2448,65656504,
2451,65655956,
2454,65655464,
2457,65654700,
2460,65654772,
2463,65654864,
2466,65655664,
2469,65656500,
2472,65657228,
2475,65658032,
2478,65658800,
2481,65659776,
2484,65660752,
2487,65661760,
2490,65662628,
2493,65663620,
2496,65664536,
2499,65665772,
2502,65666104,
2505,65665980,
2508,65666068,
2511,65666044,
2514,65665928,
2517,65665920,
2520,65665804,
2523,65666092,
2526,65665776,
2529,65665808,
2532,65665768,
2535,65665824,
2538,65665804,
2541,65665728,
2544,65665680,
2547,65665688,
2550,65665524,
2553,65665440,
2556,65665348,
2559,65665484,
2562,65665412,
2565,65665556,
2568,65665508,
2571,65665492,
2574,65665580,
2577,65665508,
2580,65665564,
2583,65665516,
2586,65665524,
2589,65665508,
2592,65665492,
2595,65665556,
2598,65665672,
2601,65665580,
2604,65665540,
2607,65665580,
2610,65665532,
2613,65665548,
2616,65665688,
2619,65665608,
2622,65665712,
2625,65665704,
2628,65665712,
2631,65665672,
2634,65665736,
2637,65665704,
2640,65665868,
2643,65665936,
2646,65665928,
2649,65665928,
2652,65665968,
2655,65665968,
2658,65665984,
2661,65665912,
2664,65677552,
2667,65676408,
2670,65674888,
2673,65674248,
2676,65674468,
2679,65674752,
2682,65674884,
2685,65675368,
2688,65676084,
2691,65677200,
2694,65678124,
2697,65678716,
2700,65679756,
2703,65680816,
2706,65681856,
2709,65683668,
2712,65684904,
2715,65685808,
2718,65686584,
2721,65648500,
2724,65648028,
2727,65647756,
2730,65647372,
2733,65647172,
2736,65646820,
2739,65646724,
2742,65646724,
2745,65646708,
2748,65646632,
2751,65646560,
2754,65646632,
2757,65646584,
2760,65646500,
2763,65646428,
2766,65646484,
2769,65646452,
2772,65646352,
2775,65646436,
2778,65646348,
2781,65646036,
2784,65646044,
2787,65646012,
2790,65646028,
2793,65646060,
2796,65646052,
2799,65646036,
2802,65645904,
2805,65645920,
2808,65645904,
2811,65645920,
2814,65645904,
2817,65645804,
2820,65645764,
2823,65645844,
2826,65645756,
2829,65645788,
2832,65645764,
2835,65645804,
2838,65645672,
2841,65645632,
2844,65645624,
2847,65645680,
2850,65645680,
2853,65645672,
2856,65645712,
2859,65645796,
2862,65645820,
2865,65645812,
2868,65645944,
2871,65645944,
2874,65645820,
2877,65645812,
2880,65645844,
2883,65660168,
2886,65659240,
2889,65657472,
2892,65656928,
2895,65656856,
2898,65657416,
2901,65657576,
2904,65658164,
2907,65659036,
2910,65659868,
2913,65660488,
2916,65661364,
2919,65661880,
2922,65662332,
2925,65662868,
2928,65663632,
2931,65663340,
2934,65664360,
2937,65664600,
2940,65664276,
2943,65664020,
2946,65663516,
2949,65663564,
2952,65663340,
2955,65663128,
2958,65663088,
2961,65663044,
2964,65662896,
2967,65662648,
2970,65662592,
2973,65662640,
2976,65662624,
2979,65662624,
2982,65662516,
2985,65662492,
2988,65662508,
2991,65662528,
2994,65662396,
2997,65662324,
3000,65662068,
3003,65662108,
3006,65662116,
3009,65662076,
3012,65662060,
3015,65662084,
3018,65661960,
3021,65661984,
3024,65661952,
3027,65662000,
3030,65661976,
3033,65661920,
3036,65662068,
3039,65662116,
3042,65662100,
3045,65662068,
3048,65662124,
3051,65662108,
3054,65662180,
3057,65662140,
3060,65662036,
3063,65662224,
3066,65662148,
3069,65662116,
3072,65662140,
3075,65662108,
3078,65662156,
3081,65662092,
3084,65662064,
3087,65662080,
3090,65662136,
3093,65662088,
3096,65662064,
3099,65623104,
3102,65650444,
3105,65622168,
3108,65642920,
3111,65644020,
3114,65645316,
3117,65631268,
3120,65621396,
3123,65668704,
3126,65645512,
3129,65646624,
3132,65630576,
3135,65640032,
3138,61517224,
3141,47582964,
3144,37197164,
3147,28123876,
3150,28097204,
3153,28107080,
3156,28120428,
3159,28115748,
3162,28120144,
3165,28121320,
3168,28118452,
3171,28121824,
3174,28115416,
3177,28115128,
3180,28118816,
3183,28112336,
3186,28116308,
3189,28121796,
3192,28122668,
3195,28119212,
3198,28121464,
3201,28113496,
3204,28118324,
3207,28118300,
3210,28117624,
3213,28124784,
3216,28120988,
3219,28116624,
3222,28119336,
3225,28116920,
3228,28118736,
3231,28117160,
3234,28119368,
3237,28120824,
3240,28120116,
3243,28120916,
3246,28119392,
3249,28125252,
3252,28120840,
3255,28122340,
3258,28123504,
3261,28121892,
3264,28124556,
3267,28119920,
3270,28114872,
3273,28111248,
3276,28137504,
3279,30192176,
3282,30189480,
3285,30186940,
3288,30184612,
3291,30182188,
3294,30179432,
3297,30177276,
3300,30176244,
3303,30175752,
3306,30175632,
3309,30178868,
3312,30177780,
3315,30176968,
3318,30175992,
3321,30175200,
3324,30174428,
3327,30174000,
3330,30173300,
3333,30172836,
3336,30173496,
3339,30178768,
3342,30178028,
3345,30177268,
3348,30177356,
3351,30177296,
3354,30176540,
3357,30176316,
3360,30176048,
3363,30176412,
3366,30176008,
3369,30180560,
3372,30179588,
3375,30178688,
3378,30178068,
3381,30177616,
3384,30176728,
3387,30176220,
3390,30176052,
3393,30175744,
3396,30176168,
3399,30182400,
3402,30181472,
3405,30180848,
3408,30179252,
3411,30178400,
3414,30177852,
3417,30177060,
3420,30176652,
3423,30176496,
3426,30176548,
3429,30182268,
3432,30181896,
3435,30180428,
3438,30179440,
3441,30178192,
3444,30177432,
3447,30176704,
3450,30176560,
3453,30176380,
3456,30176288,
3459,30181288,
3462,30180888,
3465,30179192,
3468,30179156,
3471,30178312,
3474,30177684,
3477,30177244,
3480,30177596,
3483,30176560,
3486,30176148,
3489,30191812,
3492,30181028,
3495,30179260,
3498,30177848,
3501,30177232,
3504,30176120,
3507,30175652,
3510,30174808,
3513,30174532,
3516,30174592,
3519,30174580,
3522,30178936,
3525,30177708,
3528,30176992,
3531,30176520,
3534,30176232,
3537,30175724,
3540,30175604,
3543,30175096,
3546,30175200,
3549,30174844,
3552,30180732,
3555,30179296,
3558,30178116,
3561,30177444,
3564,30176928,
3567,30176576,
3570,30176124,
3573,30175992,
3576,30175704,
3579,30175872,
3582,30181688,
3585,30180512,
3588,30179912,
3591,30179364,
3594,30178584,
3597,30178284,
3600,30177780,
3603,30177804,
3606,30177572,
3609,30177720,
3612,30180840,
3615,30179904,
3618,30178796,
3621,30178284,
3624,30177816,
3627,30177892,
3630,30177724,
3633,30177068,
3636,30176752,
3639,30176564,
3642,30181360,
3645,30179960,
3648,30179376,
3651,30178868,
3654,30178288,
3657,30178032,
3660,30177780,
3663,30177472,
3666,30177876,
3669,30178136,
3672,30181180,
3675,30180364,
3678,30179664,
3681,30179240,
3684,30178280,
3687,30177548,
3690,30177204,
3693,30176752,
3696,30176892,
3699,30176832,
3702,30182792,
3705,30181508,
3708,30180680,
3711,30180112,
3714,30179868,
3717,30179812,
3720,30179296,
3723,30178936,
3726,30178560,
3729,30178516,
3732,30182652,
3735,30181436,
3738,30181268,
3741,30180856,
3744,30180508,
3747,30180348,
3750,30180400,
3753,30180284,
3756,30180252,
3759,30179812,
3762,30185936,
3765,30184084,
3768,30183356,
3771,30183156,
3774,30182568,
3777,30182352,
3780,30182204,
3783,30182076,
3786,30181916,
3789,30182088,
3792,30186988,
3795,30185224,
3798,30183808,
3801,30182688,
3804,30181604,
3807,30180868,
3810,30180388,
3813,30179676,
3816,30179740,
3819,30179280,
3822,30185252,
3825,30184708,
3828,30183340,
3831,30182428,
3834,30181400,
3837,30180100,
3840,30179192,
3843,30178704,
3846,30178376,
3849,30177900,
3852,30180932,
3855,30180776,
3858,30180540,
3861,30179984,
3864,30179428,
3867,30179004,
3870,30178484,
3873,30177972,
3876,30177504,
3879,30177792,
3882,30184952,
3885,30183596,
3888,30182392,
3891,30181416,
3894,30180984,
3897,30180420,
3900,30180464,
3903,30180540,
3906,30180204,
3909,30180308,
3912,30194728,
3915,30185028,
3918,30183308,
3921,30182296,
3924,30181868,
3927,30181336,
3930,30180984,
3933,30180352,
3936,30180012,
3939,30179976,
3942,30179948,
3945,30182328,
3948,30181436,
3951,30180796,
3954,30180228,
3957,30180692,
3960,30180628,
3963,30180240,
3966,30180308,
3969,30180204,
3972,30179620,
3975,30186884,
3978,30185392,
3981,30184608,
3984,30183996,
3987,30182820,
3990,30182136,
3993,30181656,
3996,30181284,
3999,30180896,
4002,30180488,
4005,30186596,
4008,30185184,
4011,30184240,
4014,30183200,
4017,30182420,
4020,30182264,
4023,30181944,
4026,30181464,
4029,30181372,
4032,30181056,
4035,30185396,
4038,30184120,
4041,30183208,
4044,30182056,
4047,30181460,
4050,30180972,
4053,30180252,
4056,30180308,
4059,30180152,
4062,30180144,
4065,30186192,
4068,30184476,
4071,30182968,
4074,30182352,
4077,30181548,
4080,30180732,
4083,30180340,
4086,30180028,
4089,30179876,
4092,30179564,
4095,30185564,
4098,30183928,
4101,30182844,
4104,30182248,
4107,30181440,
4110,30180876,
4113,30180868,
4116,30180568,
4119,30180952,
4122,30180968,
4125,30185300,
4128,30183648,
4131,30183504,
4134,30182652,
4137,30182272,
4140,30181680,
4143,30181168,
4146,30180568,
4149,30180644,
4152,30180500,
4155,30184736,
4158,30183988,
4161,30183392,
4164,30182888,
4167,30182128,
4170,30181212,
4173,30180784,
4176,30180636,
4179,30180300,
4182,30180284,
4185,30186020,
4188,30184832,
4191,30183628,
4194,30182864,
4197,30182440,
4200,30181704,
4203,30181092,
4206,30180908,
4209,30180812,
4212,30180748,
4215,30185144,
4218,30184716,
4221,30183900,
4224,30183356,
4227,30182912,
4230,30182460,
4233,30182432,
4236,30182372,
4239,30182556,
4242,30182212,
4245,30185752,
4248,30185124,
4251,30184340,
4254,30183188,
4257,30183528,
4260,30182492,
4263,30181604,
4266,30181540,
4269,30181052,
4272,30180336,
4275,30185156,
4278,30184472,
4281,30183296,
4284,30182292,
4287,30181472,
4290,30180832,
4293,30180048,
4296,30180068,
4299,30179800,
4302,30179884,
4305,30186848,
4308,30187280,
4311,30186272,
4314,30184944,
4317,30184428,
4320,30183412,
4323,30182800,
4326,30182316,
4329,30182344,
4332,30182148,
4335,30184920,
4338,30186720,
4341,30185104,
4344,30184252,
4347,30183804,
4350,30183108,
4353,30182304,
4356,30181732,
4359,30181392,
4362,30181472,
4365,30181328,
4368,30184540,
4371,30183188,
4374,30181628,
4377,30181088,
4380,30180944,
4383,30180632,
4386,30180800,
4389,30180924,
4392,30180844,
4395,30180564,
4398,30186652,
4401,30184852,
4404,30183976,
4407,30183792,
4410,30183412,
4413,30184052,
4416,30183496,
4419,30183368,
4422,30183016,
4425,30182896,
4428,30188012,
4431,30187120,
4434,30186164,
4437,30185584,
4440,30184956,
4443,30184608,
4446,30184104,
4449,30184012,
4452,30183852,
4455,30183760,
4458,30189176,
4461,30188092,
4464,30187064,
4467,30185988,
4470,30185216,
4473,30184652,
4476,30184208,
4479,30183832,
4482,30183388,
4485,30183308,
4488,30188276,
4491,30187140,
4494,30186124,
4497,30185372,
4500,30184908,
4503,30184064,
4506,30183848,
4509,30183880,
4512,30183516,
4515,30183356,
4518,30187608,
4521,30186272,
4524,30186136,
4527,30185052,
4530,30184476,
4533,30184628,
4536,30184328,
4539,30184500,
4542,30184516,
4545,30184480,
4548,30189728,
4551,30188448,
4554,30187556,
4557,30186756,
4560,30185844,
4563,30185272,
4566,30184588,
4569,30184588,
4572,30184416,
4575,30184272,
4578,30186272,
4581,30184500,
4584,30183724,
4587,30183268,
4590,30183344,
4593,30183232,
4596,30183160,
4599,30183132,
4602,30183060,
4605,30183472,
4608,30187568,
4611,30186496,
4614,30186240,
4617,30186344,
4620,30185804,
4623,30185340,
4626,30185140,
4629,30184960,
4632,30185328,
4635,30184848,
4638,30189548,
4641,30188752,
4644,30188204,
4647,30187856,
4650,30187472,
4653,30187080,
4656,30186324,
4659,30186536,
4662,30186452,
4665,30185904,
4668,30189604,
4671,30189152,
4674,30188500,
4677,30188196,
4680,30187980,
4683,30187784,
4686,30187788,
4689,30187716,
4692,30187708,
4695,30188016,
4698,30191196,
4701,30190512,
4704,30189472,
4707,30189628,
4710,30189476,
4713,30189164,
4716,30188764,
4719,30188624,
4722,30188548,
4725,30188716,
4728,30192088,
4731,30190296,
4734,30190276,
4737,30189472,
4740,30189188,
4743,30188696,
4746,30188548,
4749,30188192,
4752,30187980,
4755,30188048,
4758,30188088,
4761,30191576,
4764,30190380,
4767,30189540,
4770,30188912,
4773,30188288,
4776,30187648,
4779,30187072,
4782,30185952,
4785,29775024,
4788,29775144,
4791,29779624,
4794,29777384,
4797,29366548,
4800,29365688,
4803,29364776,
4806,28952244,
4809,28950428,
4812,28949976,
4815,28949592,
4818,28949352,
4821,28938152,
4824,28936672,
4827,28935356,
4830,28934408,
4833,28521904,
4836,28109816,
4839,28108548,
4842,28107804,
4845,28107564,
4848,28106920,
4851,28137040,
4854,28125592,
4857,28119204,
4860,28134852,
4863,8887884,
4866,648692,
4869,2652104,
4872,2649408,
4875,2709440,
4878,3229904,
4881,3628552,
4884,4666664,
4887,5326476,
4890,5466828,
4893,5578512,
4896,5699604,
4899,5866808,
4902,3066520,
4905,4327120,
4908,5067980,
4911,5594804,
4914,6032440,
4917,6534592,
4920,6966340,
4923,7646696,
4926,6655152,
4929,7075676,
4932,7518132,
4935,7957648,
4938,8386696,
4941,9095860,
4944,8449316,
4947,8825972,
4950,9227596,
4953,9632444,
4956,10274036,
4959,10199704,
4962,10121972,
4965,10421604,
4968,10784216,
4971,11192740,
4974,11931868,
4977,11859392,
4980,11709832,
4983,12061824,
4986,12458624,
4989,12768536,
4992,13428172,
4995,13372948,
4998,13255336,
5001,13380228,
5004,13995324,
5007,14141504,
5010,14935192,
5013,14738472,
5016,14406364,
5019,14915276,
5022,15151456,
5025,15764256,
5028,15528604,
5031,16033868,
5034,15965808,
5037,16236512,
5040,16516296,
5043,16794292,
5046,16967220,
5049,17383872,
5052,17153768,
5055,17280592,
5058,17727416,
5061,18205612,
5064,18501948,
5067,18879708,
5070,18914312,
5073,19039644,
5076,19024132,
5079,19214024,
5082,19487648,
5085,19922400,
5088,19954448,
5091,20171348,
5094,20250296,
5097,20629896,
5100,21271860,
5103,21915788,
5106,21386820,
5109,21495532,
5112,21737244,
5115,22122680,
5118,22484872,
5121,22392388,
5124,22591676,
5127,22700908,
5130,23069596,
5133,23463572,
5136,24564792,
5139,24525548,
5142,24032036,
5145,24179120,
5148,24538280,
5151,24994996,
5154,25520376,
5157,25237700,
5160,25306936,
5163,25598516,
5166,25931184,
5169,26601308,
5172,26390916,
5175,26655720,
5178,26881988,
5181,27281004,
5184,27637160,
5187,28005540,
5190,27969216,
5193,27958664,
5196,28660232,
5199,28208216,
5202,28771244,
5205,28950104,
5208,29062696,
5211,29651308,
5214,29817728,
5217,30050908,
5220,30053564,
5223,30422924,
5226,31132396,
5229,31302052,
5232,31051380,
5235,31315384,
5238,31527776,
5241,32028376,
5244,32254160,
5247,32408440,
5250,32238368,
5253,32523248,
5256,32906888,
5259,33854408,
5262,33232508,
5265,33528288,
5268,33562332,
5271,33894888,
5274,34399296,
5277,34834992,
5280,34910268,
5283,34701400,
5286,35045168,
5289,35670060,
5292,36029440,
5295,36114936,
5298,36149648,
5301,36260500,
5304,36509936,
5307,36961464,
5310,37296096,
5313,37673196,
5316,37793632,
5319,37986744,
5322,38226516,
5325,38123416,
5328,38499452,
5331,38789740,
5334,39229552,
5337,39278968,
5340,39404876,
5343,39482064,
5346,39847504,
5349,40536924,
5352,40601304,
5355,40280060,
5358,40417208,
5361,40972364,
