seconds,utilization (KB),
528,4662856,
531,4662880,
534,4662788,
537,4662908,
540,4662932,
543,4663032,
546,4663032,
549,4662908,
552,4662908,
555,4663032,
558,4662876,
561,4662752,
564,4662860,
567,4662892,
570,4662776,
573,4662784,
576,4662792,
579,4662784,
582,4662784,
585,4662792,
588,4662784,
591,4662660,
594,4662668,
597,4662892,
600,4662916,
603,4662908,
606,4662916,
609,4662792,
612,4662768,
615,4662544,
618,4662304,
621,4661916,
624,4661304,
627,4660792,
630,4660488,
633,4660480,
636,4660464,
639,4660356,
642,4660396,
645,4660396,
648,4660264,
651,4660364,
654,4660240,
657,4660240,
660,4659996,
663,4660012,
666,4660260,
669,4660012,
672,4660012,
675,4660012,
678,4660136,
681,4660104,
684,4660104,
687,4660104,
690,4660056,
693,4660056,
696,4660056,
699,4660056,
702,4660056,
705,4660056,
708,4660080,
711,4660088,
714,4660048,
717,4660056,
720,4660204,
723,4660088,
726,4659988,
729,4659716,
732,4659684,
735,4659404,
738,4659420,
741,4659404,
744,4659216,
747,4659236,
750,4659064,
753,4659024,
756,4659132,
759,4659108,
762,4658960,
765,4659124,
768,4659108,
771,4659124,
774,4659036,
777,4659128,
780,4659028,
783,4659136,
786,4659104,
789,4659096,
792,4659056,
795,4659064,
798,4659040,
801,4659180,
804,4659180,
807,4659064,
810,4659196,
813,4659196,
816,4659072,
819,4659072,
822,4659164,
825,4659132,
828,4659008,
831,4659008,
834,4659024,
837,4659032,
840,4659008,
843,4659040,
846,4659048,
849,4659000,
852,4658932,
855,4659064,
858,4659064,
861,4659040,
864,4659040,
867,4659056,
870,4658992,
873,4658960,
876,4658928,
879,4658928,
882,4658896,
885,4658864,
888,4658832,
891,4658800,
894,4658800,
897,4658800,
900,4658768,
903,4658800,
906,4658800,
909,4658892,
912,4658860,
915,4658736,
918,4658332,
921,4658208,
924,4657836,
927,4658024,
930,4657984,
933,4657860,
936,4657952,
939,4657952,
942,4657888,
945,4657588,
948,4657712,
951,4657588,
954,4657580,
957,4657672,
960,4657672,
963,4657672,
966,4657672,
969,4657796,
972,4657796,
975,4657796,
978,4657672,
981,4657672,
984,4657672,
987,4657672,
990,4657640,
993,4657732,
996,4657608,
999,4657608,
1002,4657608,
1005,4657640,
1008,4657656,
1011,4657600,
1014,4657608,
1017,4657624,
1020,4657656,
1023,4657756,
1026,4657716,
1029,4657732,
1032,4657732,
1035,4657732,
1038,4657732,
1041,4657748,
1044,4657616,
1047,4657616,
1050,4657616,
1053,4657624,
1056,4657648,
1059,4657648,
1062,4657648,
1065,4657648,
1068,4657520,
1071,4657520,
1074,4657520,
1077,4657520,
1080,4657552,
1083,4657676,
1086,4657676,
1089,4657676,
1092,4657676,
1095,4657684,
1098,4657684,
1101,4657660,
1104,4657652,
1107,4657668,
1110,4657684,
1113,4657636,
1116,4657652,
1119,4657328,
1122,4657320,
1125,4657180,
1128,4657172,
1131,4657164,
1134,4657204,
1137,4657188,
1140,4657204,
1143,4657172,
1146,4657180,
1149,4657288,
1152,4657264,
1155,4656892,
1158,4656948,
1161,4656924,
1164,4656908,
1167,4656908,
1170,4656924,
1173,4656892,
1176,4656908,
1179,4656940,
1182,4656940,
1185,4656956,
1188,4656932,
1191,4656676,
1194,4656676,
1197,4656684,
1200,4656660,
1203,4656668,
1206,4656676,
1209,4656808,
1212,4656784,
1215,4656816,
1218,4656800,
1221,4656784,
1224,4656800,
1227,4656536,
1230,4656552,
1233,4656552,
1236,4656532,
1239,4656532,
1242,4656548,
1245,4656532,
1248,4656540,
1251,4656532,
1254,4656564,
1257,4656524,
1260,4656556,
1263,4656544,
1266,4656552,
1269,4656536,
1272,4656544,
1275,4656528,
1278,4656528,
1281,4656528,
1284,4656528,
1287,4656652,
1290,4656684,
1293,4656676,
1296,4656564,
1299,4656596,
1302,4656572,
1305,4656580,
1308,4656588,
1311,4656596,
1314,4656588,
1317,4656564,
1320,4656688,
1323,4656688,
1326,4656728,
1329,4656728,
1332,4656688,
1335,4656688,
1338,4656720,
1341,4656604,
1344,4656564,
1347,4656572,
1350,4656564,
1353,4656596,
1356,4656744,
1359,4656716,
1362,4656848,
1365,4657244,
1368,4657532,
1371,4657492,
1374,4657748,
1377,4657500,
1380,4657500,
1383,4657508,
1386,4657500,
1389,4657492,
1392,4657484,
1395,4657492,
1398,4657492,
1401,4657492,
1404,4657360,
1407,4657360,
1410,4657360,
1413,4657360,
1416,4657360,
1419,4657336,
1422,4657220,
1425,4657220,
1428,4657460,
1431,4658236,
1434,4661888,
1437,4661640,
1440,4661572,
1443,4661580,
1446,4661580,
1449,4661580,
1452,4661580,
1455,4661604,
1458,4661564,
1461,4661596,
1464,4661432,
1467,4661432,
1470,4661440,
1473,4661432,
1476,4661448,
1479,4661484,
1482,4661452,
1485,4661460,
1488,4661468,
1491,4661468,
1494,4661460,
1497,4661468,
1500,4661444,
1503,4661460,
1506,4661188,
1509,4661188,
1512,4661180,
1515,4661188,
1518,4661180,
1521,4661164,
1524,4661156,
1527,4661472,
1530,4661464,
1533,4661456,
1536,4661456,
1539,4661448,
1542,4661456,
1545,4661456,
1548,4661448,
1551,4661456,
1554,4661456,
1557,4661448,
1560,4661456,
1563,4661464,
1566,4661588,
1569,4661564,
1572,4661580,
1575,4661580,
1578,4661572,
1581,4661596,
1584,4661580,
1587,4661580,
1590,4661580,
1593,4661580,
1596,4661564,
1599,4661588,
1602,4661556,
1605,4661580,
1608,4661556,
1611,4661580,
1614,4661564,
1617,4661588,
1620,4661696,
1623,4661696,
1626,4661704,
1629,4661680,
1632,4661704,
1635,4661704,
1638,4661704,
1641,4661704,
1644,4661696,
1647,4661696,
1650,4661688,
1653,4661696,
1656,4661696,
1659,4661688,
1662,4661688,
1665,4661696,
1668,4661688,
1671,4661688,
1674,4661820,
1677,4661796,
1680,4661820,
1683,4661796,
1686,4661820,
1689,4661812,
1692,4661820,
1695,4661820,
1698,4661820,
1701,4661820,
1704,4661836,
1707,4661820,
1710,4661820,
1713,4661812,
1716,4661960,
1719,4661864,
1722,4661864,
1725,4661840,
1728,4661864,
1731,4661864,
1734,4661872,
1737,4661808,
1740,4661816,
1743,4661816,
1746,4661808,
1749,4661824,
1752,4661832,
1755,4661808,
1758,4661948,
1761,4661940,
1764,4661948,
1767,4661940,
1770,4661948,
1773,4661940,
1776,4662204,
1779,4665068,
1782,4664704,
1785,4664388,
1788,4664272,
1791,4664540,
1794,4664796,
1797,4664728,
1800,4664356,
1803,4664092,
1806,4663928,
1809,4663804,
1812,4663796,
1815,4663408,
1818,4663416,
1821,4663408,
1824,4663004,
1827,4669820,
1830,4693316,
1833,4693056,
1836,4694764,
1839,4694100,
1842,4693984,
1845,4693960,
1848,4693860,
1851,4693728,
1854,4693472,
1857,4693464,
1860,4693472,
1863,4693464,
1866,4693464,
1869,4693860,
1872,4696192,
1875,4696164,
1878,4696056,
1881,4695956,
1884,4695768,
1887,4695840,
1890,4695684,
1893,4695668,
1896,4695560,
1899,4695584,
1902,4695452,
1905,4695524,
1908,4695492,
1911,4695476,
1914,4695492,
1917,4695516,
1920,4695452,
1923,4695392,
1926,4695352,
1929,4695376,
1932,4695352,
1935,4695352,
1938,4695376,
1941,4695344,
1944,4695008,
1947,4694976,
1950,4695016,
1953,4694992,
1956,4694992,
1959,4695132,
1962,4695124,
1965,4695100,
1968,4695148,
1971,4695108,
1974,4695124,
1977,4695132,
1980,4695116,
1983,4695116,
1986,4695140,
1989,4695100,
1992,4695132,
1995,4695100,
1998,4278780,
2001,636336,
2004,1035668,
2007,1082564,
2010,1292544,
2013,1572176,
2016,1658712,
2019,1142096,
2022,1369300,
2025,1550912,
2028,1651284,
2031,1741640,
2034,1840704,
2037,1927568,
2040,2170920,
2043,1862388,
2046,1945524,
2049,2031072,
2052,2119432,
2055,2205324,
2058,2394924,
2061,2243900,
2064,2328884,
2067,2408828,
2070,2471496,
2073,2554048,
2076,2493300,
2079,2546728,
2082,2594728,
2085,2673568,
2088,2759364,
2091,2946200,
2094,2902608,
2097,2833288,
2100,2898800,
2103,2977704,
2106,3063044,
2109,3133608,
2112,3007420,
2115,3002520,
2118,3072568,
2121,3154212,
2124,3238840,
2127,3559552,
2130,3309660,
2133,3394852,
2136,3479084,
2139,3553228,
2142,3821028,
2145,3517884,
2148,3566908,
2151,3647924,
2154,3724304,
2157,3809944,
2160,4148680,
2163,3836004,
2166,3904436,
2169,3978488,
2172,4065656,
2175,4356608,
2178,4234908,
2181,4044688,
2184,4127056,
2187,4211880,
2190,4290272,
2193,4634968,
2196,4494332,
2199,4365596,
2202,4432112,
2205,4501152,
2208,4586704,
2211,4561944,
2214,4562016,
2217,4626416,
2220,4690696,
2223,4768584,
2226,5042376,
2229,5179464,
2232,4989308,
2235,5044252,
2238,5110244,
2241,5092988,
2244,5094172,
2247,5179784,
2250,5259032,
2253,5316708,
2256,5684280,
2259,5395860,
2262,5466308,
2265,5530872,
2268,5600468,
2271,5735824,
2274,5662908,
2277,5731248,
2280,5808664,
2283,6092008,
2286,5867964,
2289,5934212,
2292,6000696,
2295,6065276,
2298,6130840,
2301,6206288,
2304,6546272,
2307,6361308,
2310,6414412,
2313,6473928,
2316,6619312,
2319,6474916,
2322,6473520,
2325,6523568,
2328,6596848,
2331,6730976,
2334,6599208,
2337,6669360,
2340,6736260,
2343,6821336,
2346,6963308,
2349,6895604,
2352,6974296,
2355,7027684,
2358,7073744,
2361,7088456,
2364,7400812,
2367,7272316,
2370,7082392,
2373,7139820,
2376,7098928,
2379,7102832,
2382,7188724,
2385,7260000,
2388,7324172,
2391,7622904,
2394,7329236,
2397,7386620,
2400,7451388,
2403,7524820,
2406,7815468,
2409,7600540,
2412,7686384,
2415,7770144,
2418,7853436,
2421,8134744,
2424,7886072,
2427,7949988,
2430,8021000,
2433,8101232,
2436,8168452,
2439,8487072,
2442,8242032,
2445,8310588,
2448,8364660,
2451,8424108,
2454,8519916,
2457,8546960,
2460,8589592,
2463,8636940,
2466,8711688,
2469,8991168,
2472,8766896,
2475,8615728,
2478,8684620,
2481,8738864,
2484,8919808,
2487,8786040,
2490,8868432,
2493,8922864,
2496,8983412,
2499,9048324,
2502,9384224,
2505,9065788,
2508,9128208,
2511,9181916,
2514,9247824,
2517,9548396,
2520,9306704,
2523,9371368,
2526,9438772,
2529,9503736,
2532,9791580,
2535,9566724,
2538,9614920,
2541,9680136,
2544,9915864,
2547,9824700,
2550,9693860,
2553,9771072,
2556,9856592,
2559,10148128,
2562,9897964,
2565,9947196,
2568,10017504,
2571,10079376,
2574,10403172,
2577,10155632,
2580,10223464,
2583,10292888,
2586,10360164,
2589,10649424,
2592,10337532,
2595,10406912,
2598,10464304,
2601,10542920,
2604,10536896,
2607,10538520,
2610,10622808,
2613,10697224,
2616,10919200,
2619,10791660,
2622,10720380,
2625,10792184,
2628,10877512,
2631,11174568,
2634,10971848,
2637,11041872,
2640,11117048,
2643,11188416,
2646,11473952,
2649,11202536,
2652,11271508,
2655,11345268,
2658,11414920,
2661,11713800,
2664,11411756,
2667,11490580,
2670,11575452,
2673,11664648,
2676,11714736,
2679,11637812,
2682,11700516,
2685,11774756,
2688,11855316,
2691,11966336,
2694,11894992,
2697,11959508,
2700,12041520,
2703,12095160,
2706,12097504,
2709,12158880,
2712,12220308,
2715,12369540,
2718,12364488,
2721,12285480,
2724,12345432,
2727,12415740,
2730,12420364,
2733,12410680,
2736,12469212,
2739,12541892,
2742,12607744,
2745,12730800,
2748,12672208,
2751,12726608,
2754,12790344,
2757,12857888,
2760,12838488,
2763,12891752,
2766,12943180,
2769,13009312,
2772,13218964,
2775,13252100,
2778,13178944,
2781,13228276,
2784,13287528,
2787,13447692,
2790,13382256,
2793,13429464,
2796,13490228,
2799,13537448,
2802,13650764,
2805,13575356,
2808,13625708,
2811,13690576,
2814,13873932,
2817,13794132,
2820,13844768,
2823,13886432,
2826,13933532,
2829,14191484,
2832,14096936,
2835,13969924,
2838,14033908,
2841,14275520,
2844,14317164,
2847,14174652,
2850,14217068,
2853,14262708,
2856,14503700,
2859,14328584,
2862,14377164,
2865,14439088,
2868,14504724,
2871,14590608,
2874,14585888,
2877,14627952,
2880,14672848,
2883,14572868,
2886,14590284,
2889,14657544,
2892,14729524,
2895,14810400,
2898,14888612,
2901,15095544,
2904,14956636,
2907,15000316,
2910,15054288,
2913,15156040,
2916,15139180,
2919,15188836,
2922,15252892,
2925,15513008,
2928,15452040,
2931,15369536,
2934,15428312,
2937,15488420,
2940,15741068,
2943,15675952,
2946,15660232,
2949,15714176,
2952,15957640,
2955,15741936,
2958,15797112,
2961,15841580,
2964,15902600,
2967,16082076,
2970,16108328,
2973,16101444,
2976,16160316,
2979,16210788,
2982,16156536,
2985,16132292,
2988,16176132,
2991,16231952,
2994,16452076,
2997,16583016,
3000,16456896,
3003,16508328,
3006,16552956,
3009,16716268,
3012,16705244,
3015,16701988,
3018,16749232,
3021,16804336,
3024,17062960,
3027,17007112,
3030,16850116,
3033,16905520,
3036,17054724,
3039,17094916,
3042,17093612,
3045,17135396,
3048,17183260,
3051,17257540,
3054,17236084,
3057,17281576,
3060,17347912,
3063,17399984,
3066,17665436,
3069,17695532,
3072,17548092,
3075,17592244,
3078,17654952,
3081,17880880,
3084,17847748,
3087,17689708,
3090,17747144,
3093,18005568,
3096,17885800,
3099,17928316,
3102,17971420,
3105,18183860,
3108,18129468,
3111,18038052,
3114,18093968,
3117,18159324,
3120,18308336,
3123,18355296,
3126,18343824,
3129,18386308,
3132,18429236,
3135,18674184,
3138,18386116,
3141,18428160,
3144,18482860,
3147,18683496,
3150,18754172,
3153,18685224,
3156,18727356,
3159,18771016,
3162,19025300,
3165,18845696,
3168,18890628,
3171,18948660,
3174,19004824,
3177,19125432,
3180,19047512,
3183,19099560,
3186,19164188,
3189,19414196,
3192,19442736,
3195,19295748,
3198,19358420,
3201,19414872,
3204,19485304,
3207,19831052,
3210,19789184,
3213,19636756,
3216,19678628,
3219,19721780,
3222,19947488,
3225,20061564,
3228,19903204,
3231,19945916,
3234,20058300,
3237,20011136,
3240,19987888,
3243,20041244,
3246,20103468,
3249,20159604,
3252,20301220,
3255,20353084,
3258,20396396,
3261,20550236,
3264,20492556,
3267,20401400,
3270,20451204,
3273,20516612,
3276,20708676,
3279,20718944,
3282,20719620,
3285,20774812,
3288,20820772,
3291,20997928,
3294,20994344,
3297,20835884,
3300,20885852,
3303,21048396,
3306,21039240,
3309,21112292,
3312,21153972,
3315,21198436,
3318,21444948,
3321,21212536,
3324,21139952,
3327,21218168,
3330,21292084,
3333,21529612,
3336,21646884,
3339,21493464,
3342,21559868,
3345,21613272,
3348,21894040,
3351,21765604,
3354,21831732,
3357,21891060,
3360,22137000,
3363,21953948,
3366,21879536,
3369,21926272,
3372,22116280,
3375,22225552,
3378,22332364,
3381,22173920,
3384,22229232,
3387,22443436,
3390,22253880,
3393,22241060,
3396,22297032,
3399,22362260,
3402,22621676,
3405,22694780,
3408,22539464,
3411,22603444,
3414,22760328,
3417,22768116,
3420,22947044,
3423,22787908,
3426,22834536,
3429,22883364,
3432,23028600,
3435,23232704,
3438,23087772,
3441,23155752,
3444,23228532,
3447,23181104,
3450,23151476,
3453,23204300,
3456,23350772,
3459,23336332,
3462,23377924,
3465,23433364,
3468,23486464,
3471,23406488,
3474,23649904,
3477,23510868,
3480,23577520,
3483,23637584,
3486,23880580,
3489,23865648,
3492,23807912,
3495,23872348,
3498,24124080,
3501,24066336,
3504,23973424,
3507,24015676,
3510,24064920,
3513,24340316,
3516,24413416,
3519,24262056,
3522,24321576,
3525,24508208,
3528,24435572,
3531,24340880,
3534,24391600,
3537,24456304,
3540,24667388,
3543,24743940,
3546,24670356,
3549,24712088,
3552,24753336,
3555,24964380,
3558,24877628,
3561,24873240,
3564,24916020,
3567,25075140,
3570,25036992,
3573,25027260,
3576,25070360,
3579,25114748,
3582,25365280,
3585,25447100,
3588,25294972,
3591,25336016,
3594,25387836,
3597,25616884,
3600,25577696,
3603,25686788,
3606,25528100,
3609,25744304,
3612,25641252,
3615,25631544,
3618,25673992,
3621,25722256,
3624,25988716,
3627,26003588,
3630,25863616,
3633,25906640,
3636,26095052,
3639,26147200,
3642,26059092,
3645,26115812,
3648,26157364,
3651,26217396,
3654,26434140,
3657,26534316,
3660,26382788,
3663,26426100,
3666,26619832,
3669,26593908,
3672,26504240,
3675,26548596,
3678,26692344,
3681,26673544,
3684,26670680,
3687,26723836,
3690,26766360,
3693,27004876,
3696,26967408,
3699,26954168,
3702,26997468,
3705,27045356,
3708,27277876,
3711,27224956,
3714,27071516,
3717,27123624,
3720,27171752,
3723,27431472,
3726,27312724,
3729,27467912,
3732,27334144,
3735,27388180,
3738,27647700,
3741,27659988,
3744,27568840,
3747,27611296,
3750,27784024,
3753,27700424,
3756,27612784,
3759,27672552,
3762,27720912,
3765,27875768,
3768,27934376,
3771,28130908,
3774,27971156,
3777,28013664,
3780,28190712,
3783,28182220,
3786,28114436,
3789,28162396,
3792,28205120,
3795,28400888,
3798,28339292,
3801,28385856,
3804,28442352,
3807,28496764,
3810,28746660,
3813,28792328,
3816,28633460,
3819,28676396,
3822,28837720,
3825,28967772,
3828,28995580,
3831,28838336,
3834,28882340,
3837,29125904,
3840,29122284,
3843,29031260,
3846,29074088,
3849,29116832,
3852,29360508,
3855,29323716,
3858,29230336,
3861,29286752,
3864,29463468,
3867,29587112,
3870,29636500,
3873,29478752,
3876,29522328,
3879,29770256,
3882,29765764,
3885,29607044,
3888,29649576,
3891,29885668,
3894,29966860,
3897,29817988,
3900,29859032,
3903,29902324,
3906,30134284,
3909,30141548,
3912,30054856,
3915,30097096,
3918,30140008,
3921,30385196,
3924,30349288,
3927,30258668,
3930,30300164,
3933,30512480,
3936,30464196,
3939,30447364,
3942,30489092,
3945,30532496,
3948,30779248,
3951,30740932,
3954,30649484,
3957,30691204,
3960,30734296,
3963,30932452,
3966,31047556,
3969,30901636,
3972,30944888,
3975,31142292,
3978,31019024,
3981,31195528,
3984,31038284,
3987,31081732,
3990,31341632,
3993,31367412,
3996,31244436,
3999,31286316,
4002,31330572,
4005,31589056,
4008,31611540,
4011,31499956,
4014,31544788,
4017,31682076,
4020,31600496,
4023,31575780,
4026,31625748,
4029,31689540,
4032,31958484,
4035,31969288,
4038,31878044,
4041,31921720,
4044,32102108,
4047,32010528,
4050,31952080,
4053,32015408,
4056,32076332,
4059,32265712,
4062,32412144,
4065,32258784,
4068,32301736,
4071,32346352,
4074,32592720,
4077,32505456,
4080,32347172,
4083,32407940,
4086,32644920,
4089,32685464,
4092,32607644,
4095,32649784,
4098,32790796,
4101,32951188,
4104,32950348,
4107,33060748,
4110,32914448,
4113,32979112,
4116,33242716,
4119,33183388,
4122,33025200,
4125,33084536,
4128,33267140,
4131,33348436,
4134,33265768,
4137,33308176,
4140,33420884,
4143,33351084,
4146,33529488,
4149,33392704,
4152,33454520,
4155,33677120,
4158,33615456,
4161,33559268,
4164,33619780,
4167,33679740,
4170,33734488,
4173,33734664,
4176,33984628,
4179,33825244,
4182,33880336,
4185,33932564,
4188,33990476,
4191,34043320,
4194,34092188,
4197,34283016,
4200,34001968,
4203,34208008,
4206,34090940,
4209,34178512,
4212,34251544,
4215,34317360,
4218,34572408,
4221,34535436,
4224,34416452,
4227,34470148,
4230,34756376,
4233,34798672,
4236,34642284,
4239,34686132,
4242,34944380,
4245,34792660,
4248,34837708,
4251,34891144,
4254,34979600,
4257,35074600,
4260,35073828,
4263,35118636,
4266,35165136,
4269,35382400,
4272,35327808,
4275,35245852,
4278,35289596,
4281,35333396,
4284,35591888,
4287,35620144,
4290,35530004,
4293,35573016,
4296,35650728,
4299,35681480,
4302,35705576,
4305,35749036,
4308,35797644,
4311,36054072,
4314,36026192,
4317,35905032,
4320,35949300,
4323,36136412,
4326,36257324,
4329,36073916,
4332,36127588,
4335,36169860,
4338,36215036,
4341,36468840,
4344,36550476,
4347,36397872,
4350,36453820,
4353,36371984,
4356,36348572,
4359,36407236,
4362,36460776,
4365,36688872,
4368,36680516,
4371,36680080,
4374,36721576,
4377,36767924,
4380,37006924,
4383,37034188,
4386,36948648,
4389,36997784,
4392,37061096,
4395,37314132,
4398,37245268,
4401,37086204,
4404,37141632,
4407,37340108,
4410,37349892,
4413,37277312,
4416,37320588,
4419,37367476,
4422,37636248,
4425,37470832,
4428,37516216,
4431,37573360,
4434,37618008,
4437,37866568,
4440,37790216,
4443,37966428,
4446,37808124,
4449,38070048,
4452,38023708,
4455,37907516,
4458,37950412,
4461,37995780,
4464,38186904,
4467,38382500,
4470,38225140,
4473,38277736,
4476,38528572,
4479,38396960,
4482,38246696,
4485,38298156,
4488,38361216,
4491,38568216,
4494,38706008,
4497,38557616,
4500,38616388,
4503,38671600,
4506,38924540,
4509,38866556,
4512,38708768,
4515,38764320,
4518,38987772,
4521,38870104,
4524,39004928,
4527,38928060,
4530,38993800,
4533,39259992,
4536,39259304,
4539,39173952,
4542,39234704,
4545,39290276,
4548,39527832,
4551,39415068,
4554,39390684,
4557,39436212,
4560,39652544,
4563,39640852,
4566,39634364,
4569,39691268,
4572,39735808,
4575,39981988,
4578,39860880,
4581,39970824,
4584,39813476,
4587,39858204,
4590,40143160,
4593,40014136,
4596,40066688,
4599,40115316,
4602,40240636,
4605,40307576,
4608,40212352,
4611,40256272,
4614,40302704,
4617,40553996,
4620,40576496,
4623,40425084,
4626,40478392,
4629,40670952,
4632,40600096,
4635,40576328,
4638,40619728,
4641,40665740,
4644,40844352,
4647,41012924,
4650,41065664,
4653,40927904,
4656,41007304,
4659,40955556,
4662,40921676,
4665,40965572,
4668,41024204,
4671,41208840,
4674,41163092,
4677,41413860,
4680,41302928,
4683,41372652,
4686,41629440,
4689,41584668,
4692,41442980,
4695,41493944,
4698,41558948,
4701,41824988,
4704,41822420,
4707,41663932,
4710,41723940,
4713,41973860,
4716,41908672,
4719,41821136,
4722,41865280,
4725,41909960,
4728,42169860,
4731,42163016,
4734,42081976,
4737,42145596,
4740,42332092,
4743,42118640,
4746,42050364,
4749,42121416,
4752,42204108,
4755,42363936,
4758,42365888,
4761,42568216,
4764,42421876,
4767,42487128,
4770,42747792,
4773,42827112,
4776,42675388,
4779,42728208,
4782,42976144,
4785,42730384,
4788,42774520,
4791,42829464,
4794,42892288,
4797,42946176,
4800,43183696,
4803,43278000,
4806,43118940,
4809,43162608,
4812,43113876,
4815,43360496,
4818,43212912,
4821,43259892,
4824,43531520,
4827,43557216,
4830,43406364,
4833,43449452,
4836,43580856,
4839,43750260,
4842,43749712,
4845,43661256,
4848,43702780,
4851,43762712,
4854,44031856,
4857,44015680,
4860,43925076,
4863,43968144,
4866,44214516,
4869,44020692,
4872,44066728,
4875,44110988,
4878,44261012,
4881,44334108,
4884,44246128,
4887,44291012,
4890,44333896,
4893,44580440,
4896,44446404,
4899,44497708,
4902,44555748,
4905,44600708,
4908,44808940,
4911,44692072,
4914,44735296,
4917,44777952,
4920,44821820,
4923,45068032,
4926,45045696,
4929,44888444,
4932,44934544,
4935,45144796,
4938,45098904,
4941,45015888,
4944,45076772,
4947,45135476,
4950,45382656,
4953,45393636,
4956,45302620,
4959,45345276,
4962,45386948,
4965,45625788,
4968,45575028,
4971,45566220,
4974,45640164,
4977,45765036,
4980,45753140,
4983,45662084,
4986,45705980,
4989,45844076,
4992,45775592,
4995,45804008,
4998,45853692,
5001,45918792,
5004,46111912,
5007,44704680,
5010,44176220,
5013,44174884,
5016,44174576,
5019,44185932,
5022,44190788,
5025,44196236,
5028,44200208,
5031,44241972,
5034,44290036,
5037,44285948,
5040,44378008,
5043,44457436,
5046,44487016,
5049,44551804,
5052,44562120,
5055,44561784,
5058,44560564,
5061,44559660,
5064,44559032,
5067,44562684,
5070,44566224,
5073,44596308,
5076,21520604,
5079,624700,
5082,1034716,
5085,1062956,
5088,1209336,
5091,1480640,
5094,1629252,
5097,1683348,
5100,1919404,
5103,2128204,
5106,2167368,
5109,2705960,
5112,3178024,
5115,3828712,
5118,3999812,
5121,3985404,
5124,4275868,
5127,4555480,
5130,4921868,
5133,5131068,
5136,4532792,
5139,4608248,
5142,5420164,
5145,5549920,
5148,5573976,
5151,6382556,
5154,6542392,
5157,6458684,
5160,6556776,
5163,6828956,
5166,7073680,
5169,6436152,
5172,6685924,
5175,6653068,
5178,7069852,
5181,7492688,
5184,7498040,
5187,7843148,
5190,8171196,
5193,8244212,
5196,8993008,
5199,8999572,
5202,9112540,
5205,9009248,
5208,9141808,
5211,9399440,
5214,9541184,
5217,9689708,
5220,9024596,
5223,9639604,
5226,10241348,
5229,10635692,
5232,10776052,
5235,10942868,
5238,10610540,
5241,11236832,
5244,11840820,
5247,12121336,
5250,12382940,
5253,12557284,
5256,11755384,
5259,12229680,
5262,12592072,
5265,12954432,
5268,13282668,
5271,13653148,
5274,13841628,
5277,13325116,
5280,13481028,
5283,13644324,
5286,12906460,
5289,13077072,
5292,13472648,
5295,13888044,
5298,14009552,
5301,14127208,
5304,14236800,
5307,14350088,
5310,14496824,
5313,14613132,
5316,14140144,
5319,14727196,
5322,14839336,
5325,15011260,
5328,13997848,
5331,14357336,
5334,14669772,
5337,15162560,
5340,14885656,
5343,15035192,
5346,15080224,
5349,14916772,
5352,15393404,
5355,15797188,
5358,16054440,
5361,16225792,
5364,15881896,
