seconds,utilization (KB),
2565,12181592,
2568,12239468,
2571,12315292,
2574,12377208,
2577,12450224,
2580,12594452,
2583,12727540,
2586,12581880,
2589,12644064,
2592,12702352,
2595,12788744,
2598,13125728,
2601,12732136,
2604,12791604,
2607,12867888,
2610,12953316,
2613,12993624,
2616,13309444,
2619,13117324,
2622,13171220,
2625,13229656,
2628,13294984,
2631,13354968,
2634,13687048,
2637,13357224,
2640,13435272,
2643,13486168,
2646,13556832,
2649,13755224,
2652,13651652,
2655,13511572,
2658,13592868,
2661,13662288,
2664,13745692,
2667,13969624,
2670,14052544,
2673,13850676,
2676,13910224,
2679,13967240,
2682,14040708,
2685,14292724,
2688,14041084,
2691,14089480,
2694,14132424,
2697,14189960,
2700,14249368,
2703,14450920,
2706,14646276,
2709,14444916,
2712,14488132,
2715,14539568,
2718,14615092,
2721,14849104,
2724,14677912,
2727,14730172,
2730,14777604,
2733,14831168,
2736,14881520,
2739,14928084,
2742,14957796,
2745,15017204,
2748,15075860,
2751,15131548,
2754,15182212,
2757,15500764,
2760,15146264,
2763,15204564,
2766,15267740,
2769,15351552,
2772,15431472,
2775,15637296,
2778,15431096,
2781,15488652,
2784,15556808,
2787,15623520,
2790,15698852,
2793,15816776,
2796,15736328,
2799,15807840,
2802,15863300,
2805,15941792,
2808,16031788,
2811,16011860,
2814,15928512,
2817,15979716,
2820,16057008,
2823,16133168,
2826,16295964,
2829,16387992,
2832,16262200,
2835,16316148,
2838,16359308,
2841,16403412,
2844,16453148,
2847,16590420,
2850,16479504,
2853,16545416,
2856,16602648,
2859,16650912,
2862,16714752,
2865,16900308,
2868,16760648,
2871,16842836,
2874,16914232,
2877,16996216,
2880,17193064,
2883,16909456,
2886,16952564,
2889,16998568,
2892,17055068,
2895,17135680,
2898,17251028,
2901,17224292,
2904,17278356,
2907,17355944,
2910,17435852,
2913,17511544,
2916,17661792,
2919,17529016,
2922,17579364,
2925,17669876,
2928,17743480,
2931,17819812,
2934,17976120,
2937,17772668,
2940,17831884,
2943,17894728,
2946,17972208,
2949,18049800,
2952,18121788,
2955,17977004,
2958,18034512,
2961,18106932,
2964,18191096,
2967,18275808,
2970,18293876,
2973,18232324,
2976,18303060,
2979,18346072,
2982,18403552,
2985,18479596,
2988,18460140,
2991,18444572,
2994,18503540,
2997,18571044,
3000,18632292,
3003,18890180,
3006,18606860,
3009,18691920,
3012,18775600,
3015,18847228,
3018,18926404,
3021,19250992,
3024,18896024,
3027,18959092,
3030,19015472,
3033,19082052,
3036,19140188,
3039,19169192,
3042,19230812,
3045,19302700,
3048,19376556,
3051,19449500,
3054,19528744,
3057,19667732,
3060,19479604,
3063,19538172,
3066,19611656,
3069,19694804,
3072,19766172,
3075,19896540,
3078,19750056,
3081,19816112,
3084,19883220,
3087,19955576,
3090,20024452,
3093,20083224,
3096,20015380,
3099,20096092,
3102,20163096,
3105,20234276,
3108,20301252,
3111,20405340,
3114,20272220,
3117,20358160,
3120,20424812,
3123,20483304,
3126,20533020,
3129,20520532,
3132,20567108,
3135,20634108,
3138,20687636,
3141,20751148,
3144,20887260,
3147,20812796,
3150,20856544,
3153,20897720,
3156,20942608,
3159,21020984,
3162,21207560,
3165,20962696,
3168,21027052,
3171,21087188,
3174,21129844,
3177,21179768,
3180,21239572,
3183,21510808,
3186,21381640,
3189,21431300,
3192,21475028,
3195,21542852,
3198,21748680,
3201,21733780,
3204,21595756,
3207,21657220,
3210,21702304,
3213,21767672,
3216,22011304,
3219,21799912,
3222,21863424,
3225,21921196,
3228,21987280,
3231,22047168,
3234,22298068,
3237,21992760,
3240,22048916,
3243,22114900,
3246,22202088,
3249,22287664,
3252,22573904,
3255,22317872,
3258,22377004,
3261,22443780,
3264,22529036,
3267,22589496,
3270,22648320,
3273,22587620,
3276,22642988,
3279,22718832,
3282,22774720,
3285,22859600,
3288,23068504,
3291,22843968,
3294,22903288,
3297,22952260,
3300,23020944,
3303,23071988,
3306,23336348,
3309,23097424,
3312,23162028,
3315,23222716,
3318,23297356,
3321,23370360,
3324,23703064,
3327,23344548,
3330,23393512,
3333,23448908,
3336,23507764,
3339,23569788,
3342,23730100,
3345,23645876,
3348,23698192,
3351,23762280,
3354,23841392,
3357,23913176,
3360,23931792,
3363,23977900,
3366,24027700,
3369,24077820,
3372,24151536,
3375,24215276,
3378,24160928,
3381,24221928,
3384,24286144,
3387,24335900,
3390,24401988,
3393,24676144,
3396,24527448,
3399,24594356,
3402,24656936,
3405,24731012,
3408,24801968,
3411,24702352,
3414,24752472,
3417,24803776,
3420,24855568,
3423,24914316,
3426,24987244,
3429,25105076,
3432,25028064,
3435,25077504,
3438,25136260,
3441,25213660,
3444,25312780,
3447,25369868,
3450,25254848,
3453,25312272,
3456,25384308,
3459,25469564,
3462,25428352,
3465,25482396,
3468,25551616,
3471,25606580,
3474,25665912,
3477,25727776,
3480,25737880,
3483,25731532,
3486,25781116,
3489,25845400,
3492,25923240,
3495,25980244,
3498,26034760,
3501,26032684,
3504,26106248,
3507,26172864,
3510,26237108,
3513,26312716,
3516,26629348,
3519,26236080,
3522,26287532,
3525,26329092,
3528,26384020,
3531,26451720,
3534,26516624,
3537,26521776,
3540,26572672,
3543,26626492,
3546,26688240,
3549,26746576,
3552,27068772,
3555,26760544,
3558,26832716,
3561,26882848,
3564,26944352,
3567,27008692,
3570,26903068,
3573,26971092,
3576,27029308,
3579,27073772,
3582,27138860,
3585,27212232,
3588,27478988,
3591,27356300,
3594,27422796,
3597,27488768,
3600,27549532,
3603,27841088,
3606,27549136,
3609,27594344,
3612,27655800,
3615,27707032,
3618,27774944,
3621,28012396,
3624,28093488,
3627,27905248,
3630,27980004,
3633,28043116,
3636,28124028,
3639,28443304,
3642,28078288,
3645,28119316,
3648,28179992,
3651,28242048,
3654,28297432,
3657,28484236,
3660,28339908,
3663,28393228,
3666,28461396,
3669,28530024,
3672,28617176,
3675,28723784,
3678,28579372,
3681,28641220,
3684,28699124,
3687,28755696,
3690,28821256,
3693,29152420,
3696,28874696,
3699,28949380,
3702,29007988,
3705,29080360,
3708,29156104,
3711,29001916,
3714,29055104,
3717,29124560,
3720,29181588,
3723,29252860,
3726,29383824,
3729,29524776,
3732,29380756,
3735,29444188,
3738,29520844,
3741,29607876,
3744,29876156,
3747,29498668,
3750,29555400,
3753,29602600,
3756,29675684,
3759,29736868,
3762,30070560,
3765,29797960,
3768,29858812,
3771,29935760,
3774,29991684,
3777,30064808,
3780,30374092,
3783,30079724,
3786,30151496,
3789,30229272,
3792,30302000,
3795,30374712,
3798,30719852,
3801,30325912,
3804,30409496,
3807,30484516,
3810,30562516,
3813,30635296,
3816,30823700,
3819,30831524,
3822,30642928,
3825,30703876,
3828,30757564,
3831,30814440,
3834,31034208,
3837,31140684,
3840,30953288,
3843,31022400,
3846,31091688,
3849,31174528,
3852,31144892,
3855,31065832,
3858,31137196,
3861,31186428,
3864,31240780,
3867,31295876,
3870,31376368,
3873,31372756,
3876,31433428,
3879,31487324,
3882,31550932,
3885,31613344,
3888,31758600,
3891,31701960,
3894,31775932,
3897,31848980,
3900,31922480,
3903,32000172,
3906,32181084,
3909,32030828,
3912,32100404,
3915,32166588,
3918,32235488,
3921,32295308,
3924,32191912,
3927,32227132,
3930,32287248,
3933,32349544,
3936,32415392,
3939,32489600,
3942,32577856,
3945,32566932,
3948,32650772,
3951,32714200,
3954,32786660,
3957,32855864,
3960,32700156,
3963,32733724,
3966,32784676,
3969,32829352,
3972,32871276,
3975,32892480,
3978,33238156,
3981,32912104,
3984,32984436,
3987,33052132,
3990,33117240,
3993,33195212,
3996,33245416,
3999,33206924,
4002,33279596,
4005,33343724,
4008,33411444,
4011,33627228,
4014,33403264,
4017,33472256,
4020,33544972,
4023,33624504,
4026,33695892,
4029,33919088,
4032,34004712,
4035,33855664,
4038,33926840,
4041,34002536,
4044,34074740,
4047,34190120,
4050,34035980,
4053,34026916,
4056,34082868,
4059,34155840,
4062,34228828,
4065,34396800,
4068,34256448,
4071,34324408,
4074,34383688,
4077,34434696,
4080,34491248,
4083,34814208,
4086,34510572,
4089,34587092,
4092,34650028,
4095,34715624,
4098,34781692,
4101,34694304,
4104,34682772,
4107,34727480,
4110,34778824,
4113,34846216,
4116,34910836,
4119,35200148,
4122,34972012,
4125,35047144,
4128,35119136,
4131,35196840,
4134,35238692,
4137,35255524,
4140,35256932,
4143,35322152,
4146,35392584,
4149,35457180,
4152,35521136,
4155,35444972,
4158,35502904,
4161,35569700,
4164,35639232,
4167,35713000,
4170,35799184,
4173,36133768,
4176,35749560,
4179,35832916,
4182,35893572,
4185,35955112,
4188,36027384,
4191,36037156,
4194,36034532,
4197,36102228,
4200,36161052,
4203,36234020,
4206,36311552,
4209,36424456,
4212,36268348,
4215,36333936,
4218,36397644,
4221,36464260,
4224,36525264,
4227,36581460,
4230,36521768,
4233,36589540,
4236,36655112,
4239,36731816,
4242,36801412,
4245,36938552,
4248,36863060,
4251,36918872,
4254,36984236,
4257,37044296,
4260,37113688,
4263,37215176,
4266,37139920,
4269,37208468,
4272,37284412,
4275,37361376,
4278,37432704,
4281,37521772,
4284,37437772,
4287,37498580,
4290,37551968,
4293,37621380,
4296,37684020,
4299,37796120,
4302,37674760,
4305,37726972,
4308,37794888,
4311,37853168,
4314,37925040,
4317,38018188,
4320,37926836,
4323,37980572,
4326,38056452,
4329,38126000,
4332,38184884,
4335,38336128,
4338,38195612,
4341,38260336,
4344,38325064,
4347,38386680,
4350,38617772,
4353,38658056,
4356,38466444,
4359,38522100,
4362,38575544,
4365,38631280,
4368,38860344,
4371,38870024,
4374,38702716,
4377,38761732,
4380,38820012,
4383,38879284,
4386,39197996,
4389,38891824,
4392,38976912,
4395,39040168,
4398,39083660,
4401,39153164,
4404,39363716,
4407,39136192,
4410,39204508,
4413,39263968,
4416,39333188,
4419,39409208,
4422,39486284,
4425,39354968,
4428,39414356,
4431,39495912,
4434,39581864,
4437,39668128,
4440,39745180,
4443,39942344,
4446,39738260,
4449,39811296,
4452,39881476,
4455,39947848,
4458,40281448,
4461,39917684,
4464,39976624,
4467,40033120,
4470,40078064,
4473,40139252,
4476,40396780,
4479,40131836,
4482,40205212,
4485,40287428,
4488,40373532,
4491,40459216,
4494,40662092,
4497,40672404,
4500,40497116,
4503,40571988,
4506,40634236,
4509,40701388,
4512,40977936,
4515,40624260,
4518,40679040,
4521,40746300,
4524,40806100,
4527,40885656,
4530,41215584,
4533,40902596,
4536,40957156,
4539,41034488,
4542,41119880,
4545,41206588,
4548,41425472,
4551,41413380,
4554,41221868,
4557,41278536,
4560,41340916,
4563,41415672,
4566,41718584,
4569,41402716,
4572,41466084,
4575,41539780,
4578,41619776,
4581,41705472,
4584,41736384,
4587,41736348,
4590,41794504,
4593,41867912,
4596,41945980,
4599,42019352,
4602,42039016,
4605,41936896,
4608,41997008,
4611,42048376,
4614,42112300,
4617,42178836,
4620,42227528,
4623,42186056,
4626,42263944,
4629,42349992,
4632,42436828,
4635,42518968,
4638,42504368,
4641,42532084,
4644,42592092,
4647,42666004,
4650,42732076,
4653,42804672,
4656,42718432,
4659,42754016,
4662,42823224,
4665,42889916,
4668,42958856,
4671,43016268,
4674,43002116,
4677,43012272,
4680,43087988,
4683,43163132,
4686,43238176,
4689,43311908,
4692,43447816,
4695,43250596,
4698,43317796,
4701,43393428,
4704,43466960,
4707,43543412,
4710,43623720,
4713,43601456,
4716,43679328,
4719,43755820,
4722,43834624,
4725,43873732,
4728,43893496,
4731,43833512,
4734,43891544,
4737,43955408,
4740,44025380,
4743,44095580,
4746,44187668,
4749,44125584,
4752,44190928,
4755,44254324,
4758,44323596,
4761,44395980,
4764,44489492,
4767,44408964,
4770,44486316,
4773,44547848,
4776,44629628,
4779,44752088,
4782,44691316,
4785,44627992,
4788,44691252,
4791,44747920,
4794,44797728,
4797,44937136,
4800,45065840,
4803,44936856,
4806,45013240,
4809,45076884,
4812,45147848,
4815,45344696,
4818,45315568,
4821,45194308,
4824,45258540,
4827,45325252,
4830,45395932,
4833,45545104,
4836,45654724,
4839,45471284,
4842,45549276,
4845,45635456,
4848,45721180,
4851,45757448,
4854,45921104,
4857,45761560,
4860,45822320,
4863,44068020,
4866,44067524,
4869,44066692,
4872,44077432,
4875,44079168,
4878,44131908,
4881,44203444,
4884,44259264,
4887,44278944,
4890,44296012,
4893,44295144,
4896,44293864,
4899,44292632,
4902,44291648,
4905,44290692,
4908,44299456,
4911,44311156,
4914,20764964,
4917,604436,
4920,1012668,
4923,1039644,
4926,1182688,
4929,1438044,
4932,1601592,
4935,1648108,
4938,1930324,
4941,2643244,
4944,3334336,
4947,3913244,
4950,3954016,
4953,4803136,
4956,5286192,
4959,5280616,
4962,5792596,
4965,6356396,
4968,6733960,
4971,7009932,
4974,6821984,
4977,7644348,
4980,8100052,
4983,8201756,
4986,9237428,
4989,9157436,
4992,8854552,
4995,9661192,
4998,10269844,
5001,10063304,
5004,10846668,
5007,11464040,
5010,11628996,
5013,11961496,
5016,12458808,
5019,13032304,
5022,13921256,
5025,14897076,
5028,15552036,
5031,16127916,
5034,16743980,
5037,17590264,
5040,17738968,
5043,18696944,
5046,18855252,
5049,19904016,
5052,16266608,
5055,16229040,
5058,16681856,
5061,17120296,
5064,17728020,
5067,18310520,
5070,18953540,
5073,19573568,
5076,20281512,
5079,20318472,
5082,21054740,
5085,21899296,
5088,22685772,
5091,23060160,
5094,23621028,
5097,24177368,
5100,20946832,
5103,21391684,
5106,21866248,
5109,22358200,
5112,22783660,
5115,22776068,
5118,23350900,
5121,23988824,
5124,24766304,
5127,24712476,
5130,25279092,
5133,25984604,
5136,26993272,
5139,27529640,
5142,27729252,
5145,28272272,
5148,24754392,
5151,24365048,
5154,24851768,
5157,25342792,
5160,25291308,
5163,25769680,
5166,26410120,
5169,26843940,
5172,27279900,
5175,27861724,
5178,28284000,
5181,28999072,
5184,29557260,
5187,29771692,
5190,30184344,
5193,26827388,
5196,27345652,
5199,27008664,
5202,27312080,
5205,26352648,
5208,26670516,
5211,26971360,
5214,27561012,
5217,27883372,
5220,27403400,
5223,27634456,
5226,27303348,
5229,27567976,
5232,27881416,
5235,28377856,
5238,28962404,
5241,29536856,
5244,30340012,
5247,30860412,
5250,31358092,
5253,31804580,
5256,32095152,
5259,32498056,
5262,32971252,
5265,33000456,
5268,33586432,
5271,34236644,
5274,34659128,
5277,35231472,
5280,35921116,
5283,36472940,
5286,36732452,
5289,37033348,
5292,37475152,
5295,37873592,
5298,38387908,
5301,39201384,
5304,39624956,
5307,40133448,
5310,40755532,
5313,41154492,
5316,41257872,
5319,41882352,
5322,42395036,
5325,42555536,
5328,43042904,
5331,43509900,
5334,43899296,
5337,44619724,
5340,45242080,
5343,45720720,
5346,45930544,
5349,46332828,
5352,47173792,
5355,47695232,
5358,48403404,
5361,48308292,
5364,49201676,
