procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0        26104      3390600        29824       338292    0    0 16176    40 7505 6640   6  15  73   6   0 2018-11-29 18:40:32
 0  1        26104      3389524        29852       338300    0    0 16203    35 7558 6521   6  15  74   6   0 2018-11-29 18:40:35
 1  0        26104      3389724        29876       338248    0    0 17451    27 7542 6518   6  15  73   6   0 2018-11-29 18:40:38
 4  0        26104      3388692        30776       338304    0    0 16603    39 7657 6766   6  15  73   6   0 2018-11-29 18:40:41
 0  2        26104      3390380        29904       338304    0    0 16672    31 7701 6621   6  15  73   6   0 2018-11-29 18:40:44
 0  1        26104      3390356        29936       338304    0    0 16548    28 7278 6400   6  15  73   6   0 2018-11-29 18:40:47
 0  1        26104      3389864        29948       338304    0    0 17340    28 7600 6616   6  15  73   6   0 2018-11-29 18:40:50
 2  1        26104      3388744        31000       338304    0    0 17571    27 7671 6630   6  15  73   6   0 2018-11-29 18:40:53
 3  0        26104      3390352        29988       338304    0    0 17359    44 8142 6987   6  15  73   6   0 2018-11-29 18:40:56
 2  0        26104      3389732        30020       338312    0    0 16177    29 7636 6597   6  15  74   6   0 2018-11-29 18:40:59
 1  0        26104      3390212        30056       338312    0    0 16571   107 8968 7924   6  15  73   6   0 2018-11-29 18:41:02
 3  0        26104      3389188        30072       338316    0    0 17599    40 8056 6933   6  15  73   6   0 2018-11-29 18:41:05
 0  1        26104      3389316        30100       338316    0    0 17304    31 7600 6528   5  15  75   5   0 2018-11-29 18:41:08
 0  1        26104      3389936        30140       338316    0    0 17636    35 7957 6849   7  15  73   5   0 2018-11-29 18:41:11
 3  0        26104      3389076        30964       338328    0    0 17439    59 7884 6982   6  16  73   5   0 2018-11-29 18:41:14
 3  0        26104      3389112        30220       338328    0    0 17768    28 7926 6832   6  16  73   5   0 2018-11-29 18:41:17
 2  0        26104      3387836        31304       338328    0    0 17228    31 7701 6691   6  15  73   5   0 2018-11-29 18:41:20
 3  0        26104      3389392        30300       338328    0    0 16948    32 7796 6805   6  15  74   5   0 2018-11-29 18:41:23
 0  0        26104      3388952        31388       338328    0    0 18373    35 8076 6967   7  16  72   6   0 2018-11-29 18:41:26
 2  1        26104      3388336        31048       338336    0    0 17491    39 7903 6788   6  16  73   5   0 2018-11-29 18:41:29
 1  0        26104      3388812        30416       338280    0    0 17380    33 7974 6791   6  15  73   5   0 2018-11-29 18:41:32
 4  0        26104      3388668        31496       338336    0    0 17585    31 8031 6858   6  15  73   5   0 2018-11-29 18:41:35
 2  0        26104      3387584        31524       338336    0    0 16316    31 7701 6647   6  16  74   5   0 2018-11-29 18:41:38
 0  0        26104      2990164        30520       747380    0    0  7304 57067 5727 5036   6  10  81   2   0 2018-11-29 18:41:41
 0  0        26104      2990116        30520       747388    0    0     0 300331 6993 6421   3   2  95   0   0 2018-11-29 18:41:44
 1  0        26104      2990164        30532       747392    0    0     0 307244 7072 6507   3   2  95   0   0 2018-11-29 18:41:47
 0  0        26104      2990220        30540       747392    0    0     0 307887 7082 6461   2   2  95   0   0 2018-11-29 18:41:50
 2  0        26104      2990164        30540       747396    0    0     0 309632 6998 6484   3   2  95   0   0 2018-11-29 18:41:53
 1  0        26104      2990148        30548       747396    0    0     0 308484 7046 6522   3   2  95   0   0 2018-11-29 18:41:56
 1  0        26104      2990268        30548       747400    0    0     0 308907 7028 6483   3   2  95   0   0 2018-11-29 18:41:59
 0  0        26100      2989376        30556       747400    3    0     0 304905 7008 6536   3   2  95   0   0 2018-11-29 18:42:02
 0  0        26100      2989368        30556       747400    0    0     0 306133 7000 6492   3   2  95   0   0 2018-11-29 18:42:05
 1  0        26100      2989344        30564       747404    0    0     0 305805 7002 6471   2   2  95   0   0 2018-11-29 18:42:08
 0  0        26100      2989256        30568       747404    0    0     0 310281 9450 8710   3   3  95   0   0 2018-11-29 18:42:11
 1  0        26100      2989184        30576       747404    0    0     0 307044 7020 6518   3   2  95   0   0 2018-11-29 18:42:14
 0  0        26100      2989248        30584       747408    0    0     0 302880 7134 6570   2   2  95   0   0 2018-11-29 18:42:17
 2  0        26100      2989208        30584       747408    0    0     0 305877 6961 6433   3   2  95   0   0 2018-11-29 18:42:20
 1  0        26100      2989192        30588       747412    0    0     0 308697 7014 6493   3   2  95   0   0 2018-11-29 18:42:23
 0  0        26100      2989176        30588       747412    0    0     0 306176 6979 6465   3   2  95   0   0 2018-11-29 18:42:26
 1  0        26100      2989192        30592       747412    0    0     0 305753 6973 6465   3   2  95   0   0 2018-11-29 18:42:29
 1  0        26100      2989184        30592       747416    0    0     0 305835 6931 6436   3   2  95   0   0 2018-11-29 18:42:32
 1  0        26100      2989200        30600       747420    0    0     0 305967 7028 6507   3   2  95   0   0 2018-11-29 18:42:35
 0  0        26100      2989216        30600       747420    0    0     0 308779 7000 6498   3   2  95   0   0 2018-11-29 18:42:38
 0  0        26100      2989192        30608       747420    0    0     0 305327 6957 6455   3   2  95   0   0 2018-11-29 18:42:41
 2  0        26100      2989224        30608       747420    0    0     0 308053 6923 6468   3   2  95   0   0 2018-11-29 18:42:44
 1  0        26100      2989208        30616       747424    0    0     0 306244 7390 6820   3   2  95   0   0 2018-11-29 18:42:47
 0  0        26100      2989224        30616       747424    0    0     0 304052 6966 6480   3   2  95   0   0 2018-11-29 18:42:50
 1  0        26100      2989124        30624       747428    0    0     0 303113 7051 6467   3   2  95   0   0 2018-11-29 18:42:53
 1  0        26100      2989084        30624       747428    0    0     0 307627 6991 6433   3   2  95   0   0 2018-11-29 18:42:56
 0  0        26100      2988980        30632       747428    0    0     0 306479 7038 6531   3   2  95   0   0 2018-11-29 18:42:59
 0  0        26084      2989064        30640       747448    5    0     4 305344 7309 6708   3   3  95   0   0 2018-11-29 18:43:02
 2  0        26084      2989048        30640       747448    0    0     0 304768 6956 6452   3   2  95   0   0 2018-11-29 18:43:05
 0  0        26084      2989088        30648       747448    0    0     0 307555 7048 6596   3   2  95   0   0 2018-11-29 18:43:08
 0  0        26084      2989016        30648       747448    0    0     0 307157 7011 6496   3   2  95   0   0 2018-11-29 18:43:11
 0  0        26084      2989008        30656       747448    0    0     0 306223 7007 6502   3   2  95   0   0 2018-11-29 18:43:14
 1  0        26084      2989080        30664       747452    0    0     0 301657 6914 6407   3   2  95   0   0 2018-11-29 18:43:17
 0  0        26084      2989048        30664       747456    0    0     0 308795 7519 6860   3   2  95   0   0 2018-11-29 18:43:20
 0  0        26084      2989056        30672       747456    0    0     0 306824 7140 6509   3   2  95   0   0 2018-11-29 18:43:23
 1  0        26084      2989072        30672       747456    0    0     0 307933 8388 6639   2   2  95   0   0 2018-11-29 18:43:26
 0  0        26084      2989056        30680       747456    0    0     0 306785 7650 6668   3   2  95   0   0 2018-11-29 18:43:29
 0  0        26084      2989088        30680       747456    0    0     0 307456 6928 6424   3   2  95   0   0 2018-11-29 18:43:32
 0  0        26084      2989040        30688       747460    0    0     0 305421 7834 7241   3   2  95   0   0 2018-11-29 18:43:35
 2  0        26084      2989048        30688       747460    0    0     0 305493 6940 6429   3   2  95   0   0 2018-11-29 18:43:38
 1  0        26084      2989024        30696       747464    0    0     0 305540 7054 6496   3   2  95   0   0 2018-11-29 18:43:41
 0  0        26084      2989032        30696       747468    0    0     0 303957 6880 6341   3   2  95   0   0 2018-11-29 18:43:44
 1  0        26084      2989016        30704       747468    0    0     0 302127 6910 6435   3   2  95   0   0 2018-11-29 18:43:47
 0  0        26084      2989008        30704       747472    0    0     0 303275 6882 6378   3   2  95   0   0 2018-11-29 18:43:50
 0  0        26084      2989096        30712       747472    0    0     0 308569 7039 6557   3   2  95   0   0 2018-11-29 18:43:53
 0  0        26084      2989088        30712       747476    0    0     0 307592 7126 6575   3   2  95   0   0 2018-11-29 18:43:56
 2  0        26084      2989080        30720       747476    0    0     0 305928 7083 6515   2   2  95   0   0 2018-11-29 18:43:59
 0  0        26084      2989328        30720       747476    1    0     0 302431 6953 6446   3   2  95   0   0 2018-11-29 18:44:02
 0  0        26084      2989328        30728       747480    0    0     0 306239 7057 6511   3   2  95   0   0 2018-11-29 18:44:05
 0  0        26084      2989264        30728       747484    0    0     0 306347 6973 6448   3   2  95   0   0 2018-11-29 18:44:08
 1  0        26084      2989328        30736       747484    0    0     0 305881 7070 6542   3   2  95   0   0 2018-11-29 18:44:11
 0  0        26084      2989240        30736       747484    0    0     0 306731 7014 6467   3   2  95   0   0 2018-11-29 18:44:14
 1  0        26084      2989196        30744       747484    0    0     0 307375 6979 6489   3   2  95   0   0 2018-11-29 18:44:17
 0  0        26084      2989228        30744       747488    0    0     0 305963 7005 6448   3   2  95   0   0 2018-11-29 18:44:20
 1  0        26084      2989180        30752       747492    0    0     0 306223 6988 6493   3   2  95   0   0 2018-11-29 18:44:23
 1  0        26084      2989228        30752       747492    0    0     0 307072 6979 6430   3   2  95   0   0 2018-11-29 18:44:26
 0  0        26084      2989204        30760       747492    0    0     0 308399 7148 6529   3   2  95   0   0 2018-11-29 18:44:29
 0  0        26084      2989188        30760       747496    0    0     0 306065 7290 6757   3   2  95   0   0 2018-11-29 18:44:32
 0  0        26084      2989172        30764       747496    0    0     0 306632 8265 7527   2   2  95   0   0 2018-11-29 18:44:35
 1  0        26084      2989196        30764       747504    0    0     0 305749 6953 6413   3   2  95   0   0 2018-11-29 18:44:38
 0  0        26084      2989212        30768       747504    0    0     0 306783 6980 6511   3   2  95   0   0 2018-11-29 18:44:41
 1  0        26084      2989188        30768       747504    0    0     0 303189 6917 6416   3   2  95   0   0 2018-11-29 18:44:44
 0  0        26084      2989228        30776       747504    0    0     0 305455 7016 6545   3   2  95   0   0 2018-11-29 18:44:47
 0  0        26084      2989204        30776       747504    0    0     0 308523 6975 6457   3   2  95   0   0 2018-11-29 18:44:50
 0  0        26084      2989196        30784       747508    0    0     0 300975 6878 6411   3   2  95   0   0 2018-11-29 18:44:53
 1  0        26084      2989164        30784       747508    0    0     0 303403 6962 6427   3   2  95   0   0 2018-11-29 18:44:56
 0  0        26084      2989196        30792       747512    0    0     0 304644 7012 6435   3   2  95   0   0 2018-11-29 18:44:59
 0  0        26080      2988048        30792       747512    5    0     0 306773 7140 6494   3   3  95   0   0 2018-11-29 18:45:02
 0  0        26080      2988104        30800       747512    0    0     0 304800 7463 6932   3   2  95   0   0 2018-11-29 18:45:05
 0  0        26080      2988128        30800       747512    0    0     0 302421 6927 6447   3   2  95   0   0 2018-11-29 18:45:08
 0  0        26080      2988088        30804       747516    0    0     0 304149 7028 6540   3   2  95   0   0 2018-11-29 18:45:11
 0  0        26080      2988120        30804       747516    0    0     0 308693 7046 6514   3   2  95   0   0 2018-11-29 18:45:14
 0  0        26080      2988144        30812       747520    0    0     0 302169 6897 6400   3   2  95   0   0 2018-11-29 18:45:17
 0  0        26080      2988144        30812       747524    0    0     0 305749 6970 6424   3   2  95   0   0 2018-11-29 18:45:20
 0  0        26080      2988128        30820       747524    0    0     0 308057 7057 6547   3   2  95   0   0 2018-11-29 18:45:23
 1  0        26080      2988064        30820       747528    0    0     0 305408 6974 6458   3   2  95   0   0 2018-11-29 18:45:26
 1  0        26080      2988120        30828       747528    0    0     0 306564 7073 6563   3   2  95   0   0 2018-11-29 18:45:29
 0  0        26080      2988144        30828       747528    0    0     0 304555 7044 6415   3   2  95   0   0 2018-11-29 18:45:32
 2  0        26080      2988136        30832       747528    0    0     0 306247 8132 7496   3   2  95   0   0 2018-11-29 18:45:35
 0  0        26080      2988120        30832       747532    0    0     0 305109 6930 6429   3   2  95   0   0 2018-11-29 18:45:38
 1  0        26080      2987964        30832       747536    0    0     0 305340 7147 6636   2   2  95   0   0 2018-11-29 18:45:41
 0  0        26080      2987932        30832       747536    0    0     0 305707 7018 6435   3   2  95   0   0 2018-11-29 18:45:44
 0  0        26080      2987996        30840       747536    0    0     0 305604 7187 6626   3   2  95   0   0 2018-11-29 18:45:47
 0  0        26080      2987972        30840       747536    0    0     0 301867 6922 6408   3   2  95   0   0 2018-11-29 18:45:50
 0  0        26080      2987940        30844       747536    0    0     0 303023 6981 6458   3   2  95   0   0 2018-11-29 18:45:53
 0  0        26080      2987956        30844       747540    0    0     0 304256 6967 6422   3   2  95   0   0 2018-11-29 18:45:56
 1  0        26080      2987964        30852       747544    0    0     0 303065 7001 6479   3   2  95   0   0 2018-11-29 18:45:59
 1  0        26080      2987776        30852       747544    0    0     0 308693 7061 6532   3   2  95   0   0 2018-11-29 18:46:02
 0  0        26080      2987848        30860       747544    0    0     0 305379 7027 6532   2   2  96   0   0 2018-11-29 18:46:05
 2  0        26080      2987768        30860       747544    0    0     0 309163 6996 6499   3   2  95   0   0 2018-11-29 18:46:08
 0  0        26080      2987808        30864       747544    0    0     0 303556 7394 6815   3   2  95   0   0 2018-11-29 18:46:11
 1  0        26080      2987792        30864       747548    0    0     0 302549 6901 6388   3   2  95   0   0 2018-11-29 18:46:14
 0  0        26080      2987856        30868       747552    0    0     0 302128 7032 6440   3   2  95   0   0 2018-11-29 18:46:17
 0  0        26080      2987824        30868       747552    0    0     0 302515 7033 6454   3   2  95   0   0 2018-11-29 18:46:20
 0  0        26080      2987784        30868       747556    0    0     0 302945 7162 6665   3   2  95   0   0 2018-11-29 18:46:23
 0  0        26080      2987768        30868       747556    0    0     0 304683 7083 6463   3   2  95   0   0 2018-11-29 18:46:26
 0  0        26080      2987832        30876       747560    0    0     0 307887 7042 6502   3   2  95   0   0 2018-11-29 18:46:29
 0  0        26080      2987832        30876       747560    0    0     0 302208 6960 6417   3   2  95   0   0 2018-11-29 18:46:32
 2  0        26080      2987784        30880       747560    0    0     0 305467 7768 7173   3   2  95   0   0 2018-11-29 18:46:35
 1  0        26080      2987856        30880       747560    0    0     0 306347 7083 6468   3   2  95   0   0 2018-11-29 18:46:38
 0  0        26080      2987832        30884       747564    0    0     0 303919 7023 6500   3   2  95   0   0 2018-11-29 18:46:41
 1  0        26080      2987816        30884       747568    0    0     0 306816 6955 6459   3   2  95   0   0 2018-11-29 18:46:44
 0  0        26080      2987872        30892       747568    0    0     0 305847 7101 6615   3   2  95   0   0 2018-11-29 18:46:47
 0  0        26080      2987864        30892       747572    0    0     0 304813 7015 6507   2   2  95   0   0 2018-11-29 18:46:50
 1  0        26080      2987840        30900       747572    0    0     0 304221 7236 6533   2   2  95   0   0 2018-11-29 18:46:53
 0  0        26080      2987856        30900       747576    0    0     0 304436 7048 6510   3   2  95   0   0 2018-11-29 18:46:56
 1  0        26080      2987832        30908       747576    0    0     0 303587 7009 6426   3   2  95   0   0 2018-11-29 18:46:59
 0  0        26076      2987792        30908       747616    0    0    12 309461 7064 6504   3   2  95   0   0 2018-11-29 18:47:02
 1  0        26076      2987800        30916       747616    0    0     0 305549 7023 6515   3   2  95   0   0 2018-11-29 18:47:05
 1  0        26076      2987752        30916       747616    0    0     0 306475 6977 6469   2   2  95   0   0 2018-11-29 18:47:08
 1  0        26076      2987808        30924       747616    0    0     0 307545 7042 6534   3   2  95   0   0 2018-11-29 18:47:11
 0  0        26076      2987736        30924       747616    0    0     0 306005 6974 6530   2   2  95   0   0 2018-11-29 18:47:14
 0  0        26076      2987596        30932       747620    0    0     0 304985 6988 6560   2   2  95   0   0 2018-11-29 18:47:17
 0  0        26076      2987740        30932       747624    0    0     0 303379 7246 6711   3   2  95   0   0 2018-11-29 18:47:20
 0  0        26076      2987716        30940       747624    0    0     0 307631 7025 6548   3   2  95   0   0 2018-11-29 18:47:23
 1  0        26076      2987700        30940       747624    0    0     0 306221 6995 6472   3   2  95   0   0 2018-11-29 18:47:26
 0  0        26076      2987676        30948       747624    0    0     0 298760 6989 6498   3   2  95   0   0 2018-11-29 18:47:29
 0  0        26076      2987636        30948       747628    0    0     0 305075 7001 6477   3   2  95   0   0 2018-11-29 18:47:32
 0  0        26076      2987700        30956       747632    0    0     0 308631 7992 7417   3   2  95   0   0 2018-11-29 18:47:35
 1  0        26076      2987652        30956       747632    0    0     0 304341 6972 6409   2   2  95   0   0 2018-11-29 18:47:38
 1  0        26076      2987684        30964       747632    0    0     0 307973 7066 6513   3   2  95   0   0 2018-11-29 18:47:41
 0  0        26076      2987692        30964       747632    0    0     0 304853 6938 6430   3   2  95   0   0 2018-11-29 18:47:44
 0  0        26076      2987660        30972       747636    0    0     0 304729 7001 6454   3   2  95   0   0 2018-11-29 18:47:47
 0  0        26076      2987636        30972       747636    0    0     0 307584 7009 6474   3   2  95   0   0 2018-11-29 18:47:50
 0  0        26076      2987668        30980       747636    0    0     0 304729 6970 6431   3   2  95   0   0 2018-11-29 18:47:53
 0  0        26076      2987612        30980       747636    0    0     0 304651 7010 6484   2   2  95   0   0 2018-11-29 18:47:56
 0  0        26076      2987708        30988       747636    0    0     0 310532 7128 6529   3   2  95   0   0 2018-11-29 18:47:59
 0  0        26072      2987540        31004       747640    3    0     0 305219 7309 6803   2   2  95   0   0 2018-11-29 18:48:02
 0  0        26072      2987532        31004       747644    0    0     0 303284 6930 6459   3   2  95   0   0 2018-11-29 18:48:05
 1  0        26072      2987532        31012       747644    0    0     0 306580 7124 6582   3   2  95   0   0 2018-11-29 18:48:08
 0  0        26072      2987532        31012       747644    0    0     0 306773 7012 6464   3   2  95   0   0 2018-11-29 18:48:11
 0  0        26072      2987484        31020       747648    0    0     0 307929 7163 6525   3   2  95   0   0 2018-11-29 18:48:14
 0  0        26072      2987540        31028       747648    0    0     0 304943 6978 6396   2   2  95   0   0 2018-11-29 18:48:17
 2  0        26072      2987460        31028       747652    0    0     0 303915 7021 6458   2   2  95   0   0 2018-11-29 18:48:20
 0  0        26072      2987356        31036       747652    0    0     0 266201 6308 5900   2   2  96   0   0 2018-11-29 18:48:23
 0  0        26072      2987516        31036       747656    0    0     0 226219 5731 5227   2   2  96   0   0 2018-11-29 18:48:26
 0  0        26072      2987524        31044       747660    0    0     0 304473 7006 6452   3   2  95   0   0 2018-11-29 18:48:29
 0  0        26072      2987532        31044       747660    0    0     0 305852 7310 6712   3   2  95   0   0 2018-11-29 18:48:32
 2  0        26072      2987580        31052       747664    0    0     0 306617 7961 7362   3   2  95   0   0 2018-11-29 18:48:35
 0  0        26072      2987612        31052       747664    0    0     0 306645 6974 6458   3   2  95   0   0 2018-11-29 18:48:38
 0  0        26072      2987488        31060       747664    0    0     0 248000 6021 5674   3   2  95   0   0 2018-11-29 18:48:41
 2  0        26072      2987488        31060       747668    0    0     0 228608 5481 5296   2   2  96   0   0 2018-11-29 18:48:44
 1  0        26072      2987424        31068       747668    0    0     0 301401 6903 6427   3   2  95   0   0 2018-11-29 18:48:47
 1  0        26072      2987488        31068       747672    0    0     0 279125 6547 6056   3   2  95   0   0 2018-11-29 18:48:50
 0  0        26072      2987488        31076       747676    0    0     0 97412 3036 3307   1   1  97   0   0 2018-11-29 18:48:53
 1  0        26072      2987400        31076       747676    0    0     0 115413 3198 3393   1   1  97   0   0 2018-11-29 18:48:56
 0  0        26072      2987416        31084       747676    0    0     0 120879 3544 3661   1   1  97   0   0 2018-11-29 18:48:59
 0  0        26072      2987504        31084       747704    0    0     9 103424 3460 3415   2   1  97   0   0 2018-11-29 18:49:02
 0  0        26072      2987472        31092       747704    0    0     0 122484 3898 4094   2   2  97   0   0 2018-11-29 18:49:05
 0  0        26072      2987496        31092       747708    0    0     0 115669 3375 3558   2   1  97   0   0 2018-11-29 18:49:08
 0  0        26072      2987472        31100       747708    0    0     0 103392 3214 3459   1   1  97   0   0 2018-11-29 18:49:11
 1  0        26072      2987440        31100       747708    0    0     0 133163 3700 3851   2   1  97   0   0 2018-11-29 18:49:14
 0  0        26072      2987440        31108       747708    0    0     0 103188 3287 3531   1   1  97   0   0 2018-11-29 18:49:17
 0  0        26072      2987432        31108       747708    0    0     0 102741 3128 3341   1   1  97   0   0 2018-11-29 18:49:20
 0  0        26072      2987432        31116       747716    0    0     0 133551 3769 3869   2   1  97   0   0 2018-11-29 18:49:23
 1  0        26072      2987368        31116       747716    0    0     0 114261 3319 3539   2   1  97   0   0 2018-11-29 18:49:26
 0  0        26072      2987472        31124       747716    0    0     0 91908 2903 3158   1   1  97   0   0 2018-11-29 18:49:29
 0  0        26072      2987480        31124       747720    0    0     0 135040 3867 3813   2   1  97   0   0 2018-11-29 18:49:32
 0  0        26072      2987440        31132       747720    0    0     0 115641 4251 4386   1   1  97   0   0 2018-11-29 18:49:35
 2  0        26072      2987424        31132       747724    0    0     0 87893 2849 3135   1   1  97   0   0 2018-11-29 18:49:38
 1  0        26072      2987416        31140       747724    0    0     0 137529 3894 4017   2   1  97   0   0 2018-11-29 18:49:41
 0  0        26072      2987416        31140       747724    0    0     0 99285 3136 3312   1   1  97   0   0 2018-11-29 18:49:44
 0  0        26072      2987456        31148       747724    0    0     0 103605 3076 3340   1   1  97   0   0 2018-11-29 18:49:47
 0  0        26072      2987360        31148       747724    0    0     0 132744 3875 4020   2   1  97   0   0 2018-11-29 18:49:50
 0  0        26072      2987400        31156       747728    0    0     0 103393 3011 3310   2   1  97   0   0 2018-11-29 18:49:53
 0  0        26072      2987432        31156       747732    0    0     0 127829 3709 3736   2   1  97   0   0 2018-11-29 18:49:56
 0  0        26072      2987472        31164       747736    0    0     0 108804 3222 3318   1   1  97   0   0 2018-11-29 18:49:59
 0  0        26072      2987240        31164       747736    0    0     0 103424 3085 3305   2   1  97   0   0 2018-11-29 18:50:02
 2  0        26072      2987192        31172       747740    0    0     0 131085 3715 3840   2   1  97   0   0 2018-11-29 18:50:05
 1  0        26072      2987152        31172       747740    0    0     0 148224 3953 4046   2   1  97   0   0 2018-11-29 18:50:08
 1  0        26072      2987208        31180       747748    0    0     0 125871 3691 3752   2   1  97   0   0 2018-11-29 18:50:11
 0  0        26072      2987176        31180       747748    0    0     0 102997 3100 3346   1   1  97   0   0 2018-11-29 18:50:14
 1  0        26072      2987176        31188       747748    0    0     0 124823 3802 3942   2   1  97   0   0 2018-11-29 18:50:17
 0  0        26072      2987208        31188       747748    0    0     0 112643 3325 3500   1   2  97   0   0 2018-11-29 18:50:20
 0  0        26072      2987216        31192       747748    0    0     0 102920 3200 3379   1   1  97   0   0 2018-11-29 18:50:23
 0  0        26072      2987184        31192       747752    0    0     0 135220 3810 3911   2   1  97   0   0 2018-11-29 18:50:26
 0  0        26072      2987240        31200       747752    0    0     0 103736 3343 3465   1   1  97   0   0 2018-11-29 18:50:29
 0  0        26072      2987160        31200       747752    0    0     0 103765 3229 3344   1   1  98   0   0 2018-11-29 18:50:32
 0  0        26072      2987128        31208       747752    0    0     0 135052 4601 4562   2   1  97   0   0 2018-11-29 18:50:35
 0  0        26072      2987216        31208       747752    0    0     0 102784 3117 3380   1   1  97   0   0 2018-11-29 18:50:38
 1  0        26072      2987200        31216       747756    0    0     0 103556 3173 3410   1   1  97   0   0 2018-11-29 18:50:41
 0  0        26072      2987176        31216       747756    0    0     0 134357 3715 3836   2   1  97   0   0 2018-11-29 18:50:44
 0  0        26072      2987200        31224       747760    0    0     0 103257 3534 3401   1   1  97   0   0 2018-11-29 18:50:47
 0  0        26072      2987080        31224       747764    0    0     0 116448 3927 3678   2   1  97   0   0 2018-11-29 18:50:50
 0  0        26072      2987144        31232       747764    0    0     0 121519 3866 3608   2   1  97   0   0 2018-11-29 18:50:53
 0  0        26072      2987120        31232       747764    0    0     0 103725 3038 3207   1   1  97   0   0 2018-11-29 18:50:56
 1  0        26072      2987144        31240       747768    0    0     0 132403 4013 3890   1   1  97   0   0 2018-11-29 18:50:59
 0  0        26072      2987100        31240       747852    1    0     0 105567 3534 3584   2   1  97   0   0 2018-11-29 18:51:02
 0  0        26072      2987148        31248       747856    0    0     0 104253 3240 3361   1   1  97   0   0 2018-11-29 18:51:05
 0  0        26072      2987100        31248       747856    0    0     0 134528 3784 3857   2   1  97   0   0 2018-11-29 18:51:08
 0  0        26072      2987116        31256       747856    0    0     0 103513 3269 3422   1   1  97   0   0 2018-11-29 18:51:11
 0  0        26072      2987052        31256       747860    0    0     0 103211 3465 3321   1   1  97   0   0 2018-11-29 18:51:14
 0  0        26072      2987076        31264       747940    0    0    25 138759 4252 3983   1   1  95   2   0 2018-11-29 18:51:17
 0  0        26072      2987092        31264       747940    0    0     0 98176 3117 3312   2   1  97   0   0 2018-11-29 18:51:20
