procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0        60176      1381756        18652      2425652    0    0  3179  7570    4   10  34   5  53   7   0 2018-11-23 03:08:54
 0  0        60176      1381696        18724      2425544    0    0    29     0 1181  875   2   2  96   0   0 2018-11-23 03:08:57
 1  0        60176      3360056        18744       433752    0    0   437    45 1540  944   1   9  89   0   0 2018-11-23 03:09:00
 0  1        60160      3419816        19488       374060    8    0  7105   506 16354 2963   4   8  82   6   0 2018-11-23 03:09:03
 1  1        60160      3421180        18832       374016    0    0 10299    27 5115 3668   5   9  75  11   0 2018-11-23 03:09:06
 0  1        60160      3420520        18868       374012    0    0 17279    27 7609 5665   7  14  72   8   0 2018-11-23 03:09:09
 5  1        60160      3419728        19948       374016    0    0  9067    39 4593 3174   4   8  77  12   0 2018-11-23 03:09:12
 1  1        60160      3420576        18948       374016    0    0 17303    32 8820 6053   8  14  70   8   0 2018-11-23 03:09:15
 0  1        60160      3420988        18980       374008    0    0 17653    27 7667 5953   8  13  69   9   0 2018-11-23 03:09:18
 0  1        60160      3420112        19704       374000    0    0 17400    28 7824 5918   7  14  71   8   0 2018-11-23 03:09:21
 1  1        60160      3420648        19056       374004    0    0 18064    27 7878 6133   8  14  69   9   0 2018-11-23 03:09:24
 4  0        60160      3420340        19088       373916    0    0 16952    36 8787 5853   8  13  71   9   0 2018-11-23 03:09:27
 0  1        60160      3420240        19124       373924    0    0 12992    28 6074 4587   6  11  74   9   0 2018-11-23 03:09:30
 2  0        60160      3418316        20184       373924    0    0  9031    28 4710 3260   4   8  78  11   0 2018-11-23 03:09:33
 4  1        60160      3420252        19196       373928    0    0 17933    35 8318 5997   8  14  69   8   0 2018-11-23 03:09:36
 0  1        60160      3419004        20156       373932    0    0 18152    33 8041 6123   8  13  70   9   0 2018-11-23 03:09:39
 2  0        60160      3420424        19260       373936    0    0 16560    35 8720 5709   8  13  71   9   0 2018-11-23 03:09:42
 5  0        60160      3420108        19300       373872    0    0 18287    28 8164 6240   8  14  70   9   0 2018-11-23 03:09:45
 6  0        60160      3419784        19332       373872    0    0 18260    28 8093 6020   8  13  70   9   0 2018-11-23 03:09:48
 0  1        60160      3419156        20060       373872    0    0 18212    28 8065 6106   8  14  69   9   0 2018-11-23 03:09:51
 2  0        60160      3420984        19404       373876    0    0 17805    27 8694 6051   8  13  71   8   0 2018-11-23 03:09:54
 2  0        60160      3420984        19432       373872    0    0 16925    41 7858 5667   7  13  71   9   0 2018-11-23 03:09:57
 3  0        60160      3420768        19468       373876    0    0 16896    27 7823 5788   7  13  71   9   0 2018-11-23 03:10:00
 1  1        60160      3419308        19780       374176    0    0 16737   131 10269 5669   7  13  71   8   0 2018-11-23 03:10:03
 6  0        60160      3420196        19560       374116    0    0 18224    28 7976 6194   8  14  70   8   0 2018-11-23 03:10:06
 0  1        60160      3419300        19600       374104    0    0 17548    28 7727 6009   8  13  70   9   0 2018-11-23 03:10:09
 0  1        60160      3419472        20204       374104    0    0 17740    27 8893 5991   8  14  71   8   0 2018-11-23 03:10:12
 2  1        60160      3419624        20700       374108    0    0 17788    48 7933 5955   8  13  70   9   0 2018-11-23 03:10:15
 4  1        60160      3421156        19708       374112    0    0 17305    28 7598 5917   8  13  70   9   0 2018-11-23 03:10:18
 4  1        60160      3419760        19748       374116    0    0 17288    39 7991 5969   8  14  71   8   0 2018-11-23 03:10:21
 0  1        60160      3418536        20724       374120    0    0 17531    39 8912 5996   7  13  71   8   0 2018-11-23 03:10:24
 3  0        60160      3418700        20876       374000    0    0 17263    27 7539 5904   7  13  71   8   0 2018-11-23 03:10:27
 0  1        60160      3418692        20440       374124    0    0 17044    39 7916 5781   8  13  70   9   0 2018-11-23 03:10:30
 3  0        60160      3419892        19896       374128    0    0 18117    27 7691 6168   8  14  70   8   0 2018-11-23 03:10:33
 0  1        60160      3417316        20988       374124    0    0 17909    32 8557 6169   8  14  71   7   0 2018-11-23 03:10:36
 4  0        60160      3419588        19980       374120    0    0 17597    28 8015 6040   8  13  72   7   0 2018-11-23 03:10:39
 2  0        60160      3418736        20828       374124    0    0 17280    29 10232 5830   8  14  71   8   0 2018-11-23 03:10:42
 0  1        60160      3419108        20056       374128    0    0 18053    37 8144 6208   8  14  70   7   0 2018-11-23 03:10:45
