Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2346692              51.857%           47.689%
16            R    988427               21.842%           20.086%
8             R    503600               11.128%           10.234%
1024          W    288888               73.037%            5.871%
40            R    118420                2.617%            2.406%
56            R    84469                 1.867%            1.717%
32            R    80183                 1.772%            1.629%
72            R    62407                 1.379%            1.268%
8             W    57400                14.512%            1.166%
88            R    46946                 1.037%            0.954%
1016          W    42005                10.620%            0.854%
104           R    35980                 0.795%            0.731%
120           R    27498                 0.608%            0.559%
48            R    26901                 0.594%            0.547%
64            R    22228                 0.491%            0.452%
136           R    20459                 0.452%            0.416%
80            R    16768                 0.371%            0.341%
152           R    15424                 0.341%            0.313%
96            R    13629                 0.301%            0.277%
168           R    11566                 0.256%            0.235%
112           R    11313                 0.250%            0.230%
256           R    10867                 0.240%            0.221%
128           R    9804                  0.217%            0.199%
184           R    8870                  0.196%            0.180%
144           R    7471                  0.165%            0.152%
200           R    6456                  0.143%            0.131%
160           R    5977                  0.132%            0.121%
216           R    5510                  0.122%            0.112%
192           R    5211                  0.115%            0.106%
176           R    4811                  0.106%            0.098%
232           R    3949                  0.087%            0.080%
208           R    3229                  0.071%            0.066%
248           R    2856                  0.063%            0.058%
224           R    2507                  0.055%            0.051%
240           R    2353                  0.052%            0.048%
264           R    1571                  0.035%            0.032%
280           R    1224                  0.027%            0.025%
296           R    968                   0.021%            0.020%
272           R    801                   0.018%            0.016%
312           R    766                   0.017%            0.016%
512           R    753                   0.017%            0.015%
288           R    706                   0.016%            0.014%
408           W    608                   0.154%            0.012%
328           R    584                   0.013%            0.012%
304           R    578                   0.013%            0.012%
320           R    532                   0.012%            0.011%
416           W    507                   0.128%            0.010%
344           R    466                   0.010%            0.009%
336           R    389                   0.009%            0.008%
360           R    368                   0.008%            0.007%
376           R    338                   0.007%            0.007%
352           R    328                   0.007%            0.007%
64            W    310                   0.078%            0.006%
368           R    264                   0.006%            0.005%
392           R    236                   0.005%            0.005%
384           R    226                   0.005%            0.005%
408           R    211                   0.005%            0.004%
3             W    198                   0.050%            0.004%
32            W    193                   0.049%            0.004%
30            W    175                   0.044%            0.004%
16            W    169                   0.043%            0.003%
424           R    163                   0.004%            0.003%
400           R    155                   0.003%            0.003%
26            W    154                   0.039%            0.003%
13            W    153                   0.039%            0.003%
28            W    151                   0.038%            0.003%
29            W    149                   0.038%            0.003%
416           R    148                   0.003%            0.003%
25            W    143                   0.036%            0.003%
744           W    131                   0.033%            0.003%
96            W    128                   0.032%            0.003%
27            W    127                   0.032%            0.003%
432           R    126                   0.003%            0.003%
400           W    123                   0.031%            0.002%
31            W    116                   0.029%            0.002%
448           R    114                   0.003%            0.002%
24            W    111                   0.028%            0.002%
112           W    108                   0.027%            0.002%
920           W    105                   0.027%            0.002%
120           W    105                   0.027%            0.002%
896           W    104                   0.026%            0.002%
440           R    103                   0.002%            0.002%
888           W    102                   0.026%            0.002%
952           W    100                   0.025%            0.002%
904           W    99                    0.025%            0.002%
456           R    97                    0.002%            0.002%
14            W    89                    0.023%            0.002%
1             W    86                    0.022%            0.002%
736           W    85                    0.021%            0.002%
424           W    82                    0.021%            0.002%
23            W    82                    0.021%            0.002%
136           W    81                    0.020%            0.002%
22            W    79                    0.020%            0.002%
472           R    77                    0.002%            0.002%
480           R    74                    0.002%            0.002%
464           R    74                    0.002%            0.002%
4             W    62                    0.016%            0.001%
33            W    62                    0.016%            0.001%
20            W    61                    0.015%            0.001%
34            W    60                    0.015%            0.001%
15            W    58                    0.015%            0.001%
21            W    56                    0.014%            0.001%
7             W    52                    0.013%            0.001%
128           W    49                    0.012%            0.001%
6             W    47                    0.012%            0.001%
35            W    47                    0.012%            0.001%
9             W    45                    0.011%            0.001%
36            W    45                    0.011%            0.001%
2             W    45                    0.011%            0.001%
392           W    44                    0.011%            0.001%
752           W    42                    0.011%            0.001%
496           R    41                    0.001%            0.001%
38            W    38                    0.010%            0.001%
19            W    38                    0.010%            0.001%
728           W    37                    0.009%            0.001%
40            W    37                    0.009%            0.001%
12            W    37                    0.009%            0.001%
37            W    36                    0.009%            0.001%
18            W    35                    0.009%            0.001%
488           R    34                    0.001%            0.001%
11            W    34                    0.009%            0.001%
720           W    33                    0.008%            0.001%
5             W    33                    0.008%            0.001%
712           W    32                    0.008%            0.001%
10            W    29                    0.007%            0.001%
72            W    28                    0.007%            0.001%
39            W    27                    0.007%            0.001%
160           W    26                    0.007%            0.001%
504           R    23                    0.001%            0.000%
48            W    23                    0.006%            0.000%
432           W    22                    0.006%            0.000%
192           W    22                    0.006%            0.000%
104           W    22                    0.006%            0.000%
776           W    18                    0.005%            0.000%
41            W    18                    0.005%            0.000%
17            W    18                    0.005%            0.000%
240           W    16                    0.004%            0.000%
144           W    16                    0.004%            0.000%
976           W    15                    0.004%            0.000%
872           W    15                    0.004%            0.000%
80            W    15                    0.004%            0.000%
56            W    15                    0.004%            0.000%
44            W    15                    0.004%            0.000%
43            W    15                    0.004%            0.000%
