Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2393324              51.529%           47.346%
16            R    965626               20.790%           19.103%
8             R    489509               10.539%            9.684%
1024          W    299194               72.913%            5.919%
40            R    125595                2.704%            2.485%
56            R    91648                 1.973%            1.813%
32            R    84817                 1.826%            1.678%
72            R    69840                 1.504%            1.382%
8             W    59738                14.558%            1.182%
88            R    53778                 1.158%            1.064%
1016          W    43855                10.687%            0.868%
104           R    42299                 0.911%            0.837%
120           R    33519                 0.722%            0.663%
48            R    30174                 0.650%            0.597%
64            R    25480                 0.549%            0.504%
136           R    25361                 0.546%            0.502%
80            R    19956                 0.430%            0.395%
152           R    19657                 0.423%            0.389%
96            R    16627                 0.358%            0.329%
256           R    15115                 0.325%            0.299%
168           R    15109                 0.325%            0.299%
112           R    13907                 0.299%            0.275%
128           R    12368                 0.266%            0.245%
184           R    11773                 0.253%            0.233%
144           R    9676                  0.208%            0.191%
200           R    8875                  0.191%            0.176%
160           R    7979                  0.172%            0.158%
216           R    7834                  0.169%            0.155%
192           R    7340                  0.158%            0.145%
176           R    6596                  0.142%            0.130%
232           R    5523                  0.119%            0.109%
208           R    4288                  0.092%            0.085%
248           R    4255                  0.092%            0.084%
224           R    3544                  0.076%            0.070%
240           R    3394                  0.073%            0.067%
264           R    2273                  0.049%            0.045%
280           R    1857                  0.040%            0.037%
296           R    1538                  0.033%            0.030%
272           R    1305                  0.028%            0.026%
312           R    1194                  0.026%            0.024%
512           R    1124                  0.024%            0.022%
288           R    1074                  0.023%            0.021%
328           R    959                   0.021%            0.019%
304           R    884                   0.019%            0.017%
344           R    780                   0.017%            0.015%
320           R    717                   0.015%            0.014%
360           R    674                   0.015%            0.013%
408           W    645                   0.157%            0.013%
336           R    641                   0.014%            0.013%
416           W    523                   0.127%            0.010%
368           R    502                   0.011%            0.010%
352           R    497                   0.011%            0.010%
376           R    471                   0.010%            0.009%
384           R    403                   0.009%            0.008%
392           R    375                   0.008%            0.007%
64            W    349                   0.085%            0.007%
408           R    330                   0.007%            0.007%
400           R    311                   0.007%            0.006%
416           R    275                   0.006%            0.005%
32            W    258                   0.063%            0.005%
424           R    250                   0.005%            0.005%
432           R    225                   0.005%            0.004%
440           R    210                   0.005%            0.004%
3             W    201                   0.049%            0.004%
16            W    190                   0.046%            0.004%
448           R    182                   0.004%            0.004%
464           R    176                   0.004%            0.003%
28            W    176                   0.043%            0.003%
456           R    161                   0.003%            0.003%
31            W    161                   0.039%            0.003%
400           W    159                   0.039%            0.003%
27            W    156                   0.038%            0.003%
29            W    154                   0.038%            0.003%
30            W    145                   0.035%            0.003%
14            W    141                   0.034%            0.003%
96            W    140                   0.034%            0.003%
25            W    136                   0.033%            0.003%
26            W    135                   0.033%            0.003%
472           R    116                   0.002%            0.002%
920           W    115                   0.028%            0.002%
33            W    115                   0.028%            0.002%
744           W    114                   0.028%            0.002%
904           W    113                   0.028%            0.002%
112           W    111                   0.027%            0.002%
896           W    110                   0.027%            0.002%
24            W    110                   0.027%            0.002%
952           W    108                   0.026%            0.002%
480           R    108                   0.002%            0.002%
120           W    106                   0.026%            0.002%
424           W    102                   0.025%            0.002%
13            W    96                    0.023%            0.002%
888           W    88                    0.021%            0.002%
736           W    84                    0.020%            0.002%
4             W    84                    0.020%            0.002%
1             W    81                    0.020%            0.002%
15            W    74                    0.018%            0.001%
128           W    71                    0.017%            0.001%
36            W    69                    0.017%            0.001%
23            W    67                    0.016%            0.001%
496           R    63                    0.001%            0.001%
488           R    63                    0.001%            0.001%
34            W    60                    0.015%            0.001%
9             W    56                    0.014%            0.001%
136           W    56                    0.014%            0.001%
6             W    53                    0.013%            0.001%
504           R    53                    0.001%            0.001%
7             W    52                    0.013%            0.001%
35            W    51                    0.012%            0.001%
392           W    49                    0.012%            0.001%
22            W    43                    0.010%            0.001%
5             W    42                    0.010%            0.001%
40            W    42                    0.010%            0.001%
728           W    38                    0.009%            0.001%
752           W    36                    0.009%            0.001%
39            W    36                    0.009%            0.001%
2             W    36                    0.009%            0.001%
10            W    35                    0.009%            0.001%
192           W    34                    0.008%            0.001%
38            W    33                    0.008%            0.001%
37            W    33                    0.008%            0.001%
712           W    32                    0.008%            0.001%
21            W    32                    0.008%            0.001%
11            W    30                    0.007%            0.001%
48            W    29                    0.007%            0.001%
12            W    29                    0.007%            0.001%
720           W    27                    0.007%            0.001%
19            W    27                    0.007%            0.001%
18            W    25                    0.006%            0.000%
432           W    24                    0.006%            0.000%
20            W    24                    0.006%            0.000%
42            W    23                    0.006%            0.000%
152           W    23                    0.006%            0.000%
104           W    22                    0.005%            0.000%
17            W    21                    0.005%            0.000%
72            W    20                    0.005%            0.000%
976           W    19                    0.005%            0.000%
41            W    19                    0.005%            0.000%
56            W    18                    0.004%            0.000%
160           W    17                    0.004%            0.000%
44            W    16                    0.004%            0.000%
296           W    16                    0.004%            0.000%
968           W    14                    0.003%            0.000%
776           W    14                    0.003%            0.000%
280           W    14                    0.003%            0.000%
144           W    14                    0.003%            0.000%
824           W    13                    0.003%            0.000%
80            W    13                    0.003%            0.000%
808           W    13                    0.003%            0.000%
344           W    13                    0.003%            0.000%
264           W    13                    0.003%            0.000%
224           W    13                    0.003%            0.000%
928           W    12                    0.003%            0.000%
872           W    12                    0.003%            0.000%
46            W    12                    0.003%            0.000%
43            W    12                    0.003%            0.000%
336           W    12                    0.003%            0.000%
256           W    12                    0.003%            0.000%
88            W    11                    0.003%            0.000%
768           W    11                    0.003%            0.000%
688           W    11                    0.003%            0.000%
616           W    11                    0.003%            0.000%
47            W    11                    0.003%            0.000%
45            W    11                    0.003%            0.000%
240           W    11                    0.003%            0.000%
944           W    10                    0.002%            0.000%
912           W    10                    0.002%            0.000%
856           W    10                    0.002%            0.000%
680           W    10                    0.002%            0.000%
488           W    10                    0.002%            0.000%
832           W    9                     0.002%            0.000%
704           W    9                     0.002%            0.000%
664           W    9                     0.002%            0.000%
600           W    9                     0.002%            0.000%
544           W    9                     0.002%            0.000%
384           W    9                     0.002%            0.000%
1             R    9                     0.000%            0.000%
168           W    9                     0.002%            0.000%
1008          W    9                     0.002%            0.000%
992           W    8                     0.002%            0.000%
960           W    8                     0.002%            0.000%
816           W    8                     0.002%            0.000%
592           W    8                     0.002%            0.000%
576           W    8                     0.002%            0.000%
448           W    8                     0.002%            0.000%
320           W    8                     0.002%            0.000%
312           W    8                     0.002%            0.000%
304           W    8                     0.002%            0.000%
200           W    8                     0.002%            0.000%
936           W    7                     0.002%            0.000%
840           W    7                     0.002%            0.000%
648           W    7                     0.002%            0.000%
632           W    7                     0.002%            0.000%
624           W    7                     0.002%            0.000%
568           W    7                     0.002%            0.000%
504           W    7                     0.002%            0.000%
49            W    7                     0.002%            0.000%
480           W    7                     0.002%            0.000%
440           W    7                     0.002%            0.000%
376           W    7                     0.002%            0.000%
368           W    7                     0.002%            0.000%
352           W    7                     0.002%            0.000%
232           W    7                     0.002%            0.000%
216           W    7                     0.002%            0.000%
880           W    6                     0.001%            0.000%
864           W    6                     0.001%            0.000%
784           W    6                     0.001%            0.000%
696           W    6                     0.001%            0.000%
640           W    6                     0.001%            0.000%
608           W    6                     0.001%            0.000%
552           W    6                     0.001%            0.000%
54            W    6                     0.001%            0.000%
528           W    6                     0.001%            0.000%
512           W    6                     0.001%            0.000%
50            W    6                     0.001%            0.000%
