procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 2  0        14152     20219188        48496     44933380    0    0   317   770    0    1   0   0  93   7   0 2018-10-31 23:11:10
 1  0        14152     20185296        48508     44933788    0    0   104     0 2074 3472   4   2  94   0   0 2018-10-31 23:11:13
 1  0        14152     21967072          628     43199836    0    0  1015   815 1903 2867   1   2  96   1   0 2018-10-31 23:11:16
 0  2        14152     33295196         1596     31903420    0    0  3643     5 1729 2664   1   2  95   3   0 2018-10-31 23:11:19
 2  0        14152     33221168         3992     31933276    0    0 10172    60 2606 5331   2   1  94   3   0 2018-10-31 23:11:22
 2  0        14152     32994540         7724     31942816    0    0  4435     0 3854 16706   9   1  88   2   0 2018-10-31 23:11:25
 5  0        14152     32765208         9868     31954104    0    0  4435    27 15979 9280   9   1  88   2   0 2018-10-31 23:11:28
 8  0        14152     32706748        10696     31967276    0    0  4865    88 19285 14614  13   1  84   3   0 2018-10-31 23:11:31
 2  1        14152     32652604        12660     31973064    0    0  2317   148 12238 10529  12   0  85   2   0 2018-10-31 23:11:34
 1  0        14152     32678380        15128     32323536    0    0 82460 32127 10250 9756   5   1  91   3   0 2018-10-31 23:11:37
 1 19        14152     32164028        15128     32700976    0    0 110865 62184 11597 13654   3   1  59  37   0 2018-10-31 23:11:40
 6 14        14152     31188872        15140     33492712    0    0 169389 77838 52684 19381   9   2  31  58   0 2018-10-31 23:11:43
 0 19        14152     30404024        15248     34210068    0    0 150073 75501 23046 18219   3   2  38  57   0 2018-10-31 23:11:46
 0 19        14152     29434928        15256     35095412    0    0 187752 79240 20269 24718   4   3  35  58   0 2018-10-31 23:11:49
 0 20        14152     29109400        15256     35365008    0    0 130101 86303 15596 18111   3   2  34  61   0 2018-10-31 23:11:52
 0 19        14152     29413848        15264     35148124    0    0 93259 137879 25213 20195   3   2  33  62   0 2018-10-31 23:11:55
 5 14        14152     28688120        15848     35810096    0    0 133467 61092 20961 20018   4   3  35  58   0 2018-10-31 23:11:58
 4 16        14152     27974784        15980     36457252    0    0 129235 58284 18871 19402   4   3  33  61   0 2018-10-31 23:12:01
 2 22        14152     27937096        15988     36533188    0    0 12603 138887 3725 9585   1   1  47  52   0 2018-10-31 23:12:04
