procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        97892     14619180        20748     50847604    0    0  2218  8136    2    1   5   4  86   5   0 2019-03-22 15:37:25
 3  0        97876     14612352        20748     50847340    4    0     4    52 1670 1692   2   2  96   0   0 2019-03-22 15:37:28
 1  0        97872     14616668        20760     50848160    5    0     5    84 1287 1397   2   1  97   0   0 2019-03-22 15:37:31
 2  0        97860     14615828        20760     50848528    3    0     3    68 1189 1332   2   1  97   0   0 2019-03-22 15:37:34
 1  0        97848     14607828        20772     50849048    5    0     5    83 1652 1653   2   2  96   0   0 2019-03-22 15:37:37
 1  0        97840     14600108        20784     50849732    0    0     0   192 1724 1625   2   2  96   0   0 2019-03-22 15:37:40
 0  0        97840     14601204        20784     50849800    0    0     0    95  422  643   1   1  98   0   0 2019-03-22 15:37:43
 5  0        97792     27925424        20796     37482608   19    0    28    79 1585 1176   1   7  92   0   0 2019-03-22 15:37:46
 2  0        97732     59200016        20804      6231840   17    0    17   290 3343 1709   2  14  85   0   0 2019-03-22 15:37:49
 2  1        97696     64831588        20900       613524  121    0  1939    88 1735 1569   2   4  94   0   0 2019-03-22 15:37:52
 1  0        97644     64833072        20836       613668   13    0  6704   215 2888 2780   2   2  95   0   0 2019-03-22 15:37:55
 1  0        97616     64838912        20844       613740    5    0  6699    89 2863 2709   2   2  95   0   0 2019-03-22 15:37:58
 5  2        97540     64831020        20960       613076   17    0  9591   668 4489 4423   3   3  92   2   0 2019-03-22 15:38:01
 0  3        97528     64822200        23332       611496    0    0 61865   497 15058 15020   2   5  84  10   0 2019-03-22 15:38:04
 0  4        97528     64816304        29932       612228    0    0 63277   333 15340 15654   1   4  85  10   0 2019-03-22 15:38:07
 1  4        97528     64822104        27164       610680    0    0 61821   356 15018 15254   1   4  85  10   0 2019-03-22 15:38:10
 1  2        97528     64822348        28432       611792    0    0 67127   328 16152 16878   1   4  86   9   0 2019-03-22 15:38:13
 0  1        97528     64829188        22412       610724    0    0 63875   371 15335 15980   1   4  85  10   0 2019-03-22 15:38:16
 0  1        97528     64828940        22736       611528    0    0 64557   355 15379 16085   1   4  87   9   0 2019-03-22 15:38:19
 0  1        97528     64829400        24084       611696    0    0 58528   323 14173 14588   1   3  85  11   0 2019-03-22 15:38:22
 0  2        97528     64821620        29656       611932    0    0 63884   381 15446 15630   1   4  86   9   0 2019-03-22 15:38:25
 0  1        97528     64825896        30996       610152    0    0 65349   321 15551 16065   1   4  85  10   0 2019-03-22 15:38:28
 0  1        97528     64825824        23908       610740    0    0 63768   351 15539 15985   1   4  85  10   0 2019-03-22 15:38:31
 0  1        97528     64823772        29476       609868    0    0 65015   532 15250 15577   2   4  86   8   0 2019-03-22 15:38:34
 0  1        97528     64826452        25580       610792    0    0 63671   357 15453 16282   1   4  86   9   0 2019-03-22 15:38:37
 0  1        97528     64824264        30092       609692    0    0 61612   344 14896 15232   1   4  85  11   0 2019-03-22 15:38:40
 0  1        97528     64819624        33540       610040    0    0 62991   349 15031 15433   1   4  85  10   0 2019-03-22 15:38:43
 0  1        97528     64829188        25420       609800    0    0 64364   363 15376 15916   1   4  86   9   0 2019-03-22 15:38:46
 2  3        97528     64825476        27152       610728    0    0 67621   329 16171 16992   1   4  86   9   0 2019-03-22 15:38:49
 0  2        97528     64827784        28132       610908    0    0 59153   367 14097 14934   1   4  87   9   0 2019-03-22 15:38:52
 0  1        97528     64823600        34720       610544    0    0 60587   348 14485 15043   1   4  87   9   0 2019-03-22 15:38:55
 1  1        97528     64817584        33948       610992    0    0 60123   367 13883 14814   1   4  87   9   0 2019-03-22 15:38:58
 1  2        97512     64836244        28300       610108   16    0 55321   343 13755 14250   1   3  87   9   0 2019-03-22 15:39:01
 2  2        97508     64833284        29276       610300    1    0 54011   557 12873 13269   1   4  87   8   0 2019-03-22 15:39:04
 0  2        97508     64824232        35888       610484    0    0 63720   351 14702 15435   1   4  86   9   0 2019-03-22 15:39:07
 0  1        97508     64831324        31960       610704    0    0 55024   360 13406 13665   1   3  87   8   0 2019-03-22 15:39:10
 0  1        97508     64825020        35376       610384    0    0 66477   355 15766 16449   1   4  86   9   0 2019-03-22 15:39:13
 0  6        97508     64830020        28308       609612    0    0 58043   355 14094 14750   1   4  87   8   0 2019-03-22 15:39:16
 3  5        97496     64831792        30176       609544    0    0 62147   345 14936 15518   1   4  87   8   0 2019-03-22 15:39:19
 0  1        97496     64827096        35180       609428    0    0 64212   339 15239 16064   1   4  85  10   0 2019-03-22 15:39:22
 0  1        97496     64828548        30208       609824    0    0 63345   353 15096 15926   1   4  87   9   0 2019-03-22 15:39:25
 0  1        97496     64824080        37860       609688    0    0 67161   339 15360 16043   1   4  86   9   0 2019-03-22 15:39:28
 0  1        97496     64830016        29724       610224    0    0 63724   337 14845 15720   1   4  86   9   0 2019-03-22 15:39:31
 0  1        97496     64821948        38416       609996    0    0 60847   483 14712 15001   1   4  86   8   0 2019-03-22 15:39:34
 0  1        97496     64822588        38712       609448    0    0 61177   352 14230 14968   1   4  87   9   0 2019-03-22 15:39:37
 0  1        97496     64822496        37940       609848    0    0 58801   349 14103 15001   1   4  86   9   0 2019-03-22 15:39:40
 0  3        97496     64825308        36112       609996    0    0 69927   340 16847 17430   1   4  86   8   0 2019-03-22 15:39:43
 0  2        97496     64826924        34292       611260    0    0 64497   357 15331 15939   1   4  86   9   0 2019-03-22 15:39:46
 0  1        97496     64821884        38800       610260    0    0 66833   365 15786 16392   1   4  86   9   0 2019-03-22 15:39:49
 0  2        97496     64823336        36968       610968    0    0 59112   349 14194 14852   1   4  88   8   0 2019-03-22 15:39:52
 0  4        97496     64828844        34112       609816    0    0 59707   337 14686 15412   1   4  86   9   0 2019-03-22 15:39:55
 4  1        97496     64820212        39636       610308    0    0 63896   375 14713 15152   1   3  87   9   0 2019-03-22 15:39:58
 1  1        97496     64820788        39904       611268    0    0 59111   389 14355 14997   1   3  87   9   0 2019-03-22 15:40:01
 0  1        97496     64826888        32816       611136    0    0 61828   473 15065 15464   1   4  86   9   0 2019-03-22 15:40:04
 0  2        97496     64823180        34156       610724    0    0 62880   373 15188 15913   1   4  87   9   0 2019-03-22 15:40:07
 1  2        97496     64823808        35496       611692    0    0 64752   320 14835 15726   1   4  86   9   0 2019-03-22 15:40:10
 0  1        97496     64822828        37904       609408    0    0 61233   364 14209 15106   1   4  87   9   0 2019-03-22 15:40:13
 0  2        97496     64825604        36080       611572    0    0 57825   335 13821 14503   1   4  87   8   0 2019-03-22 15:40:16
 0  1        97496     64821320        34272       612064    0    0 64259   337 15484 16204   1   4  86   9   0 2019-03-22 15:40:19
 0  1        97496     64822516        34540       611836    0    0 66617   331 15617 16210   1   4  86   9   0 2019-03-22 15:40:22
 0  3        97496     64818868        41272       610924    0    0 54885   376 13170 13861   1   3  87   8   0 2019-03-22 15:40:25
 0  1        97496     64819028        43572       611512    0    0 58719   368 14255 14986   1   4  87   8   0 2019-03-22 15:40:28
 0  1        97496     64815888        41752       611288    0    0 61145   343 14625 15520   1   4  86   9   0 2019-03-22 15:40:31
 3  2        97496     64827348        35784       611248    0    0 51271   488 12686 13349   1   4  86   9   0 2019-03-22 15:40:34
 0  1        97496     64815596        44412       610976    0    0 69495   359 16122 16850   1   4  86   9   0 2019-03-22 15:40:37
 0  1        97496     64817768        42584       611840    0    0 53053   400 12571 13502   1   3  88   8   0 2019-03-22 15:40:40
 0  1        97496     64819448        36552       611372    0    0 61747   367 14569 15367   1   4  86   9   0 2019-03-22 15:40:43
 0  1        97496     64823580        37896       612372    0    0 58087   385 13813 14442   1   4  87   8   0 2019-03-22 15:40:46
 2  2        97496     64816180        43464       611696    0    0 64537   397 14926 15790   1   4  86   9   0 2019-03-22 15:40:49
 0  1        97496     64819300        37428       613572    0    0 67456   341 15667 16717   1   4  86   9   0 2019-03-22 15:40:52
 0  1        97496     64813396        44048       612996    0    0 68005   365 15849 16425   1   4  86   9   0 2019-03-22 15:40:55
 0  1        97496     64812000        44324       611272    0    0 67156   333 15535 16430   1   4  86  10   0 2019-03-22 15:40:58
 0  2        97496     64813932        45692       611728    0    0 62207   364 14710 15603   1   3  87   8   0 2019-03-22 15:41:01
 1  2        97492     64812564        46996       611560    0    0 63709   436 15431 16382   1   4  86   9   0 2019-03-22 15:41:04
 7  4        97492     64818968        40968       611864    0    0 65263   365 15591 16305   1   4  86   8   0 2019-03-22 15:41:07
 0  2        97492     64810032        47564       612400    0    0 65899   355 15560 16272   1   4  87   8   0 2019-03-22 15:41:10
 0  2        97492     64814236        41548       613132    0    0 61269   352 14240 15039   1   4  87   9   0 2019-03-22 15:41:13
 0  1        97492     64810184        48148       612568    0    0 62717   365 14581 15428   1   4  87   8   0 2019-03-22 15:41:16
 0  2        97492     64813504        45268       611288    0    0 68463   331 16306 17209   1   5  86   8   0 2019-03-22 15:41:19
 2  1        97492     64817860        40320       612152    0    0 62116   352 15350 16170   1   4  86   9   0 2019-03-22 15:41:22
 4  3        97492     64814304        42860       612224    0    0 64533   335 15407 16191   1   4  87   8   0 2019-03-22 15:41:25
