procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0         8772     11946004        63740     53409612    0    0  3352 19098    2   65   5   4  64  27   0 2018-12-29 20:02:46
 3  0         8760     11937808        63768     53410712    0    0    15   196 3340 5567   5   3  92   0   0 2018-12-29 20:02:49
 3  0         8748     11913864        63768     53411684    0    0     0     0 3344 5451   5   3  92   0   0 2018-12-29 20:02:52
 2  0         8748     12176728        63780     53146872    0    0    15   227 1843 2558   5   2  93   0   0 2018-12-29 20:02:55
 4  0         8744     23811828        63792     41510468    3    0     3   109 2020 3126   2   5  93   0   0 2018-12-29 20:02:58
 2  0         8736     35036640        63792     30285792    4    0     4   127 2119 3250   2   5  93   0   0 2018-12-29 20:03:01
 4  0         8736     44679208        63804     20643020    0    0     0   202 2192 3314   2   5  92   0   0 2018-12-29 20:03:04
 2  0         8732     55615992        63804      9709828    0    0     0     2 2024 3034   2   5  93   0   0 2018-12-29 20:03:07
 2  0         8732     64586448        63952       755628    0    0    45   214 2159 3019   2   5  93   0   0 2018-12-29 20:03:10
 3  0         8720     64582696        63992       754360   23    0  7385    93 4248 5359   5   3  91   1   0 2018-12-29 20:03:13
 3  0         8704     64596236        64004       754916    3    0  8268   165 4580 5596   4   3  92   0   0 2018-12-29 20:03:16
 3  2         8704     64564924        66200       755384    3    0  4611   879 4120 5314   4   3  90   3   0 2018-12-29 20:03:19
 2  1         8692     64573784        67492       753540    0    0 24727  1041 8263 8948   4   5  85   6   0 2018-12-29 20:03:22
 2  1         8692     64569216        69892       753824    0    0 57339   271 14257 14361   2   8  82   8   0 2018-12-29 20:03:25
 2  1         8692     64550104        72328       753732    0    0 54449   328 13373 13748   1   7  86   6   0 2018-12-29 20:03:28
 2  1         8692     64548120        70528       753384    0    0 57823   281 13883 14423   1   8  85   6   0 2018-12-29 20:03:31
 1  1         8692     64551252        72948       754484    0    0 55691   297 13493 13913   1   7  85   7   0 2018-12-29 20:03:34
 2  1         8692     64548260        72252       753656    0    0 56995   325 13963 14279   1   7  84   7   0 2018-12-29 20:03:37
 8  2         8692     64554248        69384       755308    0    0 56087   284 13546 14063   1   7  86   6   0 2018-12-29 20:03:40
 2  1         8692     64548296        75024       753732    0    0 54975   339 13254 13891   1   7  86   6   0 2018-12-29 20:03:43
 3  1         8692     64548888        73240       752368    0    0 56029   313 13519 13941   1   8  86   5   0 2018-12-29 20:03:46
 8  1         8692     64551012        71596       753188    0    0 54783   309 13373 13916   1   8  86   6   0 2018-12-29 20:03:49
 4  3         8692     64552792        71812       754180    0    0 45641   509 11508 12162   1   7  86   7   0 2018-12-29 20:03:52
