procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0            0     28732464       479316     36065212    0    0     1    11    1    6   4   3  93   0   0 2019-03-22 08:20:58
 2  0            0     28735472       479320     36065488    0    0     0   112 2600 4548   3   2  95   0   0 2019-03-22 08:21:01
 1  0            0     28745128       479320     36065440    0    0     0     0 1401 2746   5   1  94   0   0 2019-03-22 08:21:04
 1  0            0     28669160       479320     36065744    0    0     0    65 1904 3453   2   1  97   0   0 2019-03-22 08:21:07
 3  0            0     28743932       479320     36065812    0    0     0    24 1385 2800   1   1  98   0   0 2019-03-22 08:21:10
 1  0            0     28729712       479320     36065680    0    0     0   399 1868 3333   3   1  96   0   0 2019-03-22 08:21:13
 3  0            0     28723916       479324     36065732    0    0     0    61 1944 3567   2   1  96   0   0 2019-03-22 08:21:16
 4  0            0     28625492       479336     36153516    0    0     0 14339 2615 5627   5   1  93   1   0 2019-03-22 08:21:19
 1  0            0     28632300       479336     36153792    0    0     0   257 2535 3971   4   2  95   0   0 2019-03-22 08:21:22
 1  0            0     28636128       479336     36153844    0    0     0  1136 1171 2887   1   0  99   0   0 2019-03-22 08:21:25
 2  0            0     28639416       479336     36153844    0    0     0    44 1174 2512   1   1  99   0   0 2019-03-22 08:21:28
 2  0            0     28640060       479336     36154064    0    0     0   872 2701 8848   3   2  95   0   0 2019-03-22 08:21:31
 1  0            0     28644152       479336     36154120    0    0     0     0 1160 2454   1   0  99   0   0 2019-03-22 08:21:34
 1  0            0     28647524       479336     36154124    0    0     0    16 1139 2431   1   0  99   0   0 2019-03-22 08:21:37
 1  0            0     28644324       479344     36154632    0    0   131 14403 1424 2698   1   1  99   0   0 2019-03-22 08:21:40
 1  1            0     28646712       479344     36154688    0    0     0   425 1229 2639   1   0  99   0   0 2019-03-22 08:21:43
 1  0            0     28648624       479344     36154556    0    0     0   612 1304 2504   1   0  98   1   0 2019-03-22 08:21:46
 1  0            0     28649824       479344     36154680    0    0     0    13 2310 8096   3   2  95   0   0 2019-03-22 08:21:49
 1  0            0     28649924       479344     36154792    0    0     0    56 1296 2698   1   1  99   0   0 2019-03-22 08:21:52
 1  0            0     28650856       479352     36154732    0    0     0   145 1201 2483   1   0  99   0   0 2019-03-22 08:21:55
 4  0            0     28652304       479352     36154764    0    0     0    57 1223 2600   1   0  99   0   0 2019-03-22 08:21:58
 1  0            0     28652400       479368     36154800    0    0     1   287 1449 3323   1   1  99   0   0 2019-03-22 08:22:01
 1  1            0     28652772       479380     36155336    0    0     0   441 1151 2391   1   0  99   0   0 2019-03-22 08:22:04
 1  0            0     28654204       479384     36154852    0    0     0    47 1142 2391   1   0  99   0   0 2019-03-22 08:22:07
 1  0            0     28654692       479388     36154876    0    0     0    56 1170 2459   1   0  99   0   0 2019-03-22 08:22:10
 1  0            0     28655320       479388     36154912    0    0     0    36 1164 2508   1   0  99   0   0 2019-03-22 08:22:13
 1  0            0     28655676       479388     36154944    0    0     0    23 1125 2415   0   1  99   0   0 2019-03-22 08:22:16
 1  0            0     28654396       479388     36154968    0    0     0    29 1190 2527   1   0  99   0   0 2019-03-22 08:22:19
 1  0            0     28653116       479388     36154860    0    0     0    25 1275 2618   1   1  99   0   0 2019-03-22 08:22:22
 1  0            0     28654204       479396     36154952    0    0     0    65 1194 2490   1   0  99   0   0 2019-03-22 08:22:25
 1  0            0     28655296       479396     36154992    0    0     0    63 1175 2512   1   0  99   0   0 2019-03-22 08:22:28
