procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0            0     56948708       439392      8196720    0    0   532  2538    2    1   0   0  99   0   0 2019-04-20 11:42:54
 1  0            0     56937608       439392      8198020    0    0     0     0 2420 2028   2   1  97   0   0 2019-04-20 11:42:57
 0  0            0     56945480       439392      8197516    0    0     0   133  201  269   0   0  99   0   0 2019-04-20 11:43:00
 0  0            0     56948532       439392      8197488    0    0     0   125  114  168   0   0 100   0   0 2019-04-20 11:43:03
 0  2            0     56943400       439052      8197380    0    0  1052   297  974  954   1   0  98   1   0 2019-04-20 11:43:06
 0  4            0     56934376       438700      8197772    0    0 10169  1064 4399 3570   1   4  90   5   0 2019-04-20 11:43:09
 2  0            0     56936620       436600      8197348    0    0 20351   381 6193 4958   1   7  90   2   0 2019-04-20 11:43:12
 4  1            0     56939312       436604      8197596    0    0 22448   189 6768 5173   0   8  90   2   0 2019-04-20 11:43:15
 3  0            0     56938368       437656      8197892    0    0 23505   201 6968 5375   0   8  90   2   0 2019-04-20 11:43:18
 2  0            0     56936808       437656      8197068    0    0 22100   176 6547 5096   0   8  90   2   0 2019-04-20 11:43:21
 5  0            0     56936472       437668      8198380    0    0 21400   220 6298 5034   0   8  90   2   0 2019-04-20 11:43:24
 1  0            0     56938060       438708      8198160    0    0 22447   193 6489 5147   0   8  89   2   0 2019-04-20 11:43:27
 4  0            0     56937484       437668      8198900    0    0 22803   209 6794 5271   0   8  90   2   0 2019-04-20 11:43:30
 3  0            0     56933344       438708      8198556    0    0 22445   197 6575 5130   0   8  89   2   0 2019-04-20 11:43:33
 2  0            0     56934388       438708      8197084    0    0 22452   199 6696 5189   0   8  90   2   0 2019-04-20 11:43:36
 0  1            0     56939484       437656      8197824    0    0 22095   199 6869 5082   0   9  89   2   0 2019-04-20 11:43:39
 2  0            0     56938552       436604      8197184    0    0 20345   383 6256 4913   1   7  89   3   0 2019-04-20 11:43:42
 4  1            0     56934836       437668      8197664    0    0 22103   213 6685 5132   0   8  90   2   0 2019-04-20 11:43:45
 6  1            0     56939040       434512      8197768    0    0 20344   225 6061 4718   0   8  89   2   0 2019-04-20 11:43:48
 3  0            0     56936272       437656      8198880    0    0 23151   199 6818 5270   0   8  90   2   0 2019-04-20 11:43:51
 2  0            0     56937516       437656      8197568    0    0 22099   183 6676 5096   0   8  90   1   0 2019-04-20 11:43:54
 3  0            0     56936808       436604      8197228    0    0 21397   243 6358 5031   0   7  90   2   0 2019-04-20 11:43:57
 4  1            0     56933688       437660      8198636    0    0 22096   203 6383 5092   0   8  90   2   0 2019-04-20 11:44:00
 2  1            0     56938048       435560      8197508    0    0 21401   208 6251 4950   0   8  90   2   0 2019-04-20 11:44:03
 4  1            0     56935008       437540      8197912    0    0 23495   196 6880 5348   0   8  90   2   0 2019-04-20 11:44:06
 3  0            0     56937996       437660      8197696    0    0 23147   200 6979 5333   0   8  89   2   0 2019-04-20 11:44:09
 1  0            0     56936704       437660      8198900    0    0 20701   373 6117 4982   0   8  90   3   0 2019-04-20 11:44:12
 1  0            0     56934336       438712      8198452    0    0 22804   183 6632 5227   0   8  90   2   0 2019-04-20 11:44:15
 5  0            0     56932236       438712      8198180    0    0 23148   197 6832 5318   0   8  90   2   0 2019-04-20 11:44:18
 6  0            0     56934584       438712      8197792    0    0 23151   185 6781 5286   0   8  90   1   0 2019-04-20 11:44:21
 2  0            0     56938868       437664      8198644    0    0 21752   233 6433 5116   0   8  91   2   0 2019-04-20 11:44:24
 4  0            0     56938372       437668      8198448    0    0 21747   252 6412 5065   0   8  90   2   0 2019-04-20 11:44:27
 1  0            0     56935608       437668      8198172    0    0 22451   200 6610 5179   0   8  90   2   0 2019-04-20 11:44:30
 3  0            0     56936812       436504      8198868    0    0 21047   224 6305 4953   0   8  91   1   0 2019-04-20 11:44:33
 2  0            0     56936424       438720      8198140    0    0 22803   180 6707 5259   0   8  90   2   0 2019-04-20 11:44:36
 3  0            0     56939716       436616      8198388    0    0 22447   196 6665 5137   0   8  90   2   0 2019-04-20 11:44:39
 3  1            0     56933556       437872      8197620    0    0 21155   355 6463 5108   0   8  90   2   0 2019-04-20 11:44:42
 2  0            0     56933780       438724      8198328    0    0 22697   219 6790 5225   0   8  90   2   0 2019-04-20 11:44:45
 1  1            0     56935196       437672      8198372    0    0 21743   204 6538 5023   0   8  90   2   0 2019-04-20 11:44:48
 7  1            0     56933212       437672      8198704    0    0 23153   212 6868 5288   0   8  90   2   0 2019-04-20 11:44:51
 2  0            0     56933668       438724      8198052    0    0 22800   200 6696 5268   0   8  90   2   0 2019-04-20 11:44:54
 5  0            0     56935712       435580      8199576    0    0 22104   191 6591 5099   0   8  90   2   0 2019-04-20 11:44:57
 3  0            0     56933060       437672      8198172    0    0 23144   216 6812 5263   0   8  90   1   0 2019-04-20 11:45:00
 2  1            0     56936728       437672      8198332    0    0 21401   229 6484 5011   0   7  91   1   0 2019-04-20 11:45:03
 3  0            0     56934552       437684      8197936    0    0 23153   227 6839 5332   0   8  90   1   0 2019-04-20 11:45:06
 3  0            0     56933792       437672      8199012    0    0 23495   177 6954 5341   0   9  90   1   0 2019-04-20 11:45:09
 2  0            0     56935644       436620      8199340    0    0 20347   389 6389 4872   1   7  90   2   0 2019-04-20 11:45:12
 2  0            0     56936684       437672      8198900    0    0 22447   211 6756 5124   0   8  90   2   0 2019-04-20 11:45:15
 1  1            0     56934400       437672      8198644    0    0 21048   249 6116 4926   0   8  90   2   0 2019-04-20 11:45:18
 2  0            0     56937420       437672      8198332    0    0 23156   216 6842 5330   0   8  90   2   0 2019-04-20 11:45:21
 2  0            0     56937540       436620      8198944    0    0 22807   187 6732 5289   0   8  90   1   0 2019-04-20 11:45:24
 3  0            0     56938636       434608      8198448    0    0 21429   205 6367 5033   0   8  91   2   0 2019-04-20 11:45:27
 1  0            0     56937124       437672      8198096    0    0 22771   227 6422 5131   0   8  90   2   0 2019-04-20 11:45:30
 1  0            0     56935348       438724      8198740    0    0 22448   208 6638 5122   0   8  90   2   0 2019-04-20 11:45:33
 2  0            0     56936960       438724      8197908    0    0 23504   172 6979 5362   0   8  90   1   0 2019-04-20 11:45:36
 2  0            0     56934176       437672      8198456    0    0 22455   189 6618 5171   0   8  91   1   0 2019-04-20 11:45:39
 5  0            0     56937396       435580      8199900    0    0 19295   399 6110 4716   1   8  89   2   0 2019-04-20 11:45:42
 2  1            0     56934224       437552      8197580    0    0 23109   215 6768 5291   0   8  90   1   0 2019-04-20 11:45:45
 3  1            0     56939340       437756      8199328    0    0 22204   209 6617 5127   0   8  90   2   0 2019-04-20 11:45:48
 4  1            0     56937272       435888      8198444    0    0 23235   179 6825 5263   0   8  90   1   0 2019-04-20 11:45:51
 2  0            0     56934732       437676      8198800    0    0 23007   196 6762 5263   0   8  90   2   0 2019-04-20 11:45:54
 5  0            0     56935248       435584      8199784    0    0 22107   195 6610 5099   0   8  90   2   0 2019-04-20 11:45:57
 3  0            0     56935812       436628      8198188    0    0 22452   263 6593 5172   0   8  90   2   0 2019-04-20 11:46:00
 5  0            0     56936956       436640      8198812    0    0 22455   256 6643 5181   0   8  90   2   0 2019-04-20 11:46:03
 3  0            0     56932412       437680      8199456    0    0 22445   187 6559 5071   0   8  90   1   0 2019-04-20 11:46:06
 2  0            0     56933488       436628      8198756    0    0 21753   221 6304 5057   0   7  91   2   0 2019-04-20 11:46:09
 3  0            0     56936180       437692      8199380    0    0 21404   357 6459 5065   1   8  89   2   0 2019-04-20 11:46:12
 3  0            0     56933656       438732      8198368    0    0 23499   221 6863 5355   0   8  90   2   0 2019-04-20 11:46:15
 2  0            0     56934204       437680      8198520    0    0 22448   188 6820 5178   0   8  90   2   0 2019-04-20 11:46:18
 5  0            0     56934672       437692      8198788    0    0 22105   201 6640 5141   0   8  90   2   0 2019-04-20 11:46:21
 8  0            0     56932200       437692      8198580    0    0 23151   195 6738 5279   0   8  90   2   0 2019-04-20 11:46:24
 1  1            0     56936252       436632      8198688    0    0 22444   204 6592 5183   0   8  90   2   0 2019-04-20 11:46:27
 0  2            0     56938024       436632      8198524    0    0 22449   227 6658 5149   0   8  90   2   0 2019-04-20 11:46:30
 1  0            0     56934240       438736      8198944    0    0 23853   183 6837 5355   0   8  90   2   0 2019-04-20 11:46:33
 3  0            0     56936996       437688      8198816    0    0 22447   189 6653 5165   0   8  90   2   0 2019-04-20 11:46:36
 2  0            0     56935476       438744      8198776    0    0 23505   201 7087 5340   0   8  90   2   0 2019-04-20 11:46:39
 3  1            0     56934764       437696      8199180    0    0 19997   320 6127 4800   0   7  90   2   0 2019-04-20 11:46:42
 1  0            0     56935208       437696      8198648    0    0 22800   208 6782 5257   0   8  90   2   0 2019-04-20 11:46:45
 2  1            0     56936904       436676      8199024    0    0 21763   261 6193 5056   0   7  91   2   0 2019-04-20 11:46:48
 2  0            0     56936916       436648      8198764    0    0 23140   177 6728 5259   0   8  90   1   0 2019-04-20 11:46:51
 5  0            0     56932416       438752      8199408    0    0 23147   191 6656 5263   0   8  90   1   0 2019-04-20 11:46:54
 4  0            0     56936788       437460      8198808    0    0 22723   197 6996 5233   0   8  90   1   0 2019-04-20 11:46:57
 3  0            0     56937060       436648      8199284    0    0 22889   199 6797 5274   0   8  90   2   0 2019-04-20 11:47:00
 2  0            0     56934712       437700      8199272    0    0 22803   224 6759 5224   0   8  90   2   0 2019-04-20 11:47:03
 3  1            0     56935108       437700      8197840    0    0 23148   169 6885 5233   0   8  90   2   0 2019-04-20 11:47:06
 1  0            0     56934016       438752      8199108    0    0 22797   185 6812 5213   0   8  90   2   0 2019-04-20 11:47:09
 0  3            0     56927088       437700      8198792    0    0 21403   285 6431 5062   0   8  90   2   0 2019-04-20 11:47:12
 1  1            0     56935252       437700      8200124    0    0 21749   265 6399 5017   1   8  90   2   0 2019-04-20 11:47:15
 2  0            0     56933136       437700      8198456    0    0 22799   200 6645 5181   0   8  90   1   0 2019-04-20 11:47:18
 2  0            0     56934128       438752      8199548    0    0 22804   192 6681 5237   0   8  90   2   0 2019-04-20 11:47:21
 1  1            0     56933256       437700      8198632    0    0 22099   191 6683 5153   0   8  90   1   0 2019-04-20 11:47:24
 1  0            0     56935752       437700      8198912    0    0 22449   200 6686 5149   0   8  90   1   0 2019-04-20 11:47:27
 2  0            0     56934524       437700      8199484    0    0 22796   228 6663 5201   0   8  90   2   0 2019-04-20 11:47:30
 3  0            0     56935792       435596      8199324    0    0 21752   213 6538 4992   0   8  90   2   0 2019-04-20 11:47:33
 1  0            0     56934984       437700      8198212    0    0 23155   231 6882 5308   0   8  90   2   0 2019-04-20 11:47:36
 2  0            0     56936548       438752      8199428    0    0 22805   177 6783 5152   0   8  90   1   0 2019-04-20 11:47:39
 2  0            0     56937868       436648      8198372    0    0 21396   244 6495 4944   0   8  90   2   0 2019-04-20 11:47:42
 3  0            0     56935488       438148      8200216    0    0 21239   341 6687 5064   1   7  90   2   0 2019-04-20 11:47:45
 2  0            0     56936188       436648      8199404    0    0 21907   199 6352 5075   0   7  90   2   0 2019-04-20 11:47:48
 2  0            0     56935088       437700      8199176    0    0 23505   180 6777 5317   0   8  89   2   0 2019-04-20 11:47:51
 1  1            0     56933652       438752      8198672    0    0 22449   196 6596 5151   0   8  90   2   0 2019-04-20 11:47:54
 3  1            0     56934496       436648      8199392    0    0 22105   212 6505 5101   0   8  90   2   0 2019-04-20 11:47:57
 1  1            0     56935116       436648      8199264    0    0 22804   199 6789 5206   0   8  90   2   0 2019-04-20 11:48:00
 2  1            0     56936260       438752      8198112    0    0 22452   196 6659 5126   0   8  90   2   0 2019-04-20 11:48:03
 0  2            0     56932596       437700      8200252    0    0 22099   196 6552 5072   0   8  90   2   0 2019-04-20 11:48:06
 2  1            0     56932892       438752      8199332    0    0 22451   196 6427 5178   0   8  90   2   0 2019-04-20 11:48:09
 4  1            0     56933852       437700      8199136    0    0 22097   172 6481 5043   0   8  91   2   0 2019-04-20 11:48:12
 1  1            0     56934864       436648      8199652    0    0 21043   340 6564 4961   1   8  89   2   0 2019-04-20 11:48:15
 0  2            0     56932928       437700      8199752    0    0 21749   220 6325 5070   0   7  91   2   0 2019-04-20 11:48:18
 2  0            0     56934164       437700      8199172    0    0 22447   239 6483 5177   0   7  91   2   0 2019-04-20 11:48:21
 1  1            0     56934196       436652      8199328    0    0 23152   196 6780 5270   0   8  89   2   0 2019-04-20 11:48:24
 0  2            0     56934932       437704      8199288    0    0 22103   197 6471 5142   0   7  90   3   0 2019-04-20 11:48:27
 2  1            0     56934932       438756      8199508    0    0 22103   247 6523 5077   0   8  89   3   0 2019-04-20 11:48:30
 2  1            0     56936712       435600      8199516    0    0 22099   181 6447 5137   0   8  90   2   0 2019-04-20 11:48:33
 2  1            0     56937488       437708      8198608    0    0 22801   213 6793 5238   0   8  89   3   0 2019-04-20 11:48:36
 2  1            0     56931944       436656      8199276    0    0 22104   176 6559 5095   0   8  90   2   0 2019-04-20 11:48:39
 1  2            0     56935592       437468      8200160    0    0 21712   211 6517 5031   0   7  90   2   0 2019-04-20 11:48:42
 1  1            0     56934052       437712      8199768    0    0 20043   424 5898 4892   1   7  90   2   0 2019-04-20 11:48:45
 1  1            0     56934268       436664      8199388    0    0 21747   185 6424 5035   0   7  91   2   0 2019-04-20 11:48:48
 1  1            0     56934896       438768      8198944    0    0 22445   192 6329 5088   0   8  90   2   0 2019-04-20 11:48:51
 1  1            0     56933868       437716      8199712    0    0 23155   183 6757 5291   0   8  90   2   0 2019-04-20 11:48:54
 1  1            0     56935380       437716      8199264    0    0 22801   195 6689 5215   0   8  90   2   0 2019-04-20 11:48:57
 2  1            0     56935960       436664      8199620    0    0 21748   233 6407 5023   0   8  89   2   0 2019-04-20 11:49:00
 1  1            0     56936492       438768      8199120    0    0 22797   223 6543 5214   0   8  90   2   0 2019-04-20 11:49:03
 0  2            0     56935552       438768      8198540    0    0 21753   224 6480 5032   0   7  90   2   0 2019-04-20 11:49:06
 0  2            0     56934704       438768      8200180    0    0 21748   249 6313 4993   0   7  90   3   0 2019-04-20 11:49:09
 1  1            0     56936812       437716      8200016    0    0 22453   187 6716 5225   0   8  90   2   0 2019-04-20 11:49:12
 1  1            0     56933292       438768      8199712    0    0 21049   343 6387 4968   1   7  89   3   0 2019-04-20 11:49:15
 0  2            0     56933144       438768      8198896    0    0 22803   201 6678 5284   0   8  90   2   0 2019-04-20 11:49:18
 0  2            0     56933516       438768      8199364    0    0 22795   180 6804 5167   0   8  90   2   0 2019-04-20 11:49:21
 2  1            0     56933880       436664      8199404    0    0 21744   220 6565 5072   0   8  89   2   0 2019-04-20 11:49:24
 1  1            0     56933232       437716      8200024    0    0 23149   183 6812 5262   0   8  89   2   0 2019-04-20 11:49:27
 3  1            0     56933896       437716      8199888    0    0 22799   213 6654 5208   0   8  89   2   0 2019-04-20 11:49:30
 2  1            0     56935700       436664      8200060    0    0 22447   204 6758 5172   0   8  89   2   0 2019-04-20 11:49:33
 1  1            0     56935112       437716      8199312    0    0 22097   183 6517 5043   0   8  90   2   0 2019-04-20 11:49:36
 1  1            0     56931700       438768      8199948    0    0 22795   205 6732 5194   0   8  89   2   0 2019-04-20 11:49:39
 0  2            0     56933692       438768      8200344    0    0 22097   184 6492 5079   0   8  90   2   0 2019-04-20 11:49:42
 1  1            0     56934200       437716      8200644    0    0 19996   360 6195 4852   1   7  90   3   0 2019-04-20 11:49:45
 1  1            0     56933156       438768      8199676    0    0 22448   211 6423 5142   0   8  90   2   0 2019-04-20 11:49:48
 1  1            0     56935648       438768      8199784    0    0 22448   248 6698 5152   0   8  90   2   0 2019-04-20 11:49:51
 1  1            0     56931132       436668      8199192    0    0 22456   171 6620 5199   0   7  90   2   0 2019-04-20 11:49:54
 1  1            0     56933888       438772      8200180    0    0 22455   205 6541 5139   0   7  90   2   0 2019-04-20 11:49:57
 0  3            0     56936148       437720      8199364    0    0 22449   221 6546 5203   0   8  90   2   0 2019-04-20 11:50:00
 1  1            0     56934452       437720      8200808    0    0 21743   224 6395 4963   0   8  89   2   0 2019-04-20 11:50:03
 1  1            0     56934960       438772      8199764    0    0 22097   221 6421 5049   0   8  90   2   0 2019-04-20 11:50:06
 1  1            0     56933360       437720      8200520    0    0 23153   171 6709 5312   0   8  90   2   0 2019-04-20 11:50:09
 1  1            0     56933312       437720      8200088    0    0 22104   191 6476 5081   0   8  90   2   0 2019-04-20 11:50:12
 1  1            0     56932480       436668      8201088    0    0 20697   339 6321 4948   1   7  90   3   0 2019-04-20 11:50:15
 1  1            0     56929412       438772      8200272    0    0 22097   235 6540 5065   0   8  90   2   0 2019-04-20 11:50:18
 1  1            0     56933932       436668      8200104    0    0 22803   177 6799 5231   0   8  90   2   0 2019-04-20 11:50:21
 1  1            0     56932440       438772      8200376    0    0 23149   197 6919 5320   0   8  90   2   0 2019-04-20 11:50:24
 3  1            0     56932816       438772      8200084    0    0 21749   229 6493 5078   0   8  91   2   0 2019-04-20 11:50:27
 1  1            0     56932704       437720      8199704    0    0 22451   209 6379 5133   0   8  90   2   0 2019-04-20 11:50:30
 0  2            0     56932416       438772      8200216    0    0 21748   200 6382 5045   0   8  90   2   0 2019-04-20 11:50:33
 0  2            0     56933500       438772      8200100    0    0 22097   219 6615 5020   0   8  90   2   0 2019-04-20 11:50:36
 1  1            0     56934168       437720      8200824    0    0 22803   197 6699 5220   0   8  90   2   0 2019-04-20 11:50:39
 2  1            0     56933668       437720      8200520    0    0 22453   243 6555 5182   0   7  90   2   0 2019-04-20 11:50:42
 2  1            0     56933412       438772      8200260    0    0 20343   392 6297 4872   1   7  89   3   0 2019-04-20 11:50:45
 1  1            0     56934008       437720      8199988    0    0 23152   181 6810 5286   0   8  89   2   0 2019-04-20 11:50:48
 1  1            0     56933356       436668      8199616    0    0 22452   200 6611 5099   0   8  90   2   0 2019-04-20 11:50:51
 1  1            0     56934332       435616      8200796    0    0 22803   191 6831 5261   0   8  90   2   0 2019-04-20 11:50:54
 1  1            0     56934920       437724      8200148    0    0 22808   205 6710 5225   0   8  90   2   0 2019-04-20 11:50:57
 0  2            0     56933192       437724      8199240    0    0 22455   233 6721 5171   0   8  91   1   0 2019-04-20 11:51:00
 1  1            0     56929480       438776      8201100    0    0 22800   175 6600 5184   0   8  90   1   0 2019-04-20 11:51:03
 1  1            0     56934604       436672      8200308    0    0 22104   205 6482 5118   0   8  90   1   0 2019-04-20 11:51:06
 1  1            0     56931740       437724      8200692    0    0 23852   176 6904 5467   0   8  90   2   0 2019-04-20 11:51:09
 0  2            0     56932468       438776      8201616    0    0 22445   207 6647 5172   0   8  90   1   0 2019-04-20 11:51:12
 1  1            0     56929756       437724      8200444    0    0 21049   313 6570 4973   0   8  89   2   0 2019-04-20 11:51:15
 1  1            0     56932676       437724      8201044    0    0 22796   203 6928 5189   0   8  89   2   0 2019-04-20 11:51:18
 1  1            0     56934528       437724      8199992    0    0 21745   276 6377 5027   0   8  89   3   0 2019-04-20 11:51:21
 1  1            0     56932812       437724      8199964    0    0 23153   172 6865 5359   0   8  90   2   0 2019-04-20 11:51:24
 1  1            0     56932324       437724      8201484    0    0 22796   211 6925 5206   0   8  89   2   0 2019-04-20 11:51:27
 5  0            0     56935880       435640      8200564    0    0 22808   204 6751 5229   0   8  89   2   0 2019-04-20 11:51:30
 4  0            0     56935228       436684      8200180    0    0 23153   203 6838 5257   0   8  90   2   0 2019-04-20 11:51:33
 1  1            0     56934320       436672      8200672    0    0 23152   196 6771 5265   0   8  90   2   0 2019-04-20 11:51:36
 1  1            0     56935052       435620      8201232    0    0 21747   192 6511 4963   0   9  89   2   0 2019-04-20 11:51:39
 1  1            0     56930752       437724      8200464    0    0 23507   205 6886 5359   0   8  90   2   0 2019-04-20 11:51:42
 1  2            0     56930668       438776      8200944    0    0 21749   376 6619 5116   0   7  90   2   0 2019-04-20 11:51:45
 1  1            0     56934364       437724      8200584    0    0 21400   191 6379 4955   0   7  91   2   0 2019-04-20 11:51:48
 1  1            0     56931196       438776      8200196    0    0 23145   169 6872 5247   0   8  90   1   0 2019-04-20 11:51:51
 1  3            0     56934792       436724      8199868    0    0 23171   200 6925 5352   0   8  90   2   0 2019-04-20 11:51:54
 1  1            0     56934708       436672      8200028    0    0 23125   184 6757 5233   0   8  90   2   0 2019-04-20 11:51:57
 1  1            0     56930640       438776      8200608    0    0 22805   255 6665 5252   0   8  90   2   0 2019-04-20 11:52:00
 1  1            0     56932644       438776      8200728    0    0 22800   173 6887 5225   0   8  90   2   0 2019-04-20 11:52:03
 1  2            0     56933632       437724      8200400    0    0 21397   215 6339 4966   0   7  91   2   0 2019-04-20 11:52:06
 1  1            0     56932500       437724      8200508    0    0 21747   229 6247 5026   0   8  90   2   0 2019-04-20 11:52:09
 1  1            0     56935740       436672      8200832    0    0 22451   192 6563 5210   0   8  91   1   0 2019-04-20 11:52:12
 0  3            0     56932680       437724      8200296    0    0 21397   421 6427 5055   0   7  90   2   0 2019-04-20 11:52:15
 1  1            0     56931588       438776      8201164    0    0 20349   232 6071 4774   0   7  91   2   0 2019-04-20 11:52:18
 0  2            0     56936384       436672      8201904    0    0 22451   199 6761 5206   0   8  90   2   0 2019-04-20 11:52:21
 1  1            0     56934244       437728      8200904    0    0 22451   205 6522 5103   0   8  90   2   0 2019-04-20 11:52:24
 1  1            0     56932576       437728      8201008    0    0 21743   253 6325 5018   0   7  90   2   0 2019-04-20 11:52:27
 1  1            0     56934940       436676      8200488    0    0 23148   217 6923 5315   0   8  90   2   0 2019-04-20 11:52:30
 1  3            0     56931868       435680      8200684    0    0 21772   181 6418 5055   0   8  90   2   0 2019-04-20 11:52:33
 3  1            0     56931500       437728      8200460    0    0 23127   199 6674 5226   0   8  90   2   0 2019-04-20 11:52:36
 1  1            0     56929740       438780      8200892    0    0 22449   195 6518 5105   0   8  90   1   0 2019-04-20 11:52:39
 2  1            0     56931168       437812      8201692    0    0 22171   200 6621 5137   0   8  90   2   0 2019-04-20 11:52:42
 2  3            0     56932988       437728      8201556    0    0 22729   220 6801 5269   0   8  90   2   0 2019-04-20 11:52:45
 1  1            0     56932992       437728      8199776    0    0 20344   323 6111 4855   1   7  90   2   0 2019-04-20 11:52:48
 1  1            0     56933492       435624      8200704    0    0 21749   204 6410 5002   0   8  90   2   0 2019-04-20 11:52:51
 1  1            0     56929256       437728      8201376    0    0 21751   227 6390 4941   0   8  90   2   0 2019-04-20 11:52:54
 1  2            0     56931220       438780      8200812    0    0 22101   215 6630 5123   0   8  90   2   0 2019-04-20 11:52:57
 1  1            0     56930780       437728      8201540    0    0 22451   192 6694 5152   0   8  90   2   0 2019-04-20 11:53:00
 1  0            0     56931088       437728      8201076    0    0 22096   225 6599 5042   0   8  90   2   0 2019-04-20 11:53:03
 1  1            0     56932060       437728      8200220    0    0 22797   177 6835 5197   0   8  89   2   0 2019-04-20 11:53:06
 1  1            0     56932160       436676      8200296    0    0 23153   193 6897 5315   0   8  89   2   0 2019-04-20 11:53:09
 1  1            0     56930848       437728      8200636    0    0 23852   187 6832 5461   0   8  89   2   0 2019-04-20 11:53:12
 1  1            0     56929624       438780      8201152    0    0 22100   221 6265 5065   0   7  90   2   0 2019-04-20 11:53:15
 0  1            0     56930612       438780      8200584    0    0 20349   355 6013 4910   1   7  90   3   0 2019-04-20 11:53:18
 1  1            0     56929556       437728      8202440    0    0 22797   197 6949 5240   0   9  89   2   0 2019-04-20 11:53:21
 2  1            0     56935108       436676      8201376    0    0 22447   176 6501 5214   0   7  90   2   0 2019-04-20 11:53:24
 3  0            0     56930340       437812      8200480    0    0 23217   201 6790 5309   0   8  90   2   0 2019-04-20 11:53:27
 1  1            0     56932072       438780      8201576    0    0 21335   219 6207 4915   0   7  90   2   0 2019-04-20 11:53:30
 1  1            0     56932836       436676      8202024    0    0 21747   204 6430 5014   0   8  90   2   0 2019-04-20 11:53:33
 5  0            0     56933512       435640      8201532    0    0 21756   207 6362 5020   0   8  90   2   0 2019-04-20 11:53:36
 1  1            0     56933376       437728      8202808    0    0 22095   211 6392 4999   0   8  90   2   0 2019-04-20 11:53:39
 0  1            0     56933256       437728      8200844    0    0 21400   217 6119 4960   0   7  90   2   0 2019-04-20 11:53:42
 0  2            0     56929140       438780      8201264    0    0 22804   217 6559 5180   0   8  90   2   0 2019-04-20 11:53:45
 2  1            0     56932764       437728      8200608    0    0 19991   387 6161 4840   1   7  89   3   0 2019-04-20 11:53:48
 1  1            0     56932644       437728      8201284    0    0 22804   211 6566 5204   0   8  90   2   0 2019-04-20 11:53:51
 1  0            0     56932768       437728      8201548    0    0 22799   189 6683 5219   0   8  89   2   0 2019-04-20 11:53:54
 0  1            0     56933368       438780      8200808    0    0 21751   231 6452 5027   0   8  90   2   0 2019-04-20 11:53:57
 3  1            0     56929812       437728      8202072    0    0 23151   211 6863 5310   0   8  90   2   0 2019-04-20 11:54:00
 4  1            0     56934044       436676      8202096    0    0 22099   212 6450 5070   0   8  89   2   0 2019-04-20 11:54:03
 1  1            0     56931236       437728      8200848    0    0 23500   172 6922 5368   0   8  89   2   0 2019-04-20 11:54:06
 2  1            0     56933656       436676      8200936    0    0 23149   199 6673 5281   0   8  90   2   0 2019-04-20 11:54:09
 3  1            0     56932172       437728      8200416    0    0 22451   201 6567 5130   0   8  90   2   0 2019-04-20 11:54:12
 0  1            0     56933544       438780      8200840    0    0 22101   225 6450 5049   0   8  89   2   0 2019-04-20 11:54:15
 1  2            0     56933764       438780      8201052    0    0 20345   343 6258 4862   0   8  89   3   0 2019-04-20 11:54:18
 1  0            0     56932452       438780      8200796    0    0 22797   187 6678 5204   0   8  89   2   0 2019-04-20 11:54:21
 1  1            0     56934848       436676      8201128    0    0 22447   237 6647 5187   0   8  89   2   0 2019-04-20 11:54:24
 0  1            0     56931984       438780      8200796    0    0 23148   180 6948 5272   0   8  90   2   0 2019-04-20 11:54:27
 1  1            0     56930376       437728      8201108    0    0 22801   221 6801 5234   0   8  90   2   0 2019-04-20 11:54:30
 5  0            0     56934252       435636      8201744    0    0 22456   184 6627 5192   0   8  90   2   0 2019-04-20 11:54:33
 3  1            0     56933236       437740      8201020    0    0 22451   223 6752 5132   0   8  90   2   0 2019-04-20 11:54:36
 1  0            0     56932564       437728      8201764    0    0 23497   168 6962 5334   0   8  90   2   0 2019-04-20 11:54:39
 3  1            0     56934684       437728      8200728    0    0 22448   211 6699 5184   0   8  89   2   0 2019-04-20 11:54:42
 0  2            0     56931312       438780      8201932    0    0 22803   236 6928 5263   0   8  90   2   0 2019-04-20 11:54:45
 4  0            0     56933212       437732      8201412    0    0 19291   381 6000 4713   1   7  89   3   0 2019-04-20 11:54:48
