Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1184535              45.252%           38.379%
16            R    533227               20.370%           17.277%
8             R    450580               17.213%           14.599%
1024          W    340158               72.568%           11.021%
40            R    86109                 3.290%            2.790%
8             W    68966                14.713%            2.235%
32            R    58727                 2.244%            1.903%
56            R    52355                 2.000%            1.696%
1016          W    50776                10.832%            1.645%
72            R    33328                 1.273%            1.080%
256           R    27851                 1.064%            0.902%
88            R    23374                 0.893%            0.757%
48            R    18735                 0.716%            0.607%
64            R    18236                 0.697%            0.591%
104           R    16935                 0.647%            0.549%
120           R    13020                 0.497%            0.422%
80            R    10413                 0.398%            0.337%
136           R    9470                  0.362%            0.307%
96            R    8491                  0.324%            0.275%
128           R    7553                  0.289%            0.245%
152           R    7309                  0.279%            0.237%
112           R    7254                  0.277%            0.235%
168           R    5907                  0.226%            0.191%
144           R    4824                  0.184%            0.156%
184           R    4667                  0.178%            0.151%
160           R    4097                  0.157%            0.133%
200           R    3840                  0.147%            0.124%
176           R    3767                  0.144%            0.122%
216           R    3632                  0.139%            0.118%
192           R    3382                  0.129%            0.110%
240           R    2726                  0.104%            0.088%
208           R    2712                  0.104%            0.088%
232           R    2439                  0.093%            0.079%
224           R    2405                  0.092%            0.078%
248           R    1928                  0.074%            0.062%
408           W    764                   0.163%            0.025%
416           W    629                   0.134%            0.020%
512           R    568                   0.022%            0.018%
25            W    340                   0.073%            0.011%
24            W    320                   0.068%            0.010%
264           R    288                   0.011%            0.009%
64            W    281                   0.060%            0.009%
32            W    279                   0.060%            0.009%
13            W    271                   0.058%            0.009%
3             W    249                   0.053%            0.008%
26            W    236                   0.050%            0.008%
280           R    226                   0.009%            0.007%
23            W    220                   0.047%            0.007%
296           R    214                   0.008%            0.007%
12            W    206                   0.044%            0.007%
16            W    204                   0.044%            0.007%
272           R    198                   0.008%            0.006%
22            W    196                   0.042%            0.006%
312           R    195                   0.007%            0.006%
288           R    165                   0.006%            0.005%
400           W    162                   0.035%            0.005%
27            W    162                   0.035%            0.005%
28            W    155                   0.033%            0.005%
304           R    150                   0.006%            0.005%
96            W    139                   0.030%            0.005%
360           R    137                   0.005%            0.004%
328           R    136                   0.005%            0.004%
14            W    132                   0.028%            0.004%
504           W    127                   0.027%            0.004%
712           W    120                   0.026%            0.004%
344           R    120                   0.005%            0.004%
424           W    114                   0.024%            0.004%
336           R    113                   0.004%            0.004%
320           R    110                   0.004%            0.004%
376           R    109                   0.004%            0.004%
21            W    109                   0.023%            0.004%
20            W    101                   0.022%            0.003%
120           W    100                   0.021%            0.003%
112           W    100                   0.021%            0.003%
368           R    96                    0.004%            0.003%
896           W    95                    0.020%            0.003%
136           W    95                    0.020%            0.003%
920           W    93                    0.020%            0.003%
392           R    93                    0.004%            0.003%
384           R    93                    0.004%            0.003%
352           R    93                    0.004%            0.003%
904           W    92                    0.020%            0.003%
744           W    89                    0.019%            0.003%
952           W    85                    0.018%            0.003%
728           W    84                    0.018%            0.003%
1             W    83                    0.018%            0.003%
720           W    81                    0.017%            0.003%
424           R    78                    0.003%            0.003%
440           R    76                    0.003%            0.002%
416           R    75                    0.003%            0.002%
408           R    71                    0.003%            0.002%
29            W    71                    0.015%            0.002%
392           W    69                    0.015%            0.002%
888           W    66                    0.014%            0.002%
400           R    65                    0.002%            0.002%
2             W    65                    0.014%            0.002%
19            W    64                    0.014%            0.002%
456           R    62                    0.002%            0.002%
34            W    57                    0.012%            0.002%
472           R    55                    0.002%            0.002%
33            W    51                    0.011%            0.002%
11            W    50                    0.011%            0.002%
35            W    49                    0.010%            0.002%
448           R    46                    0.002%            0.001%
31            W    46                    0.010%            0.001%
56            W    41                    0.009%            0.001%
464           R    41                    0.002%            0.001%
36            W    41                    0.009%            0.001%
18            W    41                    0.009%            0.001%
128           W    41                    0.009%            0.001%
432           R    40                    0.002%            0.001%
40            W    37                    0.008%            0.001%
30            W    37                    0.008%            0.001%
736           W    36                    0.008%            0.001%
192           W    34                    0.007%            0.001%
37            W    31                    0.007%            0.001%
160           W    31                    0.007%            0.001%
4             W    30                    0.006%            0.001%
17            W    30                    0.006%            0.001%
10            W    30                    0.006%            0.001%
504           R    29                    0.001%            0.001%
480           R    29                    0.001%            0.001%
15            W    29                    0.006%            0.001%
46            W    27                    0.006%            0.001%
5             W    26                    0.006%            0.001%
488           W    25                    0.005%            0.001%
488           R    24                    0.001%            0.001%
38            W    24                    0.005%            0.001%
880           W    23                    0.005%            0.001%
52            W    23                    0.005%            0.001%
432           W    23                    0.005%            0.001%
584           W    21                    0.004%            0.001%
752           W    20                    0.004%            0.001%
53            W    20                    0.004%            0.001%
592           W    19                    0.004%            0.001%
48            W    19                    0.004%            0.001%
58            W    18                    0.004%            0.001%
49            W    17                    0.004%            0.001%
496           R    17                    0.001%            0.001%
45            W    17                    0.004%            0.001%
616           W    16                    0.003%            0.001%
57            W    16                    0.003%            0.001%
54            W    16                    0.003%            0.001%
51            W    16                    0.003%            0.001%
39            W    16                    0.003%            0.001%
288           W    16                    0.003%            0.001%
960           W    15                    0.003%            0.000%
44            W    15                    0.003%            0.000%
816           W    14                    0.003%            0.000%
784           W    14                    0.003%            0.000%
72            W    14                    0.003%            0.000%
632           W    14                    0.003%            0.000%
80            W    13                    0.003%            0.000%
792           W    13                    0.003%            0.000%
776           W    13                    0.003%            0.000%
768           W    13                    0.003%            0.000%
55            W    13                    0.003%            0.000%
464           W    13                    0.003%            0.000%
43            W    13                    0.003%            0.000%
42            W    13                    0.003%            0.000%
41            W    13                    0.003%            0.000%
872           W    12                    0.003%            0.000%
760           W    12                    0.003%            0.000%
672           W    12                    0.003%            0.000%
480           W    12                    0.003%            0.000%
47            W    12                    0.003%            0.000%
9             W    11                    0.002%            0.000%
944           W    11                    0.002%            0.000%
936           W    11                    0.002%            0.000%
704           W    11                    0.002%            0.000%
50            W    11                    0.002%            0.000%
448           W    11                    0.002%            0.000%
256           W    11                    0.002%            0.000%
152           W    11                    0.002%            0.000%
144           W    11                    0.002%            0.000%
61            W    10                    0.002%            0.000%
60            W    10                    0.002%            0.000%
440           W    10                    0.002%            0.000%
104           W    10                    0.002%            0.000%
976           W    9                     0.002%            0.000%
864           W    9                     0.002%            0.000%
848           W    9                     0.002%            0.000%
824           W    9                     0.002%            0.000%
7             W    9                     0.002%            0.000%
640           W    9                     0.002%            0.000%
512           W    9                     0.002%            0.000%
456           W    9                     0.002%            0.000%
264           W    9                     0.002%            0.000%
224           W    9                     0.002%            0.000%
216           W    9                     0.002%            0.000%
1000          W    9                     0.002%            0.000%
984           W    8                     0.002%            0.000%
88            W    8                     0.002%            0.000%
856           W    8                     0.002%            0.000%
688           W    8                     0.002%            0.000%
664           W    8                     0.002%            0.000%
648           W    8                     0.002%            0.000%
59            W    8                     0.002%            0.000%
560           W    8                     0.002%            0.000%
472           W    8                     0.002%            0.000%
376           W    8                     0.002%            0.000%
320           W    8                     0.002%            0.000%
968           W    7                     0.001%            0.000%
928           W    7                     0.001%            0.000%
832           W    7                     0.001%            0.000%
808           W    7                     0.001%            0.000%
6             W    7                     0.001%            0.000%
600           W    7                     0.001%            0.000%
520           W    7                     0.001%            0.000%
368           W    7                     0.001%            0.000%
360           W    7                     0.001%            0.000%
