Linux 4.4.132-0404132-generic (pl2) 	2018-09-25 	_x86_64_	(24 CPU)

09:34:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:34:06 AM  all    2.71    0.00    2.49    1.19    0.00    0.00    0.00    0.00    0.00   93.61
09:34:06 AM    0    4.67    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   80.33
09:34:06 AM    1    3.34    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   94.65
09:34:06 AM    2    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:34:06 AM    3    1.00    0.00    1.34   11.71    0.00    0.00    0.00    0.00    0.00   85.95
09:34:06 AM    4    8.67    0.00    6.33    2.67    0.00    0.00    0.00    0.00    0.00   82.33
09:34:06 AM    5    7.69    0.00    5.02   12.37    0.00    0.00    0.00    0.00    0.00   74.92
09:34:06 AM    6    6.35    0.00    4.68    0.00    0.00    0.00    0.00    0.00    0.00   88.96
09:34:06 AM    7    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:34:06 AM    8    0.33    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.00
09:34:06 AM    9    8.64    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   90.37
09:34:06 AM   10    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:34:06 AM   11    1.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.67
09:34:06 AM   12    2.99    0.00   18.60    0.00    0.00    0.00    0.00    0.00    0.00   78.41
09:34:06 AM   13    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:34:06 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:34:06 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:34:06 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:34:06 AM   17   16.39    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   81.94
09:34:06 AM   18    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:34:06 AM   19    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:34:06 AM   20    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.34
09:34:06 AM   21    0.33    0.00    1.33    0.00    0.00    0.00    0.00    0.00    0.00   98.33
09:34:06 AM   22    0.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.67
09:34:06 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

09:34:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:34:09 AM  all    0.14    0.00    4.27    0.38    0.00    0.00    0.00    0.00    0.00   95.22
09:34:09 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:34:09 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:34:09 AM    2    0.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:34:09 AM    3    1.34    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.99
09:34:09 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
