Linux 4.4.132-0404132-generic (pl2) 	2018-10-23 	_x86_64_	(24 CPU)

01:11:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:11:12 AM  all    0.18    0.00    1.81    4.61    0.00    0.00    0.00    0.00    0.00   93.40
01:11:12 AM    0    0.00    0.00    0.00    1.66    0.00    0.00    0.00    0.00    0.00   98.34
01:11:12 AM    1    0.00    0.00    0.00    1.33    0.00    0.00    0.00    0.00    0.00   98.67
01:11:12 AM    2    0.00    0.00    0.33    2.66    0.00    0.00    0.00    0.00    0.00   97.01
01:11:12 AM    3    0.00    0.00    0.00    6.33    0.00    0.00    0.00    0.00    0.00   93.67
01:11:12 AM    4    0.00    0.00   36.49    0.00    0.00    0.00    0.00    0.00    0.00   63.51
01:11:12 AM    5    0.00    0.00    0.33    7.67    0.00    0.00    0.00    0.00    0.00   92.00
01:11:12 AM    6    0.33    0.00    0.33   10.37    0.00    0.00    0.00    0.00    0.00   88.96
01:11:12 AM    7    2.01    0.00    2.68    8.70    0.00    0.00    0.00    0.00    0.00   86.62
01:11:12 AM    8    0.00    0.00    0.33    6.35    0.00    0.00    0.00    0.00    0.00   93.31
01:11:12 AM    9    0.00    0.00    0.67    8.67    0.00    0.00    0.00    0.00    0.00   90.67
01:11:12 AM   10    0.33    0.00    0.33    4.01    0.00    0.00    0.00    0.00    0.00   95.32
01:11:12 AM   11    0.00    0.00    0.33   16.39    0.00    0.00    0.00    0.00    0.00   83.28
01:11:12 AM   12    0.00    0.00    0.00    4.33    0.00    0.00    0.00    0.00    0.00   95.67
01:11:12 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:11:12 AM   14    0.00    0.00    0.33    1.66    0.00    0.00    0.00    0.00    0.00   98.01
01:11:12 AM   15    0.00    0.00    0.00    4.35    0.00    0.00    0.00    0.00    0.00   95.65
01:11:12 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:11:12 AM   17    0.33    0.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00   94.67
