Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sde/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2148238              63.131%           59.850%
16            R    479928               14.104%           13.371%
8             R    310367                9.121%            8.647%
1024          W    136160               72.994%            3.793%
32            R    54076                 1.589%            1.507%
256           R    51732                 1.520%            1.441%
40            R    43925                 1.291%            1.224%
56            R    30478                 0.896%            0.849%
8             W    26981                14.464%            0.752%
72            R    23522                 0.691%            0.655%
1016          W    19567                10.490%            0.545%
88            R    19200                 0.564%            0.535%
104           R    17095                 0.502%            0.476%
120           R    15242                 0.448%            0.425%
64            R    14932                 0.439%            0.416%
48            R    14512                 0.426%            0.404%
136           R    12805                 0.376%            0.357%
152           R    11228                 0.330%            0.313%
80            R    10984                 0.323%            0.306%
128           R    10090                 0.297%            0.281%
96            R    10028                 0.295%            0.279%
168           R    9676                  0.284%            0.270%
112           R    9258                  0.272%            0.258%
184           R    8424                  0.248%            0.235%
144           R    7465                  0.219%            0.208%
200           R    7317                  0.215%            0.204%
160           R    6896                  0.203%            0.192%
216           R    6894                  0.203%            0.192%
192           R    6585                  0.194%            0.183%
176           R    6559                  0.193%            0.183%
512           R    6454                  0.190%            0.180%
232           R    5695                  0.167%            0.159%
240           R    5677                  0.167%            0.158%
208           R    5580                  0.164%            0.155%
224           R    4915                  0.144%            0.137%
248           R    4834                  0.142%            0.135%
264           R    1480                  0.043%            0.041%
280           R    1346                  0.040%            0.037%
296           R    1213                  0.036%            0.034%
272           R    1196                  0.035%            0.033%
312           R    1120                  0.033%            0.031%
328           R    1015                  0.030%            0.028%
288           R    1013                  0.030%            0.028%
304           R    929                   0.027%            0.026%
344           R    902                   0.027%            0.025%
360           R    845                   0.025%            0.024%
320           R    841                   0.025%            0.023%
352           R    755                   0.022%            0.021%
336           R    752                   0.022%            0.021%
376           R    746                   0.022%            0.021%
368           R    717                   0.021%            0.020%
392           R    667                   0.020%            0.019%
408           R    646                   0.019%            0.018%
384           R    640                   0.019%            0.018%
400           R    564                   0.017%            0.016%
424           R    548                   0.016%            0.015%
440           R    523                   0.015%            0.015%
416           R    507                   0.015%            0.014%
432           R    478                   0.014%            0.013%
456           R    456                   0.013%            0.013%
464           R    437                   0.013%            0.012%
448           R    436                   0.013%            0.012%
472           R    402                   0.012%            0.011%
480           R    362                   0.011%            0.010%
488           R    250                   0.007%            0.007%
496           R    232                   0.007%            0.006%
408           W    225                   0.121%            0.006%
64            W    212                   0.114%            0.006%
416           W    203                   0.109%            0.006%
504           R    188                   0.006%            0.005%
32            W    185                   0.099%            0.005%
16            W    167                   0.090%            0.005%
3             W    119                   0.064%            0.003%
424           W    93                    0.050%            0.003%
1             W    88                    0.047%            0.002%
400           W    84                    0.045%            0.002%
25            W    81                    0.043%            0.002%
26            W    80                    0.043%            0.002%
24            W    79                    0.042%            0.002%
14            W    70                    0.038%            0.002%
22            W    68                    0.036%            0.002%
27            W    67                    0.036%            0.002%
23            W    67                    0.036%            0.002%
96            W    64                    0.034%            0.002%
20            W    64                    0.034%            0.002%
21            W    54                    0.029%            0.002%
896           W    52                    0.028%            0.001%
744           W    50                    0.027%            0.001%
120           W    50                    0.027%            0.001%
19            W    48                    0.026%            0.001%
136           W    48                    0.026%            0.001%
112           W    48                    0.026%            0.001%
952           W    47                    0.025%            0.001%
28            W    47                    0.025%            0.001%
920           W    46                    0.025%            0.001%
904           W    45                    0.024%            0.001%
888           W    41                    0.022%            0.001%
31            W    40                    0.021%            0.001%
29            W    40                    0.021%            0.001%
13            W    40                    0.021%            0.001%
736           W    39                    0.021%            0.001%
7             W    36                    0.019%            0.001%
9             W    33                    0.018%            0.001%
30            W    32                    0.017%            0.001%
2             W    32                    0.017%            0.001%
18            W    32                    0.017%            0.001%
15            W    31                    0.017%            0.001%
4             W    30                    0.016%            0.001%
712           W    26                    0.014%            0.001%
48            W    25                    0.013%            0.001%
40            W    25                    0.013%            0.001%
33            W    25                    0.013%            0.001%
12            W    25                    0.013%            0.001%
728           W    24                    0.013%            0.001%
17            W    22                    0.012%            0.001%
752           W    21                    0.011%            0.001%
5             W    21                    0.011%            0.001%
392           W    21                    0.011%            0.001%
10            W    21                    0.011%            0.001%
128           W    19                    0.010%            0.001%
6             W    16                    0.009%            0.000%
56            W    15                    0.008%            0.000%
80            W    14                    0.008%            0.000%
88            W    13                    0.007%            0.000%
768           W    11                    0.006%            0.000%
34            W    11                    0.006%            0.000%
720           W    10                    0.005%            0.000%
35            W    10                    0.005%            0.000%
11            W    10                    0.005%            0.000%
448           W    9                     0.005%            0.000%
38            W    9                     0.005%            0.000%
1             R    9                     0.000%            0.000%
192           W    9                     0.005%            0.000%
432           W    8                     0.004%            0.000%
37            W    8                     0.004%            0.000%
36            W    8                     0.004%            0.000%
976           W    7                     0.004%            0.000%
880           W    7                     0.004%            0.000%
776           W    7                     0.004%            0.000%
72            W    7                     0.004%            0.000%
704           W    7                     0.004%            0.000%
44            W    7                     0.004%            0.000%
