Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sde/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219062               78.044%           77.813%
8             W    30104                10.725%           10.693%
1016          W    24400                 8.693%            8.667%
3             W    668                   0.238%            0.237%
256           R    628                  75.390%            0.223%
32            W    445                   0.159%            0.158%
896           W    421                   0.150%            0.150%
408           W    231                   0.082%            0.082%
48            W    221                   0.079%            0.079%
416           W    219                   0.078%            0.078%
984           W    216                   0.077%            0.077%
928           W    213                   0.076%            0.076%
120           W    212                   0.076%            0.075%
112           W    212                   0.076%            0.075%
968           W    211                   0.075%            0.075%
88            W    210                   0.075%            0.075%
752           W    199                   0.071%            0.071%
816           W    196                   0.070%            0.070%
16            W    193                   0.069%            0.069%
200           W    189                   0.067%            0.067%
728           W    161                   0.057%            0.057%
616           W    145                   0.052%            0.052%
20            W    137                   0.049%            0.049%
768           W    127                   0.045%            0.045%
6             W    121                   0.043%            0.043%
760           W    118                   0.042%            0.042%
2             W    116                   0.041%            0.041%
18            W    115                   0.041%            0.041%
17            W    115                   0.041%            0.041%
19            W    114                   0.041%            0.040%
14            W    102                   0.036%            0.036%
22            W    99                    0.035%            0.035%
21            W    97                    0.035%            0.034%
7             W    93                    0.033%            0.033%
11            W    93                    0.033%            0.033%
10            W    92                    0.033%            0.033%
15            W    82                    0.029%            0.029%
12            W    81                    0.029%            0.029%
64            W    70                    0.025%            0.025%
9             W    67                    0.024%            0.024%
23            W    66                    0.024%            0.023%
13            W    66                    0.024%            0.023%
24            W    56                    0.020%            0.020%
25            W    52                    0.019%            0.018%
5             W    49                    0.017%            0.017%
26            W    40                    0.014%            0.014%
776           W    28                    0.010%            0.010%
1             W    27                    0.010%            0.010%
824           W    22                    0.008%            0.008%
192           W    21                    0.007%            0.007%
27            W    19                    0.007%            0.007%
72            W    14                    0.005%            0.005%
80            W    13                    0.005%            0.005%
744           W    13                    0.005%            0.005%
56            W    12                    0.004%            0.004%
40            W    11                    0.004%            0.004%
56            R    10                    1.200%            0.004%
48            R    10                    1.200%            0.004%
200           R    10                    1.200%            0.004%
8             R    9                     1.080%            0.003%
736           W    9                     0.003%            0.003%
64            R    9                     1.080%            0.003%
192           R    9                     1.080%            0.003%
32            R    8                     0.960%            0.003%
128           R    8                     0.960%            0.003%
88            R    7                     0.840%            0.002%
832           W    7                     0.002%            0.002%
40            R    7                     0.840%            0.002%
208           R    7                     0.840%            0.002%
160           R    7                     0.840%            0.002%
136           R    7                     0.840%            0.002%
120           R    7                     0.840%            0.002%
96            R    6                     0.720%            0.002%
80            R    6                     0.720%            0.002%
800           W    6                     0.002%            0.002%
792           W    6                     0.002%            0.002%
72            R    6                     0.720%            0.002%
1             R    6                     0.720%            0.002%
184           R    6                     0.720%            0.002%
176           R    6                     0.720%            0.002%
168           R    6                     0.720%            0.002%
152           R    6                     0.720%            0.002%
144           R    6                     0.720%            0.002%
112           R    6                     0.720%            0.002%
104           R    6                     0.720%            0.002%
808           W    5                     0.002%            0.002%
696           W    5                     0.002%            0.002%
664           W    5                     0.002%            0.002%
608           W    5                     0.002%            0.002%
29            W    5                     0.002%            0.002%
28            W    5                     0.002%            0.002%
216           R    5                     0.600%            0.002%
976           W    4                     0.001%            0.001%
944           W    4                     0.001%            0.001%
904           W    4                     0.001%            0.001%
848           W    4                     0.001%            0.001%
592           W    4                     0.001%            0.001%
584           W    4                     0.001%            0.001%
576           W    4                     0.001%            0.001%
536           W    4                     0.001%            0.001%
488           W    4                     0.001%            0.001%
472           W    4                     0.001%            0.001%
232           R    4                     0.480%            0.001%
224           R    4                     0.480%            0.001%
104           W    4                     0.001%            0.001%
96            W    3                     0.001%            0.001%
952           W    3                     0.001%            0.001%
912           W    3                     0.001%            0.001%
856           W    3                     0.001%            0.001%
840           W    3                     0.001%            0.001%
784           W    3                     0.001%            0.001%
672           W    3                     0.001%            0.001%
656           W    3                     0.001%            0.001%
648           W    3                     0.001%            0.001%
640           W    3                     0.001%            0.001%
568           W    3                     0.001%            0.001%
512           W    3                     0.001%            0.001%
456           W    3                     0.001%            0.001%
448           W    3                     0.001%            0.001%
312           W    3                     0.001%            0.001%
24            R    3                     0.360%            0.001%
240           R    3                     0.360%            0.001%
16            R    3                     0.360%            0.001%
992           W    2                     0.001%            0.001%
960           W    2                     0.001%            0.001%
936           W    2                     0.001%            0.001%
920           W    2                     0.001%            0.001%
880           W    2                     0.001%            0.001%
872           W    2                     0.001%            0.001%
704           W    2                     0.001%            0.001%
688           W    2                     0.001%            0.001%
632           W    2                     0.001%            0.001%
624           W    2                     0.001%            0.001%
544           W    2                     0.001%            0.001%
520           W    2                     0.001%            0.001%
480           W    2                     0.001%            0.001%
432           W    2                     0.001%            0.001%
368           W    2                     0.001%            0.001%
328           W    2                     0.001%            0.001%
31            W    2                     0.001%            0.001%
272           W    2                     0.001%            0.001%
240           W    2                     0.001%            0.001%
224           W    2                     0.001%            0.001%
184           W    2                     0.001%            0.001%
136           W    2                     0.001%            0.001%
888           W    1                     0.000%            0.000%
864           W    1                     0.000%            0.000%
720           W    1                     0.000%            0.000%
712           W    1                     0.000%            0.000%
600           W    1                     0.000%            0.000%
560           W    1                     0.000%            0.000%
552           W    1                     0.000%            0.000%
528           W    1                     0.000%            0.000%
512           R    1                     0.120%            0.000%
504           W    1                     0.000%            0.000%
4             W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
400           W    1                     0.000%            0.000%
392           W    1                     0.000%            0.000%
384           W    1                     0.000%            0.000%
30            W    1                     0.000%            0.000%
280           W    1                     0.000%            0.000%
248           R    1                     0.120%            0.000%
216           W    1                     0.000%            0.000%
176           W    1                     0.000%            0.000%
152           W    1                     0.000%            0.000%
144           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%
1000          W    1                     0.000%            0.000%


