seconds,utilization (KB),
726,6170920,
729,6172364,
732,6581836,
735,6579620,
738,6577360,
741,6575556,
744,6573756,
747,6571660,
750,6570368,
753,6569960,
756,6569732,
759,6569848,
762,6569760,
765,6569628,
768,6569628,
771,6569628,
774,6569636,
777,6569752,
780,6569652,
783,6569660,
786,6569768,
789,6569636,
792,6569768,
795,6569760,
798,6569636,
801,6569636,
804,6569628,
807,6569744,
810,6569760,
813,6569744,
816,6569312,
819,6569312,
822,6569552,
825,6569552,
828,6569552,
831,6569428,
834,6569568,
837,6569692,
840,6569684,
843,6569568,
846,6569560,
849,6569552,
852,6569692,
855,6569692,
858,6569560,
861,6569684,
864,6569700,
867,6569560,
870,6569552,
873,6569724,
876,6569592,
879,6569716,
882,6569716,
885,6569716,
888,6569716,
891,6569716,
894,6569716,
897,6569724,
900,6569708,
903,6569592,
906,6569476,
909,6569344,
912,6569352,
915,6569212,
918,6569220,
921,6569088,
924,6568972,
927,6568972,
930,6568972,
933,6568972,
936,6569096,
939,6568924,
942,6568932,
945,6568924,
948,6568932,
951,6568924,
954,6569056,
957,6569048,
960,6569064,
963,6569056,
966,6569056,
969,6569056,
972,6569048,
975,6569056,
978,6569056,
981,6569048,
984,6569016,
987,6569040,
990,6569016,
993,6569024,
996,6569024,
999,6569016,
1002,6569024,
1005,6569024,
1008,6569140,
1011,6569156,
1014,6569180,
1017,6569056,
1020,6569048,
1023,6569056,
1026,6569048,
1029,6569096,
1032,6568956,
1035,6568936,
1038,6568936,
1041,6568944,
1044,6568820,
1047,6568816,
1050,6568576,
1053,6568592,
1056,6568292,
1059,6568276,
1062,6568284,
1065,6568284,
1068,6568276,
1071,6568408,
1074,6568400,
1077,6568376,
1080,6568376,
1083,6568368,
1086,6568376,
1089,6568368,
1092,6568384,
1095,6568368,
1098,6568376,
1101,6568376,
1104,6568376,
1107,6568376,
1110,6568368,
1113,6568384,
1116,6568368,
1119,6568376,
1122,6568368,
1125,6568360,
1128,6568344,
1131,6568476,
1134,6568476,
1137,6568468,
1140,6568476,
1143,6568468,
1146,6568484,
1149,6568468,
1152,6568476,
1155,6568500,
1158,6568508,
1161,6568500,
1164,6568508,
1167,6569268,
1170,6569200,
1173,6569100,
1176,6569116,
1179,6569100,
1182,6569116,
1185,6569108,
1188,6569108,
1191,6569148,
1194,6569132,
1197,6569148,
1200,6569272,
1203,6569264,
1206,6569232,
1209,6569208,
1212,6569192,
1215,6569208,
1218,6569192,
1221,6569240,
1224,6569076,
1227,6568880,
1230,6568840,
1233,6568980,
1236,6568964,
1239,6569012,
1242,6569012,
1245,6568996,
1248,6568980,
1251,6568972,
1254,6568972,
1257,6568880,
1260,6568872,
1263,6568840,
1266,6568848,
1269,6568840,
1272,6568840,
1275,6568832,
1278,6568848,
1281,6568864,
1284,6568872,
1287,6568988,
1290,6569036,
1293,6569028,
1296,6569076,
1299,6569048,
1302,6569056,
1305,6569064,
1308,6569080,
1311,6569080,
1314,6569028,
1317,6568980,
1320,6569028,
1323,6569044,
1326,6569060,
1329,6569044,
1332,6569060,
1335,6569020,
1338,6569012,
1341,6568980,
1344,6568988,
1347,6569076,
1350,6569076,
1353,6569060,
1356,6569044,
1359,6569052,
1362,6569044,
1365,6569036,
1368,6569036,
1371,6569036,
1374,6569052,
1377,6569076,
1380,6569084,
1383,6569052,
1386,6569052,
1389,6569036,
1392,6569052,
1395,6568928,
1398,6568788,
1401,6568920,
1404,6568928,
1407,6568920,
1410,6568912,
1413,6568940,
1416,6568924,
1419,6568916,
1422,6568916,
1425,6568956,
1428,6568908,
1431,6568908,
1434,6568824,
1437,6568840,
1440,6568832,
1443,6568832,
1446,6568840,
1449,6568832,
1452,6568832,
1455,6568832,
1458,6568840,
1461,6568948,
1464,6568996,
1467,6568964,
1470,6568980,
1473,6568972,
1476,6568940,
1479,6568940,
1482,6568940,
1485,6568940,
1488,6568948,
1491,6568932,
1494,6568932,
1497,6568940,
1500,6568948,
1503,6568932,
1506,6568940,
1509,6568956,
1512,6568940,
1515,6569032,
1518,6569024,
1521,6568900,
1524,6568792,
1527,6568668,
1530,6568660,
1533,6568536,
1536,6568536,
1539,6568472,
1542,6568480,
1545,6568464,
1548,6568480,
1551,6568480,
1554,6568472,
1557,6568472,
1560,6568480,
1563,6568472,
1566,6568472,
1569,6568480,
1572,6568604,
1575,6568588,
1578,6568604,
1581,6568588,
1584,6568588,
1587,6568604,
1590,6568588,
1593,6568604,
1596,6568604,
1599,6568584,
1602,6568592,
1605,6568568,
1608,6568548,
1611,6568548,
1614,6568548,
1617,6568548,
1620,6568556,
1623,6568556,
1626,6568596,
1629,6568596,
1632,6568596,
1635,6568580,
1638,6568588,
1641,6568596,
1644,6568596,
1647,6568588,
1650,6568588,
1653,6568596,
1656,6568588,
1659,6568580,
1662,6568596,
1665,6568588,
1668,6568588,
1671,6568712,
1674,6568720,
1677,6568712,
1680,6569976,
1683,6569760,
1686,6569536,
1689,6569544,
1692,6569536,
1695,6569288,
1698,6569156,
1701,6569172,
1704,6569100,
1707,6568852,
1710,6568836,
1713,6568728,
1716,6568720,
1719,6568712,
1722,6568588,
1725,6568548,
1728,6568548,
1731,6568540,
1734,6568556,
1737,6568540,
1740,6568556,
1743,6568548,
1746,6568548,
1749,6568672,
1752,6568680,
1755,6568664,
1758,6568680,
1761,6568672,
1764,6568672,
1767,6569092,
1770,6569092,
1773,6569072,
1776,6569064,
1779,6569072,
1782,6569064,
1785,6569072,
1788,6569064,
1791,6569056,
1794,6569188,
1797,6569172,
1800,6569188,
1803,6569064,
1806,6569064,
1809,6569056,
1812,6569056,
1815,6569056,
1818,6569056,
1821,6569064,
1824,6569048,
1827,6568940,
1830,6568948,
1833,6568940,
1836,6568948,
1839,6568948,
1842,6568948,
1845,6568932,
1848,6568948,
1851,6569056,
1854,6569072,
1857,6569056,
1860,6569072,
1863,6569056,
1866,6569072,
1869,6569056,
1872,6569072,
1875,6569056,
1878,6569072,
1881,6569056,
1884,6569072,
1887,6569056,
1890,6569072,
1893,6569064,
1896,6569072,
1899,6569056,
1902,6569072,
1905,6569180,
1908,6569196,
1911,6569188,
1914,6569188,
1917,6569188,
1920,6569188,
1923,6569196,
1926,6569180,
1929,6569196,
1932,6569188,
1935,6569188,
1938,6569196,
1941,6569180,
1944,6569196,
1947,6569180,
1950,6569196,
1953,6569180,
1956,6569196,
1959,6569180,
1962,6569284,
1965,6569284,
1968,6569268,
1971,6569284,
1974,6569284,
1977,6569300,
1980,6569292,
1983,6569276,
1986,6569276,
1989,6569284,
1992,6569268,
1995,6569276,
1998,6569284,
2001,6569268,
2004,6569284,
2007,6569276,
2010,6569276,
2013,6569284,
2016,6569276,
2019,6569416,
2022,6569400,
2025,6569408,
2028,6569408,
2031,6569408,
2034,6569392,
2037,6569408,
2040,6569400,
2043,6569408,
2046,6569400,
2049,6569400,
2052,6569408,
2055,6569392,
2058,6569400,
2061,6569408,
2064,6569524,
2067,6569524,
2070,6569524,
2073,6569532,
2076,6569516,
2079,6569648,
2082,6569632,
2085,6569648,
2088,6569640,
2091,6569632,
2094,6569648,
2097,6569640,
2100,6569656,
2103,6569648,
2106,6569648,
2109,6569640,
2112,6569648,
2115,6569640,
2118,6569648,
2121,6569640,
2124,6569640,
2127,6569656,
2130,6569632,
2133,6169844,
2136,618572,
2139,1020540,
2142,1039392,
2145,1197372,
2148,1447072,
2151,1622372,
2154,1662148,
2157,1202324,
2160,1461588,
2163,1579136,
2166,1723216,
2169,1806384,
2172,1890968,
2175,1976080,
2178,1816676,
2181,1898484,
2184,1983472,
2187,2070384,
2190,2154372,
2193,2241388,
2196,2193236,
2199,2277848,
2202,2362292,
2205,2433036,
2208,2502196,
2211,2585852,
2214,2616888,
2217,2691800,
2220,2768176,
2223,2819140,
2226,2897632,
2229,2983336,
2232,3223908,
2235,3085728,
2238,3165836,
2241,3218536,
2244,3276072,
2247,3510312,
2250,3641320,
2253,3452044,
2256,3503636,
2259,3560420,
2262,3629612,
2265,3940672,
2268,3596584,
2271,3659804,
2274,3706760,
2277,3757084,
2280,3841448,
2283,4022980,
2286,4073236,
2289,3892152,
2292,3944772,
2295,4014108,
2298,4089964,
2301,4426644,
2304,4088984,
2307,4162408,
2310,4211004,
2313,4283536,
2316,4355472,
2319,4707348,
2322,4461220,
2325,4525456,
2328,4575288,
2331,4623232,
2334,4685624,
2337,4928464,
2340,4944940,
2343,4743096,
2346,4801128,
2349,4858700,
2352,4921120,
2355,5124568,
2358,5130248,
2361,4955924,
2364,5016264,
2367,5098340,
2370,5180648,
2373,5155080,
2376,5133400,
2379,5194604,
2382,5257316,
2385,5341260,
2388,5415196,
2391,5564188,
2394,5487812,
2397,5555228,
2400,5636912,
2403,5813020,
2406,5863548,
2409,5657016,
2412,5718716,
2415,5801044,
2418,5875904,
2421,6055712,
2424,6245736,
2427,6102324,
2430,6175764,
2433,6233632,
2436,6294920,
2439,6566312,
2442,6283840,
2445,6341504,
2448,6398332,
2451,6457768,
2454,6525868,
2457,6840376,
2460,6664808,
2463,6712008,
2466,6764148,
2469,6823732,
2472,6887972,
2475,6883616,
2478,6861552,
2481,6907936,
2484,6965208,
2487,7020200,
2490,7099584,
2493,7251340,
2496,7252444,
2499,7300512,
2502,7344828,
2505,7409660,
2508,7606632,
2511,7715800,
2514,7524412,
2517,7579276,
2520,7637368,
2523,7714788,
2526,7966928,
2529,7823656,
2532,7673592,
2535,7739420,
2538,7803816,
2541,7876436,
2544,8189080,
2547,7960876,
2550,8032832,
2553,8087156,
2556,8166544,
2559,8242448,
2562,8316332,
2565,8249344,
2568,8295440,
2571,8347860,
2574,8411332,
2577,8474324,
2580,8795212,
2583,8379432,
2586,8435764,
2589,8505236,
2592,8558936,
2595,8745464,
2598,8890668,
2601,8740800,
2604,8796012,
2607,8858504,
2610,8934460,
2613,9002692,
2616,8974208,
2619,9027196,
2622,9091116,
2625,9161668,
2628,9458020,
2631,9212548,
2634,9282000,
2637,9342888,
2640,9407624,
2643,9467300,
2646,9499440,
2649,9501176,
2652,9546128,
2655,9596352,
2658,9653380,
2661,9695656,
2664,9745632,
2667,9889664,
2670,9815980,
2673,9870772,
2676,9916648,
2679,9987048,
2682,10047392,
2685,9983368,
2688,10024800,
2691,10079308,
2694,10139420,
2697,10211448,
2700,10536524,
2703,10338808,
2706,10399748,
2709,10455416,
2712,10514580,
2715,10592236,
2718,10910436,
2721,10558492,
2724,10611364,
2727,10667416,
2730,10723216,
2733,10775380,
2736,10882668,
2739,10838560,
2742,10901660,
2745,10955992,
2748,11016840,
2751,11087068,
2754,11191900,
2757,11209616,
2760,11281824,
2763,11325724,
2766,11370056,
2769,11413768,
2772,11435768,
2775,11355904,
2778,11409240,
2781,11487152,
2784,11572636,
2787,11645776,
2790,11723692,
2793,11627360,
2796,11684952,
2799,11770692,
2802,11854392,
2805,11935532,
2808,12003260,
2811,11890188,
2814,11935068,
2817,11977904,
2820,12021680,
2823,12080468,
2826,12328680,
2829,12221596,
2832,12300488,
2835,12347996,
2838,12407572,
2841,12464100,
2844,12443532,
2847,12432424,
2850,12479864,
2853,12523744,
2856,12579352,
2859,12826152,
2862,12848264,
2865,12650612,
2868,12715844,
2871,12766188,
2874,12850884,
2877,12955192,
2880,13034656,
2883,12822996,
2886,12894984,
2889,12953128,
2892,13024784,
2895,13071612,
2898,13251068,
2901,13049992,
2904,13126532,
2907,13183896,
2910,13255304,
2913,13494140,
2916,13369372,
2919,13434384,
2922,13491400,
2925,13548208,
2928,13634100,
2931,13960956,
2934,13600328,
2937,13670620,
2940,13720848,
2943,13786880,
2946,13850384,
2949,13842128,
2952,13855212,
2955,13939260,
2958,14002248,
2961,14071968,
2964,14148076,
2967,14262832,
2970,14181672,
2973,14224544,
2976,14270952,
2979,14331640,
2982,14401332,
2985,14476516,
2988,14337140,
2991,14394164,
2994,14453976,
2997,14514976,
3000,14588916,
3003,14798936,
3006,14650820,
3009,14736836,
3012,14794824,
3015,14865256,
3018,14945040,
3021,15223360,
3024,14878660,
3027,14953404,
3030,15010040,
3033,15067708,
3036,15134540,
3039,15249332,
3042,15190808,
3045,15265752,
3048,15312048,
3051,15369784,
3054,15428504,
3057,15653832,
3060,15465332,
3063,15528208,
3066,15587832,
3069,15654704,
3072,15722668,
3075,15706364,
3078,15710372,
3081,15775384,
3084,15843520,
3087,15906496,
3090,15985348,
3093,15988984,
3096,15934560,
3099,16007080,
3102,16091008,
3105,16177436,
3108,16263644,
3111,16194448,
3114,16274572,
3117,16346388,
3120,16408488,
3123,16469056,
3126,16536020,
3129,16607196,
3132,16493412,
3135,16551376,
3138,16618524,
3141,16678160,
3144,16744244,
3147,16901376,
3150,16771772,
3153,16843724,
3156,16895392,
3159,16954604,
3162,17025580,
3165,17200160,
3168,17067916,
3171,17118372,
3174,17176296,
3177,17236764,
3180,17551900,
3183,17253080,
3186,17313556,
3189,17387544,
3192,17463328,
3195,17535652,
3198,17860108,
3201,17537760,
3204,17620556,
3207,17693304,
3210,17770460,
3213,17845948,
3216,18170740,
3219,17851720,
3222,17915316,
3225,17976916,
3228,18049768,
3231,18125504,
3234,18454368,
3237,18231648,
3240,18298228,
3243,18362188,
3246,18431720,
3249,18505568,
3252,18537820,
3255,18452840,
3258,18497276,
3261,18562468,
3264,18620572,
3267,18692604,
3270,18820532,
3273,18752684,
3276,18828368,
3279,18895032,
3282,18962440,
3285,19021828,
3288,18946556,
3291,18928848,
3294,18997104,
3297,19069884,
3300,19154224,
3303,19243500,
3306,19507624,
3309,19300172,
3312,19346048,
3315,19402592,
3318,19472088,
3321,19527844,
3324,19316876,
3327,19372536,
3330,19422516,
3333,19493880,
3336,19564228,
3339,19873060,
3342,19625920,
3345,19680284,
3348,19740632,
3351,19819708,
3354,19903560,
3357,20223452,
3360,19954208,
3363,20013620,
3366,20083632,
3369,20146404,
3372,20202800,
3375,20524224,
3378,20299856,
3381,20346552,
3384,20397728,
3387,20457896,
3390,20520528,
3393,20820440,
3396,20465384,
3399,20540672,
3402,20607476,
3405,20660892,
3408,20723076,
3411,21046176,
3414,21007212,
3417,20898264,
3420,20944804,
3423,20989884,
3426,21035076,
3429,21225444,
3432,21063720,
3435,21115120,
3438,21178192,
3441,21235256,
3444,21289996,
3447,21365252,
3450,21497000,
3453,21380268,
3456,21460600,
3459,21535632,
3462,21620868,
3465,21851340,
3468,21892488,
3471,21687076,
3474,21758956,
3477,21831732,
3480,21907976,
3483,22239624,
3486,21923188,
3489,21965640,
3492,22026876,
3495,22096860,
3498,22164700,
3501,22146512,
3504,22017976,
3507,22060100,
3510,22125612,
3513,22196124,
3516,22270688,
3519,22473296,
3522,22465600,
3525,22351016,
3528,22409632,
3531,22476564,
3534,22543500,
3537,22860476,
3540,22541912,
3543,22609956,
3546,22686176,
3549,22761496,
3552,22836828,
3555,23175892,
3558,22863536,
3561,22938628,
3564,22997960,
3567,23052124,
3570,23116796,
3573,23445340,
3576,23106540,
3579,23169788,
3582,23226860,
3585,23300516,
3588,23378784,
3591,23551176,
3594,23376972,
3597,23462888,
3600,23519520,
3603,23574412,
3606,23641164,
3609,23964016,
3612,23674556,
3615,23737992,
3618,23781444,
3621,23835128,
3624,23891904,
3627,24004472,
3630,23958800,
3633,24024608,
3636,24087368,
3639,24160024,
3642,24235200,
3645,24094164,
3648,24102760,
3651,24164288,
3654,24239640,
3657,24311832,
3660,24420480,
3663,24293608,
3666,24367740,
3669,24443208,
3672,24520988,
3675,24592592,
3678,24668012,
3681,24709128,
3684,24599236,
3687,24662500,
3690,24738888,
3693,24810416,
3696,25003760,
3699,25107212,
3702,24990084,
3705,25068300,
3708,25143408,
3711,25221516,
3714,25435592,
3717,25380064,
3720,25227384,
3723,25281888,
3726,25335504,
3729,25403720,
3732,25622120,
3735,25728572,
3738,25547320,
3741,25627804,
3744,25690028,
3747,25759004,
3750,25824400,
3753,25990512,
3756,25778700,
3759,25840848,
3762,25908340,
3765,25978976,
3768,26136588,
3771,26171852,
3774,25963008,
3777,26029596,
3780,26108676,
3783,26178400,
3786,26453908,
3789,26523332,
3792,26331524,
3795,26401860,
3798,26467008,
3801,26530132,
3804,26603140,
3807,26655308,
3810,26579068,
3813,26625244,
3816,26673132,
3819,26745444,
3822,27065300,
3825,26736896,
3828,26793376,
3831,26860868,
3834,26909616,
3837,26970960,
3840,27296636,
3843,26972108,
3846,27040968,
3849,27088744,
3852,27149996,
3855,27210728,
3858,27376448,
3861,27435364,
3864,27307832,
3867,27384980,
3870,27459400,
3873,27545584,
3876,27523916,
3879,27527956,
3882,27590888,
3885,27675160,
3888,27745596,
3891,27828760,
3894,28171144,
3897,27766588,
3900,27846124,
3903,27913172,
3906,27974556,
3909,28040764,
3912,28337388,
3915,27992348,
3918,28056944,
3921,28133336,
3924,28201676,
3927,28255408,
3930,28288948,
3933,28284660,
3936,28353960,
3939,28417980,
3942,28491044,
3945,28564968,
3948,28540688,
3951,28532788,
3954,28604408,
3957,28666652,
3960,28741828,
3963,28816532,
3966,28686884,
3969,28752444,
3972,28822244,
3975,28885520,
3978,28941704,
3981,28996784,
3984,29125996,
3987,29047008,
3990,29111236,
3993,29197980,
3996,29283592,
3999,29368300,
4002,29322364,
4005,29328516,
4008,29402412,
4011,29476752,
4014,29549928,
4017,29630160,
4020,29594908,
4023,29679752,
4026,29761644,
4029,29836036,
4032,29910284,
4035,29989792,
4038,30006476,
4041,29945824,
4044,29994472,
4047,30048664,
4050,30114800,
4053,30175504,
4056,30295424,
4059,30207104,
4062,30279180,
4065,30333000,
4068,30390460,
4071,30450140,
4074,30542932,
4077,30469712,
4080,30544388,
4083,30619984,
4086,30692988,
4089,30959788,
4092,30643956,
4095,30704136,
4098,30766324,
4101,30820748,
4104,30875724,
4107,31145404,
4110,30921660,
4113,30971036,
4116,31047192,
4119,31117232,
4122,31199380,
4125,31506176,
4128,31185908,
4131,31247612,
4134,31326052,
4137,31411864,
4140,31497688,
4143,31560880,
4146,31435912,
4149,31486752,
4152,31552324,
4155,31632052,
4158,31706620,
4161,31781060,
4164,31996320,
4167,31810044,
4170,31883452,
4173,31943264,
4176,32010036,
4179,32317412,
4182,31981300,
4185,32034620,
4188,32101576,
4191,32159432,
4194,32227072,
4197,32472712,
4200,32489160,
4203,32307596,
4206,32370892,
4209,32418960,
4212,32476720,
4215,32797244,
4218,32504292,
4221,32556564,
4224,32620176,
4227,32699516,
4230,32773196,
4233,33043340,
4236,32769008,
4239,32823668,
4242,32883688,
4245,32943820,
4248,33016128,
4251,33083028,
4254,33082136,
4257,33152084,
4260,33205756,
4263,33268996,
4266,33313588,
4269,33649612,
4272,33312488,
4275,33382064,
4278,33450232,
4281,33523604,
4284,33607340,
4287,33660044,
4290,33613364,
4293,33679364,
4296,33736612,
4299,33793896,
4302,33842312,
4305,34123028,
4308,33823908,
4311,33882768,
4314,33956596,
4317,34030376,
4320,34105928,
4323,34141372,
4326,34061828,
4329,34113132,
4332,34182236,
4335,34259272,
4338,34340080,
4341,34466800,
4344,34326344,
4347,34388244,
4350,34431412,
4353,34489912,
4356,34558488,
4359,34624100,
4362,34542224,
4365,34599984,
4368,34684332,
4371,34769004,
4374,34855592,
4377,34914688,
4380,34922280,
4383,34983720,
4386,35038688,
4389,35095340,
4392,35150036,
4395,35146244,
4398,35075500,
4401,35136460,
4404,35199156,
4407,35263012,
4410,35326304,
4413,35345008,
4416,35332996,
4419,35402464,
4422,35463328,
4425,35533500,
4428,35594272,
4431,35758800,
4434,35577208,
4437,35658620,
4440,35744672,
4443,35831240,
4446,36067436,
4449,35868228,
4452,35925240,
4455,35993248,
4458,36045088,
4461,36116124,
4464,36384748,
4467,36132928,
4470,36192772,
4473,36258972,
4476,36325148,
4479,36399028,
4482,36563364,
4485,36702812,
4488,36534684,
4491,36608564,
4494,36668420,
4497,36738412,
4500,37009048,
4503,36728232,
4506,36794604,
4509,36857792,
4512,36923916,
4515,36989252,
4518,37289580,
4521,36893232,
4524,36945360,
4527,37016620,
4530,37092508,
4533,37170576,
4536,37299816,
4539,37183400,
4542,37269200,
4545,37314492,
4548,37369444,
4551,37433856,
4554,37743456,
4557,37390044,
4560,37456632,
4563,37517464,
4566,37588448,
4569,37666064,
4572,37633684,
4575,37619912,
4578,37671984,
4581,37731624,
4584,37795788,
4587,37867156,
4590,38132652,
4593,37951752,
4596,38027372,
4599,38096624,
4602,38170028,
4605,38254816,
4608,38587752,
4611,38213216,
4614,38293836,
4617,38378628,
4620,38460700,
4623,38535636,
4626,38882844,
4629,38576744,
4632,38653748,
4635,38732364,
4638,38808376,
4641,38845592,
4644,38872192,
4647,38791740,
4650,38852492,
4653,38913868,
4656,38982836,
4659,39062376,
4662,39113460,
4665,39132164,
4668,39207728,
4671,39262736,
4674,39337988,
4677,39408836,
4680,39420572,
4683,39332756,
4686,39398780,
4689,39484528,
4692,39571620,
4695,39653900,
4698,39586312,
4701,39586516,
4704,39662780,
4707,39737764,
4710,39818908,
4713,39886220,
4716,39954128,
4719,39886520,
4722,39950132,
4725,39994780,
4728,40062472,
4731,40141356,
4734,40231772,
4737,40159420,
4740,40226332,
4743,40300720,
4746,40374648,
4749,40458056,
4752,40548724,
4755,40533836,
4758,40592712,
4761,40679196,
4764,40764332,
4767,40904968,
4770,40683808,
4773,40748720,
4776,40823120,
4779,40910396,
4782,40995884,
4785,41149560,
4788,41090396,
4791,40955316,
4794,41031552,
4797,41093920,
4800,41158108,
4803,41328068,
4806,41181276,
4809,41241232,
4812,41311312,
4815,41375836,
4818,41446196,
4821,41655872,
4824,41595044,
4827,41435252,
4830,41511992,
4833,41570384,
4836,41639616,
4839,41966052,
4842,41711956,
4845,41784756,
4848,41851056,
4851,41921452,
4854,41995824,
4857,42312020,
4860,41892816,
4863,41936836,
4866,41980368,
4869,42040100,
4872,42092624,
4875,42405452,
4878,42098736,
4881,42171672,
4884,42249096,
4887,42324340,
4890,42398908,
4893,42725500,
4896,42370240,
4899,42415028,
4902,42488256,
4905,42575660,
4908,42661096,
4911,42678424,
4914,42641916,
4917,42715304,
4920,42783536,
4923,42833136,
4926,42888632,
4929,43210916,
4932,42926592,
4935,43001176,
4938,43059300,
4941,43132540,
4944,43205956,
4947,43177200,
4950,43186440,
4953,43260692,
4956,43335088,
4959,43410820,
4962,43485204,
4965,43732152,
4968,43507480,
4971,43560212,
4974,43615400,
4977,43668488,
4980,43733808,
4983,43892484,
4986,43660640,
4989,43726120,
4992,43796080,
4995,43877876,
4998,43964020,
5001,44230804,
5004,44102328,
5007,44179288,
5010,44251772,
5013,44327888,
5016,44404264,
5019,44567380,
5022,44358412,
5025,44424204,
5028,44483104,
5031,44543564,
5034,44604288,
5037,44711972,
5040,44566520,
5043,44624552,
5046,44707344,
5049,44793796,
5052,44879092,
5055,44914312,
5058,44843224,
5061,44921840,
5064,45006824,
5067,45092292,
5070,45177796,
5073,45208356,
5076,45125208,
5079,45180864,
5082,45234856,
5085,45299796,
5088,45366152,
5091,45511536,
5094,45431884,
5097,45483136,
5100,45547928,
5103,45606976,
5106,45671192,
5109,45655028,
5112,45585048,
5115,45656196,
5118,45730104,
5121,45811488,
5124,45881576,
5127,45940440,
5130,45875380,
5133,45937620,
5136,46012364,
5139,46088532,
5142,44713196,
5145,44164184,
5148,44162428,
5151,44161952,
5154,44160724,
5157,44166740,
5160,44172072,
5163,44177464,
5166,44229808,
5169,44258192,
5172,44280704,
5175,44368244,
5178,44432312,
5181,44424700,
5184,44495412,
5187,44547516,
5190,44547684,
5193,44547656,
5196,44547028,
5199,44546664,
5202,44546168,
5205,44531732,
5208,44561176,
5211,35554736,
5214,635324,
5217,1043388,
5220,1031984,
5223,1096936,
5226,1399056,
5229,1602204,
5232,1629812,
5235,1165084,
5238,2226420,
5241,3216396,
5244,4018664,
5247,4503216,
5250,4536716,
5253,5338308,
5256,5212604,
5259,5725452,
5262,6725452,
5265,6825476,
5268,7396772,
5271,6829644,
5274,7833788,
5277,8547152,
5280,8427672,
5283,9093700,
5286,9689232,
5289,9443372,
5292,10364464,
5295,11089224,
5298,11344428,
5301,11811296,
5304,12235940,
5307,11960620,
5310,12587112,
5313,12321520,
5316,13328544,
5319,13568092,
5322,14483588,
5325,14811852,
5328,15598836,
5331,16072380,
5334,16522312,
5337,16186552,
5340,15454684,
5343,16090248,
5346,16095336,
5349,16901052,
5352,17119200,
5355,17686992,
5358,18013112,
5361,18690884,
5364,19337776,
