Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    223566               80.215%           74.436%
8             W    27271                 9.785%            9.080%
1016          W    21591                 7.747%            7.189%
256           R    16720                77.268%            5.567%
3             W    668                   0.240%            0.222%
32            W    377                   0.135%            0.126%
416           W    264                   0.095%            0.088%
408           W    264                   0.095%            0.088%
240           R    257                   1.188%            0.086%
16            R    250                   1.155%            0.083%
8             R    240                   1.109%            0.080%
232           R    233                   1.077%            0.078%
32            R    206                   0.952%            0.069%
24            R    205                   0.947%            0.068%
48            W    204                   0.073%            0.068%
224           R    198                   0.915%            0.066%
40            R    190                   0.878%            0.063%
208           R    185                   0.855%            0.062%
16            W    184                   0.066%            0.061%
120           W    180                   0.065%            0.060%
216           R    178                   0.823%            0.059%
904           W    177                   0.064%            0.059%
896           W    176                   0.063%            0.059%
984           W    175                   0.063%            0.058%
88            W    175                   0.063%            0.058%
64            R    175                   0.809%            0.058%
112           W    174                   0.062%            0.058%
48            R    173                   0.799%            0.058%
248           R    172                   0.795%            0.057%
200           R    171                   0.790%            0.057%
192           R    168                   0.776%            0.056%
56            R    156                   0.721%            0.052%
19            W    142                   0.051%            0.047%
184           R    133                   0.615%            0.044%
168           R    129                   0.596%            0.043%
80            R    124                   0.573%            0.041%
88            R    121                   0.559%            0.040%
18            W    121                   0.043%            0.040%
176           R    121                   0.559%            0.040%
160           R    121                   0.559%            0.040%
72            R    119                   0.550%            0.040%
128           R    116                   0.536%            0.039%
20            W    114                   0.041%            0.038%
14            W    114                   0.041%            0.038%
968           W    113                   0.041%            0.038%
144           R    102                   0.471%            0.034%
112           R    102                   0.471%            0.034%
104           R    102                   0.471%            0.034%
2             W    101                   0.036%            0.034%
136           R    101                   0.467%            0.034%
24            W    99                    0.036%            0.033%
17            W    99                    0.036%            0.033%
152           R    98                    0.453%            0.033%
936           W    93                    0.033%            0.031%
15            W    93                    0.033%            0.031%
96            R    91                    0.421%            0.030%
824           W    91                    0.033%            0.030%
6             W    89                    0.032%            0.030%
512           R    89                    0.411%            0.030%
21            W    89                    0.032%            0.030%
928           W    87                    0.031%            0.029%
200           W    87                    0.031%            0.029%
120           R    87                    0.402%            0.029%
816           W    85                    0.030%            0.028%
40            W    83                    0.030%            0.028%
11            W    73                    0.026%            0.024%
192           W    71                    0.025%            0.024%
13            W    66                    0.024%            0.022%
64            W    64                    0.023%            0.021%
10            W    62                    0.022%            0.021%
9             W    58                    0.021%            0.019%
7             W    58                    0.021%            0.019%
22            W    56                    0.020%            0.019%
23            W    55                    0.020%            0.018%
12            W    48                    0.017%            0.016%
25            W    43                    0.015%            0.014%
976           W    41                    0.015%            0.014%
1             W    40                    0.014%            0.013%
960           W    30                    0.011%            0.010%
5             W    30                    0.011%            0.010%
208           W    28                    0.010%            0.009%
26            W    26                    0.009%            0.009%
144           W    23                    0.008%            0.008%
152           W    21                    0.008%            0.007%
27            W    20                    0.007%            0.007%
176           W    17                    0.006%            0.006%
56            W    16                    0.006%            0.005%
28            W    16                    0.006%            0.005%
29            W    14                    0.005%            0.005%
800           W    13                    0.005%            0.004%
30            W    13                    0.005%            0.004%
168           W    13                    0.005%            0.004%
680           W    12                    0.004%            0.004%
328           W    12                    0.004%            0.004%
