procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  2            0      3369912        14260       393012    0    0 15936    43 7462 4087   4  11  76  10   0 2019-03-12 08:32:30
 2  0            0      3370100        15052       393024    0    0 15843    37 6863 4071   4  11  76   9   0 2019-03-12 08:32:33
 2  0            0      3370360        14536       392940    0    0 14023   217 13038 3697   4  10  76   9   0 2019-03-12 08:32:36
 0  1            0      3369748        14824       393064    0    0 15724    51 6944 4082   4  11  76  10   0 2019-03-12 08:32:39
 0  1            0      3369896        14872       393068    0    0 15949    41 7683 4036   4  11  76   9   0 2019-03-12 08:32:42
 0  1            0      3370248        14484       393084    0    0 14828   212 11686 3900   3  11  76   9   0 2019-03-12 08:32:45
 2  0            0      3370152        14520       393204    0    0 15789    40 7055 3985   3  10  77   9   0 2019-03-12 08:32:48
 0  1            0      3369212        15340       393216    0    0 14727   153 10603 3821   4  11  77   8   0 2019-03-12 08:32:51
 0  0            0      3369988        14632       393216    0    0 15868   109 9033 3966   3  11  77   9   0 2019-03-12 08:32:54
 3  1            0      3370012        14732       393296    0    0 15704   252 11898 4192   5  12  75   8   0 2019-03-12 08:32:57
 1  0            0      3369732        14820       393228    0    0 14259   284 13265 3584   2  11  79   8   0 2019-03-12 08:33:00
 0  2            0      3369608        14932       393240    0    0 15083   149 10228 3808   3  11  78   8   0 2019-03-12 08:33:03
 3  1            0      3368576        15820       393244    0    0 16285    35 7337 3866   3  11  78   8   0 2019-03-12 08:33:06
 1  1            0      3369272        14984       393248    0    0 13513   228 17569 3644   3  11  77   9   0 2019-03-12 08:33:09
 0  1            0      3369348        15496       393244    0    0 16108    36 9560 4064   4  11  77   7   0 2019-03-12 08:33:12
 1  0            0      3369972        15064       393240    0    0  8043    27 3625 2174   2   6  88   4   0 2019-03-12 08:33:15
 0  0            0      3370008        15064       393240    0    0     0     0  162  140   0   0  99   0   0 2019-03-12 08:33:18
 0  0            0      3369884        15072       393244    0    0     0     9  289  110   0   0  99   0   0 2019-03-12 08:33:21
 0  0            0      3369868        15080       393244    0    0     0     9  228  145   0   0  99   0   0 2019-03-12 08:33:24
 0  0            0      3370072        15080       393248    0    0     0     0  137  113   0   0 100   0   0 2019-03-12 08:33:27
 3  0            0      2955628        15096       802116    0    0   760 164608 4792 3255   4   6  90   0   0 2019-03-12 08:33:30
 1  0            0      2955236        15096       802016    0    0     0 301355 6217 4904   2   2  96   0   0 2019-03-12 08:33:33
 1  0            0      2954756        15104       802016    0    0     0 301919 6411 4907   1   2  96   0   0 2019-03-12 08:33:36
 1  0            0      2954724        15104       802016    0    0     0 300117 6143 4861   1   2  97   0   0 2019-03-12 08:33:39
 1  0            0      2955012        15112       802024    0    0     0 301748 6467 4946   2   2  96   0   0 2019-03-12 08:33:42
 1  0            0      2955004        15112       802024    0    0     0 303660 6413 4943   1   2  96   0   0 2019-03-12 08:33:45
 2  0            0      2955144        15120       802028    0    0     0 297520 6251 4865   1   2  96   0   0 2019-03-12 08:33:48
 1  0            0      2955036        15120       801900    0    0     0 297476 26919 4853   1   5  93   1   0 2019-03-12 08:33:51
 0  0            0      2955100        15128       801900    0    0     0 289980 6139 4746   1   2  97   0   0 2019-03-12 08:33:54
 2  0            0      2955704        15128       801908    0    0     0 291797 6236 4785   1   2  96   0   0 2019-03-12 08:33:57
 1  0            0      2956036        15136       801908    0    0     0 296009 10230 4898   2   3  94   0   0 2019-03-12 08:34:00
 0  0            0      2955852        15136       801908    0    0     0 300373 6162 4875   1   2  97   0   0 2019-03-12 08:34:03
 0  0            0      2955720        15148       801908    0    0     0 296825 6366 4879   1   2  96   0   0 2019-03-12 08:34:06
 0  0            0      2955752        15148       801908    0    0     0 298155 6147 4846   1   2  97   0   0 2019-03-12 08:34:09
 0  0            0      2955580        15156       801916    0    0     0 292020 6206 4756   1   2  97   0   0 2019-03-12 08:34:12
 1  0            0      2954256        15320       802964    0    0   397 298875 20662 4993   2   5  93   0   0 2019-03-12 08:34:15
 0  0            0      2954240        15320       802964    0    0     0 291541 6030 4766   1   2  97   0   0 2019-03-12 08:34:18
 2  0            0      2953324        15328       802972    0    0     0 293904 6352 4802   1   2  96   0   0 2019-03-12 08:34:21
 2  0            0      2953340        15328       802972    0    0     0 293888 6068 4782   1   2  97   0   0 2019-03-12 08:34:24
 1  0            0      2953332        15336       802972    0    0     0 292191 6216 4729   1   2  97   0   0 2019-03-12 08:34:27
 0  0            0      2953596        15336       802912    0    0     0 292779 6709 4903   3   3  95   0   0 2019-03-12 08:34:30
 1  0            0      2953652        15348       802912    0    0     0 293623 6641 4776   1   2  97   0   0 2019-03-12 08:34:33
 1  0            0      2953728        15348       802916    0    0     0 292736 5983 4758   1   2  97   0   0 2019-03-12 08:34:36
 1  0            0      2953420        15356       802912    0    0     0 290399 6197 4730   1   2  97   0   0 2019-03-12 08:34:39
 2  0            0      2953296        15356       802912    0    0     0 293589 5987 4769   1   2  97   0   0 2019-03-12 08:34:42
 2  0            0      2953800        15364       802916    0    0     0 291973 5960 4752   1   2  97   0   0 2019-03-12 08:34:45
 3  0            0      2953800        15364       802916    0    0     0 294912 6033 4804   1   2  97   0   0 2019-03-12 08:34:48
 1  0            0      2954040        15372       802924    0    0     0 293407 7812 4766   1   2  96   0   0 2019-03-12 08:34:51
 0  0            0      2953560        15372       802928    0    0     0 293205 6032 4783   1   2  96   0   0 2019-03-12 08:34:54
 0  0            0      2953744        15380       802928    0    0     0 293444 14311 4808   1   3  95   0   0 2019-03-12 08:34:57
 0  0            0      2954328        15380       802936    0    0     0 298197 6508 4955   2   3  95   0   0 2019-03-12 08:35:00
 1  0            0      2954484        15396       802948    0    0     4 292217 6332 4823   2   2  96   0   0 2019-03-12 08:35:03
 1  0            0      2953984        15396       802948    0    0     0 293880 12604 4787   2   3  94   1   0 2019-03-12 08:35:06
 0  0            0      2953912        15404       802948    0    0     0 293007 6157 4779   1   2  97   0   0 2019-03-12 08:35:09
 1  0            0      2953908        15404       802948    0    0     0 294064 7461 4834   1   3  96   0   0 2019-03-12 08:35:12
 1  0            0      2954008        15412       802956    0    0     0 291433 6183 4777   1   2  97   0   0 2019-03-12 08:35:15
 0  0            0      2953856        15412       802956    0    0     0 293888 6028 4769   1   2  97   0   0 2019-03-12 08:35:18
 0  0            0      2954000        15420       802960    0    0     0 295688 11470 4911   1   3  96   0   0 2019-03-12 08:35:21
 1  0            0      2953992        15420       802960    0    0     0 296789 6088 4826   1   2  97   0   0 2019-03-12 08:35:24
 1  0            0      2953752        15428       802964    0    0     0 292272 6164 4802   1   2  96   0   0 2019-03-12 08:35:27
 1  0            0      2954512        15428       802964    0    0     0 296619 6425 4973   2   3  95   0   0 2019-03-12 08:35:30
 1  0            0      2954472        15440       802972    0    0     0 296141 6159 4804   1   2  97   0   0 2019-03-12 08:35:33
 0  0            0      2954632        15440       802972    0    0     0 294669 13735 4877   1   3  95   0   0 2019-03-12 08:35:36
 1  0            0      2954616        15456       802972    0    0     0 299549 6521 4902   1   2  97   0   0 2019-03-12 08:35:39
 1  0            0      2954368        15456       802972    0    0     0 295296 6068 4842   1   2  97   0   0 2019-03-12 08:35:42
 2  0            0      2954452        15464       802972    0    0     0 299999 6356 4937   1   2  96   0   0 2019-03-12 08:35:45
 3  0            0      2954368        15464       802976    0    0     0 296533 6057 4840   1   2  97   0   0 2019-03-12 08:35:48
 1  0            0      2953996        15472       802980    0    0     0 291039 6136 4749   1   2  97   0   0 2019-03-12 08:35:51
 1  0            0      2954120        15472       803116    0    0     0 298197 6197 4893   1   2  97   0   0 2019-03-12 08:35:54
 2  0            0      2953780        15480       803116    0    0     0 293385 6184 4783   1   2  97   0   0 2019-03-12 08:35:57
 2  0            0      2953344        15488       803116    0    0     0 295685 6209 4808   1   3  96   0   0 2019-03-12 08:36:00
 0  0            0      2953204        15496       803248    0    0     0 298532 6764 4958   2   3  95   0   0 2019-03-12 08:36:03
 2  0            0      2953236        15508       803248    0    0     0 298707 6339 4873   1   2  97   0   0 2019-03-12 08:36:06
 2  0            0      2953164        15508       803252    0    0     0 290048 5992 4771   1   2  97   0   0 2019-03-12 08:36:09
 1  0            0      2953356        15516       803252    0    0     0 295363 17397 4821   1   4  94   1   0 2019-03-12 08:36:12
 0  0            0      2953708        15516       803256    0    0     0 302720 6218 4964   1   2  97   0   0 2019-03-12 08:36:15
 0  0            0      2953048        15524       803256    0    0     0 300261 6981 4927   1   2  97   0   0 2019-03-12 08:36:18
 3  0            0      2953452        15524       803264    0    0     0 300715 6429 4892   1   2  97   0   0 2019-03-12 08:36:21
 1  0            0      2953336        15532       803264    0    0     0 300848 6350 4897   1   2  97   0   0 2019-03-12 08:36:24
 1  0            0      2953444        15532       803264    0    0     0 301055 11653 4975   1   3  96   0   0 2019-03-12 08:36:27
 1  0            0      2952892        15540       803264    0    0     0 301887 6727 4905   1   2  97   0   0 2019-03-12 08:36:30
 1  0            0      2953200        15540       803332    0    0     0 302421 6607 4988   3   3  94   0   0 2019-03-12 08:36:33
 1  0            0      2953032        15552       803336    0    0     0 304673 6439 4971   1   2  97   0   0 2019-03-12 08:36:36
 0  0            0      2953144        15552       803336    0    0     0 298308 12163 4920   2   3  95   1   0 2019-03-12 08:36:39
 1  0            0      2953176        15560       803340    0    0     0 302651 6444 4976   1   2  96   0   0 2019-03-12 08:36:42
 1  0            0      2953448        15560       803340    0    0     0 305877 6420 4987   1   2  97   0   0 2019-03-12 08:36:45
 1  0            0      2953464        15568       803340    0    0     0 302388 7162 4917   1   2  97   0   0 2019-03-12 08:36:48
 0  0            0      2953772        15568       803348    0    0     0 302720 6244 4956   1   2  97   0   0 2019-03-12 08:36:51
 2  0            0      2953812        15576       803352    0    0     0 302815 6387 4923   1   2  97   0   0 2019-03-12 08:36:54
 0  0            0      2953920        15576       803352    0    0     0 302464 6240 4929   1   2  97   0   0 2019-03-12 08:36:57
 2  0            0      2953904        15584       803320    0    0     0 303369 6647 4951   1   2  96   0   0 2019-03-12 08:37:00
 0  0            0      2954060        15584       803320    0    0     0 306560 6786 5120   2   3  95   0   0 2019-03-12 08:37:03
 1  0            0      2953812        15596       803324    0    0     0 301732 6452 4953   1   3  96   0   0 2019-03-12 08:37:06
 1  0            0      2953828        15596       803324    0    0     0 305753 6271 4960   1   2  97   0   0 2019-03-12 08:37:09
 3  0            0      2952972        15604       803328    0    0     0 303552 11577 4879   1   3  96   0   0 2019-03-12 08:37:12
 1  0            0      2953088        15604       803328    0    0     0 300203 9606 4904   1   3  96   0   0 2019-03-12 08:37:15
 0  0            0      2953032        15612       803328    0    0     0 300779 6627 4895   1   2  97   0   0 2019-03-12 08:37:18
 1  0            0      2953164        15612       803332    0    0     0 300843 6338 4893   1   2  97   0   0 2019-03-12 08:37:21
 0  0            0      2953352        15620       803340    0    0     0 299871 6386 4881   1   2  96   0   0 2019-03-12 08:37:24
 0  0            0      2952940        15620       803340    0    0     0 305024 6332 4937   1   2  96   0   0 2019-03-12 08:37:27
 0  0            0      2953336        15628       803344    0    0     0 303537 6421 4931   1   2  97   0   0 2019-03-12 08:37:30
 1  0            0      2953732        15628       803316    0    0     0 300421 8483 4998   2   3  94   0   0 2019-03-12 08:37:33
 2  0            0      2953324        15640       803320    0    0     0 296997 6250 4885   1   2  97   0   0 2019-03-12 08:37:36
 1  0            0      2953200        15640       803324    0    0     0 303403 6295 4974   2   2  96   0   0 2019-03-12 08:37:39
 2  0            0      2953532        15648       803324    0    0     0 300601 6620 4921   1   2  97   0   0 2019-03-12 08:37:42
 1  0            0      2952960        15648       803324    0    0     0 302336 6234 4925   2   2  96   0   0 2019-03-12 08:37:45
 1  0            0      2953264        15660       803388    0    0     0 299395 12625 4913   1   3  95   1   0 2019-03-12 08:37:48
 1  0            0      2953456        15660       803396    0    0     0 304128 6365 4955   1   2  97   0   0 2019-03-12 08:37:51
 0  0            0      2953536        15668       803400    0    0     0 303155 7835 4901   1   2  96   0   0 2019-03-12 08:37:54
 1  0            0      2953676        15668       803400    0    0     0 298453 6198 4845   1   2  96   0   0 2019-03-12 08:37:57
 2  0            0      2953684        15676       803400    0    0     0 296671 6199 4825   1   2  96   0   0 2019-03-12 08:38:00
 1  0            0      2953632        15676       803404    0    0     0 299759 13169 5018   2   4  93   0   0 2019-03-12 08:38:03
 3  0            0      2953908        15688       803404    0    0     0 300804 6370 4967   1   2  96   0   0 2019-03-12 08:38:06
 1  0            0      2953940        15688       803408    0    0     0 301013 6181 4903   1   2  97   0   0 2019-03-12 08:38:09
 0  0            0      2953656        15696       803408    0    0     0 301445 6324 4914   1   2  96   0   0 2019-03-12 08:38:12
 1  0            0      2953476        15696       803408    0    0     0 301184 6174 4895   1   2  97   0   0 2019-03-12 08:38:15
 1  0            0      2953344        15704       803412    0    0     0 290711 20557 4536   1   4  94   0   0 2019-03-12 08:38:18
 1  0            0      2953500        15704       803416    0    0     0 301440 6184 4907   1   2  96   0   0 2019-03-12 08:38:21
 1  0            0      2953320        15712       803416    0    0     0 303891 6356 4912   1   2  97   0   0 2019-03-12 08:38:24
 1  0            0      2953616        15712       803420    0    0     0 303744 6247 4932   1   2  97   0   0 2019-03-12 08:38:27
 0  0            0      2953176        15720       803424    0    0     0 303753 6522 4966   2   2  96   0   0 2019-03-12 08:38:30
 1  0            0      2953408        15720       803424    0    0     0 302080 6557 5028   2   3  95   0   0 2019-03-12 08:38:33
 0  0            0      2953292        15732       803424    0    0     0 304972 6461 4968   1   2  97   0   0 2019-03-12 08:38:36
 2  0            0      2953236        15732       803428    0    0     0 303993 9827 4983   1   3  96   0   0 2019-03-12 08:38:39
 0  0            0      2953508        15740       803432    0    0     0 306019 6509 5008   1   2  96   0   0 2019-03-12 08:38:42
 0  0            0      2952840        15740       803496    0    0     0 293632 19558 4847   2   4  94   0   0 2019-03-12 08:38:45
 1  0            0      2952880        15748       803496    0    0     0 294420 6297 4803   1   2  96   0   0 2019-03-12 08:38:48
 0  0            0      2952816        15748       803500    0    0     0 292864 6110 4780   1   2  96   0   0 2019-03-12 08:38:51
 0  0            0      2952856        15756       803468    0    0     0 293169 6098 4787   1   2  96   0   0 2019-03-12 08:38:54
 1  0            0      2953144        15756       803476    0    0     0 292011 5881 4718   1   2  97   0   0 2019-03-12 08:38:57
 1  0            0      2952996        15764       803476    0    0     0 294665 6191 4781   1   2  96   0   0 2019-03-12 08:39:00
 0  0            0      2953196        15764       803480    0    0     0 291968 6466 4901   2   3  94   0   0 2019-03-12 08:39:03
 2  0            0      2953036        15776       803480    0    0     0 297293 6253 4838   1   2  96   0   0 2019-03-12 08:39:06
 1  0            0      2953012        15776       803484    0    0     0 286976 5852 4679   1   2  97   0   0 2019-03-12 08:39:09
 1  0            0      2952972        15784       803484    0    0     0 295732 6318 4807   2   2  96   0   0 2019-03-12 08:39:12
 1  0            0      2952780        15784       803488    0    0     0 294783 9762 4813   1   3  96   0   0 2019-03-12 08:39:15
 3  0            0      2952120        15792       803620    0    0     0 287616 18253 4643   1   4  95   0   0 2019-03-12 08:39:18
 0  0            0      2952100        15792       803620    0    0     0 289408 9228 4723   1   2  96   0   0 2019-03-12 08:39:21
 0  0            0      2951980        15800       803624    0    0     0 296679 6308 4861   1   2  96   0   0 2019-03-12 08:39:24
 2  0            0      2952052        15800       803624    0    0     0 295296 5950 4775   1   3  96   0   0 2019-03-12 08:39:27
 1  0            0      2952192        15808       803628    0    0     0 297567 6293 4814   1   3  96   0   0 2019-03-12 08:39:30
 3  0            0      2952384        15808       803704    0    0     0 302255 6347 4926   1   2  96   0   0 2019-03-12 08:39:34
 1  0            0      2952068        15820       803628    0    0     0 293025 6478 4852   2   3  95   0   0 2019-03-12 08:39:37
 1  0            0      2952044        15820       803632    0    0     0 298625 8682 4853   1   2  96   0   0 2019-03-12 08:39:40
 0  0            0      2952384        15828       803632    0    0     0 297989 6408 4847   1   2  96   0   0 2019-03-12 08:39:43
 0  0            0      2952400        15828       803636    0    0     0 292395 6012 4788   1   2  96   0   0 2019-03-12 08:39:46
 2  0            0      2952384        15836       803640    0    0     0 291417 7666 4726   1   2  97   0   0 2019-03-12 08:39:49
 1  0            0      2952536        15836       803640    0    0     0 290987 6459 4762   1   2  96   0   0 2019-03-12 08:39:52
 2  0            0      2952536        15844       803644    0    0     0 293023 13491 4814   1   3  95   1   0 2019-03-12 08:39:55
 1  0            0      2952676        15844       803644    0    0     0 293931 6120 4859   2   2  97   0   0 2019-03-12 08:39:58
 1  0            0      2952248        15852       803652    0    0     0 291379 6155 4788   1   2  97   0   0 2019-03-12 08:40:01
 1  0            0      2952288        15852       803652    0    0     0 297045 6081 4865   1   2  97   0   0 2019-03-12 08:40:04
 2  0            0      2952924        15864       803656    0    0     0 294223 6632 4934   3   3  95   0   0 2019-03-12 08:40:07
 0  0            0      2952816        15864       803656    0    0     0 295812 6232 4842   1   2  96   0   0 2019-03-12 08:40:10
 2  0            0      2952844        15872       803656    0    0     0 290959 6151 4745   1   2  97   0   0 2019-03-12 08:40:13
 1  0            0      2952908        15872       803656    0    0     0 294203 13674 4798   1   3  95   1   0 2019-03-12 08:40:16
 0  0            0      2952364        15880       803660    0    0     0 291219 6215 4734   1   2  97   0   0 2019-03-12 08:40:19
 0  0            0      2952420        15880       803664    0    0     0 290345 7802 4740   1   2  97   0   0 2019-03-12 08:40:22
 1  0            0      2952868        15888       803668    0    0     0 178096 3943 2951   1   2  97   0   0 2019-03-12 08:40:25
 0  0            0      2952204        15888       803672    0    0     0 294144 6085 4800   1   2  97   0   0 2019-03-12 08:40:28
 0  0            0      2952384        15896       803672    0    0     0 297989 10725 4891   1   3  96   0   0 2019-03-12 08:40:31
 0  0            0      2952324        15896       803680    0    0     0 290475 6003 4769   1   2  97   0   0 2019-03-12 08:40:34
 1  0            0      2952828        15908       803684    0    0     0 296695 6525 5017   3   3  95   0   0 2019-03-12 08:40:37
 1  0            0      2952760        15908       803684    0    0     0 297685 6132 4858   1   2  97   0   0 2019-03-12 08:40:40
 1  0            0      2952960        15916       803684    0    0     0 201865 4506 3322   1   2  97   0   0 2019-03-12 08:40:43
 2  0            0      2952440        15932       803684    0    0     0 248040 11067 4130   1   3  95   2   0 2019-03-12 08:40:46
 1  0            0      2952416        15932       803688    0    0     0 295339 6043 4772   1   2  97   0   0 2019-03-12 08:40:49
 0  0            0      2952708        15940       803688    0    0     0 289076 6320 4741   1   2  97   0   0 2019-03-12 08:40:52
 2  0            0      2952744        15940       803912    0    0     0 125397 2762 2063   1   1  98   0   0 2019-03-12 08:40:55
 4  0            0      2952656        15948       803912    0    0     0 102281 2683 1773   1   1  98   0   0 2019-03-12 08:40:58
 1  0            0      2952248        15956       803696    0    0     0 102064 3494 1779   1   1  98   0   0 2019-03-12 08:41:01
 1  0            0      2952152        15956       803700    0    0     0 132395 3104 2228   1   1  98   0   0 2019-03-12 08:41:04
 0  0            0      2952476        15964       803708    0    0     1 100287 9452 1906   2   3  96   0   0 2019-03-12 08:41:07
 2  0            0      2952508        15964       803708    0    0     0 99712 2169 1680   1   1  98   0   0 2019-03-12 08:41:10
 1  0            0      2952580        15976       803708    0    0     0 132949 3115 2247   1   1  98   0   0 2019-03-12 08:41:13
 1  0            0      2952836        15976       803712    0    0     0 102315 2314 1796   1   1  98   0   0 2019-03-12 08:41:16
 2  0            0      2952828        15984       803712    0    0     0 102324 2336 1742   1   1  98   0   0 2019-03-12 08:41:19
 0  0            0      2953268        15992       803716    0    0     0 130992 3135 2253   1   1  98   0   0 2019-03-12 08:41:22
 0  0            0      2952788        15992       803720    0    0     0 101760 2146 1642   1   1  98   0   0 2019-03-12 08:41:25
 1  0            0      2952512        16000       803720    0    0     0 122932 2804 2012   1   1  98   0   0 2019-03-12 08:41:28
 0  0            0      2952292        16000       803720    0    0     0 109952 2328 1753   1   1  98   0   0 2019-03-12 08:41:31
 0  0            0      2952316        16008       803720    0    0     0 112649 2425 1757   1   1  98   0   0 2019-03-12 08:41:34
 1  0            0      2952604        16008       803724    0    0     0 89811 4593 1625   2   2  96   0   0 2019-03-12 08:41:37
 1  0            0      2952560        16020       803724    0    0     0 131660 3324 2207   1   1  98   0   0 2019-03-12 08:41:40
 1  0            0      2952012        16020       803728    0    0     0 111631 10820 1955   1   2  97   0   0 2019-03-12 08:41:43
 1  0            0      2952136        16028       803732    0    0     0 90604 2248 1552   1   1  98   0   0 2019-03-12 08:41:46
 1  0            0      2952076        16028       803736    0    0     0 128427 2871 2150   1   1  98   0   0 2019-03-12 08:41:49
 0  0            0      2952176        16036       803740    0    0     0 111327 2680 1841   1   1  98   0   0 2019-03-12 08:41:52
 0  0            0      2952248        16036       803744    0    0     0 93056 1931 1441   1   1  98   0   0 2019-03-12 08:41:55
 1  0            0      2952204        16044       803744    0    0     0 127156 3129 2185   1   1  98   0   0 2019-03-12 08:41:58
 0  0            0      2952432        16044       803744    0    0     0 107179 2573 1770   1   1  98   0   0 2019-03-12 08:42:01
 2  0            0      2953032        16052       803728    0    0     0 101604 2425 1707   1   1  98   0   0 2019-03-12 08:42:04
 0  0            0      2952680        16052       803728    0    0     0 126080 2934 2191   2   2  96   0   0 2019-03-12 08:42:07
 0  0            0      2952572        16064       803736    0    0     0 110883 2444 1796   1   1  98   0   0 2019-03-12 08:42:10
 0  0            0      2952540        16064       803736    0    0     0 97239 5399 1758   1   2  98   0   0 2019-03-12 08:42:13
 1  0            0      2952076        16072       803736    0    0     0 101697 2688 1734   1   1  98   0   0 2019-03-12 08:42:16
 0  0            0      2952044        16072       803736    0    0     0 132352 2922 2228   1   1  98   0   0 2019-03-12 08:42:19
 3  0            0      2952068        16080       803740    0    0     0 102497 10875 1847   1   2  95   2   0 2019-03-12 08:42:22
 1  0            0      2951996        16080       803752    0    0     0 102272 2134 1668   1   1  98   0   0 2019-03-12 08:42:25
 2  0            0      2952036        16088       803752    0    0     0 133135 3020 2232   1   1  98   0   0 2019-03-12 08:42:28
 0  0            0      2951924        16088       803756    0    0     0 102016 2449 1753   1   1  98   0   0 2019-03-12 08:42:31
 0  0            0      2952012        16096       803756    0    0     0 101599 2300 1634   1   1  98   0   0 2019-03-12 08:42:34
 0  0            0      2953028        16104       803760    0    0     0 131125 8557 2346   3   3  93   1   0 2019-03-12 08:42:37
 0  0            0      2952952        16104       803764    0    0     0 101589 2338 1680   1   1  98   0   0 2019-03-12 08:42:40
 2  0            0      2952868        16116       803764    0    0     0 121335 2775 1990   1   1  98   0   0 2019-03-12 08:42:43
 3  0            0      2952728        16116       803892    0    0     0 109355 2316 1816   1   1  98   0   0 2019-03-12 08:42:46
 0  0            0      2952664        16124       803892    0    0     0 113844 2624 1893   1   1  98   0   0 2019-03-12 08:42:49
 0  0            0      2952604        16124       803892    0    0     0 90765 9499 1595   1   2  97   0   0 2019-03-12 08:42:52
 1  0            0      2952588        16132       803900    0    0     0 122643 2701 1956   1   2  98   0   0 2019-03-12 08:42:55
 0  0            0      2952728        16132       803900    0    0     0 119125 2791 1946   1   1  98   0   0 2019-03-12 08:42:58
 0  0            0      2952696        16140       803904    0    0     0 92891 2457 1578   1   1  98   0   0 2019-03-12 08:43:01
 2  0            0      2952152        16140       803908    0    0     0 115584 2589 1967   1   2  98   0   0 2019-03-12 08:43:04
 0  0            0      2952704        16148       803832    0    0     0 119737 3131 2077   2   2  96   0   0 2019-03-12 08:43:07
 1  0            0      2952736        16148       803832    0    0     0 101931 2297 1702   1   1  98   0   0 2019-03-12 08:43:10
 0  0            0      2952812        16160       803836    0    0     0 126797 2777 2059   1   1  98   0   0 2019-03-12 08:43:13
 0  0            0      2953060        16160       803836    0    0     0 105728 2127 1633   1   1  98   0   0 2019-03-12 08:43:16
 2  0            0      2952572        16168       803836    0    0     0 115207 2375 1838   1   2  98   0   0 2019-03-12 08:43:19
 0  0            0      2952564        16168       803836    0    0     0 150575 3080 2467   1   1  98   0   0 2019-03-12 08:43:22
 0  0            0      2952564        16176       803840    0    0     0 101944 2657 1710   1   1  98   0   0 2019-03-12 08:43:25
 2  0            0      2952044        16176       803844    0    0     0 132769 12155 2273   1   3  96   0   0 2019-03-12 08:43:28
 1  0            0      2952284        16184       803844    0    0     0 102037 2927 1747   1   1  98   0   0 2019-03-12 08:43:31
 2  0            0      2952152        16184       803844    0    0     0 102229 2122 1602   1   1  98   0   0 2019-03-12 08:43:34
 1  0            0      2945472        16192       803920    0    0     0 133389 3098 2277   2   2  97   0   0 2019-03-12 08:43:37
 0  0            0      2952604        16192       803844    0    0     0 101803 2340 1742   1   1  98   0   0 2019-03-12 08:43:40
 0  0            0      2952440        16204       803860    0    0     0 102136 3570 1799   1   1  98   0   0 2019-03-12 08:43:43
 0  0            0      2952604        16204       803864    0    0     0 133077 2827 2187   1   1  98   0   0 2019-03-12 08:43:46
 0  0            0      2952492        16212       803864    0    0     0 101796 10149 1769   1   2  96   1   0 2019-03-12 08:43:49
