procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        99488     17447980        20268     48011992    0    0  1909  7288    1    1   4   3  87   5   0 2019-03-21 22:04:28
 1  0        99480     17449132        20268     48011948    0    0     0   128 1637 1619   2   2  96   0   0 2019-03-21 22:04:31
 0  0        99472     17444708        20280     48012728   11    0    11    84 1267 1395   2   1  97   0   0 2019-03-21 22:04:34
 0  0        99472     17446928        20280     48012820    0    0     0    93  287  480   1   0  99   0   0 2019-03-21 22:04:37
 5  0        99316     31114036        20292     34306632   24    0    33    78 2848 1969   2  10  88   0   0 2019-03-21 22:04:40
 1  0        99312     64859996        20312       596056   11    0    11   366 2142 1139   1  13  85   0   0 2019-03-21 22:04:43
 1  0        99172     64864416        20316       595060  315    0  6020    85 2687 2582   2   2  95   1   0 2019-03-21 22:04:46
 1  0        99136     64864628        20328       595264    8    0  7104    80 2948 2852   2   2  95   0   0 2019-03-21 22:04:49
 0  0        99084     64865052        20340       594704   17    0  6293    93 2847 2654   2   2  95   0   0 2019-03-21 22:04:52
10  1        99000     64856976        20600       594160   11    0 35793  1207 10479 10435   3   4  85   9   0 2019-03-21 22:04:55
 0  2        99000     64841268        28624       594704    0    0 69501   341 16348 16483   1   4  84  11   0 2019-03-21 22:04:58
 0  3        99000     64843136        22116       594016    0    0 56072   381 13593 13780   1   3  86  10   0 2019-03-21 22:05:01
 0  2        98996     64846328        30020       593456    0    0 70739   359 16629 17260   1   4  85  10   0 2019-03-21 22:05:04
 0  2        98996     64851116        21976       592728    0    0 68449   367 15859 16721   1   4  86   9   0 2019-03-21 22:05:07
 0  2        98996     64849944        22272       593132    1    0 63612   335 15535 15789   1   4  86  10   0 2019-03-21 22:05:10
 1  4        98996     64839652        30276       593560    0    0 67960   384 15892 16430   1   4  86   9   0 2019-03-21 22:05:13
 0  2        98996     64850980        26072       592604    0    0 70248   344 16921 17729   1   4  85   9   0 2019-03-21 22:05:16
 0  2        98996     64853928        23264       593176    0    0 64473   377 15240 15747   1   4  87   8   0 2019-03-21 22:05:19
 4  1        98996     64851092        23560       594336    0    0 74720   359 17758 18429   1   4  85  10   0 2019-03-21 22:05:22
 1  2        98996     64854384        23876       594252    0    0 60589   515 14621 14883   1   4  86   9   0 2019-03-21 22:05:25
 0  1        98996     64852368        24156       591724    0    0 70112   381 16565 17004   1   4  86   9   0 2019-03-21 22:05:28
 1  1        98996     64851136        24500       593528    0    0 71315   325 16631 17403   1   4  85   9   0 2019-03-21 22:05:31
 7  3        98996     64850860        24824       593168    0    0 64268   396 15231 15754   1   4  87   8   0 2019-03-21 22:05:34
 8  1        98996     64847340        25136       593092    0    0 70193   348 16580 17161   1   4  87   8   0 2019-03-21 22:05:37
 9  0        98996     64849708        25464       592616    0    0 64765   388 15421 16000   1   4  87   8   0 2019-03-21 22:05:40
 0  1        98996     64840788        34212       594164    0    0 66987   391 15612 16208   1   4  88   7   0 2019-03-21 22:05:43
 2  2        98996     64848972        30392       593960    0    0 68585   353 16196 16764   1   4  86   9   0 2019-03-21 22:05:46
 0  3        98996     64850872        26532       595576    0    0 67808   373 16193 16823   1   4  86   9   0 2019-03-21 22:05:49
 0  1        98996     64847672        26756       593660    0    0 66033   357 15389 15975   1   4  87   8   0 2019-03-21 22:05:52
 6  1        98988     64856604        27104       594212    5    0 55257   508 13069 13513   1   4  88   8   0 2019-03-21 22:05:55
 0  1        98988     64849304        32688       593624    0    0 68879   361 16095 16476   1   4  86   8   0 2019-03-21 22:05:58
 0  1        98988     64851012        28796       594400    0    0 55143   399 13049 13626   1   4  88   7   0 2019-03-21 22:06:01
 6  0        98988     64851928        28048       592820    0    0 61943   343 14598 15109   1   4  87   9   0 2019-03-21 22:06:04
 0  1        98988     64850012        31544       594404    0    0 68589   377 15980 16620   1   4  88   7   0 2019-03-21 22:06:07
 0  1        98988     64852200        28660       595072    0    0 68211   344 16286 16863   1   4  87   8   0 2019-03-21 22:06:10
 3  1        98988     64849932        31084       592584    0    0 62960   339 14961 15423   1   4  87   9   0 2019-03-21 22:06:13
 0  2        98988     64847304        29336       594472    0    0 68969   355 16400 16861   1   4  87   8   0 2019-03-21 22:06:16
 5  1        98988     64850156        29656       593628    0    0 69993   345 16453 16940   1   4  87   8   0 2019-03-21 22:06:19
 0  1        98988     64849280        31004       593884    0    0 70591   359 16668 17064   1   5  87   7   0 2019-03-21 22:06:22
 0  1        98988     64850520        35508       594112    0    0 59323   480 13826 14514   1   3  88   8   0 2019-03-21 22:06:25
 0  3        98988     64848052        31680       592988    0    0 63983   351 15599 16191   1   5  86   8   0 2019-03-21 22:06:28
 0  8        98988     64848460        30860       593564    0    0 74660   356 17324 17879   1   5  86   8   0 2019-03-21 22:06:31
 2  5        98988     64849140        31188       594352    0    0 68877   319 16592 17191   1   4  86   8   0 2019-03-21 22:06:34
 0  4        98988     64846928        35668       593480    0    0 65060   372 14989 15479   1   3  88   8   0 2019-03-21 22:06:37
