Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdd/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1882180              62.187%           58.412%
16            R    470128               15.533%           14.590%
8             R    231328                7.643%            7.179%
1024          W    142529               72.874%            4.423%
32            R    47895                 1.582%            1.486%
40            R    41143                 1.359%            1.277%
256           R    35164                 1.162%            1.091%
56            R    30918                 1.022%            0.960%
8             W    28371                14.506%            0.880%
72            R    25107                 0.830%            0.779%
88            R    21237                 0.702%            0.659%
1016          W    20605                10.535%            0.639%
104           R    18528                 0.612%            0.575%
120           R    16431                 0.543%            0.510%
64            R    15194                 0.502%            0.472%
48            R    14070                 0.465%            0.437%
136           R    13615                 0.450%            0.423%
152           R    11522                 0.381%            0.358%
80            R    11166                 0.369%            0.347%
96            R    9954                  0.329%            0.309%
168           R    9935                  0.328%            0.308%
128           R    9573                  0.316%            0.297%
112           R    9180                  0.303%            0.285%
184           R    8446                  0.279%            0.262%
144           R    7440                  0.246%            0.231%
200           R    7224                  0.239%            0.224%
160           R    6871                  0.227%            0.213%
216           R    6717                  0.222%            0.208%
192           R    6266                  0.207%            0.194%
176           R    6250                  0.206%            0.194%
232           R    5367                  0.177%            0.167%
208           R    4944                  0.163%            0.153%
240           R    4908                  0.162%            0.152%
512           R    4683                  0.155%            0.145%
248           R    4545                  0.150%            0.141%
224           R    4470                  0.148%            0.139%
264           R    1740                  0.057%            0.054%
280           R    1630                  0.054%            0.051%
296           R    1428                  0.047%            0.044%
312           R    1337                  0.044%            0.041%
272           R    1254                  0.041%            0.039%
288           R    1178                  0.039%            0.037%
328           R    1149                  0.038%            0.036%
304           R    1052                  0.035%            0.033%
344           R    1039                  0.034%            0.032%
320           R    896                   0.030%            0.028%
336           R    891                   0.029%            0.028%
360           R    885                   0.029%            0.027%
352           R    816                   0.027%            0.025%
376           R    806                   0.027%            0.025%
392           R    760                   0.025%            0.024%
384           R    716                   0.024%            0.022%
368           R    683                   0.023%            0.021%
408           R    634                   0.021%            0.020%
424           R    569                   0.019%            0.018%
400           R    565                   0.019%            0.018%
416           R    541                   0.018%            0.017%
432           R    505                   0.017%            0.016%
440           R    473                   0.016%            0.015%
456           R    440                   0.015%            0.014%
448           R    429                   0.014%            0.013%
464           R    405                   0.013%            0.013%
472           R    404                   0.013%            0.013%
480           R    346                   0.011%            0.011%
496           R    248                   0.008%            0.008%
488           R    246                   0.008%            0.008%
408           W    246                   0.126%            0.008%
64            W    208                   0.106%            0.006%
32            W    195                   0.100%            0.006%
416           W    176                   0.090%            0.005%
504           R    171                   0.006%            0.005%
16            W    168                   0.086%            0.005%
3             W    151                   0.077%            0.005%
424           W    100                   0.051%            0.003%
400           W    95                    0.049%            0.003%
23            W    83                    0.042%            0.003%
1             W    79                    0.040%            0.002%
21            W    71                    0.036%            0.002%
744           W    69                    0.035%            0.002%
25            W    67                    0.034%            0.002%
20            W    67                    0.034%            0.002%
896           W    66                    0.034%            0.002%
26            W    65                    0.033%            0.002%
15            W    65                    0.033%            0.002%
24            W    64                    0.033%            0.002%
128           W    63                    0.032%            0.002%
96            W    62                    0.032%            0.002%
112           W    59                    0.030%            0.002%
28            W    58                    0.030%            0.002%
22            W    58                    0.030%            0.002%
120           W    58                    0.030%            0.002%
920           W    55                    0.028%            0.002%
952           W    54                    0.028%            0.002%
904           W    54                    0.028%            0.002%
19            W    54                    0.028%            0.002%
888           W    53                    0.027%            0.002%
27            W    49                    0.025%            0.002%
736           W    44                    0.022%            0.001%
2             W    43                    0.022%            0.001%
392           W    42                    0.021%            0.001%
17            W    42                    0.021%            0.001%
29            W    39                    0.020%            0.001%
18            W    39                    0.020%            0.001%
30            W    38                    0.019%            0.001%
14            W    35                    0.018%            0.001%
33            W    33                    0.017%            0.001%
11            W    33                    0.017%            0.001%
728           W    31                    0.016%            0.001%
48            W    30                    0.015%            0.001%
10            W    30                    0.015%            0.001%
4             W    29                    0.015%            0.001%
31            W    28                    0.014%            0.001%
35            W    26                    0.013%            0.001%
9             W    25                    0.013%            0.001%
37            W    25                    0.013%            0.001%
13            W    24                    0.012%            0.001%
720           W    23                    0.012%            0.001%
5             W    22                    0.011%            0.001%
136           W    21                    0.011%            0.001%
712           W    20                    0.010%            0.001%
12            W    19                    0.010%            0.001%
7             W    18                    0.009%            0.001%
40            W    18                    0.009%            0.001%
36            W    17                    0.009%            0.001%
6             W    16                    0.008%            0.000%
34            W    16                    0.008%            0.000%
88            W    13                    0.007%            0.000%
80            W    13                    0.007%            0.000%
56            W    13                    0.007%            0.000%
752           W    12                    0.006%            0.000%
72            W    12                    0.006%            0.000%
216           W    11                    0.006%            0.000%
240           W    10                    0.005%            0.000%
160           W    10                    0.005%            0.000%
768           W    9                     0.005%            0.000%
38            W    9                     0.005%            0.000%
1             R    9                     0.000%            0.000%
1008          W    9                     0.005%            0.000%
984           W    8                     0.004%            0.000%
784           W    8                     0.004%            0.000%
39            W    8                     0.004%            0.000%
936           W    7                     0.004%            0.000%
696           W    7                     0.004%            0.000%
672           W    7                     0.004%            0.000%
632           W    7                     0.004%            0.000%
560           W    7                     0.004%            0.000%
552           W    7                     0.004%            0.000%
46            W    7                     0.004%            0.000%
43            W    7                     0.004%            0.000%
336           W    7                     0.004%            0.000%
328           W    7                     0.004%            0.000%
256           W    7                     0.004%            0.000%
248           W    7                     0.004%            0.000%
968           W    6                     0.003%            0.000%
848           W    6                     0.003%            0.000%
680           W    6                     0.003%            0.000%
584           W    6                     0.003%            0.000%
47            W    6                     0.003%            0.000%
472           W    6                     0.003%            0.000%
232           W    6                     0.003%            0.000%
176           W    6                     0.003%            0.000%
104           W    6                     0.003%            0.000%
1000          W    6                     0.003%            0.000%
976           W    5                     0.003%            0.000%
880           W    5                     0.003%            0.000%
872           W    5                     0.003%            0.000%
864           W    5                     0.003%            0.000%
664           W    5                     0.003%            0.000%
656           W    5                     0.003%            0.000%
616           W    5                     0.003%            0.000%
456           W    5                     0.003%            0.000%
432           W    5                     0.003%            0.000%
42            W    5                     0.003%            0.000%
41            W    5                     0.003%            0.000%
224           W    5                     0.003%            0.000%
200           W    5                     0.003%            0.000%
192           W    5                     0.003%            0.000%
184           W    5                     0.003%            0.000%
960           W    4                     0.002%            0.000%
928           W    4                     0.002%            0.000%
832           W    4                     0.002%            0.000%
808           W    4                     0.002%            0.000%
760           W    4                     0.002%            0.000%
624           W    4                     0.002%            0.000%
608           W    4                     0.002%            0.000%
600           W    4                     0.002%            0.000%
568           W    4                     0.002%            0.000%
55            W    4                     0.002%            0.000%
