Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdd/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1967357              62.665%           58.903%
16            R    454429               14.475%           13.606%
8             R    249232                7.939%            7.462%
1024          W    146022               72.829%            4.372%
32            R    50367                 1.604%            1.508%
256           R    44302                 1.411%            1.326%
40            R    41998                 1.338%            1.257%
56            R    31320                 0.998%            0.938%
8             W    29150                14.539%            0.873%
72            R    25158                 0.801%            0.753%
88            R    21623                 0.689%            0.647%
1016          W    21185                10.566%            0.634%
104           R    18953                 0.604%            0.567%
120           R    16989                 0.541%            0.509%
64            R    15817                 0.504%            0.474%
48            R    15095                 0.481%            0.452%
136           R    14453                 0.460%            0.433%
152           R    12215                 0.389%            0.366%
80            R    11722                 0.373%            0.351%
96            R    10621                 0.338%            0.318%
168           R    10414                 0.332%            0.312%
128           R    10349                 0.330%            0.310%
112           R    9954                  0.317%            0.298%
184           R    9014                  0.287%            0.270%
144           R    8018                  0.255%            0.240%
200           R    7656                  0.244%            0.229%
160           R    7349                  0.234%            0.220%
216           R    7142                  0.227%            0.214%
192           R    6853                  0.218%            0.205%
176           R    6716                  0.214%            0.201%
232           R    5892                  0.188%            0.176%
208           R    5618                  0.179%            0.168%
240           R    5550                  0.177%            0.166%
248           R    4956                  0.158%            0.148%
224           R    4731                  0.151%            0.142%
512           R    4656                  0.148%            0.139%
264           R    1776                  0.057%            0.053%
280           R    1547                  0.049%            0.046%
296           R    1380                  0.044%            0.041%
312           R    1228                  0.039%            0.037%
272           R    1165                  0.037%            0.035%
328           R    1051                  0.033%            0.031%
288           R    1016                  0.032%            0.030%
304           R    975                   0.031%            0.029%
344           R    955                   0.030%            0.029%
320           R    861                   0.027%            0.026%
360           R    845                   0.027%            0.025%
336           R    821                   0.026%            0.025%
376           R    794                   0.025%            0.024%
352           R    731                   0.023%            0.022%
392           R    684                   0.022%            0.020%
368           R    680                   0.022%            0.020%
384           R    666                   0.021%            0.020%
408           R    631                   0.020%            0.019%
400           R    548                   0.017%            0.016%
440           R    522                   0.017%            0.016%
424           R    515                   0.016%            0.015%
416           R    504                   0.016%            0.015%
448           R    454                   0.014%            0.014%
432           R    444                   0.014%            0.013%
456           R    438                   0.014%            0.013%
472           R    398                   0.013%            0.012%
464           R    359                   0.011%            0.011%
480           R    351                   0.011%            0.011%
408           W    268                   0.134%            0.008%
488           R    252                   0.008%            0.008%
416           W    210                   0.105%            0.006%
496           R    203                   0.006%            0.006%
32            W    201                   0.100%            0.006%
64            W    186                   0.093%            0.006%
504           R    174                   0.006%            0.005%
3             W    142                   0.071%            0.004%
16            W    142                   0.071%            0.004%
400           W    91                    0.045%            0.003%
24            W    91                    0.045%            0.003%
25            W    80                    0.040%            0.002%
27            W    78                    0.039%            0.002%
424           W    72                    0.036%            0.002%
1             W    72                    0.036%            0.002%
22            W    70                    0.035%            0.002%
96            W    69                    0.034%            0.002%
13            W    67                    0.033%            0.002%
26            W    65                    0.032%            0.002%
896           W    63                    0.031%            0.002%
23            W    63                    0.031%            0.002%
21            W    62                    0.031%            0.002%
744           W    59                    0.029%            0.002%
29            W    57                    0.028%            0.002%
120           W    57                    0.028%            0.002%
112           W    56                    0.028%            0.002%
904           W    55                    0.027%            0.002%
128           W    55                    0.027%            0.002%
920           W    54                    0.027%            0.002%
888           W    54                    0.027%            0.002%
20            W    54                    0.027%            0.002%
952           W    53                    0.026%            0.002%
28            W    51                    0.025%            0.002%
30            W    49                    0.024%            0.001%
19            W    46                    0.023%            0.001%
2             W    45                    0.022%            0.001%
18            W    45                    0.022%            0.001%
392           W    44                    0.022%            0.001%
17            W    40                    0.020%            0.001%
736           W    39                    0.019%            0.001%
14            W    39                    0.019%            0.001%
33            W    38                    0.019%            0.001%
31            W    35                    0.017%            0.001%
7             W    32                    0.016%            0.001%
40            W    32                    0.016%            0.001%
11            W    32                    0.016%            0.001%
720           W    28                    0.014%            0.001%
712           W    28                    0.014%            0.001%
34            W    27                    0.013%            0.001%
4             W    26                    0.013%            0.001%
6             W    24                    0.012%            0.001%
48            W    24                    0.012%            0.001%
136           W    24                    0.012%            0.001%
10            W    24                    0.012%            0.001%
12            W    23                    0.011%            0.001%
15            W    22                    0.011%            0.001%
728           W    20                    0.010%            0.001%
9             W    19                    0.009%            0.001%
56            W    17                    0.008%            0.001%
35            W    17                    0.008%            0.001%
72            W    15                    0.007%            0.000%
752           W    13                    0.006%            0.000%
5             W    13                    0.006%            0.000%
36            W    13                    0.006%            0.000%
104           W    13                    0.006%            0.000%
384           W    11                    0.005%            0.000%
968           W    10                    0.005%            0.000%
880           W    10                    0.005%            0.000%
80            W    10                    0.005%            0.000%
200           W    10                    0.005%            0.000%
832           W    9                     0.004%            0.000%
784           W    9                     0.004%            0.000%
432           W    9                     0.004%            0.000%
38            W    9                     0.004%            0.000%
264           W    9                     0.004%            0.000%
1             R    9                     0.000%            0.000%
168           W    9                     0.004%            0.000%
144           W    9                     0.004%            0.000%
928           W    8                     0.004%            0.000%
88            W    8                     0.004%            0.000%
800           W    8                     0.004%            0.000%
768           W    8                     0.004%            0.000%
440           W    8                     0.004%            0.000%
43            W    8                     0.004%            0.000%
39            W    8                     0.004%            0.000%
37            W    8                     0.004%            0.000%
344           W    8                     0.004%            0.000%
240           W    8                     0.004%            0.000%
160           W    8                     0.004%            0.000%
760           W    7                     0.003%            0.000%
256           W    7                     0.003%            0.000%
984           W    6                     0.003%            0.000%
960           W    6                     0.003%            0.000%
864           W    6                     0.003%            0.000%
776           W    6                     0.003%            0.000%
608           W    6                     0.003%            0.000%
592           W    6                     0.003%            0.000%
50            W    6                     0.003%            0.000%
47            W    6                     0.003%            0.000%
472           W    6                     0.003%            0.000%
464           W    6                     0.003%            0.000%
448           W    6                     0.003%            0.000%
336           W    6                     0.003%            0.000%
288           W    6                     0.003%            0.000%
232           W    6                     0.003%            0.000%
208           W    6                     0.003%            0.000%
