procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0       998396      8272944        49784     56883380    0    0   418  1589    0    0   1   0  92   7   0 2018-11-15 08:47:50
 1  0       998396     17407568        49936     47736016    0    0    65   109 1870 2879   3   2  94   0   0 2018-11-15 08:47:53
 1  1       998396     27301696        49940     37837100    0    0    41 39984 1781 2740   1   2  94   3   0 2018-11-15 08:47:56
 0  1       998396     27303348        49984     37837376    0    0    11 26027 1251 2147   0   0  94   6   0 2018-11-15 08:47:59
 0  0       998396     27295936        50664     37837184    0    0 12596   301 4109 5235   0   1  95   3   0 2018-11-15 08:48:02
 1  0       998396     27296188        51320     37837672    0    0  9645   472 3842 5199   0   1  96   3   0 2018-11-15 08:48:05
 0  1       998396     27297340        50400     37837848    0    0 16119   275 5252 6489   0   1  95   3   0 2018-11-15 08:48:08
 0  1       998396     27295288        51476     37836796    0    0 19963    24 6009 7080   0   2  94   3   0 2018-11-15 08:48:11
 0  2       998396     27296072        51512     37837884    0    0 11199    96 3718 4926   0   1  95   4   0 2018-11-15 08:48:14
 0  1       998396     27292632        51564     37836860    0    0 20641    33 6208 7395   1   2  94   3   0 2018-11-15 08:48:17
 0  1       998396     27292752        51612     37837092    0    0 20959    53 6225 7491   1   2  94   3   0 2018-11-15 08:48:20
 0  1       998396     27294628        51676     37837140    0    0 19791   132 5841 7681   1   2  95   3   0 2018-11-15 08:48:23
 0  1       998396     27292104        51712     37837772    0    0 21211    28 6228 7540   1   2  94   3   0 2018-11-15 08:48:26
 0  1       998396     27293000        51740     37837472    0    0 21339    35 6228 7450   0   2  94   3   0 2018-11-15 08:48:29
 0  1       998396     27294496        51768     37837380    0    0 17049    37 5095 6228   0   2  95   3   0 2018-11-15 08:48:32
 1  1       998396     27286536        51048     37840340    0    0  2196 13145 3879 8326   1   1  93   5   0 2018-11-15 08:48:35
 1  1       998396     27272120        51200     37854616    0    0  2124  8161 4703 11227   2   1  93   4   0 2018-11-15 08:48:38
 0  1       998396     27284020        52404     37840984    0    0  2479 12872 4042 9372   2   1  93   4   0 2018-11-15 08:48:41
 0  1       998396     27236628        51484     37890632    0    0  1771 25436 3382 9086   2   1  93   4   0 2018-11-15 08:48:44
 0  2       998396     27263628        52616     37861120    0    0  1415 39367 2800 8557   2   1  92   5   0 2018-11-15 08:48:47
 1  1       998396     27273232        51628     37851908    0    0   709 41620 2679 8632   2   1  92   5   0 2018-11-15 08:48:50
 0  1       998396     27257428        51724     37869476    0    0  1411 34625 3037 9461   2   1  92   4   0 2018-11-15 08:48:53
 2  1       998396     27274232        51780     37852448    0    0   701 40363 2511 8018   2   1  93   5   0 2018-11-15 08:48:56
 0  2       998396     27279544        52900     37846012    0    0  1060 48655 2757 8623   2   1  92   5   0 2018-11-15 08:48:59
 1  1       998396     27289872        51932     37839568    0    0  1060 35880 2592 7765   2   1  92   5   0 2018-11-15 08:49:02
 1  1       998396     27256064        53072     37867640    0    0  1419 39081 2788 9316   2   1  92   4   0 2018-11-15 08:49:05
 0  1       998396     27248320        53152     37878600    0    0  1060 40292 2631 8853   2   1  93   4   0 2018-11-15 08:49:08
 0  1       998396     27245444        53200     37879816    0    0   705 42251 3108 7925   2   1  92   5   0 2018-11-15 08:49:11
 0  2       998396     27273532        52212     37853136    0    0   701 42152 2452 7732   2   1  93   5   0 2018-11-15 08:49:14
