procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        14788     52104320        43572     13129872    0    0   324   732    1    0   0   1  91   8   0 2018-10-23 21:43:42
 0  0        14788     52071940        43576     13130736    0    0   105     0 1974 2937   4   1  95   0   0 2018-10-23 21:43:45
 1  0        14788     62888492          656      2359808    0    0    60   340 1719 2915   1   2  96   1   0 2018-10-23 21:43:48
 0  2        14788     64930520         4180       339204    0    0  4383     5 2151 2981   1   1  93   5   0 2018-10-23 21:43:51
 8  0        14788     64811504         5756       367836    0    0 10253    63 2562 7290   3   1  93   3   0 2018-10-23 21:43:54
 0  1        14788     64616704         9952       375712    0    0  3891    48 3109 15658   9   0  89   2   0 2018-10-23 21:43:57
 5  0        14788     64397528        11056       386088    0    0  3584     9 12855 7466   8   0  88   3   0 2018-10-23 21:44:00
 0  1        14788     64359108        11864       393588    0    0  2585   415 3330 5930   7   0  89   3   0 2018-10-23 21:44:03
 1  0        14788     64298112        12200       405088    0    0  3752    57 32077 16115  15   1  82   1   0 2018-10-23 21:44:06
 1  0        14788     64221224        15260       416132    0    0  3539   683 7836 8784   9   0  88   2   0 2018-10-23 21:44:09
 1 13        14788     64195664        15392       855868    0    0 122576 78932 5948 9606   2   1  88  10   0 2018-10-23 21:44:12
 0 14        14788     63620372        15400      1415172    0    0 92676 91067 5781 4980   1   1  67  32   0 2018-10-23 21:44:15
 0 13        14788     63067820        15412      1937108    0    0 84016 90286 6473 5304   1   1  59  39   0 2018-10-23 21:44:18
 0 11        14788     62697400        15416      2260628    0    0 52352 52449 5110 5159   1   1  53  45   0 2018-10-23 21:44:21
 4  9        14788     62014564        15424      2733448    0    0 87259 60079 42023 9456  11   1  51  37   0 2018-10-23 21:44:24
 1 11        14788     61353128        15428      3337092    0    0 114064 72620 34871 11586   3   2  54  41   0 2018-10-23 21:44:27
 0 11        14788     60788400        15436      3855112    0    0 96740 62393 14189 9965   2   1  55  42   0 2018-10-23 21:44:30
 2  9        14788     61190908        17252      3414188    0    0 86923 55324 17919 10350   2   1  56  41   0 2018-10-23 21:44:33
 1 11        14788     60538256        17252      4021052    0    0 110481 75004 17676 12361   3   2  54  42   0 2018-10-23 21:44:36
 0 12        14788     60671756        17268      3847688    0    0 106193 102857 22331 12617   2   2  57  39   0 2018-10-23 21:44:39
 0 12        14788     60486188        17268      4029208    0    0  4865 91972 2286 8755   0   0  74  25   0 2018-10-23 21:44:42
 1 10        14788     60919172        17276      3758024    0    0 63603 44604 10202 7936   1   1  58  40   0 2018-10-23 21:44:45
 0 11        14788     60326960        17276      4307744    0    0 77947 90026 12014 9829   2   1  55  42   0 2018-10-23 21:44:48
 5  6        14788     60105712        17284      4489324    0    0 92195 70238 14339 11705   3   2  56  39   0 2018-10-23 21:44:51
 1 10        14788     59493208        17292      5071212    0    0 104429 67512 17097 13186   3   2  54  40   0 2018-10-23 21:44:54
 0 12        14788     59278916        17292      5234760    0    0 93368 137146 15143 14532   3   2  60  36   0 2018-10-23 21:44:57
 0 11        14788     59785032        17300      4861500    0    0 34959 73626 6097 9484   2   1  61  37   0 2018-10-23 21:45:00
 0 11        14788     59132248        17320      5461476    0    0 109437 71266 13582 11097   3   2  55  41   0 2018-10-23 21:45:03
 0 11        14788     58942072        17328      5639152    0    0 19772 99937 4592 4616   1   1  57  41   0 2018-10-23 21:45:06
 0 13        14788     58543856        17336      6037824    0    0  1321 128541 2143 2830   1   1  53  45   0 2018-10-23 21:45:09
 0 11        14788     58495928        17336      6072232    0    0 35119 51651 7240 6714   1   1  53  44   0 2018-10-23 21:45:12
 0 11        14788     57828948        17344      6684276    0    0 104449 71704 17738 14712   3   2  55  39   0 2018-10-23 21:45:15
 0 12        14788     57483800        17344      6991508    0    0 50239 73132 10551 8223   2   1  56  41   0 2018-10-23 21:45:18
 1 12        14788     57329264        17352      7138368    0    0  3607 82006 2577 7880   1   0  71  28   0 2018-10-23 21:45:21
 0 11        14788     58375084        17352      6273956    0    0 24859 28662 5933 5377   1   1  59  40   0 2018-10-23 21:45:24
 0 11        14788     57953380        17360      6662600    0    0 54764 56932 10756 9032   3   1  56  40   0 2018-10-23 21:45:27
 4  7        14788     57623220        17368      6884284    0    0 122865 83747 21457 17080   5   3  55  37   0 2018-10-23 21:45:30
 0 12        14788     57242344        17368      7232604    0    0 34653 137034 7821 11566   2   1  64  33   0 2018-10-23 21:45:33
 0 11        14788     57462900        17376      7092932    0    0 70899 51510 13673 11566   3   2  56  39   0 2018-10-23 21:45:36
 0 11        14788     56872756        17376      7647612    0    0 57943 102309 11997 10115   4   2  55  40   0 2018-10-23 21:45:39
 0 11        14788     56696952        17384      7817724    0    0  2553 51626 2399 2966   1   0  57  42   0 2018-10-23 21:45:42
 6  5        14788     56187328        17392      8264124    0    0 68556 49691 16537 12714   5   2  55  38   0 2018-10-23 21:45:45
