Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    230677               84.404%           83.755%
8             W    20571                 7.527%            7.469%
1016          W    15555                 5.692%            5.648%
256           R    1631                 76.934%            0.592%
3             W    667                   0.244%            0.242%
32            W    356                   0.130%            0.129%
904           W    334                   0.122%            0.121%
408           W    267                   0.098%            0.097%
416           W    262                   0.096%            0.095%
16            W    214                   0.078%            0.078%
48            W    203                   0.074%            0.074%
120           W    176                   0.064%            0.064%
984           W    175                   0.064%            0.064%
112           W    175                   0.064%            0.064%
88            W    172                   0.063%            0.062%
40            W    170                   0.062%            0.062%
936           W    169                   0.062%            0.061%
2             W    145                   0.053%            0.053%
19            W    121                   0.044%            0.044%
18            W    117                   0.043%            0.042%
15            W    114                   0.042%            0.041%
14            W    113                   0.041%            0.041%
17            W    104                   0.038%            0.038%
10            W    104                   0.038%            0.038%
13            W    101                   0.037%            0.037%
968           W    94                    0.034%            0.034%
20            W    94                    0.034%            0.034%
824           W    93                    0.034%            0.034%
816           W    91                    0.033%            0.033%
200           W    84                    0.031%            0.030%
21            W    81                    0.030%            0.029%
24            W    79                    0.029%            0.029%
208           W    78                    0.029%            0.028%
11            W    77                    0.028%            0.028%
976           W    76                    0.028%            0.028%
6             W    75                    0.027%            0.027%
12            W    74                    0.027%            0.027%
23            W    64                    0.023%            0.023%
7             W    60                    0.022%            0.022%
1             W    58                    0.021%            0.021%
22            W    55                    0.020%            0.020%
26            W    53                    0.019%            0.019%
64            W    49                    0.018%            0.018%
25            W    48                    0.018%            0.017%
9             W    40                    0.015%            0.015%
56            W    30                    0.011%            0.011%
27            W    29                    0.011%            0.011%
8             R    26                    1.226%            0.009%
144           W    24                    0.009%            0.009%
240           R    23                    1.085%            0.008%
192           W    23                    0.008%            0.008%
16            R    22                    1.038%            0.008%
5             W    21                    0.008%            0.008%
232           R    20                    0.943%            0.007%
