Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    8640888              61.714%           59.657%
16            R    2307423              16.480%           15.931%
8             R    1498018              10.699%           10.342%
256           R    654984                4.678%            4.522%
1024          W    300682               62.292%            2.076%
32            R    183159                1.308%            1.265%
40            R    127650                0.912%            0.881%
56            R    79588                 0.568%            0.549%
8             W    69085                14.312%            0.477%
72            R    53757                 0.384%            0.371%
1016          W    46048                 9.540%            0.318%
88            R    40662                 0.290%            0.281%
48            R    37588                 0.268%            0.260%
64            R    36540                 0.261%            0.252%
104           R    31322                 0.224%            0.216%
120           R    25586                 0.183%            0.177%
80            R    23580                 0.168%            0.163%
136           R    20786                 0.148%            0.144%
96            R    20352                 0.145%            0.141%
128           R    19957                 0.143%            0.138%
264           W    18903                 3.916%            0.131%
152           R    17990                 0.128%            0.124%
112           R    17864                 0.128%            0.123%
168           R    15060                 0.108%            0.104%
144           R    13868                 0.099%            0.096%
184           R    13531                 0.097%            0.093%
160           R    12879                 0.092%            0.089%
200           R    12013                 0.086%            0.083%
176           R    11760                 0.084%            0.081%
192           R    11708                 0.084%            0.081%
240           R    11453                 0.082%            0.079%
216           R    11354                 0.081%            0.078%
208           R    10445                 0.075%            0.072%
224           R    9584                  0.068%            0.066%
232           R    9447                  0.067%            0.065%
248           R    8140                  0.058%            0.056%
512           R    5281                  0.038%            0.036%
272           W    4208                  0.872%            0.029%
280           W    2886                  0.598%            0.020%
16            W    2050                  0.425%            0.014%
288           W    1890                  0.392%            0.013%
296           W    1438                  0.298%            0.010%
528           W    1225                  0.254%            0.008%
24            W    1191                  0.247%            0.008%
32            W    1152                  0.239%            0.008%
304           W    1090                  0.226%            0.008%
408           W    862                   0.179%            0.006%
312           W    831                   0.172%            0.006%
416           W    775                   0.161%            0.005%
64            W    714                   0.148%            0.005%
320           W    694                   0.144%            0.005%
40            W    679                   0.141%            0.005%
264           R    563                   0.004%            0.004%
48            W    552                   0.114%            0.004%
328           W    549                   0.114%            0.004%
96            W    523                   0.108%            0.004%
336           W    504                   0.104%            0.003%
56            W    498                   0.103%            0.003%
344           W    465                   0.096%            0.003%
112           W    433                   0.090%            0.003%
280           R    432                   0.003%            0.003%
72            W    424                   0.088%            0.003%
536           W    420                   0.087%            0.003%
352           W    416                   0.086%            0.003%
88            W    415                   0.086%            0.003%
120           W    414                   0.086%            0.003%
80            W    409                   0.085%            0.003%
312           R    403                   0.003%            0.003%
136           W    402                   0.083%            0.003%
296           R    397                   0.003%            0.003%
272           R    382                   0.003%            0.003%
128           W    368                   0.076%            0.003%
400           W    363                   0.075%            0.003%
360           W    348                   0.072%            0.002%
104           W    346                   0.072%            0.002%
368           W    339                   0.070%            0.002%
328           R    333                   0.002%            0.002%
200           W    332                   0.069%            0.002%
160           W    332                   0.069%            0.002%
144           W    331                   0.069%            0.002%
168           W    330                   0.068%            0.002%
360           R    328                   0.002%            0.002%
344           R    327                   0.002%            0.002%
256           W    326                   0.068%            0.002%
304           R    322                   0.002%            0.002%
216           W    322                   0.067%            0.002%
152           W    322                   0.067%            0.002%
392           W    319                   0.066%            0.002%
288           R    319                   0.002%            0.002%
192           W    319                   0.066%            0.002%
232           W    316                   0.065%            0.002%
424           W    310                   0.064%            0.002%
176           W    307                   0.064%            0.002%
240           W    297                   0.062%            0.002%
376           W    293                   0.061%            0.002%
544           W    292                   0.060%            0.002%
384           W    289                   0.060%            0.002%
224           W    289                   0.060%            0.002%
248           W    280                   0.058%            0.002%
336           R    273                   0.002%            0.002%
208           W    272                   0.056%            0.002%
552           W    268                   0.056%            0.002%
184           W    266                   0.055%            0.002%
12            W    258                   0.053%            0.002%
320           R    253                   0.002%            0.002%
432           W    241                   0.050%            0.002%
376           R    232                   0.002%            0.002%
408           R    231                   0.002%            0.002%
392           R    229                   0.002%            0.002%
384           R    223                   0.002%            0.002%
560           W    220                   0.046%            0.002%
23            W    211                   0.044%            0.001%
352           R    208                   0.001%            0.001%
424           R    203                   0.001%            0.001%
744           W    200                   0.041%            0.001%
440           W    191                   0.040%            0.001%
440           R    188                   0.001%            0.001%
464           W    187                   0.039%            0.001%
368           R    186                   0.001%            0.001%
25            W    183                   0.038%            0.001%
456           W    178                   0.037%            0.001%
792           W    177                   0.037%            0.001%
576           W    173                   0.036%            0.001%
3             W    172                   0.036%            0.001%
26            W    172                   0.036%            0.001%
13            W    172                   0.036%            0.001%
568           W    166                   0.034%            0.001%
712           W    162                   0.034%            0.001%
592           W    161                   0.033%            0.001%
496           W    161                   0.033%            0.001%
728           W    157                   0.033%            0.001%
616           W    157                   0.033%            0.001%
480           W    155                   0.032%            0.001%
904           W    153                   0.032%            0.001%
512           W    153                   0.032%            0.001%
456           R    153                   0.001%            0.001%
448           W    153                   0.032%            0.001%
888           W    150                   0.031%            0.001%
472           R    150                   0.001%            0.001%
608           W    149                   0.031%            0.001%
432           R    149                   0.001%            0.001%
504           W    147                   0.030%            0.001%
600           W    146                   0.030%            0.001%
416           R    143                   0.001%            0.001%
520           W    141                   0.029%            0.001%
400           R    141                   0.001%            0.001%
584           W    140                   0.029%            0.001%
720           W    137                   0.028%            0.001%
488           W    135                   0.028%            0.001%
736           W    132                   0.027%            0.001%
22            W    132                   0.027%            0.001%
920           W    129                   0.027%            0.001%
632           W    126                   0.026%            0.001%
664           W    124                   0.026%            0.001%
21            W    124                   0.026%            0.001%
472           W    122                   0.025%            0.001%
27            W    121                   0.025%            0.001%
1             W    121                   0.025%            0.001%
640           W    119                   0.025%            0.001%
448           R    118                   0.001%            0.001%
896           W    116                   0.024%            0.001%
624           W    113                   0.023%            0.001%
912           W    109                   0.023%            0.001%
696           W    109                   0.023%            0.001%
928           W    108                   0.022%            0.001%
688           W    108                   0.022%            0.001%
464           R    108                   0.001%            0.001%
14            W    106                   0.022%            0.001%
648           W    105                   0.022%            0.001%
952           W    103                   0.021%            0.001%
488           R    103                   0.001%            0.001%
30            W    102                   0.021%            0.001%
752           W    99                    0.021%            0.001%
784           W    98                    0.020%            0.001%
776           W    98                    0.020%            0.001%
672           W    98                    0.020%            0.001%
20            W    97                    0.020%            0.001%
28            W    95                    0.020%            0.001%
800           W    94                    0.019%            0.001%
808           W    93                    0.019%            0.001%
656           W    93                    0.019%            0.001%
944           W    91                    0.019%            0.001%
480           R    90                    0.001%            0.001%
704           W    88                    0.018%            0.001%
29            W    87                    0.018%            0.001%
816           W    86                    0.018%            0.001%
760           W    86                    0.018%            0.001%
840           W    84                    0.017%            0.001%
680           W    84                    0.017%            0.001%
864           W    81                    0.017%            0.001%
768           W    80                    0.017%            0.001%
19            W    77                    0.016%            0.001%
848           W    76                    0.016%            0.001%
976           W    75                    0.016%            0.001%
832           W    75                    0.016%            0.001%
824           W    75                    0.016%            0.001%
872           W    74                    0.015%            0.001%
1000          W    74                    0.015%            0.001%
33            W    73                    0.015%            0.001%
504           R    71                    0.001%            0.000%
31            W    71                    0.015%            0.000%
968           W    70                    0.015%            0.000%
880           W    67                    0.014%            0.000%
856           W    66                    0.014%            0.000%
1008          W    66                    0.014%            0.000%
984           W    65                    0.013%            0.000%
960           W    65                    0.013%            0.000%
496           R    64                    0.000%            0.000%
992           W    63                    0.013%            0.000%
936           W    63                    0.013%            0.000%
34            W    63                    0.013%            0.000%
35            W    58                    0.012%            0.000%
18            W    58                    0.012%            0.000%
36            W    57                    0.012%            0.000%
43            W    51                    0.011%            0.000%
11            W    51                    0.011%            0.000%
37            W    49                    0.010%            0.000%
41            W    46                    0.010%            0.000%
17            W    44                    0.009%            0.000%
39            W    42                    0.009%            0.000%
38            W    39                    0.008%            0.000%
9             W    38                    0.008%            0.000%
45            W    38                    0.008%            0.000%
44            W    37                    0.008%            0.000%
46            W    36                    0.007%            0.000%
15            W    33                    0.007%            0.000%
47            W    31                    0.006%            0.000%
49            W    29                    0.006%            0.000%
50            W    28                    0.006%            0.000%
42            W    26                    0.005%            0.000%
2             W    26                    0.005%            0.000%
10            W    23                    0.005%            0.000%
52            W    22                    0.005%            0.000%
51            W    22                    0.005%            0.000%
53            W    18                    0.004%            0.000%
7             W    15                    0.003%            0.000%
54            W    13                    0.003%            0.000%
5             W    13                    0.003%            0.000%
4             W    13                    0.003%            0.000%
58            W    12                    0.002%            0.000%
59            W    10                    0.002%            0.000%
55            W    10                    0.002%            0.000%
6             W    9                     0.002%            0.000%
1             R    9                     0.000%            0.000%
63            W    6                     0.001%            0.000%
62            W    6                     0.001%            0.000%
61            W    4                     0.001%            0.000%
60            W    4                     0.001%            0.000%
57            W    4                     0.001%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14001548       [ 96.667%]
Total write I/Os: 482701         [  3.333%]
Total read sectors : 506064017   [ 57.462%,  247101.571MB]
Total write sectors: 374636776   [ 42.538%,  182928.113MB]
