Linux 4.4.132-0404132-generic (pl2) 	2018-09-25 	_x86_64_	(24 CPU)

09:07:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:07:54 AM  all    2.50    0.00    1.35    1.49    0.00    0.04    0.00    0.00    0.00   94.63
09:07:54 AM    0    4.61    0.00    0.66    0.00    0.00    0.33    0.00    0.00    0.00   94.41
09:07:54 AM    1   11.96    0.00    8.31    0.33    0.00    0.66    0.00    0.00    0.00   78.74
09:07:54 AM    2    1.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.67
09:07:54 AM    3    0.33    0.00    0.33    3.68    0.00    0.00    0.00    0.00    0.00   95.65
09:07:54 AM    4    1.00    0.00    3.32    0.00    0.00    0.00    0.00    0.00    0.00   95.68
09:07:54 AM    5    1.00    0.00    1.99    3.99    0.00    0.00    0.00    0.00    0.00   93.02
09:07:54 AM    6    0.00    0.00    0.67   27.18    0.00    0.00    0.00    0.00    0.00   72.15
09:07:54 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:07:54 AM    8    9.21    0.00    3.62    0.00    0.00    0.00    0.00    0.00    0.00   87.17
09:07:54 AM    9    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:07:54 AM   10    0.33    0.00    0.67    0.33    0.00    0.00    0.00    0.00    0.00   98.67
09:07:54 AM   11   16.39    0.00    0.67    0.67    0.00    0.33    0.00    0.00    0.00   81.94
09:07:54 AM   12    0.33    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   99.01
09:07:54 AM   13    1.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.33
09:07:54 AM   14    5.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.33
09:07:54 AM   15    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:07:54 AM   16    0.00    0.00    5.69    0.00    0.00    0.00    0.00    0.00    0.00   94.31
09:07:54 AM   17    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:07:54 AM   18    2.68    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   96.99
09:07:54 AM   19    3.64    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   96.03
09:07:54 AM   20    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:07:54 AM   21    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.34
09:07:54 AM   22    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:07:54 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

09:07:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:07:57 AM  all    0.13    0.00    4.21    0.24    0.00    0.03    0.00    0.00    0.00   95.40
09:07:57 AM    0    0.00    0.00    0.00    0.00    0.00    0.33    0.00    0.00    0.00   99.67
09:07:57 AM    1    1.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.66
09:07:57 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:07:57 AM    3    1.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   98.67
09:07:57 AM    4    0.00    0.00   54.18    0.00    0.00    0.00    0.00    0.00    0.00   45.82
09:07:57 AM    5    0.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:07:57 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:07:57 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:07:57 AM    8    0.00    0.00    0.33    0.67    0.00    0.00    0.00    0.00    0.00   99.00
09:07:57 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:07:57 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:07:57 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:07:57 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:07:57 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:07:57 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
