procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0         2952      9087704        61684     56280824    0    0  2661 16048   52   60   5   3  66  26   0 2018-12-26 20:22:18
 3  0         2952      9073764        61684     56282172    0    0     0     0 3571 5570   5   3  93   0   0 2018-12-26 20:22:21
 2  0         2952     12780776        61696     52575912    0    0    32    63 1537 2160   4   3  93   0   0 2018-12-26 20:22:24
 1  0         2952     23705996        61696     41649056    0    0     0     2 2117 3254   2   5  93   0   0 2018-12-26 20:22:27
 2  0         2952     37209924        61708     28147036    0    0     0   185 2138 3053   2   5  92   0   0 2018-12-26 20:22:30
 1  0         2952     47822900        61708     17533816    0    0     0     2 2118 3177   1   5  94   0   0 2018-12-26 20:22:33
 1  0         2952     59287164        61720      6073032    0    0     0   246 2009 3010   2   5  92   0   0 2018-12-26 20:22:36
 2  0         2952     64522704        61740       823104    0    0  2647    92 2752 3678   2   3  94   0   0 2018-12-26 20:22:39
 2  0         2952     64533860        61740       822660    0    0  8269    76 4514 5565   4   3  92   0   0 2018-12-26 20:22:42
 1  2         2952     64542644        61780       822448    0    0  6267   427 4113 5170   4   3  92   1   0 2018-12-26 20:22:45
 6  2         2952     64534472        65340       821584    0    0  7535  1297 4551 5803   3   3  87   6   0 2018-12-26 20:22:48
 6  3         2952     64531764        66192       820768    0    0 56529   287 14154 14170   2   8  84   7   0 2018-12-26 20:22:51
 4  1         2952     64530344        67120       821584    0    0 59757   260 14233 14586   1   8  85   6   0 2018-12-26 20:22:54
 5  3         2952     64531488        66412       821520    0    0 53488   329 13264 13504   1   7  86   6   0 2018-12-26 20:22:57
 4  1         2952     64530500        68484       821544    0    0 59073   252 13958 14396   1   7  84   8   0 2018-12-26 20:23:00
 3  3         2952     64527520        68788       820836    0    0 59197   285 14073 14460   1   7  86   6   0 2018-12-26 20:23:03
 3  1         2952     64528132        70148       820328    0    0 59589   276 14491 14627   1   7  85   6   0 2018-12-26 20:23:06
 5  2         2952     64523824        68112       822748    0    0 63013   256 14995 15123   1   8  86   6   0 2018-12-26 20:23:09
 6  0         2952     64522224        70760       820532    0    0 57636   320 14004 14243   1   8  86   5   0 2018-12-26 20:23:12
 2  3         2952     64525752        69856       821160    0    0 56601   284 13764 14075   1   7  86   6   0 2018-12-26 20:23:15
 4  3         2952     64531260        68600       820424    0    0 55453   412 13630 14024   1   7  86   6   0 2018-12-26 20:23:18
 5  1         2952     64527884        70636       819572    0    0 57700   305 14095 14178   2   8  85   5   0 2018-12-26 20:23:21
 3  1         2952     64524844        69912       819344    0    0 58451   283 14240 14430   1   7  85   7   0 2018-12-26 20:23:24
 3  1         2952     64521628        70636       821216    0    0 58441   295 13942 14253   1   7  86   6   0 2018-12-26 20:23:27
 3  2         2952     64531948        67712       820196    0    0 59471   277 14309 14663   1   8  86   6   0 2018-12-26 20:23:30
 3  1         2952     64523160        70552       819552    0    0 61847   272 14760 15026   1   8  85   6   0 2018-12-26 20:23:33
