procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        62304     25292360        18116     40182072    0    0  1715  6737    2    0   4   3  88   5   0 2019-03-21 15:19:24
 0  0        62296     25296812        18128     40182452    1    0     1    52 1202 1309   1   1  98   0   0 2019-03-21 15:19:27
 2  0        62284     25291048        18128     40183096    3    0     3     0 1399 1454   2   1  97   0   0 2019-03-21 15:19:30
 1  0        62276     25286492        18140     40183984    1    0     1    51 1265 1373   2   1  97   0   0 2019-03-21 15:19:33
 0  0        62260     25282204        18140     40184624    7    0     7     0 1244 1252   2   1  97   0   0 2019-03-21 15:19:36
 0  0        62248     25277872        18152     40185384    3    0     3    49 1139 1229   1   1  97   0   0 2019-03-21 15:19:39
 0  0        62248     25279704        18152     40185104    0    0     0     0  291  482   1   1  99   0   0 2019-03-21 15:19:42
 2  0        62168     35001680        18164     30452644   11    0    20    53 1962 1910   1   4  95   0   0 2019-03-21 15:19:45
 1  0        62168     56737104        18176      8721064    0    0     0    52  787  947   0   5  95   0   0 2019-03-21 15:19:48
 0  0        62156     64872716        18176       596700    5    0     5   104 1027 1117   1   3  96   0   0 2019-03-21 15:19:51
 2  1        62104     64862456        18300       597052   12    0  5744    72 2695 2607   2   2  96   0   0 2019-03-21 15:19:54
 0  0        62044     64866740        18192       597368    9    0  7051    47 2947 2687   2   2  96   0   0 2019-03-21 15:19:57
 3  1        62020     64857012        18208       597148    5    0  6283   283 2983 2895   2   2  95   0   0 2019-03-21 15:20:00
 1  5        61988     64858592        19280       596844   15    0 32073  1033 9679 9618   2   4  85   9   0 2019-03-21 15:20:03
 1  3        61988     64855792        18856       595888    0    0 59147   339 14012 14173   1   3  85  11   0 2019-03-21 15:20:06
 1  2        61988     64854896        21504       596208    0    0 63052   327 15092 15554   1   4  85  11   0 2019-03-21 15:20:09
 0  4        61988     64852032        21492       595912    0    0 66665   325 15567 16126   1   4  84  12   0 2019-03-21 15:20:12
 0  3        61988     64853112        20768       596116    0    0 68960   372 16137 16312   1   4  85  11   0 2019-03-21 15:20:15
 1  5        61988     64852964        21380       594756    0    0 67565   360 16077 16595   1   4  84  11   0 2019-03-21 15:20:18
 4  4        61988     64856696        21336       594712    0    0 71701   340 17555 17767   1   4  85  10   0 2019-03-21 15:20:21
 1  7        61988     64853040        22324       595316    0    0 65780   339 16016 16251   1   4  86   9   0 2019-03-21 15:20:24
 3  7        61988     64854276        23612       594664    0    0 64623   369 15509 16103   1   4  85  10   0 2019-03-21 15:20:27
 5  5        61988     64851132        22468       595192    0    0 68065   352 16263 16753   1   4  86   9   0 2019-03-21 15:20:30
 2  7        61984     64853796        23884       595228    1    0 63980   533 14930 15424   1   4  85  10   0 2019-03-21 15:20:33
 4  3        61984     64852808        24000       594516    0    0 73735   324 17224 17940   1   4  84  10   0 2019-03-21 15:20:36
 3  3        61984     64855532        22204       595040    0    0 64897   360 15097 15574   1   4  86  10   0 2019-03-21 15:20:39
