procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0       998396     13897468        54036     51191088    0    0   412  1667    1    0   1   0  91   7   0 2018-11-16 14:09:03
 1  0       998396     21660496        54188     43413868    0    0    72   108 1827 2928   3   2  94   0   0 2018-11-16 14:09:06
 0  1       998396     33621384        54232     31464368    0    0  1201  1333 2024 3123   1   3  95   1   0 2018-11-16 14:09:09
 0  1       998396     33621996        54260     31464276    0    0  3625    27 1833 3017   0   0  96   4   0 2018-11-16 14:09:12
 0  1       998396     33621064        55472     31464296    0    0  7659   328 3155 4466   0   1  96   3   0 2018-11-16 14:09:15
 2  0       998396     33620196        55704     31464312    0    0 13667   427 4663 6006   0   1  95   3   0 2018-11-16 14:09:18
 0  1       998396     33621336        54976     31463800    0    0 12121    35 4093 5276   0   1  95   3   0 2018-11-16 14:09:21
 1  1       998396     33621644        55768     31464616    0    0 18820    33 5682 6905   1   2  95   3   0 2018-11-16 14:09:24
 0  1       998396     33620288        54776     31464824    0    0 19723    29 6049 7173   1   2  95   3   0 2018-11-16 14:09:27
 3  0       998396     33619792        55876     31464180    0    0 20065    56 6165 7146   0   2  95   3   0 2018-11-16 14:09:30
 0  1       998396     33620100        55960     31464408    0    0 11433   157 3912 5439   0   1  95   3   0 2018-11-16 14:09:33
 0  1       998396     33621084        54972     31464068    0    0 17607    35 5506 6614   0   2  95   3   0 2018-11-16 14:09:36
 0  2       998396     33620820        55284     31464812    0    0 20220   104 6116 7276   0   2  95   3   0 2018-11-16 14:09:39
 0  2       998396     33619180        55948     31464384    0    0 20193    43 6002 7215   0   2  94   3   0 2018-11-16 14:09:42
 0  1       998396     33622120        55096     31464608    0    0 20443    27 5989 7271   0   2  95   3   0 2018-11-16 14:09:45
 0  2       998396     33621892        55372     31464484    0    0 13728   469 4787 6163   0   1  95   3   0 2018-11-16 14:09:48
 0  1       998396     33621220        55564     31464492    0    0 15364   343 5110 6420   0   2  95   3   0 2018-11-16 14:09:51
 0  2       998396     33620700        56368     31464180    0    0 20755    40 6070 7255   1   2  95   3   0 2018-11-16 14:09:54
 0  2       998396     33618460        56520     31463908    0    0 20081    36 5952 7219   0   2  95   3   0 2018-11-16 14:09:57
 1  1       998396     33620212        55688     31464668    0    0 20155    41 6167 7268   0   2  95   3   0 2018-11-16 14:10:00
 0  1       998396     33618184        56808     31464196    0    0 19881   153 5842 7518   0   2  95   3   0 2018-11-16 14:10:03
 1  0       998396     33619012        55808     31464524    0    0 20431    39 5932 7274   1   2  95   3   0 2018-11-16 14:10:06
 0  1       998396     33618112        56900     31464700    0    0 20423   104 6030 7190   1   2  95   3   0 2018-11-16 14:10:09
 1  1       998396     33618268        56780     31464872    0    0 20355    37 6059 7256   0   2  95   3   0 2018-11-16 14:10:12
 1  1       998396     33618916        56192     31464352    0    0 20476    28 6178 7448   0   2  95   3   0 2018-11-16 14:10:15
 0  1       998396     33620428        55984     31465252    0    0 19477    53 5847 7183   1   2  95   3   0 2018-11-16 14:10:18
 1  0       998396     33618704        56304     31464640    0    0 12527   564 4554 5945   0   1  96   3   0 2018-11-16 14:10:21
 2  0       998396     33617152        57472     31465136    0    0 17652   211 5524 6797   0   2  95   3   0 2018-11-16 14:10:24
 2  0       998396     33619704        57356     31464100    0    0 20604    39 6137 7294   0   2  95   3   0 2018-11-16 14:10:27
 0  2       998396     33619440        57284     31463860    0    0 20269    48 6154 7283   0   2  95   3   0 2018-11-16 14:10:30
 0  1       998396     33616800        57616     31464068    0    0 20092    60 6003 7158   0   2  95   3   0 2018-11-16 14:10:33
 1  0       998396     33617604        57700     31464200    0    0 19195   147 5806 7443   0   2  95   3   0 2018-11-16 14:10:36
 0  1       998396     33619636        56708     31464620    0    0 19624   107 6010 7151   0   2  95   3   0 2018-11-16 14:10:39
 0  1       998396     33616960        56748     31464780    0    0 20713    43 6018 7282   1   2  95   3   0 2018-11-16 14:10:42
 0  1       998396     33618752        57836     31464900    0    0 21128    28 6229 7391   0   2  95   3   0 2018-11-16 14:10:45
 0  1       998396     33617980        56844     31464952    0    0 19601    53 5786 7182   0   2  95   3   0 2018-11-16 14:10:48
 0  1       998396     33616528        57928     31464616    0    0 20313    43 6041 7270   0   2  95   3   0 2018-11-16 14:10:51
 1  2       998396     33617756        58340     31464872    0    0 10172   660 4197 5621   0   1  96   3   0 2018-11-16 14:10:54
 0  1       998396     33615936        58408     31465056    0    0 18796   139 5759 6930   0   2  95   3   0 2018-11-16 14:10:57
 0  1       998396     33615656        58468     31464700    0    0 19631    61 5844 7120   0   2  95   3   0 2018-11-16 14:11:00
 0  1       998396     33616764        57480     31464900    0    0 19956    41 6025 7220   1   2  95   3   0 2018-11-16 14:11:03
 1  1       998396     33617300        57612     31464560    0    0 19871   155 5910 7638   0   2  95   3   0 2018-11-16 14:11:06
 0  1       998396     33621116        57620     31464476    0    0 20395    96 6004 7219   0   2  95   3   0 2018-11-16 14:11:09
 2  0       998396     33619564        57660     31465040    0    0 20359    43 6173 7267   1   2  95   3   0 2018-11-16 14:11:12
 0  0       998396     33206548        57688     31873436    0    0 12763 48277 5649 6360   1   2  95   2   0 2018-11-16 14:11:15
 1  0       998396     33210108        57688     31873400    0    0     0 293291 6302 6950   0   0 100   0   0 2018-11-16 14:11:18
 0  0       998396     33211256        57700     31873372    0    0     0 290676 6051 6865   0   0  99   0   0 2018-11-16 14:11:21
 0  0       998396     33213168        57708     31873364    0    0     0 294895 6236 7020   0   0  99   0   0 2018-11-16 14:11:24
 0  0       998396     33215040        57708     31873376    0    0     0 292779 6691 7822   0   0 100   0   0 2018-11-16 14:11:27
 0  0       998396     33216052        57716     31873404    0    0     0 291971 6380 6952   0   0  99   0   0 2018-11-16 14:11:30
 1  0       998396     33218296        57716     31873388    0    0     0 290859 6102 6895   0   0 100   0   0 2018-11-16 14:11:33
 0  0       998396     33219580        57724     31873404    0    0     0 293388 6437 7388   0   0 100   0   0 2018-11-16 14:11:36
 1  1       998396     33220984        57724     31873408    0    0     0 294149 6212 6961   0   0 100   0   0 2018-11-16 14:11:39
 1  0       998396     33221552        57732     31873408    0    0     0 290977 6144 6961   0   0  99   0   0 2018-11-16 14:11:42
 0  0       998396     33221716        57732     31873408    0    0     0 295168 6176 6956   0   0  99   0   0 2018-11-16 14:11:45
 0  0       998396     33222088        57740     31873400    0    0     0 292359 6143 6915   0   0  99   0   0 2018-11-16 14:11:48
 0  0       998396     33222264        57740     31873480    0    0     0 291840 6095 6906   0   0 100   0   0 2018-11-16 14:11:51
 1  0       998396     33222264        57748     31873444    0    0     0 293980 6129 6938   0   0 100   0   0 2018-11-16 14:11:54
 2  0       998396     33222388        57748     31873412    0    0     0 295851 6349 7127   0   0 100   0   0 2018-11-16 14:11:57
 0  0       998396     33221768        57756     31873544    0    0     0 294780 7174 7794   0   0  99   0   0 2018-11-16 14:12:00
 0  0       998396     33222016        57756     31873552    0    0     0 292779 6128 6929   0   0 100   0   0 2018-11-16 14:12:03
