seconds,non-idle,utilization,
2475,99.22,99.22,
2478,99.28,99.28,
2481,99.17,99.17,
2484,99.22,99.22,
2487,99.5,99.44,
2490,99.61,99.61,
2493,99.11,99.11,
2496,99.33,99.33,
2499,98.5,98.5,
2502,99.61,99.61,
2505,99.28,99.28,
2508,99.22,99.22,
2511,99.56,99.56,
2514,99.44,99.44,
2517,99.5,99.5,
2520,99.17,99.17,
2523,99.5,99.5,
2526,98.61,98.61,
2529,98.89,98.89,
2532,99.17,99.17,
2535,99.61,99.55,
2538,99.61,99.61,
2541,99.39,99.39,
2544,99.39,99.39,
2547,99.39,99.39,
2550,99.39,99.39,
2553,99.33,99.33,
2556,99.44,99.44,
2559,99.72,99.72,
2562,99.67,99.67,
2565,99.44,99.44,
2568,99.56,99.56,
2571,99.22,99.22,
2574,99.5,99.5,
2577,98.94,98.94,
2580,98.61,98.61,
2583,99.33,99.33,
2586,99.67,99.67,
2589,99.5,99.5,
2592,99.72,99.72,
2595,98.72,98.66,
2598,99.22,99.22,
2601,99.28,99.28,
2604,99.33,99.33,
2607,99.5,99.5,
2610,99.44,99.38,
2613,99.5,99.5,
2616,99.56,99.56,
2619,99.06,99.06,
2622,99.44,99.44,
2625,98.83,98.83,
2628,99.61,99.61,
2631,99.44,99.44,
2634,99.5,99.5,
2637,99.67,99.67,
2640,99.56,99.56,
2643,99.11,99.11,
2646,99.56,99.56,
2649,99.17,99.17,
2652,99.67,99.67,
2655,99.44,99.44,
2658,99.17,99.17,
2661,99.67,99.67,
2664,99.56,99.56,
2667,99.28,99.28,
2670,99.44,99.44,
2673,99.44,99.44,
2676,99.22,99.22,
2679,99.28,99.28,
2682,99.5,99.5,
2685,99.56,99.56,
2688,99.56,99.56,
2691,99.72,99.72,
2694,99.22,99.22,
2697,99.44,99.44,
2700,99.39,99.39,
2703,99.67,99.67,
2706,99.11,99.11,
2709,99.05,99.05,
2712,99.39,99.39,
2715,99.33,99.33,
2718,99.22,99.22,
2721,99.39,99.39,
2724,99.61,99.61,
2727,99.61,99.61,
2730,99.56,99.56,
2733,99.61,99.61,
2736,99.72,99.72,
2739,99.83,99.83,
2742,99.33,99.33,
2745,98.72,98.72,
2748,99.67,99.67,
2751,99.5,99.5,
2754,99.61,99.61,
2757,99.33,99.33,
2760,99.22,99.11,
2763,99.5,99.5,
2766,99.61,99.61,
2769,99.17,99.17,
2772,99.11,99.11,
2775,99.39,99.39,
2778,99.56,99.56,
2781,99.17,99.17,
2784,99.33,99.33,
2787,99.17,99.17,
2790,99.72,99.66,
2793,99.61,99.61,
2796,99.61,99.61,
2799,99.06,99.06,
2802,99.44,99.44,
2805,99.67,99.67,
2808,99.5,99.5,
2811,99.33,99.27,
2814,99.44,99.44,
2817,99.33,99.33,
2820,99.5,99.5,
2823,99.0,99.0,
2826,99.17,99.17,
2829,99.22,99.22,
2832,99.11,99.11,
2835,99.33,99.33,
2838,99.5,99.5,
2841,99.33,99.33,
2844,98.83,98.83,
2847,99.67,99.67,
2850,99.44,99.44,
2853,99.22,99.22,
2856,99.67,99.56,
2859,99.67,99.67,
2862,99.67,99.67,
2865,99.33,99.33,
2868,99.28,99.28,
2871,99.72,99.72,
2874,99.44,99.44,
2877,99.61,99.61,
2880,99.39,99.39,
2883,99.61,99.61,
2886,99.44,99.44,
2889,99.45,99.45,
2892,99.28,99.28,
2895,99.28,99.28,
2898,99.39,99.39,
2901,99.61,99.61,
2904,99.22,99.22,
2907,99.67,99.67,
2910,99.28,99.28,
2913,99.33,99.33,
2916,99.56,99.56,
2919,99.22,99.22,
2922,99.33,99.33,
2925,99.5,99.5,
2928,99.06,99.0,
2931,99.56,99.56,
2934,99.44,99.44,
2937,99.61,99.61,
2940,98.83,98.83,
2943,99.56,99.56,
2946,98.89,98.89,
2949,99.22,99.22,
2952,99.33,99.33,
2955,99.0,98.89,
2958,99.5,99.5,
2961,99.67,99.67,
2964,99.5,99.5,
2967,99.17,99.17,
2970,99.44,99.44,
2973,99.0,99.0,
2976,99.61,99.61,
2979,99.61,99.61,
2982,99.61,99.61,
2985,99.61,99.61,
2988,99.28,99.28,
2991,99.44,99.44,
2994,99.33,99.33,
2997,99.39,99.39,
3000,99.22,99.16,
3003,99.56,99.56,
3006,99.22,99.22,
3009,99.5,99.5,
3012,99.44,99.44,
3015,99.33,99.33,
3018,99.33,99.33,
3021,98.95,98.95,
3024,99.17,99.17,
3027,99.56,99.56,
3030,99.39,99.39,
3033,99.33,99.33,
3036,99.33,99.33,
3039,99.61,99.61,
3042,98.17,98.17,
3045,99.22,99.22,
3048,98.89,98.89,
3051,99.67,99.67,
3054,99.56,99.5,
3057,99.39,99.39,
3060,99.17,99.17,
3063,99.28,99.28,
3066,99.61,99.61,
3069,99.44,99.44,
3072,99.5,99.44,
3075,99.44,99.38,
3078,99.61,99.61,
3081,99.44,99.44,
3084,99.28,99.28,
3087,99.39,99.39,
3090,99.61,99.61,
3093,98.78,98.78,
3096,99.33,99.27,
3099,99.67,99.67,
3102,99.56,99.56,
3105,99.39,99.39,
3108,99.33,99.33,
3111,99.17,99.17,
3114,99.5,99.5,
3117,99.33,99.33,
3120,99.28,99.28,
3123,99.72,99.72,
3126,99.28,99.28,
3129,99.39,99.39,
3132,99.22,99.22,
3135,99.56,99.56,
3138,99.0,99.0,
3141,99.17,99.17,
3144,99.61,99.61,
3147,99.5,99.5,
3150,99.56,99.56,
3153,99.39,99.33,
3156,99.61,99.61,
3159,99.28,99.28,
3162,99.11,99.11,
3165,99.72,99.72,
3168,99.5,99.5,
3171,99.67,99.67,
3174,99.56,99.56,
3177,99.56,99.56,
3180,99.5,99.5,
3183,99.06,99.06,
3186,99.05,99.05,
3189,99.44,99.44,
3192,99.17,99.17,
3195,99.28,99.28,
3198,99.44,99.44,
3201,99.61,99.61,
3204,99.11,99.11,
3207,99.17,99.17,
3210,99.22,99.22,
3213,98.94,98.94,
3216,99.0,99.0,
3219,99.5,99.5,
3222,99.56,99.56,
3225,99.5,99.5,
3228,99.39,99.39,
3231,98.94,98.94,
3234,99.28,99.28,
3237,99.0,99.0,
3240,99.28,99.17,
3243,99.78,99.78,
3246,99.39,99.39,
3249,99.06,99.06,
3252,99.33,99.33,
3255,99.44,99.44,
3258,99.0,99.0,
3261,99.11,99.11,
3264,99.22,99.22,
3267,99.44,99.44,
3270,99.39,99.39,
3273,99.06,99.06,
3276,99.67,99.67,
3279,99.05,99.05,
3282,99.28,99.28,
3285,99.28,99.28,
3288,99.33,99.27,
3291,99.83,99.83,
3294,99.61,99.61,
3297,99.72,99.72,
3300,99.5,99.5,
3303,99.5,99.5,
3306,99.05,99.05,
3309,99.0,99.0,
3312,98.78,98.72,
3315,99.72,99.72,
3318,99.5,99.5,
3321,99.44,99.44,
3324,99.5,99.5,
3327,99.28,99.28,
3330,98.94,98.94,
3333,99.39,99.39,
3336,99.44,99.44,
3339,99.61,99.55,
3342,99.44,99.44,
3345,99.61,99.61,
3348,99.56,99.56,
3351,99.17,99.17,
3354,99.39,99.39,
3357,99.56,99.56,
3360,99.33,99.33,
3363,99.67,99.61,
3366,99.83,99.83,
3369,99.56,99.56,
3372,99.5,99.5,
3375,99.33,99.33,
3378,99.44,99.44,
3381,99.39,99.39,
3384,99.22,99.22,
3387,99.83,99.83,
3390,99.67,99.67,
3393,99.44,99.44,
3396,99.33,99.33,
3399,99.22,99.22,
3402,99.11,99.11,
3405,99.0,99.0,
3408,99.33,99.33,
3411,99.61,99.61,
3414,99.61,99.61,
3417,99.28,99.17,
3420,99.44,99.44,
3423,99.11,99.11,
3426,99.33,99.33,
3429,99.28,99.28,
3432,98.94,98.94,
3435,99.22,99.16,
3438,99.22,99.22,
3441,99.5,99.5,
3444,99.5,99.5,
3447,99.0,99.0,
3450,99.11,99.11,
3453,99.05,99.05,
3456,99.5,99.5,
3459,99.39,99.39,
3462,99.17,99.17,
3465,99.67,99.67,
3468,99.61,99.61,
3471,99.33,99.33,
3474,99.39,99.39,
3477,99.61,99.61,
3480,99.28,99.28,
3483,99.56,99.56,
3486,99.72,99.72,
3489,99.5,99.5,
3492,99.0,99.0,
3495,99.44,99.44,
3498,99.39,99.39,
3501,99.17,99.17,
3504,99.39,99.39,
3507,99.56,99.5,
3510,99.33,99.33,
3513,98.61,98.61,
3516,99.67,99.67,
3519,99.33,99.33,
3522,99.39,99.39,
3525,99.44,99.44,
3528,99.17,99.17,
3531,99.44,99.33,
3534,99.72,99.72,
3537,99.72,99.72,
3540,99.22,99.22,
3543,99.39,99.39,
3546,99.39,99.39,
3549,99.5,99.5,
3552,99.5,99.5,
3555,99.22,99.22,
3558,99.67,99.61,
3561,99.67,99.67,
3564,99.67,99.67,
3567,99.0,99.0,
3570,99.06,99.06,
3573,99.39,99.39,
3576,99.22,99.22,
3579,99.33,99.33,
3582,99.72,99.72,
3585,99.61,99.61,
3588,99.28,99.28,
3591,99.56,99.56,
3594,99.28,99.28,
3597,99.28,99.28,
3600,99.11,99.11,
3603,99.28,99.28,
3606,99.06,99.0,
3609,99.33,99.33,
3612,99.05,99.05,
3615,99.44,99.44,
3618,99.44,99.44,
3621,99.11,99.11,
3624,99.28,99.28,
3627,99.28,99.28,
3630,99.72,99.72,
3633,99.22,99.22,
3636,99.17,99.17,
3639,99.22,99.22,
3642,99.05,99.05,
3645,99.33,99.33,
3648,99.39,99.39,
3651,99.61,99.61,
3654,99.5,99.5,
3657,99.39,99.39,
3660,99.39,99.39,
3663,99.39,99.39,
3666,99.17,99.17,
3669,98.83,98.83,
3672,99.39,99.39,
3675,99.28,99.28,
3678,99.44,99.44,
3681,99.61,99.61,
3684,99.61,99.61,
3687,99.22,99.22,
3690,99.17,99.17,
3693,99.67,99.67,
3696,99.39,99.39,
3699,99.5,99.5,
3702,99.33,99.27,
3705,99.33,99.33,
3708,99.33,99.33,
3711,98.94,98.94,
3714,99.22,99.22,
3717,99.33,99.33,
3720,99.5,99.5,
3723,99.44,99.38,
3726,99.56,99.56,
3729,99.06,99.06,
3732,99.56,99.56,
3735,99.28,99.28,
3738,99.5,99.5,
3741,99.33,99.33,
3744,99.33,99.33,
3747,99.0,99.0,
3750,99.56,99.56,
3753,99.5,99.5,
3756,99.5,99.5,
3759,99.39,99.39,
3762,98.67,98.67,
3765,99.33,99.33,
3768,99.44,99.44,
3771,99.56,99.5,
3774,99.33,99.33,
3777,99.33,99.33,
3780,99.72,99.72,
3783,99.39,99.39,
3786,99.06,99.06,
3789,99.11,99.11,
3792,99.56,99.56,
3795,99.67,99.61,
3798,99.67,99.67,
3801,99.67,99.67,
3804,99.44,99.44,
3807,99.11,99.11,
3810,99.44,99.44,
3813,99.44,99.44,
3816,99.61,99.61,
3819,99.67,99.61,
3822,99.72,99.72,
3825,99.22,99.22,
3828,99.33,99.33,
3831,99.33,99.33,
3834,99.11,99.11,
3837,99.06,99.06,
3840,99.5,99.5,
3843,99.67,99.67,
3846,99.5,99.5,
3849,99.39,99.39,
3852,99.33,99.33,
3855,99.78,99.78,
3858,99.11,99.11,
3861,99.61,99.61,
3864,98.89,98.89,
3867,99.5,99.44,
3870,99.28,99.28,
3873,99.39,99.39,
3876,99.56,99.56,
3879,99.17,99.17,
3882,99.67,99.67,
3885,99.44,99.44,
3888,99.44,99.44,
3891,99.39,99.39,
3894,99.61,99.61,
3897,99.61,99.61,
3900,99.56,99.56,
3903,99.39,99.39,
3906,99.61,99.61,
3909,98.78,98.78,
3912,99.22,99.22,
3915,99.72,99.72,
3918,99.61,99.61,
3921,99.67,99.61,
3924,99.17,99.17,
3927,98.72,98.72,
3930,99.61,99.61,
3933,99.11,99.11,
3936,99.56,99.56,
3939,99.11,99.11,
3942,99.67,99.61,
3945,99.83,99.83,
3948,99.72,99.72,
3951,99.67,99.67,
3954,99.56,99.56,
3957,99.44,99.44,
3960,99.56,99.56,
3963,99.17,99.17,
3966,99.78,99.78,
3969,99.78,99.78,
3972,99.83,99.77,
3975,99.61,99.61,
3978,99.11,99.11,
3981,99.5,99.5,
3984,98.61,98.61,
3987,99.22,99.22,
3990,99.44,99.38,
3993,99.5,99.5,
3996,99.67,99.67,
3999,99.28,99.28,
4002,99.33,99.33,
4005,99.5,99.5,
4008,99.28,99.28,
4011,99.17,99.17,
4014,99.17,99.11,
4017,99.5,99.5,
4020,99.67,99.67,
4023,98.83,98.83,
4026,99.39,99.39,
4029,99.72,99.72,
4032,99.28,99.28,
4035,99.61,99.61,
4038,99.33,99.27,
4041,99.39,99.39,
4044,99.78,99.78,
4047,99.39,99.39,
4050,99.39,99.39,
4053,99.61,99.61,
4056,99.5,99.5,
4059,99.17,99.17,
4062,99.44,99.44,
4065,99.56,99.56,
4068,99.72,99.72,
4071,99.5,99.5,
4074,99.39,99.39,
4077,99.61,99.61,
4080,99.28,99.28,
4083,99.17,99.17,
4086,99.39,99.39,
4089,99.56,99.56,
4092,99.39,99.39,
4095,99.72,99.72,
4098,99.56,99.56,
4101,99.5,99.5,
4104,99.0,99.0,
4107,99.39,99.39,
4110,99.06,99.06,
4113,99.33,99.27,
4116,99.44,99.44,
4119,99.17,99.17,
4122,99.56,99.56,
4125,99.28,99.28,
4128,99.61,99.61,
4131,99.5,99.5,
4134,99.17,99.17,
4137,99.22,99.11,
4140,99.67,99.67,
4143,99.5,99.5,
4146,99.44,99.44,
4149,99.44,99.44,
4152,98.72,98.72,
4155,99.33,99.33,
4158,99.44,99.44,
4161,99.44,99.44,
4164,99.06,99.06,
4167,99.39,99.39,
4170,99.5,99.5,
4173,99.39,99.39,
4176,99.5,99.5,
4179,99.39,99.39,
4182,98.94,98.94,
4185,99.17,99.11,
4188,99.5,99.5,
4191,99.56,99.56,
4194,99.61,99.61,
4197,99.61,99.61,
4200,99.11,99.11,
4203,99.33,99.33,
4206,99.39,99.39,
4209,99.33,99.27,
4212,99.56,99.56,
4215,99.5,99.5,
4218,99.44,99.44,
4221,99.05,99.05,
4224,99.5,99.5,
4227,99.56,99.56,
4230,99.17,99.17,
4233,99.5,99.44,
4236,99.5,99.5,
4239,99.61,99.61,
4242,99.33,99.33,
4245,99.22,99.22,
4248,99.0,99.0,
4251,99.56,99.56,
4254,98.72,98.72,
4257,99.22,99.16,
4260,99.5,99.5,
4263,99.67,99.67,
4266,99.11,99.11,
4269,99.61,99.61,
4272,99.61,99.61,
4275,99.22,99.22,
4278,99.28,99.28,
4281,99.39,99.39,
4284,99.67,99.67,
4287,99.5,99.5,
4290,99.44,99.44,
4293,99.33,99.33,
4296,99.44,99.44,
4299,99.22,99.22,
4302,99.39,99.39,
4305,99.5,99.44,
4308,99.28,99.28,
4311,99.72,99.72,
4314,95.22,92.44,
4317,99.33,99.33,
4320,99.44,99.44,
4323,99.17,99.17,
4326,99.17,99.17,
4329,99.17,99.17,
4332,99.56,99.45,
4335,99.78,99.78,
4338,99.44,99.44,
4341,99.33,99.33,
4344,99.44,99.44,
4347,98.94,98.94,
4350,99.22,99.22,
4353,99.39,99.39,
4356,99.44,99.38,
4359,99.61,99.61,
4362,99.44,99.44,
4365,99.78,99.78,
4368,99.22,99.22,
4371,99.22,99.22,
4374,98.89,98.89,
4377,99.33,99.33,
4380,99.44,99.44,
4383,99.39,99.33,
4386,99.67,99.67,
4389,99.5,99.5,
4392,99.17,99.17,
4395,99.11,99.11,
4398,99.61,99.61,
4401,99.39,99.39,
4404,99.5,99.5,
4407,99.67,99.67,
4410,99.44,99.44,
4413,97.94,97.94,
4416,99.33,99.33,
4419,99.28,99.28,
4422,99.5,99.5,
4425,99.39,99.39,
4428,99.61,99.55,
4431,99.67,99.67,
4434,99.39,99.39,
4437,99.56,99.56,
4440,98.95,98.95,
4443,99.33,99.33,
4446,99.56,99.56,
4449,99.39,99.39,
4452,99.5,99.44,
4455,99.39,99.39,
4458,99.5,99.5,
4461,99.56,99.56,
4464,99.28,99.28,
4467,99.44,99.44,
4470,98.89,98.89,
4473,99.22,99.22,
4476,99.11,99.05,
4479,99.5,99.5,
4482,99.67,99.67,
4485,99.78,99.78,
4488,99.17,99.17,
4491,99.33,99.33,
4494,99.39,99.39,
4497,99.56,99.56,
4500,99.61,99.55,
4503,99.44,99.44,
4506,99.5,99.5,
4509,99.5,99.44,
4512,99.44,99.44,
4515,98.83,98.83,
4518,99.5,99.5,
4521,98.83,98.83,
4524,99.56,99.56,
4527,99.61,99.61,
4530,99.44,99.44,
4533,99.67,99.67,
4536,99.28,99.28,
4539,99.61,99.61,
4542,99.5,99.5,
4545,99.44,99.44,
4548,99.67,99.67,
4551,99.72,99.72,
4554,99.56,99.56,
4557,98.94,98.94,
4560,99.44,99.44,
4563,99.06,99.06,
4566,99.56,99.56,
4569,99.44,99.44,
4572,99.39,99.33,
4575,99.44,99.44,
4578,99.67,99.67,
4581,99.33,99.33,
4584,99.17,99.17,
4587,99.22,99.22,
4590,99.28,99.28,
4593,99.33,99.33,
4596,99.5,99.5,
4599,99.5,99.44,
4602,99.83,99.83,
4605,99.39,99.39,
4608,99.44,99.44,
4611,98.94,98.94,
4614,99.56,99.56,
4617,99.39,99.39,
4620,99.56,99.56,
4623,99.72,99.72,
4626,99.61,99.61,
4629,99.33,99.33,
4632,99.28,99.28,
4635,99.67,99.67,
4638,99.17,99.17,
4641,99.56,99.56,
4644,99.39,99.39,
4647,99.39,99.33,
4650,99.72,99.72,
4653,99.67,99.67,
4656,99.33,99.33,
4659,99.28,99.28,
4662,99.06,99.06,
4665,99.5,99.5,
4668,99.06,99.06,
4671,99.5,99.5,
4674,99.61,99.61,
4677,99.67,99.67,
4680,99.61,99.61,
4683,99.5,99.5,
4686,99.33,99.33,
4689,99.28,99.28,
4692,99.06,99.06,
4695,99.5,99.5,
4698,99.5,99.5,
4701,99.67,99.67,
4704,99.39,99.39,
4707,99.61,99.61,
4710,99.17,99.17,
4713,99.22,99.22,
4716,99.33,99.33,
4719,99.44,99.44,
4722,99.56,99.5,
4725,99.61,99.61,
4728,99.06,99.06,
4731,99.33,99.33,
4734,99.33,99.33,
4737,99.22,99.22,
4740,99.11,99.11,
4743,99.22,99.22,
4746,99.83,99.77,
4749,99.5,99.5,
4752,99.44,99.44,
4755,99.5,99.5,
4758,99.06,99.06,
4761,99.5,99.5,
4764,99.67,99.67,
4767,99.78,99.78,
4770,99.44,99.44,
4773,99.67,99.67,
4776,99.61,99.61,
4779,99.33,99.33,
4782,99.22,99.22,
4785,99.39,99.39,
4788,99.44,99.44,
4791,99.22,99.22,
4794,99.28,99.28,
4797,99.44,99.38,
4800,99.39,99.39,
4803,99.44,99.44,
4806,99.05,99.05,
4809,99.11,99.11,
4812,99.39,99.39,
4815,99.0,99.0,
4818,99.11,99.11,
4821,99.5,99.5,
4824,99.56,99.56,
4827,99.89,99.89,
4830,99.11,99.11,
4833,99.11,99.11,
4836,99.5,99.5,
4839,99.39,99.39,
4842,99.11,99.05,
4845,99.0,98.94,
4848,99.72,99.72,
4851,99.39,99.39,
4854,99.39,99.39,
4857,99.11,99.11,
4860,99.44,99.44,
4863,99.39,99.39,
4866,99.28,99.28,
4869,99.5,99.28,
4872,99.44,99.44,
4875,99.44,99.44,
4878,99.72,99.72,
4881,98.16,96.77,
4884,99.67,99.67,
4887,99.33,99.33,
4890,99.06,99.06,
4893,99.33,99.33,
4896,99.61,99.61,
4899,99.5,99.5,
4902,99.28,99.28,
4905,99.56,99.56,
4908,99.5,99.5,
4911,99.05,99.05,
4914,99.22,99.22,
4917,99.44,99.38,
4920,99.67,99.67,
4923,99.61,99.61,
4926,99.39,99.39,
4929,99.67,99.67,
4932,99.61,99.61,
4935,99.39,99.39,
4938,99.44,99.44,
4941,99.72,99.66,
4944,99.72,99.72,
4947,98.33,97.89,
4950,99.5,99.5,
4953,99.28,99.28,
4956,98.89,98.89,
4959,99.33,99.33,
4962,98.89,98.89,
4965,99.72,99.66,
4968,99.56,99.56,
4971,99.39,99.39,
4974,99.61,99.61,
4977,99.67,99.67,
4980,99.44,99.44,
4983,99.22,99.22,
4986,99.56,99.56,
4989,99.44,99.38,
4992,99.56,99.56,
4995,99.28,99.28,
4998,99.33,99.33,
5001,99.22,99.22,
5004,99.17,99.17,
5007,98.5,98.44,
5010,99.39,99.39,
5013,99.72,99.72,
5016,99.67,99.67,
5019,99.17,99.17,
5022,99.33,99.33,
5025,99.67,99.67,
5028,99.56,99.56,
5031,99.56,99.56,
5034,99.39,99.39,
5037,99.56,99.56,
5040,99.67,99.67,
5043,99.67,99.67,
5046,99.83,99.83,
5049,99.61,99.61,
5052,99.5,99.5,
5055,99.5,99.5,
5058,99.61,99.61,
5061,99.56,99.56,
5064,99.44,99.38,
5067,99.67,99.67,
5070,99.39,99.39,
5073,99.33,99.33,
5076,99.44,99.44,
5079,99.17,99.17,
5082,99.22,99.22,
5085,99.72,99.72,
5088,99.61,99.61,
5091,99.72,99.72,
5094,99.5,99.5,
5097,99.67,99.67,
5100,96.83,96.27,
5103,99.28,99.28,
5106,98.94,98.94,
5109,99.56,99.56,
5112,99.39,99.33,
5115,99.5,99.5,
5118,99.5,99.5,
5121,99.44,99.44,
5124,99.56,99.56,
5127,99.22,99.22,
5130,99.11,99.11,
5133,98.61,98.61,
5136,99.72,99.66,
5139,99.39,99.39,
5142,99.83,99.83,
5145,99.5,99.5,
5148,99.33,99.33,
5151,99.61,99.61,
5154,99.39,99.39,
5157,98.94,98.94,
5160,99.61,99.55,
5163,99.33,99.33,
5166,99.44,99.44,
5169,99.44,99.44,
5172,99.5,99.5,
5175,99.39,99.39,
5178,99.39,99.39,
5181,99.44,99.44,
5184,99.33,99.33,
5187,99.44,99.44,
5190,99.67,99.67,
5193,99.17,99.17,
5196,99.61,99.61,
5199,99.33,99.33,
5202,99.11,99.11,
5205,99.5,99.5,
5208,99.5,99.5,
5211,99.28,99.28,
5214,99.61,99.61,
5217,99.28,99.28,
5220,99.61,99.61,
5223,99.5,99.5,
5226,99.33,99.33,
5229,99.22,99.22,
5232,99.05,99.05,
5235,99.61,99.55,
5238,99.56,99.56,
5241,99.5,99.44,
5244,99.45,99.45,
5247,99.56,99.56,
5250,99.17,99.17,
5253,99.22,99.22,
5256,99.56,99.56,
5259,99.22,99.22,
5262,99.28,99.28,
5265,99.61,99.61,
5268,99.33,99.33,
5271,98.89,98.89,
5274,99.22,99.22,
5277,99.5,99.5,
5280,99.17,99.17,
5283,99.33,99.27,
5286,99.56,99.56,
5289,99.61,99.61,
5292,99.33,99.33,
5295,99.17,99.17,
5298,99.67,99.67,
5301,99.11,99.11,
5304,98.94,98.94,
5307,99.72,99.66,
5310,99.67,99.67,
5313,99.67,99.67,
5316,98.89,98.89,
5319,99.11,99.11,
5322,99.11,99.11,
5325,99.28,99.28,
5328,99.28,99.28,
5331,99.61,99.61,
5334,99.44,99.44,
5337,99.44,99.44,
5340,99.61,99.61,
5343,99.44,99.44,
5346,99.39,99.39,
5349,99.22,99.22,
5352,99.28,99.28,
5355,99.28,99.22,
5358,99.33,99.33,
5361,99.61,99.61,
5364,98.78,98.78,
5367,99.44,99.44,
5370,99.67,99.67,
5373,99.39,99.39,
5376,99.61,99.61,
5379,99.33,99.27,
5382,99.78,99.78,
5385,99.61,99.61,
5388,99.33,99.33,
5391,99.28,99.28,
5394,99.17,99.17,
5397,99.06,99.06,
5400,99.5,99.5,
5403,99.33,99.33,
5406,99.72,99.66,
5409,99.5,99.5,
5412,99.44,99.44,
5415,99.55,99.55,
5418,99.17,99.17,
5421,99.61,99.61,
5424,99.44,99.44,
5427,99.44,99.44,
5430,99.5,99.5,
5433,99.39,99.39,
5436,99.28,99.28,
5439,99.39,99.39,
5442,99.61,99.61,
5445,99.39,99.39,
5448,99.56,99.56,
5451,99.83,99.83,
5454,99.56,99.45,
5457,99.67,99.67,
5460,99.67,99.67,
5463,99.28,99.28,
5466,99.22,99.22,
5469,99.33,99.33,
5472,99.11,99.11,
5475,99.39,99.39,
5478,99.72,99.72,
5481,99.72,99.72,
5484,99.44,99.44,
5487,99.28,99.28,
5490,99.33,99.33,
5493,99.61,99.61,
5496,99.0,99.0,
5499,99.56,99.56,
5502,99.61,99.55,
5505,99.44,99.44,
5508,99.5,99.5,
5511,99.17,99.17,
5514,99.5,99.5,
5517,99.61,99.61,
5520,99.28,99.28,
5523,99.67,99.67,
5526,99.0,98.94,
5529,99.39,99.39,
5532,99.44,99.44,
5535,99.5,99.5,
5538,99.5,99.5,
5541,99.39,99.39,
5544,99.44,99.44,
5547,99.22,99.22,
5550,99.11,99.11,
5553,99.44,99.44,
5556,99.5,99.5,
5559,99.67,99.67,
5562,99.28,99.28,
5565,99.11,99.11,
5568,99.72,99.72,
5571,99.11,99.11,
5574,99.33,99.33,
5577,99.61,99.61,
5580,99.5,99.5,
5583,99.44,99.44,
5586,99.5,99.5,
5589,99.56,99.56,
5592,99.28,99.28,
5595,99.39,99.39,
5598,99.39,99.28,
5601,99.22,99.22,
5604,99.56,99.56,
5607,99.61,99.61,
5610,99.17,99.17,
5613,99.33,99.33,
5616,99.33,99.33,
5619,98.72,98.72,
5622,99.0,99.0,
5625,99.5,99.44,
5628,99.72,99.72,
5631,99.5,99.5,
5634,99.28,99.28,
5637,99.39,99.39,
5640,99.44,99.44,
5643,99.33,99.33,
5646,99.67,99.67,
5649,99.56,99.56,
5652,99.67,99.67,
5655,99.61,99.61,
5658,99.67,99.67,
5661,99.0,99.0,
5664,99.39,99.39,
5667,98.83,98.83,
5670,84.91,82.16,
5673,48.62,43.62,
5676,10.060000000000002,5.360000000000002,
5679,3.569999999999993,3.119999999999993,
5682,4.019999999999996,3.909999999999996,
5685,2.9599999999999937,2.5699999999999936,
5688,17.92,15.8,
5691,9.11,5.81,
5694,31.989999999999995,27.339999999999996,
5697,44.2,43.300000000000004,
5700,57.85,55.940000000000005,
5703,58.14,54.22,
5706,45.84,44.95,
5709,57.09,55.13,
5712,51.32,49.59,
5715,54.03,53.410000000000004,
5718,61.95,61.56,
5721,48.88,48.260000000000005,
5724,53.95,52.720000000000006,
5727,51.2,49.24,
5730,32.980000000000004,27.560000000000002,
5733,59.66,51.769999999999996,
5736,98.88,86.38,
5739,99.5,80.17,
5742,97.9,70.45,
5745,94.27,60.8,
5748,95.43,78.67,
5751,97.16,90.91,
5754,97.4,91.81,
5757,87.92,52.7,
5760,87.53,31.550000000000004,
5763,80.99,48.49999999999999,
5766,97.74,74.03999999999999,
5769,92.44,56.599999999999994,
5772,97.33,91.59,
5775,97.8,93.17,
5778,97.69,93.00999999999999,
5781,98.31,92.05,
5784,91.05,63.019999999999996,
5787,98.02,93.44,
5790,98.13,92.69999999999999,
5793,98.42,93.67,
5796,98.43,94.44000000000001,
5799,98.42,94.25,
5802,78.17,16.07,
5805,85.22,39.75,
5808,96.91,61.199999999999996,
5811,89.21000000000001,55.220000000000006,
5814,96.11,66.39,
5817,98.81,79.24000000000001,
5820,96.49,62.209999999999994,
5823,98.37,80.06,
5826,98.42,70.74000000000001,
5829,95.98,72.30000000000001,
5832,98.47,76.23,
5835,72.24,17.119999999999997,
5838,85.71000000000001,46.900000000000006,
5841,98.64,78.89,
5844,93.82,61.04999999999999,
5847,98.42,78.19,
5850,98.53,75.79,
5853,97.51,63.89000000000001,
5856,98.08,77.74,
5859,98.64,79.99000000000001,
5862,98.53,77.64,
5865,84.65,27.010000000000005,
5868,95.23,57.220000000000006,
5871,98.13,76.99,
5874,97.68,77.41000000000001,
5877,96.34,62.760000000000005,
5880,96.0,67.41,
5883,99.04,79.42,
5886,98.47,70.71,
5889,98.48,75.58000000000001,
5892,98.58,77.38,
5895,83.34,35.970000000000006,
5898,82.36,33.29,
5901,98.76,78.06,
5904,95.36,61.05,
5907,98.58,75.59,
5910,98.75,76.52,
5913,98.74,74.57,
5916,93.88,59.9,
5919,97.27,74.19,
5922,98.01,73.34,
