Linux 4.4.132-0404132-generic (pl2) 	2018-10-19 	_x86_64_	(24 CPU)

11:44:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:44:48 PM  all    3.95    0.00    1.15    0.21    0.00    0.00    0.00    0.00    0.00   94.69
11:44:48 PM    0    3.34    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   94.98
11:44:48 PM    1    0.66    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:44:48 PM    2    2.00    0.00    0.67    1.33    0.00    0.00    0.00    0.00    0.00   96.00
11:44:48 PM    3    1.34    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.65
11:44:48 PM    4    2.66    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   96.68
11:44:48 PM    5    0.66    0.00    0.33    0.33    0.00    0.00    0.00    0.00    0.00   98.67
11:44:48 PM    6    4.98    0.00    3.65    0.00    0.00    0.00    0.00    0.00    0.00   91.36
11:44:48 PM    7    5.35    0.00    2.68    0.00    0.00    0.00    0.00    0.00    0.00   91.97
11:44:48 PM    8    1.34    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   96.66
11:44:48 PM    9   44.00    0.00    1.67    0.67    0.00    0.00    0.00    0.00    0.00   53.67
11:44:48 PM   10    3.63    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   95.38
11:44:48 PM   11    3.02    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   96.64
11:44:48 PM   12    0.33    0.00    1.33    0.67    0.00    0.00    0.00    0.00    0.00   97.67
11:44:48 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:44:48 PM   14   10.30    0.00    1.99    0.00    0.00    0.00    0.00    0.00    0.00   87.71
11:44:48 PM   15    3.64    0.00    2.98    0.00    0.00    0.00    0.00    0.00    0.00   93.38
11:44:48 PM   16    2.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:44:48 PM   17    1.33    0.00    0.33    1.33    0.00    0.00    0.00    0.00    0.00   97.00
11:44:48 PM   18    2.01    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.32
11:44:48 PM   19    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
11:44:48 PM   20    0.67    0.00    0.67    1.00    0.00    0.00    0.00    0.00    0.00   97.67
11:44:48 PM   21    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
11:44:48 PM   22    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.33
11:44:48 PM   23    1.00    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   96.99

11:44:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:44:51 PM  all    8.71    0.00    0.42    2.28    0.00    0.00    0.00    0.00    0.00   88.59
11:44:51 PM    0   11.41    0.00    0.34   10.74    0.00    0.00    0.00    0.00    0.00   77.52
11:44:51 PM    1   13.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   86.05
11:44:51 PM    2   11.96    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   87.71
11:44:51 PM    3   16.78    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   82.89
11:44:51 PM    4   10.60    0.00    0.33    0.33    0.00    0.00    0.00    0.00    0.00   88.74
11:44:51 PM    5   30.43    0.00    2.01   19.73    0.00    0.00    0.00    0.00    0.00   47.83
11:44:51 PM    6   17.17    0.00    1.35    1.01    0.00    0.00    0.00    0.00    0.00   80.47
11:44:51 PM    7    4.65    0.00    0.66    0.33    0.00    0.00    0.00    0.00    0.00   94.35
11:44:51 PM    8    2.02    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   97.64
11:44:51 PM    9    4.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.03
11:44:51 PM   10    3.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.99
11:44:51 PM   11    4.01    0.00    0.00    4.01    0.00    0.00    0.00    0.00    0.00   91.97
11:44:51 PM   12    9.36    0.00    0.67   12.04    0.00    0.00    0.00    0.00    0.00   77.93
11:44:51 PM   13   12.79    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   86.56
11:44:51 PM   14    7.95    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   91.72
11:44:51 PM   15    6.31    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   93.02
11:44:51 PM   16    6.67    0.00    0.67    2.67    0.00    0.00    0.00    0.00    0.00   90.00
11:44:51 PM   17   23.08    0.00    1.00    3.34    0.00    0.00    0.00    0.00    0.00   72.58
11:44:51 PM   18    1.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   98.33
11:44:51 PM   19    2.01    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   97.66
11:44:51 PM   20    2.68    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.32
11:44:51 PM   21    1.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.66
11:44:51 PM   22    3.36    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   96.31
11:44:51 PM   23    0.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.34

11:44:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:44:54 PM  all    7.59    0.00    0.47    2.70    0.00    0.04    0.00    0.00    0.00   89.20
11:44:54 PM    0   19.80    0.00    1.01   14.09    0.00    0.67    0.00    0.00    0.00   64.43
11:44:54 PM    1    5.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.65
11:44:54 PM    2    4.98    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   94.35
11:44:54 PM    3    9.30    0.00    0.33    1.33    0.00    0.00    0.00    0.00    0.00   89.04
11:44:54 PM    4   14.09    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   85.57
11:44:54 PM    5    6.00    0.00    0.33   12.33    0.00    0.00    0.00    0.00    0.00   81.33
11:44:54 PM    6   11.04    0.00    1.00    5.35    0.00    0.00    0.00    0.00    0.00   82.61
