Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    89036                78.011%           78.000%
8             W    12622                11.059%           11.058%
1016          W    10325                 9.046%            9.045%
32            W    96                    0.084%            0.084%
48            W    88                    0.077%            0.077%
968           W    86                    0.075%            0.075%
896           W    84                    0.074%            0.074%
88            W    84                    0.074%            0.074%
120           W    82                    0.072%            0.072%
984           W    81                    0.071%            0.071%
112           W    80                    0.070%            0.070%
928           W    79                    0.069%            0.069%
904           W    76                    0.067%            0.067%
200           W    48                    0.042%            0.042%
816           W    47                    0.041%            0.041%
824           W    46                    0.040%            0.040%
64            W    43                    0.038%            0.038%
192           W    42                    0.037%            0.037%
16            W    41                    0.036%            0.036%
3             W    35                    0.031%            0.031%
11            W    34                    0.030%            0.030%
2             W    26                    0.023%            0.023%
10            W    25                    0.022%            0.022%
736           W    24                    0.021%            0.021%
13            W    22                    0.019%            0.019%
24            W    19                    0.017%            0.017%
768           W    18                    0.016%            0.016%
6             W    18                    0.016%            0.016%
9             W    17                    0.015%            0.015%
888           W    16                    0.014%            0.014%
18            W    16                    0.014%            0.014%
5             W    15                    0.013%            0.013%
25            W    15                    0.013%            0.013%
1             W    15                    0.013%            0.013%
17            W    15                    0.013%            0.013%
12            W    15                    0.013%            0.013%
128           W    15                    0.013%            0.013%
936           W    14                    0.012%            0.012%
80            W    14                    0.012%            0.012%
784           W    14                    0.012%            0.012%
4             W    14                    0.012%            0.012%
20            W    14                    0.012%            0.012%
14            W    14                    0.012%            0.012%
22            W    13                    0.011%            0.011%
40            W    12                    0.011%            0.011%
296           W    12                    0.011%            0.011%
23            W    12                    0.011%            0.011%
416           W    11                    0.010%            0.010%
408           W    11                    0.010%            0.010%
21            W    11                    0.010%            0.010%
15            W    11                    0.010%            0.010%
728           W    10                    0.009%            0.009%
216           W    10                    0.009%            0.009%
152           W    10                    0.009%            0.009%
144           W    10                    0.009%            0.009%
976           W    9                     0.008%            0.008%
96            W    9                     0.008%            0.008%
920           W    9                     0.008%            0.008%
864           W    9                     0.008%            0.008%
848           W    9                     0.008%            0.008%
840           W    9                     0.008%            0.008%
7             W    9                     0.008%            0.008%
792           W    9                     0.008%            0.008%
720           W    9                     0.008%            0.008%
224           W    9                     0.008%            0.008%
19            W    9                     0.008%            0.008%
1000          W    9                     0.008%            0.008%
992           W    8                     0.007%            0.007%
912           W    8                     0.007%            0.007%
832           W    8                     0.007%            0.007%
600           W    8                     0.007%            0.007%
384           W    8                     0.007%            0.007%
184           W    8                     0.007%            0.007%
176           W    8                     0.007%            0.007%
952           W    7                     0.006%            0.006%
8             R    7                    46.667%            0.006%
872           W    7                     0.006%            0.006%
800           W    7                     0.006%            0.006%
72            W    7                     0.006%            0.006%
552           W    7                     0.006%            0.006%
360           W    7                     0.006%            0.006%
248           W    7                     0.006%            0.006%
752           W    6                     0.005%            0.005%
392           W    6                     0.005%            0.005%
280           W    6                     0.005%            0.005%
1             R    6                    40.000%            0.005%
168           W    6                     0.005%            0.005%
104           W    6                     0.005%            0.005%
760           W    5                     0.004%            0.004%
656           W    5                     0.004%            0.004%
632           W    5                     0.004%            0.004%
616           W    5                     0.004%            0.004%
56            W    5                     0.004%            0.004%
560           W    5                     0.004%            0.004%
536           W    5                     0.004%            0.004%
528           W    5                     0.004%            0.004%
504           W    5                     0.004%            0.004%
464           W    5                     0.004%            0.004%
376           W    5                     0.004%            0.004%
352           W    5                     0.004%            0.004%
344           W    5                     0.004%            0.004%
328           W    5                     0.004%            0.004%
304           W    5                     0.004%            0.004%
27            W    5                     0.004%            0.004%
272           W    5                     0.004%            0.004%
26            W    5                     0.004%            0.004%
264           W    5                     0.004%            0.004%
256           W    5                     0.004%            0.004%
672           W    4                     0.004%            0.004%
648           W    4                     0.004%            0.004%
624           W    4                     0.004%            0.004%
472           W    4                     0.004%            0.004%
456           W    4                     0.004%            0.004%
440           W    4                     0.004%            0.004%
400           W    4                     0.004%            0.004%
368           W    4                     0.004%            0.004%
336           W    4                     0.004%            0.004%
28            W    4                     0.004%            0.004%
232           W    4                     0.004%            0.004%
1008          W    4                     0.004%            0.004%
880           W    3                     0.003%            0.003%
776           W    3                     0.003%            0.003%
744           W    3                     0.003%            0.003%
688           W    3                     0.003%            0.003%
592           W    3                     0.003%            0.003%
544           W    3                     0.003%            0.003%
520           W    3                     0.003%            0.003%
512           W    3                     0.003%            0.003%
488           W    3                     0.003%            0.003%
424           W    3                     0.003%            0.003%
320           W    3                     0.003%            0.003%
312           W    3                     0.003%            0.003%
240           W    3                     0.003%            0.003%
160           W    3                     0.003%            0.003%
960           W    2                     0.002%            0.002%
944           W    2                     0.002%            0.002%
856           W    2                     0.002%            0.002%
808           W    2                     0.002%            0.002%
712           W    2                     0.002%            0.002%
696           W    2                     0.002%            0.002%
664           W    2                     0.002%            0.002%
640           W    2                     0.002%            0.002%
584           W    2                     0.002%            0.002%
576           W    2                     0.002%            0.002%
432           W    2                     0.002%            0.002%
32            R    2                    13.333%            0.002%
288           W    2                     0.002%            0.002%
208           W    2                     0.002%            0.002%
608           W    1                     0.001%            0.001%
568           W    1                     0.001%            0.001%
496           W    1                     0.001%            0.001%
480           W    1                     0.001%            0.001%
47            W    1                     0.001%            0.001%
448           W    1                     0.001%            0.001%
41            W    1                     0.001%            0.001%
34            W    1                     0.001%            0.001%
33            W    1                     0.001%            0.001%
31            W    1                     0.001%            0.001%
136           W    1                     0.001%            0.001%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 15             [  0.013%]
Total write I/Os: 114133         [ 99.987%]
Total read sectors : 126         [  0.000%,       0.062MB]
Total write sectors: 102616723   [100.000%,   50105.822MB]
