Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219396               78.218%           77.599%
8             W    30403                10.839%           10.753%
1016          W    24453                 8.718%            8.649%
256           R    1713                 76.542%            0.606%
3             W    632                   0.225%            0.224%
896           W    357                   0.127%            0.126%
32            W    349                   0.124%            0.123%
408           W    284                   0.101%            0.100%
416           W    246                   0.088%            0.087%
88            W    189                   0.067%            0.067%
48            W    185                   0.066%            0.065%
968           W    184                   0.066%            0.065%
112           W    184                   0.066%            0.065%
984           W    183                   0.065%            0.065%
120           W    180                   0.064%            0.064%
928           W    179                   0.064%            0.063%
16            W    173                   0.062%            0.061%
18            W    119                   0.042%            0.042%
816           W    118                   0.042%            0.042%
20            W    111                   0.040%            0.039%
200           W    109                   0.039%            0.039%
21            W    106                   0.038%            0.037%
19            W    106                   0.038%            0.037%
17            W    99                    0.035%            0.035%
2             W    98                    0.035%            0.035%
15            W    97                    0.035%            0.034%
824           W    94                    0.034%            0.033%
22            W    90                    0.032%            0.032%
10            W    90                    0.032%            0.032%
6             W    84                    0.030%            0.030%
14            W    80                    0.029%            0.028%
23            W    79                    0.028%            0.028%
192           W    78                    0.028%            0.028%
11            W    64                    0.023%            0.023%
7             W    63                    0.022%            0.022%
24            W    61                    0.022%            0.022%
13            W    57                    0.020%            0.020%
9             W    52                    0.019%            0.018%
12            W    52                    0.019%            0.018%
568           W    50                    0.018%            0.018%
544           W    46                    0.016%            0.016%
144           W    46                    0.016%            0.016%
552           W    44                    0.016%            0.016%
29            W    41                    0.015%            0.015%
560           W    40                    0.014%            0.014%
8             R    36                    1.609%            0.013%
64            W    36                    0.013%            0.013%
240           R    33                    1.475%            0.012%
536           W    32                    0.011%            0.011%
16            R    32                    1.430%            0.011%
25            W    31                    0.011%            0.011%
232           R    31                    1.385%            0.011%
1             W    30                    0.011%            0.011%
26            W    29                    0.010%            0.010%
27            W    27                    0.010%            0.010%
32            R    25                    1.117%            0.009%
24            R    24                    1.072%            0.008%
792           W    23                    0.008%            0.008%
248           R    23                    1.028%            0.008%
224           R    23                    1.028%            0.008%
808           W    22                    0.008%            0.008%
40            R    22                    0.983%            0.008%
28            W    22                    0.008%            0.008%
208           R    22                    0.983%            0.008%
56            W    21                    0.007%            0.007%
48            R    21                    0.938%            0.007%
216           R    21                    0.938%            0.007%
200           R    21                    0.938%            0.007%
192           R    19                    0.849%            0.007%
5             W    18                    0.006%            0.006%
584           W    18                    0.006%            0.006%
56            R    18                    0.804%            0.006%
528           W    18                    0.006%            0.006%
328           W    18                    0.006%            0.006%
64            R    16                    0.715%            0.006%
312           W    16                    0.006%            0.006%
80            W    15                    0.005%            0.005%
576           W    15                    0.005%            0.005%
30            W    14                    0.005%            0.005%
304           W    14                    0.005%            0.005%
72            W    13                    0.005%            0.005%
784           W    12                    0.004%            0.004%
520           W    12                    0.004%            0.004%
512           R    12                    0.536%            0.004%
216           W    12                    0.004%            0.004%
184           W    11                    0.004%            0.004%
184           R    11                    0.492%            0.004%
168           R    11                    0.492%            0.004%
128           R    10                    0.447%            0.004%
88            R    9                     0.402%            0.003%
80            R    9                     0.402%            0.003%
72            R    9                     0.402%            0.003%
176           R    9                     0.402%            0.003%
160           R    9                     0.402%            0.003%
96            W    8                     0.003%            0.003%
512           W    8                     0.003%            0.003%
160           W    8                     0.003%            0.003%
656           W    7                     0.002%            0.002%
280           W    7                     0.002%            0.002%
168           W    7                     0.002%            0.002%
152           R    7                     0.313%            0.002%
96            R    6                     0.268%            0.002%
840           W    6                     0.002%            0.002%
800           W    6                     0.002%            0.002%
768           W    6                     0.002%            0.002%
688           W    6                     0.002%            0.002%
40            W    6                     0.002%            0.002%
320           W    6                     0.002%            0.002%
296           W    6                     0.002%            0.002%
1             R    6                     0.268%            0.002%
176           W    6                     0.002%            0.002%
144           R    6                     0.268%            0.002%
136           R    6                     0.268%            0.002%
120           R    6                     0.268%            0.002%
112           R    6                     0.268%            0.002%
104           W    6                     0.002%            0.002%
104           R    6                     0.268%            0.002%
888           W    5                     0.002%            0.002%
848           W    5                     0.002%            0.002%
632           W    5                     0.002%            0.002%
504           W    5                     0.002%            0.002%
496           W    5                     0.002%            0.002%
440           W    5                     0.002%            0.002%
392           W    5                     0.002%            0.002%
272           W    5                     0.002%            0.002%
976           W    4                     0.001%            0.001%
920           W    4                     0.001%            0.001%
912           W    4                     0.001%            0.001%
776           W    4                     0.001%            0.001%
480           W    4                     0.001%            0.001%
264           W    4                     0.001%            0.001%
952           W    3                     0.001%            0.001%
944           W    3                     0.001%            0.001%
904           W    3                     0.001%            0.001%
864           W    3                     0.001%            0.001%
832           W    3                     0.001%            0.001%
752           W    3                     0.001%            0.001%
744           W    3                     0.001%            0.001%
720           W    3                     0.001%            0.001%
712           W    3                     0.001%            0.001%
704           W    3                     0.001%            0.001%
608           W    3                     0.001%            0.001%
488           W    3                     0.001%            0.001%
384           W    3                     0.001%            0.001%
344           W    3                     0.001%            0.001%
31            W    3                     0.001%            0.001%
288           W    3                     0.001%            0.001%
136           W    3                     0.001%            0.001%
128           W    3                     0.001%            0.001%
1008          W    3                     0.001%            0.001%
960           W    2                     0.001%            0.001%
760           W    2                     0.001%            0.001%
672           W    2                     0.001%            0.001%
664           W    2                     0.001%            0.001%
616           W    2                     0.001%            0.001%
600           W    2                     0.001%            0.001%
592           W    2                     0.001%            0.001%
448           W    2                     0.001%            0.001%
352           W    2                     0.001%            0.001%
248           W    2                     0.001%            0.001%
936           W    1                     0.000%            0.000%
872           W    1                     0.000%            0.000%
856           W    1                     0.000%            0.000%
728           W    1                     0.000%            0.000%
680           W    1                     0.000%            0.000%
648           W    1                     0.000%            0.000%
640           W    1                     0.000%            0.000%
624           W    1                     0.000%            0.000%
4             W    1                     0.000%            0.000%
456           W    1                     0.000%            0.000%
432           W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
400           W    1                     0.000%            0.000%
376           W    1                     0.000%            0.000%
36            W    1                     0.000%            0.000%
368           W    1                     0.000%            0.000%
336           W    1                     0.000%            0.000%
240           W    1                     0.000%            0.000%
224           W    1                     0.000%            0.000%
208           W    1                     0.000%            0.000%
152           W    1                     0.000%            0.000%
1000          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 2238           [  0.792%]
Total write I/Os: 280492         [ 99.208%]
Total read sectors : 509374      [  0.202%,     248.718MB]
Total write sectors: 251497123   [ 99.798%,  122801.330MB]
