Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219422               78.094%           78.091%
8             W    30330                10.795%           10.794%
1016          W    24359                 8.670%            8.669%
3             W    582                   0.207%            0.207%
896           W    414                   0.147%            0.147%
32            W    390                   0.139%            0.139%
408           W    266                   0.095%            0.095%
984           W    227                   0.081%            0.081%
416           W    223                   0.079%            0.079%
48            W    215                   0.077%            0.077%
88            W    210                   0.075%            0.075%
928           W    208                   0.074%            0.074%
120           W    206                   0.073%            0.073%
112           W    205                   0.073%            0.073%
968           W    203                   0.072%            0.072%
16            W    190                   0.068%            0.068%
816           W    150                   0.053%            0.053%
200           W    140                   0.050%            0.050%
20            W    137                   0.049%            0.049%
21            W    132                   0.047%            0.047%
24            W    128                   0.046%            0.046%
22            W    109                   0.039%            0.039%
17            W    102                   0.036%            0.036%
7             W    101                   0.036%            0.036%
2             W    101                   0.036%            0.036%
19            W    96                    0.034%            0.034%
6             W    92                    0.033%            0.033%
23            W    88                    0.031%            0.031%
18            W    87                    0.031%            0.031%
15            W    84                    0.030%            0.030%
728           W    80                    0.028%            0.028%
12            W    77                    0.027%            0.027%
824           W    69                    0.025%            0.025%
192           W    65                    0.023%            0.023%
11            W    64                    0.023%            0.023%
14            W    63                    0.022%            0.022%
9             W    59                    0.021%            0.021%
13            W    58                    0.021%            0.021%
27            W    55                    0.020%            0.020%
25            W    53                    0.019%            0.019%
64            W    51                    0.018%            0.018%
4             W    46                    0.016%            0.016%
26            W    37                    0.013%            0.013%
1             W    34                    0.012%            0.012%
5             W    33                    0.012%            0.012%
736           W    29                    0.010%            0.010%
720           W    25                    0.009%            0.009%
28            W    25                    0.009%            0.009%
800           W    24                    0.009%            0.009%
776           W    23                    0.008%            0.008%
760           W    23                    0.008%            0.008%
744           W    23                    0.008%            0.008%
31            W    23                    0.008%            0.008%
752           W    22                    0.008%            0.008%
848           W    21                    0.007%            0.007%
784           W    20                    0.007%            0.007%
768           W    20                    0.007%            0.007%
656           W    20                    0.007%            0.007%
30            W    19                    0.007%            0.007%
10            W    19                    0.007%            0.007%
624           W    18                    0.006%            0.006%
29            W    18                    0.006%            0.006%
80            W    17                    0.006%            0.006%
72            W    17                    0.006%            0.006%
840           W    16                    0.006%            0.006%
856           W    15                    0.005%            0.005%
808           W    15                    0.005%            0.005%
680           W    15                    0.005%            0.005%
664           W    15                    0.005%            0.005%
56            W    15                    0.005%            0.005%
600           W    14                    0.005%            0.005%
712           W    13                    0.005%            0.005%
704           W    13                    0.005%            0.005%
608           W    13                    0.005%            0.005%
40            W    13                    0.005%            0.005%
616           W    12                    0.004%            0.004%
792           W    11                    0.004%            0.004%
672           W    11                    0.004%            0.004%
472           W    11                    0.004%            0.004%
696           W    10                    0.004%            0.004%
464           W    10                    0.004%            0.004%
424           W    10                    0.004%            0.004%
33            W    10                    0.004%            0.004%
488           W    9                     0.003%            0.003%
920           W    8                     0.003%            0.003%
648           W    8                     0.003%            0.003%
584           W    8                     0.003%            0.003%
576           W    8                     0.003%            0.003%
560           W    8                     0.003%            0.003%
400           W    8                     0.003%            0.003%
1000          W    8                     0.003%            0.003%
456           W    7                     0.002%            0.002%
440           W    7                     0.002%            0.002%
96            W    6                     0.002%            0.002%
936           W    6                     0.002%            0.002%
912           W    6                     0.002%            0.002%
8             R    6                    42.857%            0.002%
872           W    6                     0.002%            0.002%
864           W    6                     0.002%            0.002%
832           W    6                     0.002%            0.002%
640           W    6                     0.002%            0.002%
632           W    6                     0.002%            0.002%
568           W    6                     0.002%            0.002%
544           W    6                     0.002%            0.002%
536           W    6                     0.002%            0.002%
504           W    6                     0.002%            0.002%
1             R    6                    42.857%            0.002%
952           W    5                     0.002%            0.002%
944           W    5                     0.002%            0.002%
904           W    5                     0.002%            0.002%
880           W    5                     0.002%            0.002%
688           W    5                     0.002%            0.002%
592           W    5                     0.002%            0.002%
528           W    5                     0.002%            0.002%
360           W    5                     0.002%            0.002%
104           W    5                     0.002%            0.002%
992           W    4                     0.001%            0.001%
976           W    4                     0.001%            0.001%
552           W    4                     0.001%            0.001%
432           W    4                     0.001%            0.001%
344           W    4                     0.001%            0.001%
1008          W    4                     0.001%            0.001%
960           W    3                     0.001%            0.001%
520           W    3                     0.001%            0.001%
496           W    3                     0.001%            0.001%
480           W    3                     0.001%            0.001%
336           W    3                     0.001%            0.001%
328           W    3                     0.001%            0.001%
320           W    3                     0.001%            0.001%
176           W    3                     0.001%            0.001%
168           W    3                     0.001%            0.001%
128           W    3                     0.001%            0.001%
888           W    2                     0.001%            0.001%
512           W    2                     0.001%            0.001%
392           W    2                     0.001%            0.001%
376           W    2                     0.001%            0.001%
368           W    2                     0.001%            0.001%
32            R    2                    14.286%            0.001%
312           W    2                     0.001%            0.001%
264           W    2                     0.001%            0.001%
224           W    2                     0.001%            0.001%
160           W    2                     0.001%            0.001%
136           W    2                     0.001%            0.001%
448           W    1                     0.000%            0.000%
384           W    1                     0.000%            0.000%
352           W    1                     0.000%            0.000%
304           W    1                     0.000%            0.000%
296           W    1                     0.000%            0.000%
288           W    1                     0.000%            0.000%
248           W    1                     0.000%            0.000%
232           W    1                     0.000%            0.000%
216           W    1                     0.000%            0.000%
208           W    1                     0.000%            0.000%
144           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14             [  0.005%]
Total write I/Os: 280970         [ 99.995%]
Total read sectors : 118         [  0.000%,       0.058MB]
Total write sectors: 251778812   [100.000%,  122938.873MB]
