procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0        58324     62640940        33676      2745988    0    0   583  2030    1    1   1   0  94   5   0 2019-01-07 16:46:38
 2  0        58300     62768080        33696      2603624    0    0   136   198 1732 2694   3   2  95   0   0 2019-01-07 16:46:41
 1  1        58300     64290512        33776      1088840    0    0  4619   458 3428 4602   3   2  93   2   0 2019-01-07 16:46:44
 0  1        58300     64294684        33812      1089084    0    0 10889    29 3647 4826   1   1  95   3   0 2019-01-07 16:46:47
 0  1        58284     64293760        34896      1089612    7    0 14259    33 4523 5716   0   1  95   3   0 2019-01-07 16:46:50
 0  1        58284     64289700        34940      1089352    0    0 20560    39 5981 7377   0   2  95   3   0 2019-01-07 16:46:53
 2  0        58280     64292388        34060      1089916    0    0 10351    28 3513 4707   0   1  95   4   0 2019-01-07 16:46:56
 0  1        58280     64291160        35024      1089396    0    0 20481    48 6047 7338   0   2  95   3   0 2019-01-07 16:46:59
 0  1        58280     64290256        34016      1090088    0    0 20223    32 6221 7356   0   2  95   3   0 2019-01-07 16:47:02
 0  1        58280     64290976        35104      1090504    0    0 21445    39 6303 7497   1   2  95   3   0 2019-01-07 16:47:05
 0  1        58280     64290540        35136      1089496    0    0 20468    37 6236 7422   0   2  95   3   0 2019-01-07 16:47:08
 0  1        58280     64291268        34128      1090404    0    0 20331    28 6078 7431   0   2  95   3   0 2019-01-07 16:47:11
 0  1        58280     64292292        34168      1089796    0    0 20040   161 6203 7421   1   2  94   3   0 2019-01-07 16:47:14
 0  1        58280     64291152        34236      1089760    0    0  8261   149 3291 4377   1   1  95   3   0 2019-01-07 16:47:17
 1  1        58280     64293612        34264      1090476    0    0 15209    27 4831 6070   0   2  95   3   0 2019-01-07 16:47:20
 0  1        58280     64293060        34324      1089448    0    0 21111    44 6192 7398   0   2  95   3   0 2019-01-07 16:47:23
 0  1        58280     64292432        34352      1090924    0    0 20663    39 6165 7354   0   2  94   3   0 2019-01-07 16:47:26
 0  1        58280     64291076        35436      1090164    0    0 21492    37 6163 7504   0   2  95   3   0 2019-01-07 16:47:29
 0  1        58280     64291388        35472      1089168    0    0 20964    37 6246 7403   0   2  95   3   0 2019-01-07 16:47:32
 1  0        58280     64292616        34672      1089736    0    0 21329    31 6312 7490   0   2  95   3   0 2019-01-07 16:47:35
 0  1        58280     64289260        35548      1089604    0    0 21449    37 6338 7540   0   2  95   3   0 2019-01-07 16:47:38
 1  1        58280     64290200        34600      1090328    0    0 21037    27 6141 7506   0   2  95   3   0 2019-01-07 16:47:41
 0  2        58280     64286272        35632      1089868    0    0 21291    85 6192 7551   0   2  95   3   0 2019-01-07 16:47:44
 0  2        58280     64290640        35252      1089592    0    0 18524   204 5894 7026   1   2  94   3   0 2019-01-07 16:47:47
 1  0        58280     64289808        34668      1090284    0    0 20608    29 6114 7405   0   2  95   3   0 2019-01-07 16:47:50
 1  1        58280     64288660        35640      1090016    0    0 21360    44 6254 7472   0   2  95   3   0 2019-01-07 16:47:53
 3  0        58280     64293948        34780      1089216    0    0 20484    43 6128 7382   0   2  95   3   0 2019-01-07 16:47:56
 0  1        58280     64290000        35868      1089612    0    0 21191    32 6328 7443   0   2  95   3   0 2019-01-07 16:47:59
 0  1        58280     64290436        35908      1089708    0    0 20265    39 6086 7308   0   2  95   3   0 2019-01-07 16:48:02
 1  1        58280     64289520        34956      1089120    0    0 20973    28 6308 7515   0   2  94   3   0 2019-01-07 16:48:05
 0  1        58280     64290040        35984      1090240    0    0 20911    48 6099 7356   0   2  95   3   0 2019-01-07 16:48:08
 0  1        58280     64290808        36016      1089980    0    0 21236    36 6247 7456   0   2  95   3   0 2019-01-07 16:48:11
 1  1        58280     64292456        35036      1089796    0    0 20671    35 6079 7397   0   2  95   3   0 2019-01-07 16:48:14
 0  1        58280     64288556        36120      1089588    0    0 19239   207 6001 7309   1   2  94   3   0 2019-01-07 16:48:17
 0  1        58280     64291180        35116      1089116    0    0 21639    28 6539 7656   0   2  94   3   0 2019-01-07 16:48:20
 0  1        58280     64289448        36188      1090296    0    0 22017    36 6483 7679   0   2  94   3   0 2019-01-07 16:48:23
 0  1        58280     64289852        35188      1090808    0    0 21496    43 6239 7612   0   2  95   3   0 2019-01-07 16:48:26
 2  0        58280     64290168        36240      1090040    0    0 22299    28 6441 7644   0   2  95   3   0 2019-01-07 16:48:29
 1  0        58280     64287688        36304      1089608    0    0 21681    37 6419 7617   0   2  94   3   0 2019-01-07 16:48:32
 1  0        58280     64290168        36344      1089584    0    0 21940    39 6465 7687   1   2  94   3   0 2019-01-07 16:48:35
 1  0        58280     64292232        35332      1090256    0    0 22036    32 6230 7655   0   2  94   3   0 2019-01-07 16:48:38
 2  0        58280     64288644        35372      1090492    0    0 22380    37 6404 7721   0   2  94   3   0 2019-01-07 16:48:41
 0  0        58280     64291952        35392      1089656    0    0  1864    16 1450 2548   0   0  99   0   0 2019-01-07 16:48:44
 0  0        58280     63875024        35408      1498612    0    0  1191 144837 3597 5622   2   1  97   0   0 2019-01-07 16:48:47
 0  0        58280     63876208        35408      1498680    0    0     0 291072 4212 6859   0   0 100   0   0 2019-01-07 16:48:50
 0  0        58280     63877556        35416      1498664    0    0     0 293399 4042 6910   0   0  99   0   0 2019-01-07 16:48:53
 0  0        58280     63878604        35416      1498608    0    0     0 292437 4172 6884   0   0 100   0   0 2019-01-07 16:48:56
 0  0        58280     63879752        35424      1498608    0    0     0 291827 4440 6882   0   0  99   0   0 2019-01-07 16:48:59
 0  0        58280     63881036        35424      1498684    0    0     0 295595 4265 6885   0   0 100   0   0 2019-01-07 16:49:02
 0  0        58280     63882096        35432      1498656    0    0     0 289647 3944 6816   0   0 100   0   0 2019-01-07 16:49:05
 1  0        58260     63882740        35432      1498692   20    0    20 295125 4236 6901   0   0 100   0   0 2019-01-07 16:49:08
 0  0        58260     63883112        35440      1498636    0    0     0 292032 4479 6848   0   0 100   0   0 2019-01-07 16:49:11
 0  0        58260     63883512        35440      1498696    0    0     0 290987 5000 6815   0   0 100   0   0 2019-01-07 16:49:14
 0  0        58260     63880000        35452      1498728    0    0     0 291216 4471 7210   1   0  99   0   0 2019-01-07 16:49:17
 0  0        58260     63881144        35452      1498728    0    0     0 292779 4658 6868   0   0 100   0   0 2019-01-07 16:49:20
 0  0        58260     63881540        35460      1498708    0    0     0 290313 4626 6835   0   0  99   0   0 2019-01-07 16:49:23
 0  0        58260     63882052        35460      1498692    0    0     0 292608 4645 6861   0   0 100   0   0 2019-01-07 16:49:26
 0  0        58260     63882392        35468      1498720    0    0     0 291347 4319 6875   0   0 100   0   0 2019-01-07 16:49:29
 0  0        58260     63882648        35468      1498740    0    0     0 291925 4903 6858   0   0 100   0   0 2019-01-07 16:49:32
 0  0        58260     63882672        35476      1498708    0    0     0 291389 4570 6831   0   0 100   0   0 2019-01-07 16:49:35
 0  0        58260     63882828        35476      1498720    0    0     0 293163 3978 6838   0   0 100   0   0 2019-01-07 16:49:38
 0  0        58260     63882804        35484      1498740    0    0     0 292375 4458 6891   0   0  99   0   0 2019-01-07 16:49:41
 0  0        58260     63882820        35484      1498740    0    0     0 292053 4293 6849   0   0 100   0   0 2019-01-07 16:49:44
 0  0        58260     63882348        35492      1498408    0    0     0 291328 4689 7197   1   0  99   0   0 2019-01-07 16:49:47
 0  0        58260     63884284        35492      1498436    0    0     0 292053 4383 6845   0   0 100   0   0 2019-01-07 16:49:50
 0  0        58260     63885340        35504      1498376    0    0     0 292120 4453 6853   0   0  99   0   0 2019-01-07 16:49:53
 1  1        58260     63886692        35504      1498364    0    0     0 294431 4937 6892   0   0 100   0   0 2019-01-07 16:49:56
 1  0        58260     63887880        35512      1498364    0    0     0 290745 4571 6844   0   0 100   0   0 2019-01-07 16:49:59
 0  0        58260     63889088        35512      1498448    0    0     0 290485 4776 6843   0   0 100   0   0 2019-01-07 16:50:02
 0  0        58260     63890128        35520      1498328    0    0     0 290953 4984 6920   0   0 100   0   0 2019-01-07 16:50:05
 0  0        58260     63890620        35520      1498396    0    0     0 294620 5315 6912   0   0 100   0   0 2019-01-07 16:50:08
 0  0        58260     63891008        35528      1498336    0    0     0 292148 5346 6870   0   0 100   0   0 2019-01-07 16:50:11
 0  0        58260     63891124        35528      1498380    0    0     0 291077 5238 6817   0   0 100   0   0 2019-01-07 16:50:14
 0  0        58260     63889048        35536      1498196    0    0     0 290536 5519 7182   1   0  99   0   0 2019-01-07 16:50:17
 0  0        58260     63889892        35536      1498184    0    0     0 293940 5469 6905   0   0 100   0   0 2019-01-07 16:50:20
 0  0        58260     63890628        35548      1498196    0    0     0 289196 5344 6833   0   0 100   0   0 2019-01-07 16:50:23
 0  0        58260     63891448        35548      1498032    0    0     0 291581 5385 6870   0   0 100   0   0 2019-01-07 16:50:26
 0  0        58260     63892100        35556      1498036    0    0     0 292233 5094 6835   0   0 100   0   0 2019-01-07 16:50:29
 1  0        58260     63892772        35556      1498024    0    0     0 290525 5310 6820   0   0 100   0   0 2019-01-07 16:50:32
 0  0        58260     63893320        35564      1497988    0    0     0 289039 5400 6798   0   0 100   0   0 2019-01-07 16:50:35
 1  0        58260     63893668        35564      1498012    0    0     0 289673 5786 6792   0   0 100   0   0 2019-01-07 16:50:38
