procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0        61236      1327524        15592      2474388    0    0  2482  6406   26   55  25   9  60   6   0 2019-03-12 23:55:19
 0  0        61232      1326108        15684      2474612    0    0   101    48  971  592   3   2  95   0   0 2019-03-12 23:55:22
 0  0        61028      3397476        15692       399344  107    0   113     1 1333  649   1   9  90   0   0 2019-03-12 23:55:25
 1  1        60948      3392752        16932       401456  323    0  4396  1020 28598 2096   5   9  79   7   0 2019-03-12 23:55:28
 0  1        60948      3392368        16828       401280    0    0 13385    47 7322 3584   3  11  78   8   0 2019-03-12 23:55:31
 2  0        60948      3393076        16232       401192    0    0  9123    35 4254 2502   3   8  78  12   0 2019-03-12 23:55:34
 0  1        60948      3393832        16056       401268    0    0 13063   229 11825 3559   3  11  77   8   0 2019-03-12 23:55:37
 3  1        60948      3393500        16104       401284    0    0 14781    35 6443 3931   3  11  78   8   0 2019-03-12 23:55:40
 1  1        60948      3392580        16396       401288    0    0 15472    35 7067 4096   4  12  76   9   0 2019-03-12 23:55:43
 0  1        60944      3393824        16208       401388    0    0 10188   188 9859 3007   3   9  79  10   0 2019-03-12 23:55:46
 2  0        60944      3393296        16252       401388    0    0  8401    35 3854 2282   2   7  80  11   0 2019-03-12 23:55:49
 1  1        60944      3393276        17088       401364    1    0 14879   140 10076 3837   3  12  77   8   0 2019-03-12 23:55:52
 2  0        60944      3392492        16936       401364    0    0 15011   121 9907 4098   4  12  76   9   0 2019-03-12 23:55:55
 1  1        60944      3392776        16716       401384    0    0 14547   275 11640 4098   5  12  75   8   0 2019-03-12 23:55:58
 2  1        60944      3393784        16524       401368    0    0 13403   185 10553 3785   4  11  77   8   0 2019-03-12 23:56:01
 0  1        60944      3392852        16780       401444    0    0 14885   135 9750 3785   3  12  76   9   0 2019-03-12 23:56:04
 0  0        60944      3392908        16628       401448    0    0 15149    41 6526 3883   4  12  77   8   0 2019-03-12 23:56:07
 1  0        60940      3392428        16696       401568    1    0 13096   224 11939 3653   3  11  78   8   0 2019-03-12 23:56:10
 0  1        60940      3392908        16948       401568    0    0 15620    43 6940 4196   4  12  76   9   0 2019-03-12 23:56:13
 1  1        60940      3392876        16812       401616    0    0 14724   119 7308 4056   4  12  77   8   0 2019-03-12 23:56:16
 0  1        60940      3392340        16860       401616    0    0 14575   129 11774 3862   4  12  76   9   0 2019-03-12 23:56:19
 0  1        60940      3391356        16916       401624    0    0 15620    64 7089 3936   4  12  76   9   0 2019-03-12 23:56:22
 1  0        60932      3392688        16976       401700    4    0 15057   225 12680 4034   4  12  76   8   0 2019-03-12 23:56:25
 2  1        60932      3383340        18096       401776    0    0 13069   163 8388 3671   4  10  76   9   0 2019-03-12 23:56:28
 0  1        60932      3390572        18024       401736    0    0  7499   168 7204 2136   2   7  79  11   0 2019-03-12 23:56:31
 3  0        60932      3391584        17628       401948    0    0 13993   175 10323 3781   4  11  76   9   0 2019-03-12 23:56:34
 0  0        60932      3392220        17224       401856    0    0 14735    33 6324 4028   4  11  77   8   0 2019-03-12 23:56:37
 0  1        60932      3391436        17268       401864    0    0 14781    51 7451 3907   4  12  76   8   0 2019-03-12 23:56:40
 5  0        60932      3392460        17324       401888    0    0 14060   211 12978 3858   4  12  76   9   0 2019-03-12 23:56:43
 1  1        60932      3392088        17368       401896    0    0 15223    45 7032 4071   4  11  76   9   0 2019-03-12 23:56:46
 4  0        60924      3391932        17428       401932    3    0 14053   221 12158 3878   4  12  75   9   0 2019-03-12 23:56:49
 1  0        60924      3392368        17468       401944    0    0 14907    40 6310 3892   4  11  77   9   0 2019-03-12 23:56:52
 1  0        60924      3391840        17516       401944    0    0 14847    44 7129 3999   4  12  76   8   0 2019-03-12 23:56:55
 1  0        60920      3390652        17580       402228    1    0 13715   183 13471 3723   4  11  77   8   0 2019-03-12 23:56:58
 0  1        60920      3389644        18732       402228    0    0 13113   289 18415 3409   4  12  76   8   0 2019-03-12 23:57:01
 2  0        60916      3391004        18036       402224    0    0 14653   136 13707 3856   4  12  76   8   0 2019-03-12 23:57:04
 1  1        60912      3390164        18508       402404    3    0 13884   171 17496 3875   4  12  77   7   0 2019-03-12 23:57:07
 2  0        60912      3390164        18196       402384    0    0 14787    51 9056 3988   4  12  77   8   0 2019-03-12 23:57:10
 0  1        60904      3390216        18372       402384    4    0 13913   167 13824 3874   3  12  77   7   0 2019-03-12 23:57:13
 1  0        60904      3390660        17980       402380    0    0 15739    36 9120 3979   4  12  76   8   0 2019-03-12 23:57:16
 0  1        60904      3390032        18472       402388    0    0 15444    45 6898 4186   4  12  77   7   0 2019-03-12 23:57:19
 0  1        60900      3391180        18100       402456    3    0 13301   229 12777 3817   3  12  77   8   0 2019-03-12 23:57:22
 1  0        60900      3391140        18152       402448    0    0 15939    36 7448 4221   4  12  77   7   0 2019-03-12 23:57:25
 0  0        60900      3391484        18192       402460    0    0 15951    52 7051 4207   4  12  77   7   0 2019-03-12 23:57:28
 0  0        60888      2976232        18196       811464    5    0   805 102229 3323 2281   4   5  91   0   0 2019-03-12 23:57:31
 0  0        60888      2976180        18208       811464    0    0     0 302589 7020 4916   1   2  97   0   0 2019-03-12 23:57:34
 1  0        60888      2975892        18208       811464    0    0     0 304597 6274 4999   1   2  97   0   0 2019-03-12 23:57:37
 0  0        60888      2975908        18216       811464    0    0     0 304179 6356 4946   1   2  97   0   0 2019-03-12 23:57:40
 2  0        60888      2976032        18216       811468    0    0     0 304171 6228 4962   1   2  97   0   0 2019-03-12 23:57:43
 1  0        60884      2975812        18224       811436    1    0     0 303109 6426 4968   1   2  96   0   0 2019-03-12 23:57:46
 1  0        60884      2975964        18224       811436    0    0     0 302720 6191 4971   1   2  97   0   0 2019-03-12 23:57:49
 1  0        60884      2976000        18232       811440    0    0     0 301533 6477 4929   1   2  96   0   0 2019-03-12 23:57:52
 1  0        60884      2976148        18232       811520    0    0     5 301227 6255 4937   2   2  97   0   0 2019-03-12 23:57:55
 0  0        60884      2976016        18240       811528    0    0     0 303284 6415 4932   1   2  97   0   0 2019-03-12 23:57:58
 1  0        60884      2975748        18240       811528    0    0     0 303360 6477 5083   2   3  95   0   0 2019-03-12 23:58:01
 0  0        60884      2975488        18252       811552    1    0    23 303604 18802 4982   1   4  94   1   0 2019-03-12 23:58:04
 0  0        60884      2975488        18252       811556    0    0     0 299392 6089 4872   1   2  96   0   0 2019-03-12 23:58:07
 1  0        60884      2975604        18260       811600    0    0    15 295744 7285 4847   1   2  96   0   0 2019-03-12 23:58:10
 0  0        60884      2975480        18260       811604    0    0     0 300501 6209 4893   2   2  96   0   0 2019-03-12 23:58:13
 0  0        60884      2975596        18268       811604    0    0     0 297224 6221 4873   2   2  96   0   0 2019-03-12 23:58:16
 0  0        60880      2975348        18276       811724    1    0     5 299699 7191 4915   1   2  96   0   0 2019-03-12 23:58:19
 0  0        60880      2975464        18276       811732    0    0     0 297941 6079 4850   1   2  97   0   0 2019-03-12 23:58:22
 0  0        60880      2975496        18284       811732    0    0     0 298116 6296 4843   1   2  97   0   0 2019-03-12 23:58:25
 0  0        60880      2975504        18284       811804    0    0    24 298411 6554 4900   1   2  97   0   0 2019-03-12 23:58:28
 0  0        60880      2975764        18292       811812    1    0     0 294920 6553 4916   2   3  95   0   0 2019-03-12 23:58:31
 0  0        60880      2975844        18292       811812    0    0     0 299776 6139 4880   1   2  97   0   0 2019-03-12 23:58:34
 0  0        60880      2976024        18304       811768    0    0     0 302112 6649 4949   2   3  96   0   0 2019-03-12 23:58:37
 0  0        60880      2975976        18304       811768    0    0     0 300473 6361 4861   1   2  97   0   0 2019-03-12 23:58:40
 1  0        60880      2975124        18336       811916    0    0    13 296551 14718 4909   2   4  91   4   0 2019-03-12 23:58:43
 0  0        60880      2975260        18336       811920    0    0     0 294931 10491 4809   1   3  96   0   0 2019-03-12 23:58:46
 0  0        60880      2975204        18344       811924    0    0     0 291768 6174 4743   1   2  97   0   0 2019-03-12 23:58:49
 1  0        60880      2974852        18344       811928    0    0     0 292437 6055 4798   1   2  96   0   0 2019-03-12 23:58:52
 1  0        60880      2974804        18352       811928    0    0     0 297992 6239 4855   1   2  97   0   0 2019-03-12 23:58:55
 0  0        60880      2974532        18352       811928    0    0     0 294699 6050 4779   1   2  96   0   0 2019-03-12 23:58:58
 2  0        60876      2974320        18360       812008    0    0     0 292445 6892 4811   2   3  96   0   0 2019-03-12 23:59:01
 0  0        60876      2975560        18368       811932    0    0     0 292008 7335 4826   2   3  94   0   0 2019-03-12 23:59:04
 0  0        60876      2975760        18380       811932    0    0     0 294431 6202 4785   1   2  97   0   0 2019-03-12 23:59:07
 1  0        60876      2975696        18380       811932    0    0     0 294187 6037 4823   1   2  97   0   0 2019-03-12 23:59:10
 0  0        60876      2976092        18388       811932    0    0     0 291037 6113 4765   1   2  97   0   0 2019-03-12 23:59:13
 0  0        60876      2976212        18388       811860    0    0     0 293132 6093 4824   1   2  97   0   0 2019-03-12 23:59:16
 0  0        60876      2976140        18396       811860    0    0     0 298335 15858 6591   1   3  94   2   0 2019-03-12 23:59:19
 2  0        60876      2976264        18396       811864    0    0     0 299264 6205 4912   1   2  97   0   0 2019-03-12 23:59:22
 0  0        60876      2975644        18404       811868    0    0     0 298672 6356 5051   1   2  97   0   0 2019-03-12 23:59:25
 1  0        60876      2975936        18404       811868    0    0     0 300245 6176 4882   1   2  97   0   0 2019-03-12 23:59:28
 0  0        60876      2975540        18412       811872    0    0     0 296243 7038 5757   1   2  96   0   0 2019-03-12 23:59:31
 0  0        60876      2975340        18412       811876    0    0     0 298700 13051 11268   2   4  94   0   0 2019-03-12 23:59:34
 0  0        60876      2975128        18424       811876    0    0     0 296193 6079 4901   1   2  96   0   0 2019-03-12 23:59:37
 0  0        60876      2975208        18424       811876    0    0     0 296405 6020 4790   1   2  97   0   0 2019-03-12 23:59:40
 0  0        60876      2974820        18432       811920    0    0    15 293085 6054 4801   1   2  96   0   0 2019-03-12 23:59:43
 0  0        60876      2974984        18432       811920    0    0     0 291584 5965 4750   1   2  97   0   0 2019-03-12 23:59:46
 0  0        60876      2975316        18440       811956    0    0     0 295897 6246 4946   1   2  96   0   0 2019-03-12 23:59:49
