Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    74611                79.584%           79.576%
8             W    9556                 10.193%           10.192%
1016          W    7761                  8.278%            8.277%
32            W    89                    0.095%            0.095%
984           W    76                    0.081%            0.081%
968           W    75                    0.080%            0.080%
48            W    75                    0.080%            0.080%
88            W    74                    0.079%            0.079%
896           W    73                    0.078%            0.078%
120           W    73                    0.078%            0.078%
112           W    73                    0.078%            0.078%
928           W    72                    0.077%            0.077%
904           W    71                    0.076%            0.076%
408           W    42                    0.045%            0.045%
16            W    42                    0.045%            0.045%
816           W    41                    0.044%            0.044%
824           W    39                    0.042%            0.042%
200           W    39                    0.042%            0.042%
416           W    38                    0.041%            0.041%
64            W    37                    0.039%            0.039%
192           W    35                    0.037%            0.037%
3             W    34                    0.036%            0.036%
24            W    29                    0.031%            0.031%
5             W    22                    0.023%            0.023%
12            W    19                    0.020%            0.020%
7             W    18                    0.019%            0.019%
26            W    18                    0.019%            0.019%
1             W    18                    0.019%            0.019%
14            W    18                    0.019%            0.019%
13            W    18                    0.019%            0.019%
30            W    17                    0.018%            0.018%
25            W    15                    0.016%            0.016%
18            W    15                    0.016%            0.016%
4             W    14                    0.015%            0.015%
31            W    14                    0.015%            0.015%
2             W    14                    0.015%            0.015%
9             W    13                    0.014%            0.014%
11            W    13                    0.014%            0.014%
6             W    12                    0.013%            0.013%
27            W    12                    0.013%            0.013%
20            W    12                    0.013%            0.013%
23            W    11                    0.012%            0.012%
10            W    11                    0.012%            0.012%
976           W    10                    0.011%            0.011%
15            W    10                    0.011%            0.011%
952           W    9                     0.010%            0.010%
80            W    9                     0.010%            0.010%
28            W    9                     0.010%            0.010%
800           W    8                     0.009%            0.009%
29            W    8                     0.009%            0.009%
19            W    8                     0.009%            0.009%
17            W    8                     0.009%            0.009%
864           W    7                     0.007%            0.007%
832           W    7                     0.007%            0.007%
1000          W    7                     0.007%            0.007%
944           W    6                     0.006%            0.006%
888           W    6                     0.006%            0.006%
792           W    6                     0.006%            0.006%
784           W    6                     0.006%            0.006%
768           W    6                     0.006%            0.006%
72            W    6                     0.006%            0.006%
592           W    6                     0.006%            0.006%
22            W    6                     0.006%            0.006%
21            W    6                     0.006%            0.006%
1008          W    6                     0.006%            0.006%
96            W    5                     0.005%            0.005%
920           W    5                     0.005%            0.005%
496           W    5                     0.005%            0.005%
40            W    5                     0.005%            0.005%
328           W    5                     0.005%            0.005%
280           W    5                     0.005%            0.005%
184           W    5                     0.005%            0.005%
152           W    5                     0.005%            0.005%
128           W    5                     0.005%            0.005%
104           W    5                     0.005%            0.005%
992           W    4                     0.004%            0.004%
960           W    4                     0.004%            0.004%
936           W    4                     0.004%            0.004%
912           W    4                     0.004%            0.004%
8             R    4                    40.000%            0.004%
840           W    4                     0.004%            0.004%
808           W    4                     0.004%            0.004%
760           W    4                     0.004%            0.004%
736           W    4                     0.004%            0.004%
696           W    4                     0.004%            0.004%
648           W    4                     0.004%            0.004%
536           W    4                     0.004%            0.004%
384           W    4                     0.004%            0.004%
312           W    4                     0.004%            0.004%
1             R    4                    40.000%            0.004%
872           W    3                     0.003%            0.003%
712           W    3                     0.003%            0.003%
664           W    3                     0.003%            0.003%
640           W    3                     0.003%            0.003%
608           W    3                     0.003%            0.003%
584           W    3                     0.003%            0.003%
56            W    3                     0.003%            0.003%
568           W    3                     0.003%            0.003%
512           W    3                     0.003%            0.003%
488           W    3                     0.003%            0.003%
35            W    3                     0.003%            0.003%
33            W    3                     0.003%            0.003%
320           W    3                     0.003%            0.003%
296           W    3                     0.003%            0.003%
256           W    3                     0.003%            0.003%
240           W    3                     0.003%            0.003%
232           W    3                     0.003%            0.003%
224           W    3                     0.003%            0.003%
216           W    3                     0.003%            0.003%
144           W    3                     0.003%            0.003%
136           W    3                     0.003%            0.003%
848           W    2                     0.002%            0.002%
776           W    2                     0.002%            0.002%
752           W    2                     0.002%            0.002%
744           W    2                     0.002%            0.002%
720           W    2                     0.002%            0.002%
672           W    2                     0.002%            0.002%
632           W    2                     0.002%            0.002%
560           W    2                     0.002%            0.002%
552           W    2                     0.002%            0.002%
472           W    2                     0.002%            0.002%
464           W    2                     0.002%            0.002%
400           W    2                     0.002%            0.002%
39            W    2                     0.002%            0.002%
36            W    2                     0.002%            0.002%
368           W    2                     0.002%            0.002%
360           W    2                     0.002%            0.002%
32            R    2                    20.000%            0.002%
304           W    2                     0.002%            0.002%
288           W    2                     0.002%            0.002%
272           W    2                     0.002%            0.002%
264           W    2                     0.002%            0.002%
248           W    2                     0.002%            0.002%
176           W    2                     0.002%            0.002%
168           W    2                     0.002%            0.002%
704           W    1                     0.001%            0.001%
688           W    1                     0.001%            0.001%
680           W    1                     0.001%            0.001%
624           W    1                     0.001%            0.001%
600           W    1                     0.001%            0.001%
576           W    1                     0.001%            0.001%
544           W    1                     0.001%            0.001%
528           W    1                     0.001%            0.001%
520           W    1                     0.001%            0.001%
480           W    1                     0.001%            0.001%
47            W    1                     0.001%            0.001%
45            W    1                     0.001%            0.001%
456           W    1                     0.001%            0.001%
440           W    1                     0.001%            0.001%
432           W    1                     0.001%            0.001%
392           W    1                     0.001%            0.001%
38            W    1                     0.001%            0.001%
34            W    1                     0.001%            0.001%
336           W    1                     0.001%            0.001%
208           W    1                     0.001%            0.001%
160           W    1                     0.001%            0.001%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.011%]
Total write I/Os: 93751          [ 99.989%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 85042816    [100.000%,   41524.812MB]
