Linux 4.4.132-0404132-generic (pl2) 	2018-11-01 	_x86_64_	(24 CPU)

11:36:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:36:41 AM  all    3.42    0.00    0.90    0.11    0.00    0.06    0.00    0.00    0.00   95.51
11:36:41 AM    0    0.66    0.00    0.33    0.00    0.00    0.99    0.00    0.00    0.00   98.01
11:36:41 AM    1    0.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.67
11:36:41 AM    2    1.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   98.66
11:36:41 AM    3    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
11:36:41 AM    4    0.00    0.00    0.33    0.67    0.00    0.00    0.00    0.00    0.00   99.00
11:36:41 AM    5    3.99    0.00    1.99    0.00    0.00    0.00    0.00    0.00    0.00   94.02
11:36:41 AM    6    6.95    0.00    1.66    0.00    0.00    0.00    0.00    0.00    0.00   91.39
11:36:41 AM    7    1.67    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   96.66
11:36:41 AM    8   40.73    0.00    1.99    0.66    0.00    0.00    0.00    0.00    0.00   56.62
11:36:41 AM    9    4.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.67
11:36:41 AM   10    1.99    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   97.67
11:36:41 AM   11    2.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.33
11:36:41 AM   12    2.01    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   97.66
11:36:41 AM   13    3.64    0.00    1.66    0.00    0.00    0.00    0.00    0.00    0.00   94.70
11:36:41 AM   14    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
11:36:41 AM   15    3.36    0.00    0.67    0.67    0.00    0.00    0.00    0.00    0.00   95.30
11:36:41 AM   16    1.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:36:41 AM   17    1.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.33
11:36:41 AM   18    4.62    0.00    1.98    0.66    0.00    0.00    0.00    0.00    0.00   92.74
11:36:41 AM   19    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.01
11:36:41 AM   20    0.33    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.67
11:36:41 AM   21    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.33
11:36:41 AM   22    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
11:36:41 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:36:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:36:44 AM  all    0.46    0.00    1.63    0.71    0.00    0.00    0.00    0.00    0.00   97.20
11:36:44 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:36:44 AM    1    0.00    0.00    0.33    0.67    0.00    0.00    0.00    0.00    0.00   99.00
11:36:44 AM    2    0.00    0.00    0.33    9.00    0.00    0.00    0.00    0.00    0.00   90.67
11:36:44 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:36:44 AM    4    0.00    0.00    0.33    6.67    0.00    0.00    0.00    0.00    0.00   93.00
11:36:44 AM    5    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
11:36:44 AM    6    2.01    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.32
11:36:44 AM    7    1.68    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.64
11:36:44 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:36:44 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:36:44 AM   10    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:36:44 AM   11    0.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:36:44 AM   12    1.33    0.00    0.33    0.33    0.00    0.00    0.00    0.00    0.00   98.00
11:36:44 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:36:44 AM   14    2.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:36:44 AM   15    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
11:36:44 AM   16    0.00    0.00   33.22    0.00    0.00    0.00    0.00    0.00    0.00   66.78
11:36:44 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:36:44 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:36:44 AM   19    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
11:36:44 AM   20    0.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.33
11:36:44 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:36:44 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:36:44 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:36:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:36:47 AM  all    0.50    0.00    2.40    1.25    0.00    0.00    0.00    0.00    0.00   95.84
11:36:47 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:36:47 AM    1    2.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   95.00
