Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    254939               41.872%           31.666%
1024          W    142215               72.470%           17.665%
16            R    114696               18.838%           14.246%
8             R    84834                13.933%           10.537%
256           R    49524                 8.134%            6.151%
8             W    28233                14.387%            3.507%
1016          W    22273                11.350%            2.767%
40            R    18797                 3.087%            2.335%
32            R    12906                 2.120%            1.603%
56            R    12302                 2.021%            1.528%
72            R    8253                  1.356%            1.025%
88            R    5912                  0.971%            0.734%
64            R    4576                  0.752%            0.568%
48            R    4569                  0.750%            0.568%
104           R    4430                  0.728%            0.550%
120           R    3512                  0.577%            0.436%
80            R    2818                  0.463%            0.350%
136           R    2572                  0.422%            0.319%
96            R    2275                  0.374%            0.283%
152           R    2012                  0.330%            0.250%
128           R    2000                  0.328%            0.248%
112           R    1942                  0.319%            0.241%
168           R    1517                  0.249%            0.188%
144           R    1336                  0.219%            0.166%
512           R    1334                  0.219%            0.166%
184           R    1302                  0.214%            0.162%
160           R    1208                  0.198%            0.150%
200           R    1119                  0.184%            0.139%
176           R    1115                  0.183%            0.138%
216           R    1021                  0.168%            0.127%
192           R    1011                  0.166%            0.126%
240           R    920                   0.151%            0.114%
208           R    848                   0.139%            0.105%
232           R    802                   0.132%            0.100%
224           R    734                   0.121%            0.091%
248           R    645                   0.106%            0.080%
416           W    270                   0.138%            0.034%
408           W    201                   0.102%            0.025%
24            W    142                   0.072%            0.018%
64            W    141                   0.072%            0.018%
11            W    125                   0.064%            0.016%
23            W    117                   0.060%            0.015%
3             W    116                   0.059%            0.014%
27            W    111                   0.057%            0.014%
26            W    108                   0.055%            0.013%
25            W    97                    0.049%            0.012%
424           W    92                    0.047%            0.011%
22            W    78                    0.040%            0.010%
280           R    77                    0.013%            0.010%
896           W    76                    0.039%            0.009%
16            W    74                    0.038%            0.009%
32            W    72                    0.037%            0.009%
264           R    70                    0.011%            0.009%
112           W    70                    0.036%            0.009%
120           W    67                    0.034%            0.008%
296           R    63                    0.010%            0.008%
12            W    62                    0.032%            0.008%
21            W    61                    0.031%            0.008%
736           W    59                    0.030%            0.007%
432           W    58                    0.030%            0.007%
320           R    58                    0.010%            0.007%
288           R    57                    0.009%            0.007%
304           R    50                    0.008%            0.006%
272           R    47                    0.008%            0.006%
984           W    44                    0.022%            0.005%
768           W    44                    0.022%            0.005%
96            W    43                    0.022%            0.005%
