Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    129714               72.713%           29.407%
24            R    84801                32.280%           19.225%
256           R    57288                21.807%           12.988%
16            R    39666                15.099%            8.993%
8             W    25410                14.244%            5.761%
8             R    24475                 9.317%            5.549%
1016          W    19992                11.207%            4.532%
512           R    18819                 7.164%            4.266%
40            R    5296                  2.016%            1.201%
32            R    3899                  1.484%            0.884%
56            R    3419                  1.301%            0.775%
72            R    2406                  0.916%            0.545%
88            R    1875                  0.714%            0.425%
64            R    1585                  0.603%            0.359%
104           R    1561                  0.594%            0.354%
48            R    1549                  0.590%            0.351%
120           R    1187                  0.452%            0.269%
80            R    1047                  0.399%            0.237%
128           R    938                   0.357%            0.213%
136           R    932                   0.355%            0.211%
96            R    904                   0.344%            0.205%
152           R    835                   0.318%            0.189%
112           R    832                   0.317%            0.189%
168           R    717                   0.273%            0.163%
144           R    676                   0.257%            0.153%
200           R    663                   0.252%            0.150%
192           R    657                   0.250%            0.149%
184           R    638                   0.243%            0.145%
160           R    629                   0.239%            0.143%
240           R    623                   0.237%            0.141%
176           R    617                   0.235%            0.140%
224           R    583                   0.222%            0.132%
232           R    565                   0.215%            0.128%
216           R    548                   0.209%            0.124%
208           R    543                   0.207%            0.123%
248           R    461                   0.175%            0.105%
416           W    247                   0.138%            0.056%
408           W    202                   0.113%            0.046%
29            W    164                   0.092%            0.037%
30            W    158                   0.089%            0.036%
3             W    118                   0.066%            0.027%
32            W    108                   0.061%            0.024%
13            W    103                   0.058%            0.023%
424           W    95                    0.053%            0.022%
448           R    85                    0.032%            0.019%
64            W    82                    0.046%            0.019%
896           W    77                    0.043%            0.017%
112           W    68                    0.038%            0.015%
432           W    67                    0.038%            0.015%
384           R    67                    0.026%            0.015%
280           R    67                    0.026%            0.015%
320           R    65                    0.025%            0.015%
28            W    65                    0.036%            0.015%
264           R    65                    0.025%            0.015%
16            W    62                    0.035%            0.014%
120           W    62                    0.035%            0.014%
352           R    60                    0.023%            0.014%
31            W    59                    0.033%            0.013%
312           R    58                    0.022%            0.013%
416           R    55                    0.021%            0.012%
336           R    55                    0.021%            0.012%
424           R    54                    0.021%            0.012%
360           R    53                    0.020%            0.012%
25            W    53                    0.030%            0.012%
