Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    77996                79.416%           79.408%
8             W    10133                10.317%           10.316%
1016          W    8463                  8.617%            8.616%
32            W    76                    0.077%            0.077%
896           W    68                    0.069%            0.069%
120           W    68                    0.069%            0.069%
928           W    67                    0.068%            0.068%
88            W    67                    0.068%            0.068%
968           W    66                    0.067%            0.067%
48            W    65                    0.066%            0.066%
112           W    65                    0.066%            0.066%
984           W    64                    0.065%            0.065%
904           W    61                    0.062%            0.062%
200           W    41                    0.042%            0.042%
816           W    40                    0.041%            0.041%
16            W    36                    0.037%            0.037%
3             W    32                    0.033%            0.033%
824           W    31                    0.032%            0.032%
192           W    29                    0.030%            0.030%
416           W    27                    0.027%            0.027%
408           W    27                    0.027%            0.027%
64            W    24                    0.024%            0.024%
168           W    20                    0.020%            0.020%
29            W    18                    0.018%            0.018%
17            W    18                    0.018%            0.018%
4             W    17                    0.017%            0.017%
11            W    17                    0.017%            0.017%
24            W    16                    0.016%            0.016%
14            W    16                    0.016%            0.016%
5             W    15                    0.015%            0.015%
13            W    14                    0.014%            0.014%
20            W    13                    0.013%            0.013%
6             W    12                    0.012%            0.012%
128           W    12                    0.012%            0.012%
144           W    11                    0.011%            0.011%
9             W    10                    0.010%            0.010%
7             W    10                    0.010%            0.010%
28            W    10                    0.010%            0.010%
26            W    10                    0.010%            0.010%
18            W    10                    0.010%            0.010%
15            W    10                    0.010%            0.010%
1000          W    10                    0.010%            0.010%
768           W    9                     0.009%            0.009%
328           W    9                     0.009%            0.009%
21            W    9                     0.009%            0.009%
184           W    9                     0.009%            0.009%
152           W    9                     0.009%            0.009%
12            W    9                     0.009%            0.009%
832           W    8                     0.008%            0.008%
272           W    8                     0.008%            0.008%
256           W    8                     0.008%            0.008%
23            W    8                     0.008%            0.008%
216           W    8                     0.008%            0.008%
1             W    8                     0.008%            0.008%
80            W    7                     0.007%            0.007%
784           W    7                     0.007%            0.007%
40            W    7                     0.007%            0.007%
280           W    7                     0.007%            0.007%
264           W    7                     0.007%            0.007%
232           W    7                     0.007%            0.007%
22            W    7                     0.007%            0.007%
104           W    7                     0.007%            0.007%
936           W    6                     0.006%            0.006%
848           W    6                     0.006%            0.006%
800           W    6                     0.006%            0.006%
744           W    6                     0.006%            0.006%
312           W    6                     0.006%            0.006%
30            W    6                     0.006%            0.006%
296           W    6                     0.006%            0.006%
27            W    6                     0.006%            0.006%
25            W    6                     0.006%            0.006%
19            W    6                     0.006%            0.006%
136           W    6                     0.006%            0.006%
976           W    5                     0.005%            0.005%
952           W    5                     0.005%            0.005%
888           W    5                     0.005%            0.005%
344           W    5                     0.005%            0.005%
31            W    5                     0.005%            0.005%
288           W    5                     0.005%            0.005%
176           W    5                     0.005%            0.005%
10            W    5                     0.005%            0.005%
912           W    4                     0.004%            0.004%
8             R    4                    40.000%            0.004%
760           W    4                     0.004%            0.004%
736           W    4                     0.004%            0.004%
720           W    4                     0.004%            0.004%
400           W    4                     0.004%            0.004%
320           W    4                     0.004%            0.004%
248           W    4                     0.004%            0.004%
1             R    4                    40.000%            0.004%
160           W    4                     0.004%            0.004%
992           W    3                     0.003%            0.003%
96            W    3                     0.003%            0.003%
920           W    3                     0.003%            0.003%
872           W    3                     0.003%            0.003%
640           W    3                     0.003%            0.003%
56            W    3                     0.003%            0.003%
544           W    3                     0.003%            0.003%
528           W    3                     0.003%            0.003%
488           W    3                     0.003%            0.003%
432           W    3                     0.003%            0.003%
304           W    3                     0.003%            0.003%
2             W    3                     0.003%            0.003%
240           W    3                     0.003%            0.003%
856           W    2                     0.002%            0.002%
840           W    2                     0.002%            0.002%
808           W    2                     0.002%            0.002%
792           W    2                     0.002%            0.002%
776           W    2                     0.002%            0.002%
728           W    2                     0.002%            0.002%
712           W    2                     0.002%            0.002%
696           W    2                     0.002%            0.002%
672           W    2                     0.002%            0.002%
664           W    2                     0.002%            0.002%
568           W    2                     0.002%            0.002%
552           W    2                     0.002%            0.002%
504           W    2                     0.002%            0.002%
456           W    2                     0.002%            0.002%
384           W    2                     0.002%            0.002%
376           W    2                     0.002%            0.002%
360           W    2                     0.002%            0.002%
336           W    2                     0.002%            0.002%
32            R    2                    20.000%            0.002%
224           W    2                     0.002%            0.002%
208           W    2                     0.002%            0.002%
880           W    1                     0.001%            0.001%
864           W    1                     0.001%            0.001%
752           W    1                     0.001%            0.001%
72            W    1                     0.001%            0.001%
704           W    1                     0.001%            0.001%
688           W    1                     0.001%            0.001%
648           W    1                     0.001%            0.001%
62            W    1                     0.001%            0.001%
616           W    1                     0.001%            0.001%
608           W    1                     0.001%            0.001%
600           W    1                     0.001%            0.001%
592           W    1                     0.001%            0.001%
480           W    1                     0.001%            0.001%
472           W    1                     0.001%            0.001%
448           W    1                     0.001%            0.001%
424           W    1                     0.001%            0.001%
37            W    1                     0.001%            0.001%
36            W    1                     0.001%            0.001%
352           W    1                     0.001%            0.001%
34            W    1                     0.001%            0.001%
33            W    1                     0.001%            0.001%
1008          W    1                     0.001%            0.001%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.010%]
Total write I/Os: 98212          [ 99.990%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 89146364    [100.000%,   43528.498MB]
