Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    76645                79.712%           79.704%
8             W    9716                 10.105%           10.104%
1016          W    8184                  8.512%            8.511%
32            W    73                    0.076%            0.076%
48            W    70                    0.073%            0.073%
968           W    68                    0.071%            0.071%
896           W    68                    0.071%            0.071%
120           W    68                    0.071%            0.071%
112           W    68                    0.071%            0.071%
88            W    67                    0.070%            0.070%
984           W    65                    0.068%            0.068%
928           W    65                    0.068%            0.068%
904           W    61                    0.063%            0.063%
200           W    43                    0.045%            0.045%
816           W    39                    0.041%            0.041%
416           W    32                    0.033%            0.033%
408           W    32                    0.033%            0.033%
192           W    31                    0.032%            0.032%
824           W    29                    0.030%            0.030%
24            W    29                    0.030%            0.030%
3             W    24                    0.025%            0.025%
64            W    23                    0.024%            0.024%
13            W    23                    0.024%            0.024%
16            W    21                    0.022%            0.022%
10            W    21                    0.022%            0.022%
5             W    15                    0.016%            0.016%
20            W    15                    0.016%            0.016%
25            W    14                    0.015%            0.015%
12            W    14                    0.015%            0.015%
9             W    13                    0.014%            0.014%
6             W    13                    0.014%            0.014%
128           W    13                    0.014%            0.014%
4             W    12                    0.012%            0.012%
1             W    12                    0.012%            0.012%
15            W    12                    0.012%            0.012%
80            W    11                    0.011%            0.011%
22            W    11                    0.011%            0.011%
19            W    11                    0.011%            0.011%
17            W    11                    0.011%            0.011%
11            W    11                    0.011%            0.011%
280           W    10                    0.010%            0.010%
21            W    10                    0.010%            0.010%
176           W    10                    0.010%            0.010%
14            W    10                    0.010%            0.010%
152           W    9                     0.009%            0.009%
312           W    8                     0.008%            0.008%
26            W    8                     0.008%            0.008%
144           W    8                     0.008%            0.008%
936           W    7                     0.007%            0.007%
784           W    7                     0.007%            0.007%
40            W    7                     0.007%            0.007%
288           W    7                     0.007%            0.007%
23            W    7                     0.007%            0.007%
216           W    7                     0.007%            0.007%
168           W    7                     0.007%            0.007%
7             W    6                     0.006%            0.006%
336           W    6                     0.006%            0.006%
2             W    6                     0.006%            0.006%
28            W    6                     0.006%            0.006%
27            W    6                     0.006%            0.006%
256           W    6                     0.006%            0.006%
232           W    6                     0.006%            0.006%
208           W    6                     0.006%            0.006%
18            W    6                     0.006%            0.006%
96            W    5                     0.005%            0.005%
952           W    5                     0.005%            0.005%
888           W    5                     0.005%            0.005%
872           W    5                     0.005%            0.005%
800           W    5                     0.005%            0.005%
744           W    5                     0.005%            0.005%
344           W    5                     0.005%            0.005%
328           W    5                     0.005%            0.005%
264           W    5                     0.005%            0.005%
248           W    5                     0.005%            0.005%
224           W    5                     0.005%            0.005%
160           W    5                     0.005%            0.005%
104           W    5                     0.005%            0.005%
976           W    4                     0.004%            0.004%
920           W    4                     0.004%            0.004%
912           W    4                     0.004%            0.004%
8             R    4                    40.000%            0.004%
848           W    4                     0.004%            0.004%
832           W    4                     0.004%            0.004%
760           W    4                     0.004%            0.004%
736           W    4                     0.004%            0.004%
376           W    4                     0.004%            0.004%
36            W    4                     0.004%            0.004%
352           W    4                     0.004%            0.004%
34            W    4                     0.004%            0.004%
320           W    4                     0.004%            0.004%
296           W    4                     0.004%            0.004%
1             R    4                    40.000%            0.004%
1000          W    4                     0.004%            0.004%
864           W    3                     0.003%            0.003%
840           W    3                     0.003%            0.003%
792           W    3                     0.003%            0.003%
768           W    3                     0.003%            0.003%
688           W    3                     0.003%            0.003%
472           W    3                     0.003%            0.003%
392           W    3                     0.003%            0.003%
33            W    3                     0.003%            0.003%
31            W    3                     0.003%            0.003%
30            W    3                     0.003%            0.003%
304           W    3                     0.003%            0.003%
29            W    3                     0.003%            0.003%
184           W    3                     0.003%            0.003%
992           W    2                     0.002%            0.002%
776           W    2                     0.002%            0.002%
752           W    2                     0.002%            0.002%
72            W    2                     0.002%            0.002%
720           W    2                     0.002%            0.002%
616           W    2                     0.002%            0.002%
600           W    2                     0.002%            0.002%
592           W    2                     0.002%            0.002%
552           W    2                     0.002%            0.002%
496           W    2                     0.002%            0.002%
432           W    2                     0.002%            0.002%
37            W    2                     0.002%            0.002%
35            W    2                     0.002%            0.002%
32            R    2                    20.000%            0.002%
272           W    2                     0.002%            0.002%
240           W    2                     0.002%            0.002%
136           W    2                     0.002%            0.002%
960           W    1                     0.001%            0.001%
944           W    1                     0.001%            0.001%
808           W    1                     0.001%            0.001%
696           W    1                     0.001%            0.001%
680           W    1                     0.001%            0.001%
672           W    1                     0.001%            0.001%
664           W    1                     0.001%            0.001%
656           W    1                     0.001%            0.001%
648           W    1                     0.001%            0.001%
640           W    1                     0.001%            0.001%
632           W    1                     0.001%            0.001%
624           W    1                     0.001%            0.001%
608           W    1                     0.001%            0.001%
56            W    1                     0.001%            0.001%
568           W    1                     0.001%            0.001%
560           W    1                     0.001%            0.001%
544           W    1                     0.001%            0.001%
536           W    1                     0.001%            0.001%
528           W    1                     0.001%            0.001%
512           W    1                     0.001%            0.001%
504           W    1                     0.001%            0.001%
488           W    1                     0.001%            0.001%
480           W    1                     0.001%            0.001%
45            W    1                     0.001%            0.001%
456           W    1                     0.001%            0.001%
440           W    1                     0.001%            0.001%
424           W    1                     0.001%            0.001%
41            W    1                     0.001%            0.001%
400           W    1                     0.001%            0.001%
384           W    1                     0.001%            0.001%
360           W    1                     0.001%            0.001%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.010%]
Total write I/Os: 96152          [ 99.990%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 87460246    [100.000%,   42705.198MB]
