procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 2  0        14764     49884660        45108     15266640    0    0   326   743    1    2   0   1  91   8   0 2018-10-23 23:57:36
 0  0        14764     49875564        45132     15266736    0    0   104     0 1902 2885   4   1  95   0   0 2018-10-23 23:57:39
 1  0        14764     59310332          536      5877840    0    0    20  3745 1770 2883   1   2  96   1   0 2018-10-23 23:57:42
 0  1        14764     64861016         3072       340404    0    0  3867     5 1801 2662   1   1  94   4   0 2018-10-23 23:57:45
 0  0        14764     64854504         4652       344340    0    0  1141    49 1928 2983   1   1  97   1   0 2018-10-23 23:57:48
 0  0        14764     64850652         4952       344376    0    0   175    52 1496 2936   0   0 100   0   0 2018-10-23 23:57:51
 1  1        14764     64828008         5296       345968    0    0   601     0 1750 3075   1   0  98   0   0 2018-10-23 23:57:54
 0  1        14764     64653260         6292       376140    0    0 10183   159 2991 12394   5   1  92   3   0 2018-10-23 23:57:57
 2  0        14764     64480480        11124       386824    0    0  5233     0 5447 11710   8   0  89   3   0 2018-10-23 23:58:00
 0  1        14764     64285096        12272       397960    0    0  3979   694 17067 9224  12   1  85   2   0 2018-10-23 23:58:03
 1  0        14764     64234376        12616       409208    0    0  3721    67 42664 17036  16   1  82   1   0 2018-10-23 23:58:06
 0  1        14764     64703040        15536       433612    0    0  4209  2035 7932 9789  10   0  88   2   0 2018-10-23 23:58:09
 0 12        14764     64133248        15544       784540    0    0 122002 71848 5348 6446   1   1  86  12   0 2018-10-23 23:58:12
 0 11        14764     63653116        15552      1252924    0    0 79597 74267 4702 4719   1   1  70  29   0 2018-10-23 23:58:15
 0 12        14764     63114816        15572      1777008    0    0 88789 82565 5185 4376   1   1  64  35   0 2018-10-23 23:58:18
 2 11        14764     62611656        15576      2265188    0    0 83024 80963 5242 4878   1   2  63  34   0 2018-10-23 23:58:21
 1 11        14764     62209568        15584      2654988    0    0 64803 63612 5216 4852   1   5  67  28   0 2018-10-23 23:58:24
 1 11        14764     61686936        15596      3153368    0    0 83244 80578 6479 5973   1   5  63  31   0 2018-10-23 23:58:27
 2  9        14764     61249860        15596      3513372    0    0 57973 57984 8634 5759   4   5  59  32   0 2018-10-23 23:58:30
 1  9        14764     60578980        15604      4034208    0    0 91819 69637 21648 9286   3   6  59  33   0 2018-10-23 23:58:33
 5  5        14764     60143288        15604      4443028    0    0 73781 52812 9654 7814   1   5  60  34   0 2018-10-23 23:58:36
 4  6        14764     61210044        15616      3335244    0    0 62842 71855 8810 8757   2   5  59  34   0 2018-10-23 23:58:39
 1  9        14764     61009076        15624      3497344    0    0 101092 73063 10301 10475   2   5  60  33   0 2018-10-23 23:58:42
 1  9        14764     60582580        15624      3900976    0    0 72200 93495 7829 7901   1   5  62  32   0 2018-10-23 23:58:45
 5  5        14764     59972984        15636      4472968    0    0 101232 74814 10094 10529   2   5  60  32   0 2018-10-23 23:58:48
 1  9        14764     59861768        15640      4573364    0    0 87491 72848 9377 10165   2   5  59  33   0 2018-10-23 23:58:51
 1 10        14764     59605860        15652      4823660    0    0 14901 100956 3451 6129   1   5  61  34   0 2018-10-23 23:58:54
 1  9        14764     60041736        15660      4392932    0    0 59801 42396 7273 7987   1   6  61  31   0 2018-10-23 23:58:57
 2  8        14764     59698268        15660      4723588    0    0 56732 43186 7158 8005   1   5  62  32   0 2018-10-23 23:59:00
 1  9        14764     59529236        15680      4875160    0    0 82289 58625 9623 10453   2   6  61  31   0 2018-10-23 23:59:03
 1  9        14764     59025044        15680      5355700    0    0 84383 58892 9252 10028   2   6  61  31   0 2018-10-23 23:59:06
 5  5        14764     58765444        15700      5578828    0    0 97861 70909 11330 12658   3   6  60  31   0 2018-10-23 23:59:09
 1 10        14764     58546044        15708      5789800    0    0 18955 117172 3806 9024   1   5  62  32   0 2018-10-23 23:59:12
 1  9        14764     59015816        15712      5403116    0    0 19031 36495 4035 4655   1   5  63  31   0 2018-10-23 23:59:15
 1  9        14764     58519660        15720      5881532    0    0 67596 74730 9140 9849   3   6  62  29   0 2018-10-23 23:59:18
 2  8        14764     58377560        15724      5997944    0    0 63005 68032 8883 9233   2   6  62  29   0 2018-10-23 23:59:21
 1  9        14764     57710852        15736      6632976    0    0 99924 85788 11612 12419   3   6  61  30   0 2018-10-23 23:59:24
 3 10        14764     57589036        15748      6715240    0    0 60656 82822 8812 10239   3   6  62  30   0 2018-10-23 23:59:27
 1  9        14764     58110968        15748      6308444    0    0 13753 100037 4204 9071   1   5  63  31   0 2018-10-23 23:59:30
 1  8        14764     57604292        15756      6798164    0    0 77801 60400 10917 11818   4   6  62  28   0 2018-10-23 23:59:33
 2 11        14764     57161344        15756      7240192    0    0  1131 140307 3597 3099   1   5  61  33   0 2018-10-23 23:59:36
 1 12        14764     56968644        15764      7433692    0    0   449 62085 2266 2877   0   5  71  24   0 2018-10-23 23:59:39
 1 13        14764     56678792        15776      7723768    0    0   792 94657 2368 2957   1   5  72  23   0 2018-10-23 23:59:42
 1 10        14764     56562564        15776      7840204    0    0   423 37855 2118 2773   0   4  73  22   0 2018-10-23 23:59:45
 1  9        14764     56670580        15784      7723156    0    0 32517 37623 5648 6195   1   5  70  24   0 2018-10-23 23:59:48
 5  5        14764     56143952        15784      8205856    0    0 74381 59929 10182 11130   3   6  65  26   0 2018-10-23 23:59:51
 5  5        14764     57109524        15792      7272336    0    0 45576 145463 7765 12776   2   6  65  27   0 2018-10-23 23:59:54
 3  3        14764     56483380        15800      7845588    0    0 88700 68466 12319 13631   4   7  65  24   0 2018-10-23 23:59:57
 1  9        14764     56389400        15804      7917768    0    0 39520 98101 7658 8151   3   6  66  25   0 2018-10-24 00:00:00
 1  9        14764     56192856        15812      8114244    0    0 12344 48153 3448 4052   1   5  67  27   0 2018-10-24 00:00:03
 1 10        14764     55950080        15812      8352392    0    0 35385 104776 6517 10177   2   5  69  24   0 2018-10-24 00:00:06
 5  5        14764     56321872        15820      8063228    0    0 16976 64700 4576 6170   1   5  68  26   0 2018-10-24 00:00:09
 1  9        14764     55729384        15828      8670824    0    0 82287 83158 11937 13042   5   7  65  24   0 2018-10-24 00:00:12
 1  9        14764     55436284        15836      8959440    0    0  2864 89781 2818 3513   1   5  68  27   0 2018-10-24 00:00:15
 3  7        14764     55764188        15844      8605492    0    0 15531 50686 4503 5037   1   5  67  26   0 2018-10-24 00:00:18
 1 10        14764     55218172        15844      9085436    0    0 46712 116059 8404 9064   3   6  67  23   0 2018-10-24 00:00:21
 1  9        14764     55078668        15852      9224172    0    0   692 90486 2656 8234   1   5  73  22   0 2018-10-24 00:00:24
 1  9        14764     55553280        15852      8769320    0    0   967 95086 2518 3063   1   5  68  27   0 2018-10-24 00:00:27
 1 12        14764     55243268        15860      9102512    0    0  1924 105673 3676 3468   1   5  61  33   0 2018-10-24 00:00:30
 1 11        14764     55082352        15868      9304640    0    0   441 65819 2349 2943   0   5  57  38   0 2018-10-24 00:00:33
 1 10        14764     54924112        15868      9461756    0    0   356 51432 2204 3294   0   4  64  31   0 2018-10-24 00:00:36
