procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  1        47476     15734332        42348     49663588    0    0  1032  5610    0    1   2   1  84  12   0 2018-12-20 20:28:41
 1  0        47476     15759132        42352     49664880    0    0     0     1 2872 4521   5   2  92   0   0 2018-12-20 20:28:44
 1  0        47476     24775904        42364     40615324    0    0     0   264 1604 2398   2   3  94   0   0 2018-12-20 20:28:47
 1  0        47476     37823016        42364     27567332    0    0     0     2 2228 3400   1   4  95   0   0 2018-12-20 20:28:50
 1  0        47476     54850236        42376     10554288    0    0     0   230 1744 2804   1   5  94   0   0 2018-12-20 20:28:53
 2  0        47476     64707732        42376       670556    0    0     9     1 2020 2975   2   4  94   0   0 2018-12-20 20:28:56
 2  1        47472     64718680        42764       670560    0    0  7529   168 4165 5198   4   3  92   0   0 2018-12-20 20:28:59
 0  3        47472     64720884        44584       671424    0    0  5268   761 4111 5556   4   3  91   3   0 2018-12-20 20:29:02
 1  5        47472     64719576        43892       669584    0    0 28127   504 7771 8749   2   3  84  10   0 2018-12-20 20:29:05
 2  5        47472     64723696        43076       670680    0    0 48908   207 11712 12534   1   4  84  11   0 2018-12-20 20:29:08
 1  5        47472     64714980        43972       671752    0    0 58612   224 13868 14694   1   4  84  10   0 2018-12-20 20:29:11
 2  4        47472     64715164        45080       670936    0    0 68057   176 15378 16008   1   5  84  11   0 2018-12-20 20:29:14
 6  4        47472     64719296        45572       671252    0    0 64092   217 14712 15336   1   5  85  10   0 2018-12-20 20:29:17
 3  4        47472     64714760        45796       672388    0    0 68441   203 15458 16229   1   5  84  11   0 2018-12-20 20:29:20
 1  5        47472     64716464        45832       672176    0    0 80437   201 18123 18763   1   6  83  10   0 2018-12-20 20:29:23
 3  4        47472     64714148        44776       671880    0    0 77864   189 17753 18659   1   6  83  10   0 2018-12-20 20:29:26
 2  4        47472     64713144        46856       670296    0    0 65384   212 15147 15904   1   5  83  11   0 2018-12-20 20:29:29
 2  3        47472     64712680        46784       669844    0    0 75143   189 16966 17790   1   6  83  10   0 2018-12-20 20:29:32
 3  4        47472     64713036        48048       669848    0    0 62135   491 14227 15349   2   5  85   8   0 2018-12-20 20:29:35
