Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdc/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2198909              62.415%           59.106%
16            R    511034               14.505%           13.737%
8             R    324113                9.200%            8.712%
1024          W    143639               72.836%            3.861%
256           R    56825                 1.613%            1.527%
32            R    55601                 1.578%            1.495%
40            R    45339                 1.287%            1.219%
56            R    30642                 0.870%            0.824%
8             W    28635                14.520%            0.770%
72            R    23476                 0.666%            0.631%
1016          W    20806                10.550%            0.559%
88            R    19615                 0.557%            0.527%
104           R    16876                 0.479%            0.454%
64            R    15641                 0.444%            0.420%
120           R    15301                 0.434%            0.411%
48            R    14818                 0.421%            0.398%
136           R    13211                 0.375%            0.355%
152           R    11418                 0.324%            0.307%
80            R    11370                 0.323%            0.306%
96            R    10417                 0.296%            0.280%
128           R    10302                 0.292%            0.277%
168           R    9744                  0.277%            0.262%
112           R    9642                  0.274%            0.259%
512           R    9167                  0.260%            0.246%
184           R    8846                  0.251%            0.238%
144           R    7925                  0.225%            0.213%
200           R    7623                  0.216%            0.205%
160           R    7409                  0.210%            0.199%
216           R    7401                  0.210%            0.199%
192           R    7127                  0.202%            0.192%
176           R    6856                  0.195%            0.184%
232           R    6299                  0.179%            0.169%
208           R    6175                  0.175%            0.166%
240           R    6167                  0.175%            0.166%
224           R    5404                  0.153%            0.145%
248           R    5282                  0.150%            0.142%
264           R    1745                  0.050%            0.047%
280           R    1512                  0.043%            0.041%
296           R    1461                  0.041%            0.039%
312           R    1312                  0.037%            0.035%
272           R    1204                  0.034%            0.032%
328           R    1159                  0.033%            0.031%
288           R    1132                  0.032%            0.030%
344           R    1123                  0.032%            0.030%
304           R    1056                  0.030%            0.028%
320           R    1028                  0.029%            0.028%
360           R    985                   0.028%            0.026%
336           R    960                   0.027%            0.026%
376           R    934                   0.027%            0.025%
352           R    907                   0.026%            0.024%
384           R    894                   0.025%            0.024%
368           R    866                   0.025%            0.023%
392           R    839                   0.024%            0.023%
408           R    765                   0.022%            0.021%
424           R    712                   0.020%            0.019%
400           R    693                   0.020%            0.019%
440           R    676                   0.019%            0.018%
416           R    663                   0.019%            0.018%
456           R    657                   0.019%            0.018%
432           R    639                   0.018%            0.017%
472           R    590                   0.017%            0.016%
448           R    580                   0.016%            0.016%
464           R    545                   0.015%            0.015%
480           R    490                   0.014%            0.013%
488           R    404                   0.011%            0.011%
496           R    307                   0.009%            0.008%
32            W    243                   0.123%            0.007%
408           W    242                   0.123%            0.007%
504           R    232                   0.007%            0.006%
416           W    200                   0.101%            0.005%
64            W    187                   0.095%            0.005%
16            W    154                   0.078%            0.004%
3             W    137                   0.069%            0.004%
24            W    107                   0.054%            0.003%
400           W    101                   0.051%            0.003%
96            W    80                    0.041%            0.002%
23            W    80                    0.041%            0.002%
1             W    78                    0.040%            0.002%
21            W    73                    0.037%            0.002%
22            W    66                    0.033%            0.002%
25            W    65                    0.033%            0.002%
28            W    63                    0.032%            0.002%
27            W    63                    0.032%            0.002%
744           W    60                    0.030%            0.002%
26            W    60                    0.030%            0.002%
424           W    59                    0.030%            0.002%
20            W    58                    0.029%            0.002%
112           W    58                    0.029%            0.002%
920           W    56                    0.028%            0.002%
13            W    56                    0.028%            0.002%
896           W    55                    0.028%            0.001%
120           W    55                    0.028%            0.001%
29            W    53                    0.027%            0.001%
952           W    52                    0.026%            0.001%
904           W    51                    0.026%            0.001%
888           W    50                    0.025%            0.001%
128           W    50                    0.025%            0.001%
392           W    48                    0.024%            0.001%
736           W    47                    0.024%            0.001%
30            W    46                    0.023%            0.001%
12            W    43                    0.022%            0.001%
19            W    40                    0.020%            0.001%
728           W    36                    0.018%            0.001%
15            W    36                    0.018%            0.001%
14            W    36                    0.018%            0.001%
7             W    34                    0.017%            0.001%
2             W    34                    0.017%            0.001%
17            W    34                    0.017%            0.001%
720           W    33                    0.017%            0.001%
4             W    33                    0.017%            0.001%
18            W    33                    0.017%            0.001%
40            W    27                    0.014%            0.001%
36            W    26                    0.013%            0.001%
6             W    25                    0.013%            0.001%
136           W    24                    0.012%            0.001%
10            W    24                    0.012%            0.001%
9             W    23                    0.012%            0.001%
5             W    23                    0.012%            0.001%
192           W    23                    0.012%            0.001%
48            W    22                    0.011%            0.001%
11            W    22                    0.011%            0.001%
35            W    21                    0.011%            0.001%
37            W    19                    0.010%            0.001%
34            W    19                    0.010%            0.001%
752           W    18                    0.009%            0.000%
31            W    18                    0.009%            0.000%
33            W    17                    0.009%            0.000%
72            W    14                    0.007%            0.000%
712           W    14                    0.007%            0.000%
432           W    13                    0.007%            0.000%
176           W    13                    0.007%            0.000%
56            W    12                    0.006%            0.000%
38            W    12                    0.006%            0.000%
768           W    11                    0.006%            0.000%
824           W    10                    0.005%            0.000%
43            W    10                    0.005%            0.000%
88            W    8                     0.004%            0.000%
616           W    8                     0.004%            0.000%
45            W    8                     0.004%            0.000%
440           W    8                     0.004%            0.000%
368           W    8                     0.004%            0.000%
864           W    7                     0.004%            0.000%
784           W    7                     0.004%            0.000%
760           W    7                     0.004%            0.000%
688           W    7                     0.004%            0.000%
648           W    7                     0.004%            0.000%
584           W    7                     0.004%            0.000%
528           W    7                     0.004%            0.000%
480           W    7                     0.004%            0.000%
224           W    7                     0.004%            0.000%
1             R    7                     0.000%            0.000%
984           W    6                     0.003%            0.000%
880           W    6                     0.003%            0.000%
80            W    6                     0.003%            0.000%
696           W    6                     0.003%            0.000%
680           W    6                     0.003%            0.000%
632           W    6                     0.003%            0.000%
568           W    6                     0.003%            0.000%
41            W    6                     0.003%            0.000%
304           W    6                     0.003%            0.000%
296           W    6                     0.003%            0.000%
208           W    6                     0.003%            0.000%
960           W    5                     0.003%            0.000%
912           W    5                     0.003%            0.000%
832           W    5                     0.003%            0.000%
800           W    5                     0.003%            0.000%
624           W    5                     0.003%            0.000%
592           W    5                     0.003%            0.000%
560           W    5                     0.003%            0.000%
544           W    5                     0.003%            0.000%
47            W    5                     0.003%            0.000%
44            W    5                     0.003%            0.000%
42            W    5                     0.003%            0.000%
39            W    5                     0.003%            0.000%
344           W    5                     0.003%            0.000%
320           W    5                     0.003%            0.000%
200           W    5                     0.003%            0.000%
160           W    5                     0.003%            0.000%
152           W    5                     0.003%            0.000%
976           W    4                     0.002%            0.000%
928           W    4                     0.002%            0.000%
872           W    4                     0.002%            0.000%
856           W    4                     0.002%            0.000%
776           W    4                     0.002%            0.000%
704           W    4                     0.002%            0.000%
640           W    4                     0.002%            0.000%
576           W    4                     0.002%            0.000%
552           W    4                     0.002%            0.000%
536           W    4                     0.002%            0.000%
50            W    4                     0.002%            0.000%
496           W    4                     0.002%            0.000%
472           W    4                     0.002%            0.000%
464           W    4                     0.002%            0.000%
376           W    4                     0.002%            0.000%
328           W    4                     0.002%            0.000%
280           W    4                     0.002%            0.000%
216           W    4                     0.002%            0.000%
168           W    4                     0.002%            0.000%
968           W    3                     0.002%            0.000%
944           W    3                     0.002%            0.000%
808           W    3                     0.002%            0.000%
792           W    3                     0.002%            0.000%
672           W    3                     0.002%            0.000%
608           W    3                     0.002%            0.000%
600           W    3                     0.002%            0.000%
488           W    3                     0.002%            0.000%
456           W    3                     0.002%            0.000%
448           W    3                     0.002%            0.000%
384           W    3                     0.002%            0.000%
360           W    3                     0.002%            0.000%
264           W    3                     0.002%            0.000%
248           W    3                     0.002%            0.000%
240           W    3                     0.002%            0.000%
232           W    3                     0.002%            0.000%
1000          W    3                     0.002%            0.000%
992           W    2                     0.001%            0.000%
936           W    2                     0.001%            0.000%
816           W    2                     0.001%            0.000%
656           W    2                     0.001%            0.000%
61            W    2                     0.001%            0.000%
520           W    2                     0.001%            0.000%
512           W    2                     0.001%            0.000%
49            W    2                     0.001%            0.000%
46            W    2                     0.001%            0.000%
312           W    2                     0.001%            0.000%
288           W    2                     0.001%            0.000%
272           W    2                     0.001%            0.000%
256           W    2                     0.001%            0.000%
184           W    2                     0.001%            0.000%
144           W    2                     0.001%            0.000%
104           W    2                     0.001%            0.000%
1008          W    2                     0.001%            0.000%
664           W    1                     0.001%            0.000%
59            W    1                     0.001%            0.000%
58            W    1                     0.001%            0.000%
57            W    1                     0.001%            0.000%
55            W    1                     0.001%            0.000%
53            W    1                     0.001%            0.000%
52            W    1                     0.001%            0.000%
51            W    1                     0.001%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 3523052        [ 94.699%]
Total write I/Os: 197208         [  5.301%]
Total read sectors : 132355999   [ 43.857%,   64626.953MB]
Total write sectors: 169433121   [ 56.143%,   82731.016MB]
