Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdc/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219392               78.060%           78.057%
8             W    30667                10.911%           10.911%
1016          W    24150                 8.593%            8.592%
3             W    660                   0.235%            0.235%
896           W    412                   0.147%            0.147%
32            W    402                   0.143%            0.143%
416           W    239                   0.085%            0.085%
16            W    225                   0.080%            0.080%
408           W    224                   0.080%            0.080%
48            W    217                   0.077%            0.077%
928           W    210                   0.075%            0.075%
984           W    209                   0.074%            0.074%
112           W    209                   0.074%            0.074%
120           W    208                   0.074%            0.074%
968           W    207                   0.074%            0.074%
88            W    206                   0.073%            0.073%
17            W    173                   0.062%            0.062%
824           W    166                   0.059%            0.059%
19            W    160                   0.057%            0.057%
192           W    156                   0.056%            0.056%
18            W    150                   0.053%            0.053%
9             W    141                   0.050%            0.050%
20            W    137                   0.049%            0.049%
792           W    128                   0.046%            0.046%
2             W    108                   0.038%            0.038%
15            W    108                   0.038%            0.038%
14            W    104                   0.037%            0.037%
784           W    99                    0.035%            0.035%
6             W    90                    0.032%            0.032%
600           W    88                    0.031%            0.031%
21            W    86                    0.031%            0.031%
464           W    85                    0.030%            0.030%
13            W    83                    0.030%            0.030%
7             W    73                    0.026%            0.026%
12            W    66                    0.023%            0.023%
24            W    64                    0.023%            0.023%
816           W    57                    0.020%            0.020%
23            W    55                    0.020%            0.020%
200           W    50                    0.018%            0.018%
22            W    46                    0.016%            0.016%
728           W    43                    0.015%            0.015%
64            W    41                    0.015%            0.015%
1             W    37                    0.013%            0.013%
11            W    37                    0.013%            0.013%
800           W    34                    0.012%            0.012%
10            W    32                    0.011%            0.011%
592           W    30                    0.011%            0.011%
760           W    25                    0.009%            0.009%
72            W    24                    0.009%            0.009%
776           W    23                    0.008%            0.008%
26            W    23                    0.008%            0.008%
25            W    23                    0.008%            0.008%
56            W    22                    0.008%            0.008%
624           W    21                    0.007%            0.007%
5             W    20                    0.007%            0.007%
456           W    17                    0.006%            0.006%
80            W    15                    0.005%            0.005%
616           W    14                    0.005%            0.005%
864           W    11                    0.004%            0.004%
584           W    11                    0.004%            0.004%
840           W    10                    0.004%            0.004%
752           W    10                    0.004%            0.004%
30            W    10                    0.004%            0.004%
96            W    8                     0.003%            0.003%
28            W    8                     0.003%            0.003%
27            W    8                     0.003%            0.003%
832           W    7                     0.002%            0.002%
40            W    7                     0.002%            0.002%
8             R    6                    42.857%            0.002%
848           W    6                     0.002%            0.002%
672           W    6                     0.002%            0.002%
1             R    6                    42.857%            0.002%
920           W    5                     0.002%            0.002%
872           W    5                     0.002%            0.002%
808           W    5                     0.002%            0.002%
768           W    5                     0.002%            0.002%
712           W    5                     0.002%            0.002%
704           W    5                     0.002%            0.002%
680           W    5                     0.002%            0.002%
448           W    5                     0.002%            0.002%
29            W    5                     0.002%            0.002%
856           W    4                     0.001%            0.001%
688           W    4                     0.001%            0.001%
632           W    4                     0.001%            0.001%
608           W    4                     0.001%            0.001%
512           W    4                     0.001%            0.001%
384           W    4                     0.001%            0.001%
216           W    4                     0.001%            0.001%
208           W    4                     0.001%            0.001%
904           W    3                     0.001%            0.001%
744           W    3                     0.001%            0.001%
664           W    3                     0.001%            0.001%
656           W    3                     0.001%            0.001%
648           W    3                     0.001%            0.001%
640           W    3                     0.001%            0.001%
432           W    3                     0.001%            0.001%
392           W    3                     0.001%            0.001%
312           W    3                     0.001%            0.001%
264           W    3                     0.001%            0.001%
1000          W    3                     0.001%            0.001%
952           W    2                     0.001%            0.001%
912           W    2                     0.001%            0.001%
880           W    2                     0.001%            0.001%
544           W    2                     0.001%            0.001%
520           W    2                     0.001%            0.001%
496           W    2                     0.001%            0.001%
488           W    2                     0.001%            0.001%
440           W    2                     0.001%            0.001%
424           W    2                     0.001%            0.001%
376           W    2                     0.001%            0.001%
344           W    2                     0.001%            0.001%
32            R    2                    14.286%            0.001%
328           W    2                     0.001%            0.001%
31            W    2                     0.001%            0.001%
248           W    2                     0.001%            0.001%
168           W    2                     0.001%            0.001%
144           W    2                     0.001%            0.001%
976           W    1                     0.000%            0.000%
960           W    1                     0.000%            0.000%
936           W    1                     0.000%            0.000%
720           W    1                     0.000%            0.000%
568           W    1                     0.000%            0.000%
560           W    1                     0.000%            0.000%
528           W    1                     0.000%            0.000%
504           W    1                     0.000%            0.000%
472           W    1                     0.000%            0.000%
360           W    1                     0.000%            0.000%
352           W    1                     0.000%            0.000%
34            W    1                     0.000%            0.000%
336           W    1                     0.000%            0.000%
296           W    1                     0.000%            0.000%
280           W    1                     0.000%            0.000%
256           W    1                     0.000%            0.000%
224           W    1                     0.000%            0.000%
184           W    1                     0.000%            0.000%
104           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14             [  0.005%]
Total write I/Os: 281054         [ 99.995%]
Total read sectors : 118         [  0.000%,       0.058MB]
Total write sectors: 251503705   [100.000%,  122804.543MB]
