Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    345801               73.823%           48.268%
256           R    173767               70.068%           24.255%
8             W    57310                12.235%            8.000%
1016          W    48305                10.312%            6.743%
512           R    26939                10.863%            3.760%
264           W    2635                  0.563%            0.368%
32            R    2187                  0.882%            0.305%
16            R    1959                  0.790%            0.273%
64            R    1825                  0.736%            0.255%
240           R    1702                  0.686%            0.238%
128           R    1662                  0.670%            0.232%
24            R    1568                  0.632%            0.219%
8             R    1548                  0.624%            0.216%
192           R    1528                  0.616%            0.213%
232           R    1399                  0.564%            0.195%
48            R    1365                  0.550%            0.191%
40            R    1349                  0.544%            0.188%
200           R    1342                  0.541%            0.187%
184           R    1338                  0.540%            0.187%
56            R    1337                  0.539%            0.187%
168           R    1332                  0.537%            0.186%
176           R    1320                  0.532%            0.184%
208           R    1296                  0.523%            0.181%
152           R    1283                  0.517%            0.179%
160           R    1276                  0.515%            0.178%
224           R    1237                  0.499%            0.173%
136           R    1218                  0.491%            0.170%
112           R    1206                  0.486%            0.168%
104           R    1194                  0.481%            0.167%
216           R    1186                  0.478%            0.166%
248           R    1176                  0.474%            0.164%
120           R    1174                  0.473%            0.164%
72            R    1171                  0.472%            0.163%
96            R    1170                  0.472%            0.163%
88            R    1167                  0.471%            0.163%
144           R    1164                  0.469%            0.162%
80            R    1160                  0.468%            0.162%
32            W    867                   0.185%            0.121%
120           W    775                   0.165%            0.108%
24            W    636                   0.136%            0.089%
16            W    576                   0.123%            0.080%
88            W    466                   0.099%            0.065%
456           W    429                   0.092%            0.060%
48            W    391                   0.083%            0.055%
40            W    346                   0.074%            0.048%
480           R    313                   0.126%            0.044%
488           R    311                   0.125%            0.043%
128           W    309                   0.066%            0.043%
112           W    303                   0.065%            0.042%
496           R    291                   0.117%            0.041%
472           R    273                   0.110%            0.038%
768           W    271                   0.058%            0.038%
968           W    258                   0.055%            0.036%
784           W    244                   0.052%            0.034%
416           W    243                   0.052%            0.034%
896           W    235                   0.050%            0.033%
64            W    226                   0.048%            0.032%
464           R    225                   0.091%            0.031%
984           W    223                   0.048%            0.031%
928           W    221                   0.047%            0.031%
304           R    219                   0.088%            0.031%
360           W    217                   0.046%            0.030%
448           R    214                   0.086%            0.030%
904           W    208                   0.044%            0.029%
456           R    206                   0.083%            0.029%
312           R    203                   0.082%            0.028%
80            W    188                   0.040%            0.026%
408           W    185                   0.039%            0.026%
336           R    184                   0.074%            0.026%
328           R    184                   0.074%            0.026%
296           R    180                   0.073%            0.025%
320           R    174                   0.070%            0.024%
344           R    172                   0.069%            0.024%
352           W    171                   0.037%            0.024%
368           W    155                   0.033%            0.022%
192           W    153                   0.033%            0.021%
384           R    148                   0.060%            0.021%
272           R    136                   0.055%            0.019%
200           W    134                   0.029%            0.019%
816           W    132                   0.028%            0.018%
264           R    131                   0.053%            0.018%
96            W    129                   0.028%            0.018%
