procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0       998396      1965316        48320     63049480    0    0   385  1893    0    0   1   0  91   8   0 2018-11-22 12:48:12
 1  0       998396      9180260        48484     55819216    0    0   115 12292 2057 2999   3   3  93   1   0 2018-11-22 12:48:15
 1  0       998396     27232680        48484     37788908    0    0     0     6 1662 2787   1   4  95   0   0 2018-11-22 12:48:18
 2  0       998396     27208524        48528     37787848    0    0 12011  1107 4408 5645   1   2  94   3   0 2018-11-22 12:48:21
 2  0       998396     27207748        49612     37788156    0    0 15089    35 4695 5893   0   2  95   3   0 2018-11-22 12:48:24
 1  1       998396     27207640        49632     37788900    0    0 11407    43 3973 5091   0   1  95   3   0 2018-11-22 12:48:27
 0  1       998396     27161492        49764     37830428    0    0 10135 18805 4714 8577   2   1  94   4   0 2018-11-22 12:48:30
 1  1       998396     27201200        48828     37791604    0    0  1412 38275 3401 9624   2   1  93   4   0 2018-11-22 12:48:33
 1  1       998396     27100680        49948     37893476    0    0  1060 70417 2867 8814   2   1  93   4   0 2018-11-22 12:48:36
 1  1       998396     27136712        50024     37856120    0    0   363 65029 2882 7957   2   1  94   4   0 2018-11-22 12:48:39
 1  1       998396     27196364        50060     37799368    0    0   353 60535 3100 9205   2   1  93   4   0 2018-11-22 12:48:42
 1  1       998396     27152644        50116     37842240    0    0   707 56799 2523 7556   2   1  93   4   0 2018-11-22 12:48:45
 1  1       998396     27113664        50156     37881828    0    0   709 63888 2554 9625   3   1  92   4   0 2018-11-22 12:48:48
 0  2       998396     27187004        50216     37807560    0    0   704 58709 2381 8982   3   1  93   3   0 2018-11-22 12:48:51
 0  2       998396     27203156        50252     37793320    0    0   357 59991 2294 8420   3   1  93   4   0 2018-11-22 12:48:54
 1  1       998396     27146868        50308     37846976    0    0   709 55843 2670 9478   3   1  93   4   0 2018-11-22 12:48:57
 0  1       998396     27182984        49292     37814532    0    0   352 65072 2261 7891   2   1  93   4   0 2018-11-22 12:49:00
 0  2       998396     27208372        49316     37790160    0    0   351 67051 2588 8811   3   1  93   4   0 2018-11-22 12:49:03
 0  1       998396     27210080        50404     37788560    0    0 19459    67 5953 7138   1   2  94   3   0 2018-11-22 12:49:06
 0  1       998396     27188568        50304     37788092    0    0 11985    37 4098 5290   0   1  95   3   0 2018-11-22 12:49:09
 0  0       998396     27163500        50632     37788652    0    0 14705   320 5072 6798   1   2  95   3   0 2018-11-22 12:49:12
 3  0       998396     27128712        50556     37788124    0    0 10712   601 8308 14796   1   1  95   3   0 2018-11-22 12:49:15
 0  2       998396     27126176        50880     37789468    0    0 20321   131 30607 53550   2   3  92   3   0 2018-11-22 12:49:18
 1  0       998396     27127468        50192     37788828    0    0 19924    39 30229 55908   3   3  92   3   0 2018-11-22 12:49:21
 1  1       998396     27122952        50096     37789696    0    0 20603    37 30688 51165   3   3  92   3   0 2018-11-22 12:49:24
 2  1       998396     27126528        50232     37789156    0    0 19971    63 30700 50867   2   3  92   3   0 2018-11-22 12:49:27
 2  1       998396     27116352        51292     37789052    0    0 19652    63 30647 53423   3   3  92   3   0 2018-11-22 12:49:30
 1  1       998396     27123176        50316     37790000    0    0 13563    52 29311 50284   2   2  92   3   0 2018-11-22 12:49:33
 1  0       998396     27118456        50368     37790280    0    0 14788    57 29604 50118   3   2  92   3   0 2018-11-22 12:49:36
 0  1       998396     27120308        50496     37790500    0    0 19443    77 31916 50254   2   3  92   3   0 2018-11-22 12:49:39
 1  1       998396     27145424        51616     37788800    0    0 18593   115 22414 29808   1   2  94   3   0 2018-11-22 12:49:42
 1  1       998396     27119180        51816     37788916    0    0 16333   272 5905 7070   2   2  93   3   0 2018-11-22 12:49:45
 2  0       998396     27157108        52108     37790148    0    0 12824   677 5156 6982   2   1  94   3   0 2018-11-22 12:49:48
 0  1       998396     27158568        52148     37789556    0    0 20236    39 6148 7236   0   2  95   3   0 2018-11-22 12:49:51
 1  1       998396     27201756        51196     37789368    0    0 19188    77 5906 7015   0   2  95   3   0 2018-11-22 12:49:54
 0  1       998396     27202740        51188     37789840    0    0 20208    44 6123 7254   0   2  95   3   0 2018-11-22 12:49:57
 1  1       998396     27206120        51648     37789344    0    0 18440   168 5730 6840   0   2  95   3   0 2018-11-22 12:50:00
 2  1       998396     27202392        52280     37788580    0    0 18643   179 5708 6838   0   2  95   3   0 2018-11-22 12:50:03
 1  1       998396     27198708        52452     37789092    0    0 19829    43 6166 7188   1   2  95   3   0 2018-11-22 12:50:06
 0  1       998396     27201324        52544     37789168    0    0 20483    63 6134 7251   1   2  95   3   0 2018-11-22 12:50:09
