Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219255               78.292%           78.289%
8             W    30337                10.833%           10.832%
1016          W    24519                 8.755%            8.755%
3             W    646                   0.231%            0.231%
896           W    345                   0.123%            0.123%
32            W    315                   0.112%            0.112%
416           W    255                   0.091%            0.091%
408           W    243                   0.087%            0.087%
968           W    184                   0.066%            0.066%
16            W    184                   0.066%            0.066%
928           W    180                   0.064%            0.064%
88            W    175                   0.062%            0.062%
120           W    173                   0.062%            0.062%
984           W    172                   0.061%            0.061%
48            W    170                   0.061%            0.061%
112           W    168                   0.060%            0.060%
17            W    132                   0.047%            0.047%
14            W    105                   0.037%            0.037%
15            W    103                   0.037%            0.037%
13            W    100                   0.036%            0.036%
824           W    94                    0.034%            0.034%
192           W    93                    0.033%            0.033%
2             W    89                    0.032%            0.032%
18            W    87                    0.031%            0.031%
7             W    83                    0.030%            0.030%
200           W    83                    0.030%            0.030%
816           W    79                    0.028%            0.028%
19            W    79                    0.028%            0.028%
24            W    76                    0.027%            0.027%
12            W    75                    0.027%            0.027%
6             W    73                    0.026%            0.026%
23            W    70                    0.025%            0.025%
25            W    69                    0.025%            0.025%
21            W    68                    0.024%            0.024%
22            W    64                    0.023%            0.023%
20            W    62                    0.022%            0.022%
11            W    60                    0.021%            0.021%
10            W    57                    0.020%            0.020%
26            W    54                    0.019%            0.019%
648           W    51                    0.018%            0.018%
624           W    51                    0.018%            0.018%
64            W    44                    0.016%            0.016%
640           W    41                    0.015%            0.015%
9             W    40                    0.014%            0.014%
632           W    39                    0.014%            0.014%
656           W    34                    0.012%            0.012%
960           W    28                    0.010%            0.010%
1             W    24                    0.009%            0.009%
616           W    21                    0.007%            0.007%
5             W    20                    0.007%            0.007%
72            W    19                    0.007%            0.007%
27            W    19                    0.007%            0.007%
912           W    18                    0.006%            0.006%
608           W    18                    0.006%            0.006%
920           W    17                    0.006%            0.006%
56            W    17                    0.006%            0.006%
512           W    16                    0.006%            0.006%
80            W    15                    0.005%            0.005%
528           W    15                    0.005%            0.005%
488           W    15                    0.005%            0.005%
472           W    15                    0.005%            0.005%
31            W    12                    0.004%            0.004%
520           W    10                    0.004%            0.004%
480           W    10                    0.004%            0.004%
464           W    10                    0.004%            0.004%
30            W    10                    0.004%            0.004%
600           W    9                     0.003%            0.003%
496           W    9                     0.003%            0.003%
448           W    9                     0.003%            0.003%
28            W    9                     0.003%            0.003%
96            W    8                     0.003%            0.003%
536           W    8                     0.003%            0.003%
888           W    7                     0.002%            0.002%
144           W    7                     0.002%            0.002%
936           W    6                     0.002%            0.002%
664           W    6                     0.002%            0.002%
40            W    6                     0.002%            0.002%
29            W    6                     0.002%            0.002%
904           W    5                     0.002%            0.002%
792           W    5                     0.002%            0.002%
744           W    5                     0.002%            0.002%
328           W    5                     0.002%            0.002%
256           W    5                     0.002%            0.002%
992           W    4                     0.001%            0.001%
8             R    4                    40.000%            0.001%
872           W    4                     0.001%            0.001%
696           W    4                     0.001%            0.001%
584           W    4                     0.001%            0.001%
504           W    4                     0.001%            0.001%
4             W    4                     0.001%            0.001%
440           W    4                     0.001%            0.001%
232           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
952           W    3                     0.001%            0.001%
944           W    3                     0.001%            0.001%
