procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        95312     14369108       307952     50805052    0    0  2461  8831    1    2   5   4  85   6   0 2019-03-23 07:45:17
 2  0        95308     14368668       307964     50805676    0    0     0   139 1691 1654   2   2  96   0   0 2019-03-23 07:45:20
 1  0        95296     14365280       307976     50805996    4    0     4    79 1323 1468   2   2  96   0   0 2019-03-23 07:45:23
 0  0        95292     14361612       307976     50807032    1    0     1    80 1290 1324   2   1  97   0   0 2019-03-23 07:45:26
 0  0        95288     14358536       307984     50806992    3    0     3   172 1243 1284   2   1  97   0   0 2019-03-23 07:45:29
 3  0        95268     15001100       307984     50135552    5    0   111     0  642  761   0   1  99   0   0 2019-03-23 07:45:32
 3  0        95256     42115272       307992     23028760    8    0     8   253 2683 1560   2  12  86   0   0 2019-03-23 07:45:35
 1  2        95248     53528040       308000     11637544   21    0   997    66 1629 1340   1   5  94   0   0 2019-03-23 07:45:38
 1  0        95240     53527416       308004     11638164    0    0  7244     5 3063 2854   2   2  95   0   0 2019-03-23 07:45:41
 0  3        95220     53516784       308028     11637864    9    0  6291   324 3220 3143   3   2  95   1   0 2019-03-23 07:45:44
 1  0        95220     53517380       313568     11638120    0    0 20121   781 6751 5722   2   7  86   5   0 2019-03-23 07:45:47
 1  1        95220     53512796       314564     11636456    0    0 30308   280 8369 7091   0   9  87   3   0 2019-03-23 07:45:50
 1  0        95220     53517764       314156     11637152    0    0 29063   276 7879 6849   1   8  88   3   0 2019-03-23 07:45:53
 3  0        95212     53518268       313372     11637112    0    0 28279   293 7655 6717   0   8  88   4   0 2019-03-23 07:45:56
 2  0        95212     53514916       315752     11637488    0    0 29665   263 8033 6845   0   9  87   4   0 2019-03-23 07:45:59
 1  0        95212     53514812       316024     11637436    0    0 28263   293 7580 6618   0   8  88   3   0 2019-03-23 07:46:02
 1  0        95212     53514836       315296     11637348    0    0 28981   296 7936 6828   0   8  88   3   0 2019-03-23 07:46:05
 2  1        95212     53515392       314560     11637972    0    0 29003   272 7827 6918   0   8  89   2   0 2019-03-23 07:46:08
 2  0        95212     53511252       316916     11637520    0    0 27551   305 7396 6557   0   7  89   3   0 2019-03-23 07:46:11
 1  0        95212     53514372       316152     11638252    0    0 28587   281 7745 6727   0   9  88   3   0 2019-03-23 07:46:14
 1  0        95212     53515544       316480     11637288    0    0 25087   509 7211 6300   1   7  88   4   0 2019-03-23 07:46:17
 2  1        95212     53516852       315756     11636924    0    0 27904   279 7597 6652   0   8  88   3   0 2019-03-23 07:46:20
 3  0        95212     53515536       316020     11638420    0    0 28572   305 7818 6727   0   8  88   3   0 2019-03-23 07:46:23
 2  0        95212     53512536       318448     11638112    0    0 27920   309 7604 6660   0   8  88   4   0 2019-03-23 07:46:26
 2  0        95212     53508964       318760     11637588    0    0 28971   275 7754 6753   0   8  88   4   0 2019-03-23 07:46:29
 2  1        95212     53515788       318344     11636784    0    0 27671   320 7695 6600   0   8  88   4   0 2019-03-23 07:46:32
 4  0        95212     53512856       318328     11637988    0    0 26347   299 7078 6285   0   7  89   4   0 2019-03-23 07:46:35
 3  0        95212     53509784       319676     11638336    0    0 28249   289 7792 6709   0   8  88   4   0 2019-03-23 07:46:38
 3  0        95212     53509132       320004     11638208    0    0 28267   280 7779 6690   0   8  88   4   0 2019-03-23 07:46:41
 3  0        95212     53510840       318220     11638716    0    0 25783   301 7232 6201   0   7  88   4   0 2019-03-23 07:46:44
 4  0        95212     53512564       319340     11637992    0    0 23588   483 6786 5994   1   7  88   5   0 2019-03-23 07:46:47
 2  1        95212     53515288       318872     11638020    0    0 26583   312 7354 6405   1   7  89   3   0 2019-03-23 07:46:50
 3  1        95212     53512740       321080     11636520    0    0 28221   272 7449 6579   0   7  89   3   0 2019-03-23 07:46:53
 2  0        95204     53514528       320476     11637448    0    0 26857   328 7239 6437   0   7  89   3   0 2019-03-23 07:46:56
 3  0        95204     53513336       319232     11637320    0    0 27405   277 7281 6575   0   7  89   4   0 2019-03-23 07:46:59
 4  0        95204     53514152       321060     11638184    0    0 26609   312 7216 6360   0   7  89   3   0 2019-03-23 07:47:02
 2  0        95204     53511564       322408     11638036    0    0 27896   316 7464 6600   0   7  89   4   0 2019-03-23 07:47:05
 1  0        95204     53510612       321644     11637688    0    0 28636   275 7805 6733   0   8  89   3   0 2019-03-23 07:47:08
 2  0        95204     53510872       323016     11638116    0    0 26845   313 7228 6427   0   7  89   4   0 2019-03-23 07:47:11
 5  0        95204     53509672       321132     11636356    0    0 25443   307 6928 6168   0   7  89   4   0 2019-03-23 07:47:14
 3  0        95200     53509416       323652     11638160    0    0 24376   480 7038 6060   1   7  88   4   0 2019-03-23 07:47:17
 1  1        95200     53516192       322896     11637856    0    0 27204   279 7548 6493   1   8  88   4   0 2019-03-23 07:47:20
 3  0        95200     53509844       323180     11637152    0    0 26829   284 7327 6391   0   8  88   4   0 2019-03-23 07:47:23
 2  4        95200     53511600       320756     11637312    0    0 24937   313 6986 6120   0   7  89   3   0 2019-03-23 07:47:26
 5  0        95200     53510376       324840     11637128    0    0 27688   288 7118 6404   0   7  89   3   0 2019-03-23 07:47:29
 1  0        95200     53509292       325120     11637856    0    0 28647   280 7990 6749   0   8  89   3   0 2019-03-23 07:47:32
 3  0        95200     53512196       322268     11638128    0    0 26139   292 7089 6289   0   7  89   4   0 2019-03-23 07:47:35
 3  0        95200     53510456       323624     11638060    0    0 27905   307 7674 6638   0   7  89   4   0 2019-03-23 07:47:38
 2  0        95200     53513864       323920     11637352    0    0 27540   304 7356 6498   0   8  88   4   0 2019-03-23 07:47:41
 2  1        95200     53509192       324224     11637980    0    0 25420   341 6779 6175   0   7  89   4   0 2019-03-23 07:47:44
 4  0        95200     53507400       326624     11637820    0    0 26491   424 7183 6451   1   7  89   3   0 2019-03-23 07:47:47
 3  0        95200     53510384       321668     11638384    0    0 25085   316 7317 6145   1   8  88   3   0 2019-03-23 07:47:50
 1  1        95200     53507976       325136     11638768    0    0 25420   324 6919 6115   0   7  89   3   0 2019-03-23 07:47:53
 3  1        95200     53508736       326544     11638288    0    0 27232   272 7438 6488   0   8  89   3   0 2019-03-23 07:47:56
 4  0        95200     53504000       326780     11638728    0    0 26823   309 7248 6363   0   8  88   4   0 2019-03-23 07:47:59
 4  0        95200     53504896       328104     11638492    0    0 28613   272 7826 6748   0   8  88   4   0 2019-03-23 07:48:02
 2  0        95200     53507356       326292     11637456    0    0 25784   297 6965 6190   0   7  89   4   0 2019-03-23 07:48:05
