procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0        57116     58553656        40744      6828252    0    0   573  1977    1    0   1   0  95   4   0 2019-01-07 00:02:22
 2  0        57108     59210684        40760      6156016    0    0   135    83 1624 2587   3   2  95   0   0 2019-01-07 00:02:25
 2  0        57108     64365836        40780      1005348    1    0  2433   186 2437 3759   2   3  95   1   0 2019-01-07 00:02:28
 0  1        57108     64366112        40868      1006384    0    0 13444   391 4716 5758   1   2  94   3   0 2019-01-07 00:02:31
 0  1        57108     64365064        40908      1005824    0    0 15859    33 4772 5854   0   2  95   3   0 2019-01-07 00:02:34
 0  1        57108     64365028        41972      1006772    0    0 21969    36 6107 7158   0   2  95   3   0 2019-01-07 00:02:37
 1  1        57108     64367540        41024      1005704    0    0 10297    27 3514 4602   0   1  95   3   0 2019-01-07 00:02:40
 1  1        57108     64366512        40996      1004604    0    0 22679    35 6303 7419   0   2  95   3   0 2019-01-07 00:02:43
 1  1        57108     64367344        41044      1005476    0    0 22960    27 6456 7498   0   2  95   3   0 2019-01-07 00:02:46
 0  1        57108     64361936        42116      1006604    0    0 22441    35 6321 7317   0   2  95   3   0 2019-01-07 00:02:49
 0  1        57108     64368120        42152      1005392    0    0 21891    43 6220 7360   0   2  95   3   0 2019-01-07 00:02:52
 1  1        57108     64367524        42164      1005376    0    0 22257    27 6356 7459   0   2  95   3   0 2019-01-07 00:02:55
 2  0        57108     64365356        42220      1005172    0    0 22801    37 6334 7425   0   2  95   3   0 2019-01-07 00:02:58
 2  0        57108     64366184        41264      1005964    0    0 19240   260 5906 6974   1   2  94   3   0 2019-01-07 00:03:01
 2  0        57108     64368876        41808      1005528    0    0 22945    28 6303 7486   0   2  95   3   0 2019-01-07 00:03:04
 0  1        57108     64366512        42340      1004936    0    0 21435    40 5931 7059   0   2  95   3   0 2019-01-07 00:03:07
 0  1        57108     64365848        42428      1005512    0    0  7160    39 2826 3989   0   1  96   3   0 2019-01-07 00:03:10
 0  1        57108     64369288        41412      1006472    0    0 21971    36 6184 7290   0   2  95   3   0 2019-01-07 00:03:13
 2  0        57108     64368604        41540      1005444    0    0 22107    43 6154 7400   0   2  95   3   0 2019-01-07 00:03:16
 2  1        57108     64365720        42268      1005484    0    0 23251    29 6356 7460   0   2  95   3   0 2019-01-07 00:03:19
 1  1        57108     64366628        41544      1005648    0    0 21972    43 6200 7321   0   2  95   3   0 2019-01-07 00:03:22
 2  0        57108     64368312        42096      1006020    0    0 23069    32 6302 7494   0   2  95   3   0 2019-01-07 00:03:25
 1  0        57108     64365548        42676      1005328    0    0 23299    39 6302 7462   0   2  95   3   0 2019-01-07 00:03:28
 0  1        57108     64367272        41720      1006020    0    0 19696   252 5934 7063   1   2  94   3   0 2019-01-07 00:03:31
