Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    389093               52.491%           47.940%
16            R    147426               19.888%           18.164%
8             R    90252                12.175%           11.120%
1024          W    52254                74.273%            6.438%
40            R    19870                 2.681%            2.448%
32            R    14975                 2.020%            1.845%
56            R    12172                 1.642%            1.500%
8             W    9547                 13.570%            1.176%
512           R    8394                  1.132%            1.034%
72            R    8269                  1.116%            1.019%
256           R    7270                  0.981%            0.896%
1016          W    7238                 10.288%            0.892%
88            R    5806                  0.783%            0.715%
104           R    4127                  0.557%            0.508%
48            R    3953                  0.533%            0.487%
64            R    3496                  0.472%            0.431%
120           R    3120                  0.421%            0.384%
136           R    2327                  0.314%            0.287%
80            R    2229                  0.301%            0.275%
96            R    1812                  0.244%            0.223%
152           R    1766                  0.238%            0.218%
168           R    1419                  0.191%            0.175%
112           R    1394                  0.188%            0.172%
128           R    1269                  0.171%            0.156%
184           R    1044                  0.141%            0.129%
144           R    1017                  0.137%            0.125%
216           R    863                   0.116%            0.106%
160           R    820                   0.111%            0.101%
200           R    794                   0.107%            0.098%
192           R    721                   0.097%            0.089%
176           R    667                   0.090%            0.082%
232           R    533                   0.072%            0.066%
208           R    507                   0.068%            0.062%
224           R    441                   0.059%            0.054%
248           R    435                   0.059%            0.054%
240           R    429                   0.058%            0.053%
264           R    209                   0.028%            0.026%
280           R    182                   0.025%            0.022%
272           R    153                   0.021%            0.019%
296           R    146                   0.020%            0.018%
312           R    128                   0.017%            0.016%
328           R    116                   0.016%            0.014%
304           R    112                   0.015%            0.014%
288           R    112                   0.015%            0.014%
336           R    111                   0.015%            0.014%
384           R    102                   0.014%            0.013%
344           R    102                   0.014%            0.013%
360           R    90                    0.012%            0.011%
320           R    90                    0.012%            0.011%
352           R    86                    0.012%            0.011%
376           R    74                    0.010%            0.009%
464           W    73                    0.104%            0.009%
400           R    71                    0.010%            0.009%
368           R    71                    0.010%            0.009%
392           R    64                    0.009%            0.008%
64            W    57                    0.081%            0.007%
472           W    54                    0.077%            0.007%
440           R    54                    0.007%            0.007%
408           R    52                    0.007%            0.006%
424           R    50                    0.007%            0.006%
464           R    49                    0.007%            0.006%
432           R    47                    0.006%            0.006%
448           R    45                    0.006%            0.006%
480           R    44                    0.006%            0.005%
472           R    39                    0.005%            0.005%
416           R    39                    0.005%            0.005%
13            W    38                    0.054%            0.005%
3             W    37                    0.053%            0.005%
744           W    36                    0.051%            0.004%
25            W    36                    0.051%            0.004%
456           R    35                    0.005%            0.004%
416           W    34                    0.048%            0.004%
27            W    34                    0.048%            0.004%
26            W    34                    0.048%            0.004%
752           W    33                    0.047%            0.004%
14            W    30                    0.043%            0.004%
896           W    29                    0.041%            0.004%
496           R    29                    0.004%            0.004%
22            W    28                    0.040%            0.003%
152           W    28                    0.040%            0.003%
864           W    27                    0.038%            0.003%
56            W    27                    0.038%            0.003%
408           W    27                    0.038%            0.003%
28            W    27                    0.038%            0.003%
120           W    27                    0.038%            0.003%
112           W    27                    0.038%            0.003%
904           W    26                    0.037%            0.003%
16            W    26                    0.037%            0.003%
96            W    25                    0.036%            0.003%
960           W    25                    0.036%            0.003%
504           R    25                    0.003%            0.003%
920           W    24                    0.034%            0.003%
24            W    24                    0.034%            0.003%
1008          W    24                    0.034%            0.003%
32            W    23                    0.033%            0.003%
488           R    20                    0.003%            0.002%
6             W    18                    0.026%            0.002%
29            W    18                    0.026%            0.002%
23            W    18                    0.026%            0.002%
4             W    17                    0.024%            0.002%
21            W    14                    0.020%            0.002%
30            W    12                    0.017%            0.001%
1             W    12                    0.017%            0.001%
440           W    11                    0.016%            0.001%
7             W    10                    0.014%            0.001%
20            W    9                     0.013%            0.001%
15            W    9                     0.013%            0.001%
12            W    9                     0.013%            0.001%
17            W    8                     0.011%            0.001%
10            W    8                     0.011%            0.001%
5             W    7                     0.010%            0.001%
456           W    7                     0.010%            0.001%
31            W    7                     0.010%            0.001%
1             R    6                     0.001%            0.001%
984           W    5                     0.007%            0.001%
936           W    5                     0.007%            0.001%
2             W    5                     0.007%            0.001%
9             W    4                     0.006%            0.000%
824           W    4                     0.006%            0.000%
760           W    4                     0.006%            0.000%
688           W    4                     0.006%            0.000%
448           W    4                     0.006%            0.000%
34            W    4                     0.006%            0.000%
296           W    4                     0.006%            0.000%
264           W    4                     0.006%            0.000%
192           W    4                     0.006%            0.000%
856           W    3                     0.004%            0.000%
80            W    3                     0.004%            0.000%
784           W    3                     0.004%            0.000%
768           W    3                     0.004%            0.000%
680           W    3                     0.004%            0.000%
672           W    3                     0.004%            0.000%
616           W    3                     0.004%            0.000%
560           W    3                     0.004%            0.000%
400           W    3                     0.004%            0.000%
280           W    3                     0.004%            0.000%
272           W    3                     0.004%            0.000%
176           W    3                     0.004%            0.000%
992           W    2                     0.003%            0.000%
912           W    2                     0.003%            0.000%
872           W    2                     0.003%            0.000%
800           W    2                     0.003%            0.000%
736           W    2                     0.003%            0.000%
728           W    2                     0.003%            0.000%
720           W    2                     0.003%            0.000%
704           W    2                     0.003%            0.000%
696           W    2                     0.003%            0.000%
640           W    2                     0.003%            0.000%
47            W    2                     0.003%            0.000%
41            W    2                     0.003%            0.000%
40            W    2                     0.003%            0.000%
36            W    2                     0.003%            0.000%
360           W    2                     0.003%            0.000%
352           W    2                     0.003%            0.000%
33            W    2                     0.003%            0.000%
328           W    2                     0.003%            0.000%
288           W    2                     0.003%            0.000%
240           W    2                     0.003%            0.000%
200           W    2                     0.003%            0.000%
19            W    2                     0.003%            0.000%
18            W    2                     0.003%            0.000%
