Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219247               78.155%           78.152%
8             W    30377                10.829%           10.828%
1016          W    24354                 8.681%            8.681%
3             W    621                   0.221%            0.221%
32            W    390                   0.139%            0.139%
896           W    383                   0.137%            0.137%
416           W    265                   0.094%            0.094%
408           W    249                   0.089%            0.089%
16            W    222                   0.079%            0.079%
968           W    206                   0.073%            0.073%
48            W    205                   0.073%            0.073%
984           W    199                   0.071%            0.071%
88            W    197                   0.070%            0.070%
120           W    193                   0.069%            0.069%
928           W    192                   0.068%            0.068%
112           W    190                   0.068%            0.068%
19            W    127                   0.045%            0.045%
17            W    126                   0.045%            0.045%
2             W    115                   0.041%            0.041%
15            W    112                   0.040%            0.040%
20            W    111                   0.040%            0.040%
21            W    110                   0.039%            0.039%
18            W    110                   0.039%            0.039%
824           W    106                   0.038%            0.038%
192           W    102                   0.036%            0.036%
13            W    100                   0.036%            0.036%
816           W    93                    0.033%            0.033%
200           W    90                    0.032%            0.032%
12            W    88                    0.031%            0.031%
6             W    83                    0.030%            0.030%
14            W    82                    0.029%            0.029%
11            W    66                    0.024%            0.024%
9             W    65                    0.023%            0.023%
24            W    62                    0.022%            0.022%
10            W    61                    0.022%            0.022%
64            W    58                    0.021%            0.021%
7             W    57                    0.020%            0.020%
25            W    56                    0.020%            0.020%
23            W    51                    0.018%            0.018%
22            W    49                    0.017%            0.017%
1             W    39                    0.014%            0.014%
26            W    38                    0.014%            0.014%
728           W    31                    0.011%            0.011%
27            W    31                    0.011%            0.011%
616           W    28                    0.010%            0.010%
600           W    27                    0.010%            0.010%
608           W    25                    0.009%            0.009%
624           W    23                    0.008%            0.008%
632           W    21                    0.007%            0.007%
5             W    20                    0.007%            0.007%
960           W    19                    0.007%            0.007%
752           W    19                    0.007%            0.007%
28            W    19                    0.007%            0.007%
840           W    18                    0.006%            0.006%
30            W    18                    0.006%            0.006%
696           W    17                    0.006%            0.006%
592           W    17                    0.006%            0.006%
56            W    17                    0.006%            0.006%
29            W    16                    0.006%            0.006%
80            W    15                    0.005%            0.005%
640           W    15                    0.005%            0.005%
528           W    13                    0.005%            0.005%
784           W    12                    0.004%            0.004%
736           W    12                    0.004%            0.004%
72            W    12                    0.004%            0.004%
496           W    11                    0.004%            0.004%
952           W    10                    0.004%            0.004%
944           W    10                    0.004%            0.004%
680           W    10                    0.004%            0.004%
672           W    10                    0.004%            0.004%
536           W    10                    0.004%            0.004%
520           W    10                    0.004%            0.004%
976           W    9                     0.003%            0.003%
864           W    9                     0.003%            0.003%
792           W    9                     0.003%            0.003%
768           W    9                     0.003%            0.003%
760           W    9                     0.003%            0.003%
744           W    9                     0.003%            0.003%
584           W    9                     0.003%            0.003%
568           W    9                     0.003%            0.003%
544           W    9                     0.003%            0.003%
1008          W    9                     0.003%            0.003%
936           W    8                     0.003%            0.003%
800           W    8                     0.003%            0.003%
712           W    8                     0.003%            0.003%
704           W    8                     0.003%            0.003%
664           W    8                     0.003%            0.003%
576           W    8                     0.003%            0.003%
512           W    8                     0.003%            0.003%
504           W    8                     0.003%            0.003%
464           W    8                     0.003%            0.003%
104           W    8                     0.003%            0.003%
96            W    7                     0.002%            0.002%
912           W    7                     0.002%            0.002%
480           W    7                     0.002%            0.002%
40            W    7                     0.002%            0.002%
31            W    7                     0.002%            0.002%
880           W    6                     0.002%            0.002%
656           W    6                     0.002%            0.002%
648           W    6                     0.002%            0.002%
560           W    6                     0.002%            0.002%
440           W    6                     0.002%            0.002%
432           W    6                     0.002%            0.002%
1000          W    6                     0.002%            0.002%
992           W    5                     0.002%            0.002%
920           W    5                     0.002%            0.002%
848           W    5                     0.002%            0.002%
720           W    5                     0.002%            0.002%
688           W    5                     0.002%            0.002%
448           W    5                     0.002%            0.002%
248           W    5                     0.002%            0.002%
904           W    4                     0.001%            0.001%
8             R    4                    40.000%            0.001%
832           W    4                     0.001%            0.001%
808           W    4                     0.001%            0.001%
552           W    4                     0.001%            0.001%
456           W    4                     0.001%            0.001%
376           W    4                     0.001%            0.001%
360           W    4                     0.001%            0.001%
352           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
872           W    3                     0.001%            0.001%
488           W    3                     0.001%            0.001%
400           W    3                     0.001%            0.001%
272           W    3                     0.001%            0.001%
152           W    3                     0.001%            0.001%
888           W    2                     0.001%            0.001%
856           W    2                     0.001%            0.001%
776           W    2                     0.001%            0.001%
472           W    2                     0.001%            0.001%
424           W    2                     0.001%            0.001%
392           W    2                     0.001%            0.001%
384           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
256           W    2                     0.001%            0.001%
232           W    2                     0.001%            0.001%
224           W    2                     0.001%            0.001%
216           W    2                     0.001%            0.001%
144           W    2                     0.001%            0.001%
128           W    2                     0.001%            0.001%
368           W    1                     0.000%            0.000%
34            W    1                     0.000%            0.000%
304           W    1                     0.000%            0.000%
296           W    1                     0.000%            0.000%
288           W    1                     0.000%            0.000%
280           W    1                     0.000%            0.000%
264           W    1                     0.000%            0.000%
240           W    1                     0.000%            0.000%
160           W    1                     0.000%            0.000%
136           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280528         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251418058   [100.000%,  122762.724MB]
