procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0       998396     14720788        45164     50412252    0    0   408  1713    0    0   1   0  91   8   0 2018-11-17 08:20:20
 1  0       998396     21077544        45316     44042968    0    0   177   104 2163 3279   3   2  94   1   0 2018-11-17 08:20:23
 0  1       998396     33656332        45340     31466544    0    0    43  1189 1750 2944   1   3  95   1   0 2018-11-17 08:20:26
 0  1       998396     33654776        45436     31466944    0    0 11688    41 3734 4951   0   1  95   3   0 2018-11-17 08:20:29
 0  1       998396     33649920        46460     31466052    0    0 11681    33 3740 4942   0   1  95   4   0 2018-11-17 08:20:32
 0  1       998396     33652824        45536     31466160    0    0 16019   145 4790 6282   0   1  95   4   0 2018-11-17 08:20:35
 0  1       998396     33647932        46572     31467172    0    0 19896    35 5763 6873   1   2  94   3   0 2018-11-17 08:20:38
 1  1       998396     33649340        46364     31466744    0    0 21917   103 6361 7339   1   2  94   3   0 2018-11-17 08:20:41
 0  1       998396     33651032        46288     31466348    0    0 17144    28 4926 6035   0   1  95   3   0 2018-11-17 08:20:44
 1  1       998396     33648244        46568     31466188    0    0 15704    33 4634 5858   0   1  95   4   0 2018-11-17 08:20:47
 0  1       998396     33647776        46760     31466484    0    0 22007    75 6128 7237   0   2  94   3   0 2018-11-17 08:20:50
 0  2       998396     33647860        47020     31466760    0    0 16917   399 5267 6468   0   1  95   3   0 2018-11-17 08:20:53
 0  1       998396     33648948        47244     31466316    0    0 16224   405 5150 6339   0   1  95   3   0 2018-11-17 08:20:56
 1  1       998396     33645636        46900     31467012    0    0 23537    36 6344 7520   0   2  95   3   0 2018-11-17 08:20:59
 0  1       998396     33648044        47192     31467264    0    0 26320    31 6661 7475   0   2  94   3   0 2018-11-17 08:21:02
 0  1       998396     33647928        46328     31467092    0    0 24179    55 6443 7419   0   2  94   3   0 2018-11-17 08:21:05
 0  1       998396     33649860        47432     31467872    0    0 22387   137 6161 7649   1   2  95   3   0 2018-11-17 08:21:08
 4  0       998396     33650652        46444     31466136    0    0 22837   108 6320 7401   1   2  95   3   0 2018-11-17 08:21:11
 1  1       998396     33650096        46528     31466848    0    0 24480    41 6333 7450   0   2  95   3   0 2018-11-17 08:21:14
 2  0       998396     33649364        46528     31467480    0    0 24913    28 6515 7549   0   2  94   3   0 2018-11-17 08:21:17
 1  1       998396     33651456        47608     31466288    0    0 23576    48 6360 7383   1   2  94   3   0 2018-11-17 08:21:20
 0  1       998396     33650168        47648     31465852    0    0 24412    47 6345 7361   0   2  94   3   0 2018-11-17 08:21:23
 0  1       998396     33650232        46916     31466564    0    0 14100   461 4715 6060   0   1  96   3   0 2018-11-17 08:21:26
 0  1       998396     33648792        47136     31466380    0    0 16413   388 5089 6344   0   1  95   3   0 2018-11-17 08:21:29
 0  1       998396     33648968        47172     31467720    0    0 24817    28 6584 7491   1   2  94   3   0 2018-11-17 08:21:32
 0  1       998396     33648556        47212     31466632    0    0 23733    47 6371 7368   0   2  94   3   0 2018-11-17 08:21:35
 0  1       998396     33648388        48320     31467012    0    0 22769   145 6148 7649   0   2  95   3   0 2018-11-17 08:21:38
