Generating events file /tmp/ycsb-rocksdb/data/output_myworkloada/events.dat
Extracting sectors from events file to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    283797               46.331%           42.389%
16            R    120893               19.736%           18.057%
8             R    106452               17.379%           15.900%
1024          W    42406                74.447%            6.334%
40            R    28158                 4.597%            4.206%
32            R    12568                 2.052%            1.877%
56            R    11560                 1.887%            1.727%
256           R    10225                 1.669%            1.527%
8             W    7349                 12.902%            1.098%
72            R    6371                  1.040%            0.952%
1016          W    5606                  9.842%            0.837%
48            R    5444                  0.889%            0.813%
88            R    4251                  0.694%            0.635%
64            R    3522                  0.575%            0.526%
104           R    2781                  0.454%            0.415%
80            R    2204                  0.360%            0.329%
120           R    1970                  0.322%            0.294%
96            R    1768                  0.289%            0.264%
136           R    1379                  0.225%            0.206%
112           R    1213                  0.198%            0.181%
128           R    1010                  0.165%            0.151%
152           R    971                   0.159%            0.145%
0             W    771                   1.354%            0.115%
168           R    719                   0.117%            0.107%
144           R    712                   0.116%            0.106%
184           R    573                   0.094%            0.086%
160           R    567                   0.093%            0.085%
176           R    477                   0.078%            0.071%
200           R    429                   0.070%            0.064%
192           R    395                   0.064%            0.059%
216           R    343                   0.056%            0.051%
208           R    296                   0.048%            0.044%
224           R    288                   0.047%            0.043%
232           R    252                   0.041%            0.038%
240           R    244                   0.040%            0.036%
248           R    206                   0.034%            0.031%
512           R    120                   0.020%            0.018%
768           W    45                    0.079%            0.007%
784           W    42                    0.074%            0.006%
264           R    42                    0.007%            0.006%
896           W    38                    0.067%            0.006%
120           W    37                    0.065%            0.006%
19            W    33                    0.058%            0.005%
280           R    32                    0.005%            0.005%
112           W    31                    0.054%            0.005%
296           R    30                    0.005%            0.004%
22            W    30                    0.053%            0.004%
96            W    26                    0.046%            0.004%
152           W    26                    0.046%            0.004%
904           W    25                    0.044%            0.004%
864           W    24                    0.042%            0.004%
272           R    24                    0.004%            0.004%
23            W    24                    0.042%            0.004%
920           W    23                    0.040%            0.003%
960           W    22                    0.039%            0.003%
56            W    22                    0.039%            0.003%
1008          W    22                    0.039%            0.003%
328           R    21                    0.003%            0.003%
304           R    21                    0.003%            0.003%
17            W    21                    0.037%            0.003%
4             W    20                    0.035%            0.003%
32            W    18                    0.032%            0.003%
288           R    18                    0.003%            0.003%
344           R    17                    0.003%            0.003%
312           R    17                    0.003%            0.003%
10            W    15                    0.026%            0.002%
352           R    14                    0.002%            0.002%
24            W    14                    0.025%            0.002%
18            W    14                    0.025%            0.002%
16            W    14                    0.025%            0.002%
9             W    13                    0.023%            0.002%
376           R    13                    0.002%            0.002%
408           R    12                    0.002%            0.002%
3             W    12                    0.021%            0.002%
360           R    12                    0.002%            0.002%
984           W    11                    0.019%            0.002%
472           R    11                    0.002%            0.002%
384           R    11                    0.002%            0.002%
968           W    10                    0.018%            0.001%
368           R    10                    0.002%            0.001%
928           W    9                     0.016%            0.001%
88            W    9                     0.016%            0.001%
48            W    9                     0.016%            0.001%
416           W    9                     0.016%            0.001%
400           R    8                     0.001%            0.001%
392           R    8                     0.001%            0.001%
320           R    8                     0.001%            0.001%
64            W    7                     0.012%            0.001%
448           R    7                     0.001%            0.001%
432           R    7                     0.001%            0.001%
416           R    7                     0.001%            0.001%
408           W    7                     0.012%            0.001%
440           R    6                     0.001%            0.001%
424           R    6                     0.001%            0.001%
464           R    5                     0.001%            0.001%
456           R    5                     0.001%            0.001%
336           R    5                     0.001%            0.001%
1             R    5                     0.001%            0.001%
352           W    4                     0.007%            0.001%
15            W    4                     0.007%            0.001%
104           W    4                     0.007%            0.001%
952           W    3                     0.005%            0.000%
936           W    3                     0.005%            0.000%
7             W    3                     0.005%            0.000%
752           W    3                     0.005%            0.000%
5             W    3                     0.005%            0.000%
576           W    3                     0.005%            0.000%
440           W    3                     0.005%            0.000%
320           W    3                     0.005%            0.000%
264           W    3                     0.005%            0.000%
21            W    3                     0.005%            0.000%
20            W    3                     0.005%            0.000%
192           W    3                     0.005%            0.000%
14            W    3                     0.005%            0.000%
13            W    3                     0.005%            0.000%
12            W    3                     0.005%            0.000%
1000          W    3                     0.005%            0.000%
944           W    2                     0.004%            0.000%
912           W    2                     0.004%            0.000%
888           W    2                     0.004%            0.000%
840           W    2                     0.004%            0.000%
824           W    2                     0.004%            0.000%
80            W    2                     0.004%            0.000%
792           W    2                     0.004%            0.000%
728           W    2                     0.004%            0.000%
720           W    2                     0.004%            0.000%
688           W    2                     0.004%            0.000%
672           W    2                     0.004%            0.000%
648           W    2                     0.004%            0.000%
640           W    2                     0.004%            0.000%
616           W    2                     0.004%            0.000%
592           W    2                     0.004%            0.000%
504           W    2                     0.004%            0.000%
496           R    2                     0.000%            0.000%
488           R    2                     0.000%            0.000%
40            W    2                     0.004%            0.000%
360           W    2                     0.004%            0.000%
