procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0         8752     11920668        63768     53410736    0    0  3352 19094    2   66   5   4  64  27   0 2018-12-29 20:02:51
 1  0         8748     11942844        63780     53411592    0    0     3   227 2266 3334   5   2  92   0   0 2018-12-29 20:02:54
 1  0         8744     20298240        63780     45024200    3    0    15     1 1948 2995   2   4  94   0   0 2018-12-29 20:02:57
 2  0         8740     33661284        63792     31661616    4    0     4   234 2034 3088   2   6  92   0   0 2018-12-29 20:03:00
 2  0         8736     42132432        63804     23191276    0    0     0   202 2148 3301   2   5  93   0   0 2018-12-29 20:03:03
 2  0         8732     52724900        63804     12600256    0    0     0     2 2130 3253   2   5  93   0   0 2018-12-29 20:03:06
 1  0         8732     63468308        63952      1856944    0    0    44   214 2194 3033   2   6  92   0   0 2018-12-29 20:03:09
 2  0         8720     64578600        63956       754880   23    0  4913     5 3552 4603   4   3  93   0   0 2018-12-29 20:03:12
 1  0         8712     64588712        64004       754904    3    0  8029   253 4448 5458   4   3  92   1   0 2018-12-29 20:03:15
 1  3         8704     64580712        64052       754900    0    0  6612   453 4396 5558   5   3  91   1   0 2018-12-29 20:03:18
 9  2         8692     64571912        68356       754636    3    0 11665  1392 5632 6815   4   3  87   6   0 2018-12-29 20:03:21
 0  2         8692     64566452        69840       754096    0    0 55135   272 14145 13998   3   8  81   8   0 2018-12-29 20:03:24
 6  0         8692     64552776        71184       753924    0    0 55967   321 13703 13992   1   7  86   7   0 2018-12-29 20:03:27
 0  1         8692     64551164        73612       752848    0    0 57533   293 13824 14391   1   8  85   6   0 2018-12-29 20:03:30
 0  1         8692     64549696        72864       753752    0    0 56101   296 13508 13934   1   7  85   7   0 2018-12-29 20:03:33
 1  1         8692     64555040        67948       753120    0    0 55917   289 13662 14074   1   7  84   8   0 2018-12-29 20:03:36
 0  1         8692     64548304        74600       753232    0    0 56020   313 13664 14081   1   7  86   6   0 2018-12-29 20:03:39
 4  0         8692     64551380        70720       754388    0    0 56687   336 13594 14228   1   7  86   6   0 2018-12-29 20:03:42
 1  2         8692     64549204        75260       753744    0    0 54635   312 13255 13690   1   7  86   5   0 2018-12-29 20:03:45
 2  3         8692     64549228        70552       753396    0    0 55899   315 13574 14105   1   8  86   6   0 2018-12-29 20:03:48
 1  2         8692     64543628        74856       754208    0    0 52975   436 12947 13527   1   7  86   6   0 2018-12-29 20:03:51
 0  1         8692     64546096        76220       753756    0    0 49033   369 12525 12803   2   7  85   6   0 2018-12-29 20:03:54
 7  3         8692     64551612        69772       753900    0    0 54292   304 13407 13824   1   7  87   5   0 2018-12-29 20:03:57
 0  1         8692     64547924        76848       753360    0    0 58745   305 14296 14577   1   8  85   6   0 2018-12-29 20:04:00
 0  1         8692     64549920        75052       753384    0    0 57592   275 13834 14231   1   7  86   6   0 2018-12-29 20:04:03
 6  5         8692     64541720        75220       754172    0    0 54967   332 13356 13836   1   7  86   6   0 2018-12-29 20:04:06
 6  1         8692     64549712        70452       754472    0    0 55583   320 13446 14013   1   7  86   6   0 2018-12-29 20:04:09
 0  1         8692     64545284        77092       753732    0    0 61197   280 14656 15047   1   7  86   6   0 2018-12-29 20:04:12
 9  1         8692     64542060        75912       754688    0    0 52081   324 12748 13327   1   7  87   5   0 2018-12-29 20:04:15
 4  2         8692     64546748        73532       754924    0    0 57544   300 14070 14411   1   8  86   5   0 2018-12-29 20:04:18
 3  1         8692     64543912        77020       753792    0    0 54589   357 13424 13701   1   7  86   6   0 2018-12-29 20:04:21
 3  0         8692     64548896        76320       753440    0    0 53212   456 13519 13717   2   8  84   6   0 2018-12-29 20:04:24
 5  0         8692     64540616        78756       755088    0    0 56929   304 13771 14354   1   8  86   5   0 2018-12-29 20:04:27
 6  2         8692     64547648        78084       754340    0    0 56697   325 14056 14271   1   8  86   5   0 2018-12-29 20:04:30
 0  1         8692     64542336        80448       754788    0    0 59504   299 14578 14760   1   9  85   5   0 2018-12-29 20:04:33
 4  0         8692     64542212        77640       754908    0    0 53229   352 13188 13512   1   7  87   6   0 2018-12-29 20:04:36
 7  3         8692     64538376        79780       753560    0    0 58269   304 14061 14481   1   8  86   5   0 2018-12-29 20:04:39
 6  0         8692     64545904        76204       755592    0    0 57113   307 13880 14516   1   7  87   5   0 2018-12-29 20:04:42
 3  3         8692     64545040        79256       754504    0    0 62169   312 15089 15291   1   9  85   5   0 2018-12-29 20:04:45
 6  1         8692     64547196        76840       753716    0    0 59568   312 14214 14589   1   8  86   5   0 2018-12-29 20:04:48
 4  3         8692     64538524        79756       753688    0    0 60384   291 14721 15131   1   8  85   6   0 2018-12-29 20:04:51
